target_id	length	eff_length	est_counts	tpm
U00096.3|b0824|AAC73911.2|CDS|ybiY	900	721	9	0.26317
U00096.3|b0825|AAC73912.2|CDS|fsaA	663	484	13	0.566275
U00096.3|b0826|AAC73913.1|CDS|moeB	750	571	22	0.812299
U00096.3|b0827|AAC73914.1|CDS|moeA	1236	1057	44	0.877622
U00096.3|b0828|AAC73915.1|CDS|iaaA	966	787	47	1.25908
U00096.3|b0829|AAC73916.2|CDS|gsiA	1872	1693	58	0.722272
U00096.3|b0830|AAC73917.1|CDS|gsiB	1539	1360	92	1.42619
U00096.3|b0831|AAC73918.1|CDS|gsiC	921	742	25	0.710339
U00096.3|b0832|AAC73919.1|CDS|gsiD	912	733	22	0.632774
U00096.3|b0833|AAC73920.1|CDS|yliE	2349	2170	60	0.582936
U00096.3|b0834|AAC73921.1|CDS|yliF	1329	1150	36	0.659985
U00096.3|b0835|AAC73922.1|CDS|rimO	1326	1147	122	2.24247
U00096.3|b0836|AAC73923.1|CDS|bssR	384	205	11	1.13128
U00096.3|b0837|AAC73924.1|CDS|yliI	1116	937	11	0.247504
U00096.3|b0838|AAC73925.2|CDS|gstB	627	448	55	2.5883
U00096.3|b0839|AAC73926.1|CDS|dacC	1203	1024	97	1.99711
U00096.3|b0840|AAC73927.1|CDS|deoR	759	580	81	2.94433
U00096.3|b0841|AAC73928.1|CDS|ybjG	597	418	138	6.96037
U00096.3|b0842|AAC73929.1|CDS|mdfA	1233	1054	48	0.96013
U00096.3|b0843|AAC73930.1|CDS|ybjH	285	106	11	2.18784
U00096.3|b0844|AAC73931.2|CDS|ybjI	816	637	46	1.52247
U00096.3|b0845|AAC73932.1|CDS|ybjJ	1209	1030	28	0.573126
U00096.3|b0846|AAC73933.1|CDS|rcdA	537	358	15	0.88336
U00096.3|b0847|AAC73934.1|CDS|ybjL	1686	1507	202	2.82597
U00096.3|b0848|AAC73935.1|CDS|ybjM	378	199	35	3.70804
U00096.3|b0849|AAC73936.1|CDS|grxA	258	79.0036	39	10.4075
U00096.3|b0850|AAC73937.1|CDS|ybjC	288	109	35	6.76973
U00096.3|b0851|AAC73938.1|CDS|nfsA	723	544	51	1.97652
U00096.3|b0852|AAC73939.1|CDS|rimK	903	724	152	4.42624
U00096.3|b0853|AAC73940.1|CDS|ybjN	477	298	120	8.48974
U00096.3|b0854|AAC73941.1|CDS|potF	1113	934	21	0.474026
U00096.3|b0855|AAC73942.2|CDS|potG	1134	955	6	0.132458
U00096.3|b0856|AAC73943.1|CDS|potH	954	775	10	0.272037
U00096.3|b0857|AAC73944.1|CDS|potI	846	667	37	1.16951
U00096.3|b0858|AAC73945.1|CDS|ybjO	489	310	40	2.72037
U00096.3|b0859|AAC73946.1|CDS|rlmC	1128	949	59	1.31074
U00096.3|b0860|AAC73947.1|CDS|artJ	732	553	27	1.02936
U00096.3|b0861|AAC73948.1|CDS|artM	669	490	21	0.903551
U00096.3|b0862|AAC73949.1|CDS|artQ	717	538	21	0.822937
U00096.3|b0863|AAC73950.1|CDS|artI	732	553	43	1.63935
U00096.3|b0864|AAC73951.1|CDS|artP	729	550	54	2.06995
U00096.3|b0865|AAC73952.1|CDS|ybjP	516	337	55	3.44082
U00096.3|b0866|AAC73953.1|CDS|ybjQ	324	145	26	3.78038
U00096.3|b0867|AAC73954.1|CDS|amiD	831	652	36	1.16408
U00096.3|b0868|AAC73955.2|CDS|ybjS	1014	835	56	1.41394
U00096.3|b0869|AAC73956.2|CDS|ybjT	1431	1252	34	0.572538
U00096.3|b0870|AAC73957.1|CDS|ltaE	1002	823	58	1.48579
U00096.3|b0871|AAC73958.1|CDS|poxB	1719	1540	45	0.616058
U00096.3|b0872|AAC73959.1|CDS|hcr	969	790	7	0.18681
U00096.3|b0873|AAC73960.2|CDS|hcp	1653	1474	18	0.257457
U00096.3|b0874|AAC73961.2|CDS|ybjE	900	721	40	1.16965
U00096.3|b0875|AAC73962.1|CDS|aqpZ	696	517	43	1.75351
U00096.3|b0876|AAC73963.1|CDS|ybjD	1659	1480	83	1.18235
U00096.3|b0877|AAC73964.1|CDS|ybjX	993	814	334	8.65071
U00096.3|b0878|AAC73965.2|CDS|macA	1116	937	34	0.765013
U00096.3|b0879|AAC73966.1|CDS|macB	1947	1768	1065	12.6998
U00096.3|b0880|AAC73967.1|CDS|cspD	225	46.6066	145	65.5919
U00096.3|b0881|AAC73968.1|CDS|clpS	321	142	47	6.97813
U00096.3|b0882|AAC73969.1|CDS|clpA	2277	2098	1044	10.4912
U00096.3|b0883|NA|tRNA|serW	88	4.54805	0	0
U00096.3|b0884|AAC73970.1|CDS|infA	219	41.1625	550	281.702
U00096.3|b0885|AAC73971.1|CDS|aat	705	526	20	0.80163
U00096.3|b0886|AAC73972.1|CDS|cydC	1722	1543	58	0.792486
U00096.3|b0887|AAC73973.1|CDS|cydD	1767	1588	67	0.889516
U00096.3|b0888|AAC73974.1|CDS|trxB	966	787	330	8.84034
U00096.3|b0889|AAC73975.1|CDS|lrp	495	316	452	30.1565
U00096.3|b0890|AAC73976.1|CDS|ftsK	3990	3811	640	3.54055
U00096.3|b0891|AAC73977.2|CDS|lolA	612	433	71	3.45701
U00096.3|b0892|AAC73978.1|CDS|rarA	1344	1165	28	0.506713
U00096.3|b0893|AAC73979.1|CDS|serS	1293	1114	595	11.2606
U00096.3|b0894|AAC73980.2|CDS|dmsA	2445	2266	221	2.05618
U00096.3|b0895|AAC73981.1|CDS|dmsB	618	439	40	1.92099
U00096.3|b0896|AAC73982.1|CDS|dmsC	864	685	73	2.24679
U00096.3|b0897|AAC73983.1|CDS|ycaC	627	448	17	0.800019
U00096.3|b0898|AAC73984.1|CDS|ycaD	1149	970	89	1.93441
U00096.3|b0899|AAC73985.2|CDS|ycaM	1431	1252	27	0.454662
U00096.3|b0900|AAC73986.1|CDS|ycaN	909	730	25	0.722016
U00096.3|b0901|AAC73987.1|CDS|ycaK	591	412	29	1.48399
U00096.3|b0902|AAC73988.1|CDS|pflA	741	562	108	4.05151
U00096.3|b0903|AAC73989.1|CDS|pflB	2283	2104	7393	74.0806
U00096.3|b0904|AAC73990.1|CDS|focA	858	679	167	5.18533
U00096.3|b0905|AAC73991.2|CDS|ycaO	1761	1582	566	7.54292
U00096.3|b0906|AAC73992.1|CDS|ycaP	693	514	22	0.902379
U00096.3|b0907|AAC73993.1|CDS|serC	1089	910	262	6.07001
U00096.3|b0908|AAC73994.1|CDS|aroA	1284	1105	86	1.64084
U00096.3|b0909|AAC73995.2|CDS|ycaL	765	586	29	1.04335
U00096.3|b0910|AAC73996.1|CDS|cmk	684	505	468	19.5382
U00096.3|b0911|AAC73997.1|CDS|rpsA	1674	1495	42044	592.915
U00096.3|b0912|AAC73998.1|CDS|ihfB	285	106	181	36
U00096.3|b0913|AAC73999.2|CDS|ycaI	2265	2086	94	0.950043
U00096.3|b0914|AAC74000.1|CDS|msbA	1749	1570	364	4.888
U00096.3|b0915|AAC74001.1|CDS|lpxK	987	808	50	1.30463
U00096.3|b0916|AAC74002.1|CDS|ycaQ	1233	1054	86	1.72023
U00096.3|b0917|AAC74003.1|CDS|ycaR	183	17.7996	3	3.55338
U00096.3|b0918|AAC74004.1|CDS|kdsB	747	568	292	10.8384
U00096.3|b0919|AAC74005.1|CDS|ycbJ	894	715	49	1.44484
U00096.3|b0920|AAC74006.1|CDS|elyC	780	601	17	0.596354
U00096.3|b0921|AAC74007.1|CDS|smtA	786	607	176	6.11299
U00096.3|b0922|AAC74008.1|CDS|mukF	1323	1144	116	2.13777
U00096.3|b0923|AAC74009.2|CDS|mukE	705	526	42	1.68342
U00096.3|b0924|AAC74010.1|CDS|mukB	4461	4282	698	3.43667
U00096.3|b0925|AAC74011.1|CDS|ldtD	1848	1669	132	1.66743
U00096.3|b0926|AAC74012.1|CDS|ycbK	549	370	61	3.47582
U00096.3|b0927|AAC74013.1|CDS|ycbL	648	469	87	3.91089
U00096.3|b0928|AAC74014.1|CDS|aspC	1191	1012	650	13.5414
U00096.3|b0929|AAC74015.1|CDS|ompF	1089	910	6418	148.692
U00096.3|b0930|AAC74016.1|CDS|asnS	1401	1222	1487	25.6548
U00096.3|b0931|AAC74017.1|CDS|pncB	1203	1024	221	4.55011
U00096.3|b0932|AAC74018.1|CDS|pepN	2613	2434	514	4.45217
U00096.3|b0933|AAC74019.1|CDS|ssuB	768	589	14	0.501121
U00096.3|b0934|AAC74020.2|CDS|ssuC	792	613	6	0.206358
U00096.3|b0935|AAC74021.1|CDS|ssuD	1146	967	6	0.130814
U00096.3|b0936|AAC74022.2|CDS|ssuA	960	781	3	0.0809841
U00096.3|b0937|AAC74023.1|CDS|ssuE	576	397	4	0.212422
U00096.3|b0938|AAC74024.2|CDS|elfA	540	361	15	0.876019
U00096.3|b0939|AAC74025.1|CDS|elfD	702	523	2	0.0806228
U00096.3|b0940|AAC74026.1|CDS|elfC	2601	2422	36	0.31337
U00096.3|b0941|AAC74027.1|CDS|elfG	1071	892	19	0.449074
U00096.3|b0942|AAC74028.1|CDS|ycbU	543	364	5	0.2896
U00096.3|b0943|AAC74029.2|CDS|ycbV	516	337	6	0.375363
U00096.3|b0944|AAC74030.2|CDS|ycbF	711	532	35	1.38703
U00096.3|b0945|AAC74031.1|CDS|pyrD	1011	832	110	2.7874
U00096.3|b0946|AAC74032.2|CDS|zapC	543	364	112	6.48703
U00096.3|b0947|AAC74033.1|CDS|ycbX	1110	931	149	3.37416
U00096.3|b0948|AAC74034.1|CDS|rlmL	2109	1930	111	1.21254
U00096.3|b0949|AAC74035.1|CDS|uup	1908	1729	213	2.59725
U00096.3|b0950|AAC74036.1|CDS|pqiA	1254	1075	40	0.784479
U00096.3|b0951|AAC74037.1|CDS|pqiB	1641	1462	91	1.31227
U00096.3|b0952|AAC74038.2|CDS|pqiC	564	385	49	2.68327
U00096.3|b0953|AAC74039.1|CDS|rmf	168	12.9312	2	3.26077
U00096.3|b0954|AAC74040.1|CDS|fabA	519	340	1668	103.43
U00096.3|b0955|AAC74041.1|CDS|ycbZ	1761	1582	172	2.29219
U00096.3|b0956|AAC74042.1|CDS|matP	453	274	133	10.2337
U00096.3|b0957|AAC74043.1|CDS|ompA	1041	862	19209	469.815
U00096.3|b0958|AAC74044.1|CDS|sulA	510	331	126	8.0255
U00096.3|b0959|AAC74045.1|CDS|sxy	630	451	39	1.82313
U00096.3|b0960|AAC74046.2|CDS|yccS	2154	1975	136	1.45178
U00096.3|b0961|AAC74047.1|CDS|yccF	447	268	28	2.20269
U00096.3|b0962|AAC74048.1|CDS|helD	2055	1876	102	1.1463
U00096.3|b0963|AAC74049.2|CDS|mgsA	459	280	156	11.7462
U00096.3|b0964|AAC74050.1|CDS|yccT	663	484	14	0.609835
U00096.3|b0965|AAC74051.2|CDS|yccU	414	235	30	2.69143
U00096.3|b0966|AAC74052.2|CDS|hspQ	318	139	1053	159.714
U00096.3|b0967|AAC74053.2|CDS|rlmI	1191	1012	42	0.87498
U00096.3|b0968|AAC74054.1|CDS|yccX	279	100	16	3.37326
U00096.3|b0969|AAC74055.2|CDS|tusE	330	151	52	7.26032
U00096.3|b0970|AAC74056.1|CDS|yccA	660	481	186	8.15262
U00096.3|b0971|NA|tRNA|serT	88	4.54805	0	0
U00096.3|b0972|AAC74057.1|CDS|hyaA	1119	940	10	0.224286
U00096.3|b0973|AAC74058.1|CDS|hyaB	1794	1615	18	0.234979
U00096.3|b0974|AAC74059.1|CDS|hyaC	708	529	9	0.358688
U00096.3|b0975|AAC74060.1|CDS|hyaD	588	409	9	0.463926
U00096.3|b0976|AAC74061.1|CDS|hyaE	399	220	4	0.383325
U00096.3|b0977|AAC74062.1|CDS|hyaF	858	679	11	0.341549
U00096.3|b0978|AAC74063.1|CDS|cbdA	1545	1366	28	0.432152
U00096.3|b0979|AAC74064.1|CDS|cbdB	1137	958	33	0.726236
U00096.3|b4592|ABP93439.1|CDS|cbdX	93	4.74468	0	0
U00096.3|b0980|AAC74065.1|CDS|appA	1299	1120	16	0.301184
U00096.3|b0981|AAC74066.1|CDS|etk	2181	2002	150	1.57964
U00096.3|b0982|AAC74067.2|CDS|etp	447	268	4	0.31467
U00096.3|b0983|AAC74068.1|CDS|gfcE	1140	961	16	0.351015
U00096.3|b0984|AAC74069.1|CDS|gfcD	2097	1918	43	0.472661
U00096.3|b0985|AAC74070.1|CDS|gfcC	747	568	16	0.593883
U00096.3|b0986|AAC74071.1|CDS|gfcB	645	466	13	0.588149
U00096.3|b0987|AAC74072.2|CDS|gfcA	306	127	12	1.99208
U00096.3|b4516|ABD18646.1|CDS|insA	276	97.0001	3.63096	0.789185
U00096.3|b0988|AAC74073.1|CDS|insB1	504	325	62.5098	4.05503
U00096.3|b0989|AAC74074.1|CDS|cspH	213	36.0583	0	0
U00096.3|b0990|AAC74075.1|CDS|cspG	213	36.0583	54	31.5732
U00096.3|b0991|AAC74076.1|CDS|ymcE	231	52.2911	0	0
U00096.3|b4517|ABD18647.1|CDS|gnsA	174	14.6185	6	8.65324
U00096.3|b0992|AAC74077.1|CDS|yccM	1074	895	22	0.518238
U00096.3|b0993|AAC74078.2|CDS|torS	2745	2566	60	0.492974
U00096.3|b0994|AAC74079.1|CDS|torT	1029	850	14	0.347247
U00096.3|b0995|AAC74080.1|CDS|torR	693	514	27	1.10747
U00096.3|b0996|AAC74081.1|CDS|torC	1173	994	6	0.127261
U00096.3|b0997|AAC74082.1|CDS|torA	2547	2368	40	0.356129
U00096.3|b0998|AAC74083.1|CDS|torD	600	421	38	1.90297
U00096.3|b0999|AAC74084.1|CDS|cbpM	306	127	14	2.3241
U00096.3|b1000|AAC74085.1|CDS|cbpA	921	742	43	1.22178
U00096.3|b1001|AAC74086.1|CDS|yccE	1257	1078	10	0.195574
U00096.3|b1002|AAC74087.1|CDS|agp	1242	1063	93	1.8445
U00096.3|b1003|AAC74088.1|CDS|yccJ	228	49.4247	30	12.797
U00096.3|b1004|AAC74089.1|CDS|wrbA	597	418	109	5.49768
U00096.3|b4518|AAC74090.2|CDS|ymdF	174	14.6185	0	0
U00096.3|b1006|AAC74091.2|CDS|rutG	1329	1150	13	0.238328
U00096.3|b1007|AAC74092.2|CDS|rutF	495	316	1	0.0667179
U00096.3|b1008|AAC74093.1|CDS|rutE	591	412	5	0.25586
U00096.3|b1009|AAC74094.1|CDS|rutD	801	622	1	0.0338953
U00096.3|b1010|AAC74095.1|CDS|rutC	387	208	2	0.20272
U00096.3|b1011|AAC74096.2|CDS|rutB	693	514	4	0.164069
U00096.3|b1012|AAC74097.1|CDS|rutA	1149	970	5	0.108675
U00096.3|b1013|AAC74098.1|CDS|rutR	639	460	70	3.20826
U00096.3|b1014|AAC74099.1|CDS|putA	3963	3784	161	0.897025
U00096.3|b1015|AAC74100.1|CDS|putP	1509	1330	78	1.23644
U00096.3|b4490|NA|CDS|efeU	830	651	83	2.68798
U00096.3|b1018|AAC74103.1|CDS|efeO	1128	949	66	1.46625
U00096.3|b1019|AAC74104.1|CDS|efeB	1272	1093	45	0.868004
U00096.3|b1020|AAC74105.1|CDS|phoH	1065	886	48	1.14219
U00096.3|b1021|AAC74106.1|CDS|pgaD	414	235	25	2.24286
U00096.3|b1022|AAC74107.1|CDS|pgaC	1326	1147	100	1.83809
U00096.3|b1023|AAC74108.1|CDS|pgaB	2019	1840	43	0.492697
U00096.3|b1024|AAC74109.1|CDS|pgaA	2424	2245	129	1.21144
U00096.3|b1025|AAC74110.1|CDS|ycdT	1359	1180	77	1.37575
U00096.3|b1026|AAC74111.1|CDS|insF1	867	688	0	0
U00096.3|b1027|AAC74112.2|CDS|insE1	300	121	17.0969	2.97894
U00096.3|b1028|NA|CDS|ymdE	342	163	1	0.129343
U00096.3|b1029|AAC74114.1|CDS|ycdU	987	808	41	1.0698
U00096.3|b1032|NA|tRNA|serX	88	4.54805	0	0
U00096.3|b1033|AAC74117.2|CDS|ghrA	939	760	71	1.96958
U00096.3|b1034|AAC74118.1|CDS|ycdX	738	559	64	2.41378
U00096.3|b1035|AAC74119.1|CDS|ycdY	555	376	84	4.71
U00096.3|b1036|AAC74120.2|CDS|ycdZ	492	313	40	2.6943
U00096.3|b1037|AAC74121.1|CDS|csgG	834	655	19	0.611564
U00096.3|b1038|AAC74122.1|CDS|csgF	417	238	3	0.26575
U00096.3|b1039|AAC74123.1|CDS|csgE	390	211	4	0.399675
U00096.3|b1040|AAC74124.1|CDS|csgD	651	472	23	1.02734
U00096.3|b1041|AAC74125.1|CDS|csgB	456	277	3	0.228334
U00096.3|b1042|AAC74126.1|CDS|csgA	456	277	16	1.21778
U00096.3|b1043|AAC74127.1|CDS|csgC	333	154	2	0.273803
U00096.3|b1044|AAC74128.1|CDS|ymdA	312	133	8	1.26814
U00096.3|b1045|AAC74129.1|CDS|ymdB	534	355	11	0.653272
U00096.3|b1046|AAC74130.2|CDS|clsC	1422	1243	45	0.763257
U00096.3|b1047|AAC74131.1|CDS|opgC	1158	979	53	1.14136
U00096.3|b1048|AAC74132.1|CDS|opgG	1536	1357	207	3.21603
U00096.3|b1049|AAC74133.1|CDS|opgH	2544	2365	180	1.60462
U00096.3|b1050|AAC74134.1|CDS|yceK	228	49.4247	14	5.97191
U00096.3|b1051|AAC74135.2|CDS|msyB	375	196	24	2.58158
U00096.3|b1053|AAC74137.1|CDS|mdtG	1227	1048	32	0.643752
U00096.3|b1054|AAC74138.1|CDS|lpxL	921	742	60	1.70481
U00096.3|b1055|AAC74139.1|CDS|yceA	1053	874	93	2.24337
U00096.3|b1056|AAC74140.1|CDS|yceI	576	397	59	3.13322
U00096.3|b1057|AAC74141.1|CDS|yceJ	567	388	13	0.706385
U00096.3|b1058|AAC74142.1|CDS|yceO	141	8.14747	0	0
U00096.3|b1059|AAC74143.1|CDS|solA	1119	940	55	1.23357
U00096.3|b1060|AAC74144.1|CDS|bssS	255	76.0064	1072	297.354
U00096.3|b1061|AAC74145.1|CDS|dinI	246	67.0317	87	27.3633
U00096.3|b1062|AAC74146.1|CDS|pyrC	1047	868	47	1.14158
U00096.3|b1063|AAC74147.1|CDS|yceB	561	382	122	6.73327
U00096.3|b1064|AAC74148.1|CDS|grxB	648	469	213	9.57495
U00096.3|b1065|AAC74149.2|CDS|mdtH	1209	1030	14	0.286563
U00096.3|b1066|AAC74150.1|CDS|rimJ	585	406	32	1.6617
U00096.3|b1067|AAC74151.1|CDS|yceH	648	469	34	1.5284
U00096.3|b1068|AAC74152.1|CDS|yceM	924	745	43	1.21686
U00096.3|b1069|AAC74153.1|CDS|murJ	1536	1357	53	0.823428
U00096.3|b1070|AAC74154.1|CDS|flgN	417	238	32	2.83467
U00096.3|b1071|AAC74155.1|CDS|flgM	294	115	20	3.66658
U00096.3|b1072|AAC74156.1|CDS|flgA	660	481	65	2.84904
U00096.3|b1073|AAC74157.1|CDS|flgB	417	238	53	4.69492
U00096.3|b1074|AAC74158.1|CDS|flgC	405	226	18	1.67917
U00096.3|b1075|AAC74159.1|CDS|flgD	696	517	89	3.62935
U00096.3|b1076|AAC74160.1|CDS|flgE	1209	1030	160	3.27501
U00096.3|b1077|AAC74161.1|CDS|flgF	756	577	62	2.2654
U00096.3|b1078|AAC74162.1|CDS|flgG	783	604	67	2.33866
U00096.3|b1079|AAC74163.1|CDS|flgH	699	520	24	0.973055
U00096.3|b1080|AAC74164.1|CDS|flgI	1098	919	21	0.481763
U00096.3|b1081|AAC74165.1|CDS|flgJ	942	763	30	0.828946
U00096.3|b1082|AAC74166.1|CDS|flgK	1644	1465	86	1.23763
U00096.3|b1083|AAC74167.1|CDS|flgL	954	775	84	2.28511
U00096.3|b1084|AAC74168.1|CDS|rne	3186	3007	527	3.69493
U00096.3|b1085|AAC74169.2|CDS|yceQ	321	142	92	13.6593
U00096.3|b1086|AAC74170.1|CDS|rluC	960	781	219	5.91184
U00096.3|b1087|AAC74171.2|CDS|yceF	585	406	59	3.06377
U00096.3|b1088|AAC74172.1|CDS|yceD	522	343	5584	343.227
U00096.3|b1089|AAC74173.1|CDS|rpmF	174	14.6185	156	224.984
U00096.3|b1090|AAC74174.2|CDS|plsX	1071	892	196	4.63256
U00096.3|b1091|AAC74175.1|CDS|fabH	954	775	274	7.45381
U00096.3|b1092|AAC74176.1|CDS|fabD	930	751	294	8.25348
U00096.3|b1093|AAC74177.1|CDS|fabG	735	556	2694	102.153
U00096.3|b1094|AAC74178.1|CDS|acpP	237	58.1281	3628	1315.86
U00096.3|b1095|AAC74179.1|CDS|fabF	1242	1063	3109	61.6619
U00096.3|b1096|AAC74180.1|CDS|pabC	810	631	74	2.47248
U00096.3|b1097|AAC74181.1|CDS|yceG	1023	844	63	1.57372
U00096.3|b1098|AAC74182.1|CDS|tmk	642	463	34	1.5482
U00096.3|b1099|AAC74183.1|CDS|holB	1005	826	38	0.969914
U00096.3|b1100|AAC74184.1|CDS|ycfH	798	619	90	3.06536
U00096.3|b1101|AAC74185.1|CDS|ptsG	1434	1255	720	12.0953
U00096.3|b1102|AAC74186.1|CDS|fhuE	2190	2011	103	1.07983
U00096.3|b1103|AAC74187.1|CDS|hinT	360	181	135	15.7248
U00096.3|b1104|AAC74188.1|CDS|ycfL	378	199	58	6.14475
U00096.3|b1105|AAC74189.1|CDS|lpoB	642	463	78	3.55176
U00096.3|b1106|AAC74190.1|CDS|thiK	825	646	50	1.6318
U00096.3|b1107|AAC74191.1|CDS|nagZ	1026	847	82	2.04108
U00096.3|b1108|AAC74192.2|CDS|ycfP	543	364	114	6.60287
U00096.3|b1109|AAC74193.1|CDS|ndh	1305	1126	459	8.59417
U00096.3|b1110|AAC74194.1|CDS|ycfJ	540	361	53	3.09527
U00096.3|b1111|AAC74195.2|CDS|ycfQ	633	454	65	3.01847
U00096.3|b1112|AAC74196.1|CDS|bhsA	258	79.0036	238	63.5126
U00096.3|b1113|AAC74197.1|CDS|ldtC	963	784	12	0.322697
U00096.3|b1114|AAC74198.1|CDS|mfd	3447	3268	313	2.01926
U00096.3|b1115|AAC74199.1|CDS|ycfT	1074	895	23	0.541794
U00096.3|b1116|AAC74200.1|CDS|lolC	1200	1021	96	1.98233
U00096.3|b1117|AAC74201.2|CDS|lolD	702	523	14	0.56436
U00096.3|b1118|AAC74202.1|CDS|lolE	1245	1066	101	1.99753
U00096.3|b1119|AAC74203.1|CDS|nagK	912	733	79	2.27223
U00096.3|b1120|AAC74204.2|CDS|cobB	729	550	49	1.87829
U00096.3|b1121|AAC74205.1|CDS|ycfZ	789	610	4	0.138248
U00096.3|b1122|AAC74206.2|CDS|ymfA	462	283	6	0.446986
U00096.3|b1123|AAC74207.1|CDS|potD	1047	868	411	9.98278
U00096.3|b1124|AAC74208.1|CDS|potC	795	616	52	1.77972
U00096.3|b1125|AAC74209.1|CDS|potB	828	649	53	1.72171
U00096.3|b1126|AAC74210.1|CDS|potA	1137	958	167	3.6752
U00096.3|b1127|AAC74211.1|CDS|pepT	1227	1048	152	3.05782
U00096.3|b1128|AAC74212.2|CDS|roxA	1122	943	108	2.41458
U00096.3|b1129|AAC74213.1|CDS|phoQ	1461	1282	132	2.17078
U00096.3|b1130|AAC74214.1|CDS|phoP	672	493	237	10.1352
U00096.3|b1131|AAC74215.1|CDS|purB	1371	1192	143	2.52924
U00096.3|b1132|AAC74216.1|CDS|hflD	642	463	39	1.77588
U00096.3|b1133|AAC74217.2|CDS|mnmA	1107	928	174	3.95304
U00096.3|b1134|AAC74218.1|CDS|nudJ	462	283	12	0.893973
U00096.3|b1135|AAC74219.2|CDS|rluE	654	475	25	1.10962
U00096.3|b1136|AAC74220.1|CDS|icd	1251	1072	457	8.98775
U00096.3|b1137|AAC74221.1|CDS|ymfD	666	487	0	0
U00096.3|b1138|AAC74222.1|CDS|ymfE	705	526	0	0
U00096.3|b1139|AAC74223.1|CDS|lit	894	715	0	0
U00096.3|b1140|AAC74224.1|CDS|intE	1128	949	0	0
U00096.3|b1141|AAC74225.1|CDS|xisE	246	67.0317	0	0
U00096.3|b1143|AAC74227.2|CDS|ymfI	342	163	0	0
U00096.3|b1144|AAC74228.2|CDS|ymfJ	309	130	0	0
U00096.3|b1145|AAC74229.1|CDS|cohE	675	496	0	0
U00096.3|b1146|AAC74230.2|CDS|croE	201	27.2129	0	0
U00096.3|b1147|AAC74231.2|CDS|ymfL	558	379	0	0
U00096.3|b1148|AAC74232.1|CDS|ymfM	339	160	0	0
U00096.3|b4692|NA|CDS|oweE	234	55.1953	0	0
U00096.3|b4693|NA|CDS|aaaE	1134	955	0	0
U00096.3|b1150|AAC74234.1|CDS|ymfR	183	17.7996	0	0
U00096.3|b1151|NA|CDS|beeE	412	233	0	0
U00096.3|b1152|NA|CDS|jayE	780	601	0	0
U00096.3|b1153|AAC74237.1|CDS|ymfQ	585	406	0	0
U00096.3|b1154|AAC74238.1|CDS|stfP	630	451	0	0
U00096.3|b1155|AAC74239.1|CDS|tfaP	414	235	0	0
U00096.3|b1156|AAC74240.1|CDS|tfaE	603	424	0	0
U00096.3|b1157|NA|CDS|stfE	501	322	0	0
U00096.3|b1158|AAC74242.1|CDS|pinE	555	376	0	0
U00096.3|b1159|AAC74243.1|CDS|mcrA	834	655	0	0
U00096.3|b4519|NA|CDS|icdC	165	12.1958	4	6.91481
U00096.3|b1160|AAC74244.1|CDS|iraM	324	145	38	5.52516
U00096.3|b1161|AAC74245.1|CDS|ycgX	405	226	16	1.49259
U00096.3|b1162|AAC74246.1|CDS|bluR	732	553	157	5.98555
U00096.3|b1163|AAC74247.1|CDS|bluF	1212	1033	48	0.979649
U00096.3|b1164|AAC74248.1|CDS|ycgZ	237	58.1281	10	3.62696
U00096.3|b1165|AAC74249.1|CDS|ymgA	273	94.0001	9	2.01857
U00096.3|b1166|AAC74250.1|CDS|ariR	267	88.0006	2	0.479153
U00096.3|b1167|AAC74251.1|CDS|ymgC	249	70.019	8	2.40882
U00096.3|b1168|AAC74252.2|CDS|ycgG	1524	1345	52	0.8151
U00096.3|b4520|ABD18651.1|CDS|ymgF	219	41.1625	4	2.04874
U00096.3|b4491|NA|CDS|ycgH	2648	2469	112	0.956371
U00096.3|b1171|AAC74255.2|CDS|ymgD	330	151	93	12.9848
U00096.3|b1172|AAC74256.5|CDS|ymgG	345	166	77	9.7794
U00096.3|b4593|ABP93440.1|CDS|ymgI	174	14.6185	0	0
U00096.3|b4594|ABP93441.1|CDS|ymgJ	186	19.0638	2	2.21182
U00096.3|b4521|NA|CDS|ycgI	344	165	2	0.25555
U00096.3|b1174|AAC74258.1|CDS|minE	267	88.0006	85	20.364
U00096.3|b1175|AAC74259.1|CDS|minD	813	634	268	8.912
U00096.3|b1176|AAC74260.1|CDS|minC	696	517	72	2.9361
U00096.3|b1177|AAC74261.1|CDS|ycgJ	369	190	29	3.21791
U00096.3|b1178|AAC74262.1|CDS|pliG	402	223	50	4.7271
U00096.3|b1179|AAC74263.2|CDS|ycgL	294	115	49	8.98313
U00096.3|b1180|AAC74264.1|CDS|ycgM	660	481	76	3.33118
U00096.3|b1181|AAC74265.3|CDS|ycgN	462	283	74	5.51283
U00096.3|b1182|AAC74266.2|CDS|hlyE	912	733	20	0.575249
U00096.3|b1183|AAC74267.1|CDS|umuD	420	241	15	1.31221
U00096.3|b1184|AAC74268.1|CDS|umuC	1269	1090	41	0.793025
U00096.3|b1185|AAC74269.1|CDS|dsbB	531	352	274	16.4111
U00096.3|b1186|AAC74270.1|CDS|nhaB	1542	1363	142	2.19645
U00096.3|b1187|AAC74271.1|CDS|fadR	720	541	109	4.24775
U00096.3|b1188|AAC74272.1|CDS|ycgB	1533	1354	29	0.451553
U00096.3|b1189|AAC74273.1|CDS|dadA	1299	1120	46	0.865903
U00096.3|b1190|AAC74274.1|CDS|dadX	1071	892	33	0.779971
