strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,1min,YP_003046167.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046168.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046169.1,45093797.2586806,30718860.6218871,3,ecoli,467263696918.854,467263696918.854,9.65061004225877e-05,5
11-44,1min,YP_003046174.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046175.1,13822428.7473958,10979317.7781352,2,ecoli,467263696918.854,467263696918.854,2.95816448796283e-05,5
11-44,1min,YP_003046179.1,8300593.73958333,4912009.51698878,1,ecoli,467263696918.854,467263696918.854,1.77642598693577e-05,5
11-44,1min,YP_003046181.1,9248196.11458333,5560860.81322437,1,ecoli,467263696918.854,467263696918.854,1.97922418873243e-05,5
11-44,1min,YP_003046182.1,59795918.3125,37579095.4117703,1,ecoli,467263696918.854,467263696918.854,0.000127970391679892,5
11-44,1min,YP_003046188.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046193.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046198.1,21788817.5416667,17326918.7570644,2,ecoli,467263696918.854,467263696918.854,4.66306663353959e-05,5
11-44,1min,YP_003046199.1,48695780.7178819,25691553.5758694,3,ecoli,467263696918.854,467263696918.854,0.000104214774310486,5
11-44,1min,YP_003046201.1,25602913.3020833,14967920.423362,2,ecoli,467263696918.854,467263696918.854,5.47932858274876e-05,5
11-44,1min,YP_003046202.1,56061806.7317708,41284355.5157587,2,ecoli,467263696918.854,467263696918.854,0.000119978947864864,5
11-44,1min,YP_003046206.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046208.1,42657956.5833333,25299765.2644972,1,ecoli,467263696918.854,467263696918.854,9.12931110732991e-05,5
11-44,1min,YP_003046209.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046212.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046214.1,1301761112.5625,633464075.677305,1,ecoli,467263696918.854,467263696918.854,0.00278592392506916,5
11-44,1min,YP_003046215.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046216.1,664937133.352865,336524956.673984,2,ecoli,467263696918.854,467263696918.854,0.00142304471273389,5
11-44,1min,YP_003046217.1,2059507854.64931,1034171325.6684,3,ecoli,467263696918.854,467263696918.854,0.00440759226156395,5
11-44,1min,YP_003046218.1,80739973.4739583,43309856.7799988,2,ecoli,467263696918.854,467263696918.854,0.000172793165842669,5
11-44,1min,YP_003046219.1,335488313.005208,155518290.452057,2,ecoli,467263696918.854,467263696918.854,0.000717984973404578,5
11-44,1min,YP_003046220.1,1357153511.96875,658697622.842383,2,ecoli,467263696918.854,467263696918.854,0.00290447026147729,5
11-44,1min,YP_003046221.1,922598832.476562,483853740.768477,2,ecoli,467263696918.854,467263696918.854,0.00197447145703849,5
11-44,1min,YP_003046222.1,25260330.4722222,11380363.3683005,3,ecoli,467263696918.854,467263696918.854,5.40601177424853e-05,5
11-44,1min,YP_003046223.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046225.1,378599934.518229,204509425.919138,1,ecoli,467263696918.854,467263696918.854,0.000810248981495298,5
11-44,1min,YP_003046226.1,152667285.916667,84716856.0536796,1,ecoli,467263696918.854,467263696918.854,0.000326726186783518,5
11-44,1min,YP_003046227.1,18245427.1458333,9669434.64231422,1,ecoli,467263696918.854,467263696918.854,3.90473885862395e-05,5
11-44,1min,YP_003046228.1,331537710.8125,179144015.751555,1,ecoli,467263696918.854,467263696918.854,0.000709530213878514,5
11-44,1min,YP_003046229.1,61730623.9166667,37893402.1364936,3,ecoli,467263696918.854,467263696918.854,0.000132110892251462,5
11-44,1min,YP_003046230.1,143318831.125,84481251.9064263,2,ecoli,467263696918.854,467263696918.854,0.000306719379378383,5
11-44,1min,YP_003046231.1,304304339.96875,173544815.166485,2,ecoli,467263696918.854,467263696918.854,0.00065124755459356,5
11-44,1min,YP_003046232.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046233.1,181468572.817708,110359349.934179,2,ecoli,467263696918.854,467263696918.854,0.000388364373295669,5
11-44,1min,YP_003046235.1,1207900731.51693,729503613.294234,2,ecoli,467263696918.854,467263696918.854,0.00258505152333008,5
11-44,1min,YP_003046236.1,2219863691.77257,1554699297.30173,3,ecoli,467263696918.854,467263696918.854,0.00475077286425287,5
11-44,1min,YP_003046237.1,30501469.421875,13842034.646902,2,ecoli,467263696918.854,467263696918.854,6.52767797348741e-05,5
11-44,1min,YP_003046239.1,162840002.427083,116492089.135694,2,ecoli,467263696918.854,467263696918.854,0.000348497012502477,5
11-44,1min,YP_003046240.1,57194808.078125,33217926.6781216,1,ecoli,467263696918.854,467263696918.854,0.00012240370577742,5
11-44,1min,YP_003046241.1,20332711.8767361,18387819.2916346,3,ecoli,467263696918.854,467263696918.854,4.35144266734403e-05,5
11-44,1min,YP_003046242.1,61958710.9305556,31406186.0254683,3,ecoli,467263696918.854,467263696918.854,0.000132599025644647,5
11-44,1min,YP_003046243.1,103428509.567057,50741817.801683,2,ecoli,467263696918.854,467263696918.854,0.000221349337106792,5
11-44,1min,YP_003046244.1,7905417.44010417,3672982.74800476,2,ecoli,467263696918.854,467263696918.854,1.69185354912711e-05,5
11-44,1min,YP_003046245.1,35284778.0225694,32776306.6257895,3,ecoli,467263696918.854,467263696918.854,7.55136302161669e-05,5
11-44,1min,YP_003046247.1,18977531.9505208,8191999.81615759,1,ecoli,467263696918.854,467263696918.854,4.06141801206878e-05,5
11-44,1min,YP_003046248.1,35813398.6015625,22939424.3098396,2,ecoli,467263696918.854,467263696918.854,7.66449412563329e-05,5
11-44,1min,YP_003046249.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046250.1,33042369.3767361,23075555.0077188,3,ecoli,467263696918.854,467263696918.854,7.07146084633112e-05,5
11-44,1min,YP_003046251.1,120962854.46875,76857017.4719603,1,ecoli,467263696918.854,467263696918.854,0.000258874924943627,5
11-44,1min,YP_003046252.1,10831289.0416667,6620937.39197547,1,ecoli,467263696918.854,467263696918.854,2.31802494246576e-05,5
11-44,1min,YP_003046253.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046254.1,37800246.7378472,21993876.4917531,3,ecoli,467263696918.854,467263696918.854,8.08970330609948e-05,5
11-44,1min,YP_003046255.1,33476551.9270833,16967645.0865385,2,ecoli,467263696918.854,467263696918.854,7.16438108670294e-05,5
11-44,1min,YP_003046257.1,8653075.15364583,7360161.81980238,2,ecoli,467263696918.854,467263696918.854,1.85186121042666e-05,5
11-44,1min,YP_003046259.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046260.1,11287434.1432292,6590414.14705852,1,ecoli,467263696918.854,467263696918.854,2.41564543054783e-05,5
11-44,1min,YP_003046262.1,3275562.28125,2836858.07497707,1,ecoli,467263696918.854,467263696918.854,7.01009366413252e-06,5
11-44,1min,YP_003046263.1,9191198.71354167,7015430.02606505,1,ecoli,467263696918.854,467263696918.854,1.96702606561319e-05,5
11-44,1min,YP_003046266.1,41716581.1875,46439786.3187207,1,ecoli,467263696918.854,467263696918.854,8.9278455532882e-05,5
11-44,1min,YP_003046267.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046268.1,56522834.734375,22524523.7751635,2,ecoli,467263696918.854,467263696918.854,0.000120965602735859,5
11-44,1min,YP_003046270.1,198674574.611979,78745503.8605172,2,ecoli,467263696918.854,467263696918.854,0.000425187267750615,5
11-44,1min,YP_003046271.1,9327958.68402778,5176637.60373295,3,ecoli,467263696918.854,467263696918.854,1.99629432920565e-05,5
11-44,1min,YP_003046273.1,66864736.515625,45478083.311598,2,ecoli,467263696918.854,467263696918.854,0.00014309850509794,5
11-44,1min,YP_003046274.1,342820015.578125,175089208.312821,2,ecoli,467263696918.854,467263696918.854,0.000733675690704599,5
11-44,1min,YP_003046275.1,2896579145.14062,1523901972.28773,2,ecoli,467263696918.854,467263696918.854,0.00619902458556212,5
11-44,1min,YP_003046276.1,3236447737.91667,1752723429.78565,2,ecoli,467263696918.854,467263696918.854,0.00692638387971902,5
11-44,1min,YP_003046277.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046278.1,126908443.024306,61640735.1280598,3,ecoli,467263696918.854,467263696918.854,0.000271599193049112,5
11-44,1min,YP_003046279.1,22101148.859375,12134648.3845424,2,ecoli,467263696918.854,467263696918.854,4.72990925790092e-05,5
11-44,1min,YP_003046280.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046281.1,852237763.138889,478153445.688151,3,ecoli,467263696918.854,467263696918.854,0.00182389038300763,5
11-44,1min,YP_003046282.1,43343548.5703125,42761242.2861465,2,ecoli,467263696918.854,467263696918.854,9.27603596344434e-05,5
11-44,1min,YP_003046283.1,6070609.88020833,5542062.82989024,1,ecoli,467263696918.854,467263696918.854,1.29918286403118e-05,5
11-44,1min,YP_003046288.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046289.1,58507150.578125,38278547.8298838,2,ecoli,467263696918.854,467263696918.854,0.000125212275132698,5
11-44,1min,YP_003046290.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046291.1,7796978.02083333,3912801.67973982,1,ecoli,467263696918.854,467263696918.854,1.66864622101968e-05,5
11-44,1min,YP_003046292.1,18359135.7604167,11985416.3519827,1,ecoli,467263696918.854,467263696918.854,3.92907385732664e-05,5
11-44,1min,YP_003046294.1,33983990.5416667,19494496.6833284,2,ecoli,467263696918.854,467263696918.854,7.27297899788872e-05,5
11-44,1min,YP_003046295.1,452909535.151042,211516144.04039,2,ecoli,467263696918.854,467263696918.854,0.000969280383084618,5
11-44,1min,YP_003046297.1,35076737.0416667,18314640.3302815,2,ecoli,467263696918.854,467263696918.854,7.50683977226635e-05,5
11-44,1min,YP_003046298.1,945744353.052083,837825875.48608,3,ecoli,467263696918.854,467263696918.854,0.00202400562955851,5
11-44,1min,YP_003046299.1,390181508.888889,233055632.027634,3,ecoli,467263696918.854,467263696918.854,0.000835034930943177,5
11-44,1min,YP_003046302.1,37800821.7013889,24907400.7313781,3,ecoli,467263696918.854,467263696918.854,8.08982635514983e-05,5
11-44,1min,YP_003046303.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046304.1,1432325801.8559,2082331751.60273,3,ecoli,467263696918.854,467263696918.854,0.0030653479208864,5
11-44,1min,YP_003046313.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046315.1,14306366.5455729,9868890.8751634,2,ecoli,467263696918.854,467263696918.854,3.06173294435441e-05,5
11-44,1min,YP_003046317.1,11135584.2630208,4006006.44057739,1,ecoli,467263696918.854,467263696918.854,2.38314774643292e-05,5
11-44,1min,YP_003046318.1,33938269.7916667,15074488.4615203,2,ecoli,467263696918.854,467263696918.854,7.26319421248778e-05,5
11-44,1min,YP_003046319.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046322.1,89900092.4583333,56675005.3329057,2,ecoli,467263696918.854,467263696918.854,0.000192396912174295,5
11-44,1min,YP_003046323.1,71617407.5520833,37510730.6301682,1,ecoli,467263696918.854,467263696918.854,0.000153269787540376,5
11-44,1min,YP_003046324.1,54734349.7083333,33855295.6762973,1,ecoli,467263696918.854,467263696918.854,0.000117138031628078,5
11-44,1min,YP_003046325.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046326.1,11729262.2239583,6890768.0822078,2,ecoli,467263696918.854,467263696918.854,2.51020190554099e-05,5
11-44,1min,YP_003046328.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046330.1,2768201638.70486,1653255384.35868,3,ecoli,467263696918.854,467263696918.854,0.00592428142172918,5
11-44,1min,YP_003046331.1,2286946460.875,2056636290.28042,1,ecoli,467263696918.854,467263696918.854,0.00489433798507175,5
11-44,1min,YP_003046332.1,7876676041.42188,3600314375.17078,1,ecoli,467263696918.854,467263696918.854,0.0168570254726845,5
11-44,1min,YP_003046333.1,3124845693.29688,2081002545.31718,2,ecoli,467263696918.854,467263696918.854,0.00668754220347561,5
11-44,1min,YP_003046334.1,4165784956.42622,3418912665.36873,3,ecoli,467263696918.854,467263696918.854,0.00891527628595048,5
11-44,1min,YP_003046335.1,1541154843.125,672211176.042697,1,ecoli,467263696918.854,467263696918.854,0.00329825503947215,5
11-44,1min,YP_003046336.1,176877485.869792,100713512.85567,1,ecoli,467263696918.854,467263696918.854,0.000378538900060341,5
11-44,1min,YP_003046337.1,4747236946.89062,3233879122.42116,2,ecoli,467263696918.854,467263696918.854,0.0101596528431248,5
11-44,1min,YP_003046338.1,2165326255.94792,1191958360.85469,3,ecoli,467263696918.854,467263696918.854,0.00463405625180411,5
11-44,1min,YP_003046339.1,4395301295.8776,2390303715.7957,3,ecoli,467263696918.854,467263696918.854,0.00940646860618598,5
11-44,1min,YP_003046340.1,3334309012.92578,2608554294.45784,2,ecoli,467263696918.854,467263696918.854,0.00713581867136754,5
11-44,1min,YP_003046341.1,4604780723.48958,2086891832.36589,2,ecoli,467263696918.854,467263696918.854,0.00985477954708143,5
11-44,1min,YP_003046342.1,1410020568.40625,850251466.094045,2,ecoli,467263696918.854,467263696918.854,0.00301761206296135,5
11-44,1min,YP_003046343.1,2564727610.30382,2538117493.68257,3,ecoli,467263696918.854,467263696918.854,0.00548882275086997,5
11-44,1min,YP_003046344.1,6908752475.25,5008349902.73912,3,ecoli,467263696918.854,467263696918.854,0.014785553683726,5
11-44,1min,YP_003046345.1,2846229847.81771,1599181633.14457,2,ecoli,467263696918.854,467263696918.854,0.00609127108865038,5
11-44,1min,YP_003046346.1,3466151538.96615,1999583137.22261,3,ecoli,467263696918.854,467263696918.854,0.00741797739011615,5
11-44,1min,YP_003046347.1,1517389591.34028,868347746.184305,3,ecoli,467263696918.854,467263696918.854,0.00324739456830474,5
11-44,1min,YP_003046348.1,3254397200.0026,2619752093.36604,3,ecoli,467263696918.854,467263696918.854,0.0069647978678039,5
11-44,1min,YP_003046349.1,4801457198.84809,3092191403.91013,3,ecoli,467263696918.854,467263696918.854,0.0102756906442957,5
11-44,1min,YP_003046350.1,6331655281.75,3264517253.5753,2,ecoli,467263696918.854,467263696918.854,0.0135504969110613,5
11-44,1min,YP_003046351.1,3501749259.23698,1883986239.73902,2,ecoli,467263696918.854,467263696918.854,0.00749416075404013,5
11-44,1min,YP_003046352.1,2390927818.48611,1567992303.53566,3,ecoli,467263696918.854,467263696918.854,0.00511687048288137,5
11-44,1min,YP_003046353.1,6712273798.57031,4279821300.47215,3,ecoli,467263696918.854,467263696918.854,0.0143650658992581,5
11-44,1min,YP_003046354.1,684755618.850694,338047916.13082,3,ecoli,467263696918.854,467263696918.854,0.00146545863367085,5
11-44,1min,YP_003046355.1,5253438071.22569,2435892367.9762,3,ecoli,467263696918.854,467263696918.854,0.0112429835783669,5
11-44,1min,YP_003046356.1,3487734044.54948,1908450093.9803,2,ecoli,467263696918.854,467263696918.854,0.00746416652427241,5
11-44,1min,YP_003046357.1,3615679869.44097,1900735428.19977,3,ecoli,467263696918.854,467263696918.854,0.00773798583815271,5
11-44,1min,YP_003046368.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046372.1,15133069.2256944,9658744.20861886,3,ecoli,467263696918.854,467263696918.854,3.23865717056176e-05,5
11-44,1min,YP_003046375.1; YP_003047029.1,25739410525.7572,11232802267.2438,2,ecoli,467263696918.854,467263696918.854,0.05508540615392,5
11-44,1min,YP_003046376.1,4676217498.77604,1831462236.96885,1,ecoli,467263696918.854,467263696918.854,0.0100076627600456,5
11-44,1min,YP_003046377.1,6177185604.76042,3068735093.7189,3,ecoli,467263696918.854,467263696918.854,0.0132199133925723,5
11-44,1min,YP_003046378.1,2286172147.27604,1782427748.85079,2,ecoli,467263696918.854,467263696918.854,0.0048926808616871,5
11-44,1min,YP_003046380.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046382.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046383.1,420584813.682292,274841729.877274,1,ecoli,467263696918.854,467263696918.854,0.000900101626673837,5
11-44,1min,YP_003046384.1,24038556,14177131.1779481,1,ecoli,467263696918.854,467263696918.854,5.14453747605703e-05,5
11-44,1min,YP_003046385.1,886186762.552083,842098963.74638,3,ecoli,467263696918.854,467263696918.854,0.00189654528780133,5
11-44,1min,YP_003046388.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046392.1,16755496.3645833,7725935.50070934,1,ecoli,467263696918.854,467263696918.854,3.58587591440752e-05,5
11-44,1min,YP_003046393.1,140537014.822917,72433779.2528724,3,ecoli,467263696918.854,467263696918.854,0.000300765960954426,5
11-44,1min,YP_003046395.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046399.1,39810164.7864583,27393504.8677269,2,ecoli,467263696918.854,467263696918.854,8.51984972275127e-05,5
11-44,1min,YP_003046401.1,11618898.3333333,5271766.18756325,1,ecoli,467263696918.854,467263696918.854,2.48658271762788e-05,5
11-44,1min,YP_003046402.1,17816188.90625,9902132.62297582,1,ecoli,467263696918.854,467263696918.854,3.81287675968201e-05,5
11-44,1min,YP_003046404.1,8427521.66145833,4902775.2357338,1,ecoli,467263696918.854,467263696918.854,1.80359007494688e-05,5
11-44,1min,YP_003046405.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046416.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046419.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046420.1,256091711.454427,156039329.033658,2,ecoli,467263696918.854,467263696918.854,0.000548066783580879,5
11-44,1min,YP_003046421.1,28628236.9348958,34462582.8522774,3,ecoli,467263696918.854,467263696918.854,6.12678389604649e-05,5
11-44,1min,YP_003046422.1,70428236.0208333,49418867.7958894,2,ecoli,467263696918.854,467263696918.854,0.000150724818737767,5
11-44,1min,YP_003046424.1,122088065.598958,58290750.4486765,2,ecoli,467263696918.854,467263696918.854,0.000261283010865191,5
11-44,1min,YP_003046425.1,33280911.5234375,17879904.9266895,2,ecoli,467263696918.854,467263696918.854,7.12251170867595e-05,5
11-44,1min,YP_003046426.1,397891374.403646,208874363.629719,2,ecoli,467263696918.854,467263696918.854,0.000851534962008282,5
11-44,1min,YP_003046428.1,895325.518229167,1550749.28688585,1,ecoli,467263696918.854,467263696918.854,1.91610331410927e-06,5
11-44,1min,YP_003046432.1,32157798.5833333,18376482.7593377,1,ecoli,467263696918.854,467263696918.854,6.8821521542081e-05,5
11-44,1min,YP_003046433.1,17951852.5625,8835155.69932572,1,ecoli,467263696918.854,467263696918.854,3.84191039896206e-05,5
11-44,1min,YP_003046434.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046435.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046436.1,18035996.9166667,13147821.9997073,1,ecoli,467263696918.854,467263696918.854,3.85991829358805e-05,5
11-44,1min,YP_003046437.1,182174042.350694,101350098.392927,3,ecoli,467263696918.854,467263696918.854,0.000389874162174279,5
11-44,1min,YP_003046439.1,369335423.010417,178442220.313554,2,ecoli,467263696918.854,467263696918.854,0.000790421822721991,5
11-44,1min,YP_003046441.1,131569937.84375,82769319.8890885,3,ecoli,467263696918.854,467263696918.854,0.000281575347520735,5
11-44,1min,YP_003046442.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046443.1,70651294.3333333,40378860.2506635,2,ecoli,467263696918.854,467263696918.854,0.000151202190110658,5
11-44,1min,YP_003046444.1,26048228.8229167,22646477.4281103,2,ecoli,467263696918.854,467263696918.854,5.5746314114876e-05,5
11-44,1min,YP_003046445.1,16020810.6362847,13556772.5007731,3,ecoli,467263696918.854,467263696918.854,3.4286444125504e-05,5
11-44,1min,YP_003046446.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046448.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046450.1,277347470.630208,149457264.786061,2,ecoli,467263696918.854,467263696918.854,0.000593556641483263,5
11-44,1min,YP_003046451.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046452.1,17378699.0833333,9817211.33325105,1,ecoli,467263696918.854,467263696918.854,3.71924872356419e-05,5
11-44,1min,YP_003046453.1,99977309.21875,46723461.6896569,2,ecoli,467263696918.854,467263696918.854,0.000213963357046572,5
11-44,1min,YP_003046454.1,10697509.1158854,8201972.34224192,2,ecoli,467263696918.854,467263696918.854,2.28939444395638e-05,5
11-44,1min,YP_003046458.1,20203244,13380464.9046322,1,ecoli,467263696918.854,467263696918.854,4.3237349987214e-05,5
11-44,1min,YP_003046460.1,22619200.1302083,13950906.1151044,2,ecoli,467263696918.854,467263696918.854,4.84077840400608e-05,5
11-44,1min,YP_003046461.1,1204593125.94444,621524615.386952,3,ecoli,467263696918.854,467263696918.854,0.00257797285320378,5
11-44,1min,YP_003046463.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046465.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046467.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046468.1,74506327.8697917,32636072.727339,2,ecoli,467263696918.854,467263696918.854,0.000159452421322452,5
11-44,1min,YP_003046471.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046472.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046474.1,25725842.6276042,15203133.9112059,1,ecoli,467263696918.854,467263696918.854,5.50563692348472e-05,5
11-44,1min,YP_003046476.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046491.1,22508529.5677083,15335316.0373404,1,ecoli,467263696918.854,467263696918.854,4.8170935846568e-05,5
11-44,1min,YP_003046492.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046493.1,9178943.21875,5439710.46573013,1,ecoli,467263696918.854,467263696918.854,1.96440324366651e-05,5
11-44,1min,YP_003046494.1,13246591.515625,8920462.92770379,2,ecoli,467263696918.854,467263696918.854,2.83492845752265e-05,5
11-44,1min,YP_003046495.1,62226123.859375,36123131.4098425,1,ecoli,467263696918.854,467263696918.854,0.000133171321182654,5
11-44,1min,YP_003046496.1,132000428.0625,61245253.1057139,3,ecoli,467263696918.854,467263696918.854,0.000282496647894783,5
11-44,1min,YP_003046497.1,11330218.46875,6926647.07606693,1,ecoli,467263696918.854,467263696918.854,2.42480178611385e-05,5
11-44,1min,YP_003046501.1,31353385.546875,21084631.7094874,1,ecoli,467263696918.854,467263696918.854,6.70999817739316e-05,5
11-44,1min,YP_003046502.1,28942633.046875,15544756.0220842,2,ecoli,467263696918.854,467263696918.854,6.19406841099004e-05,5
11-44,1min,YP_003046504.1,158367800.986111,77097271.5260842,3,ecoli,467263696918.854,467263696918.854,0.000338925968420811,5
11-44,1min,YP_003046509.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046513.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046519.1,10780884.2682292,2050724.92844335,1,ecoli,467263696918.854,467263696918.854,2.3072377202249e-05,5
11-44,1min,YP_003046523.1,13954191.6236979,7185329.04893425,2,ecoli,467263696918.854,467263696918.854,2.98636331384444e-05,5
11-44,1min,YP_003046524.1,106686977.71875,114493253.386076,3,ecoli,467263696918.854,467263696918.854,0.00022832284729639,5
11-44,1min,YP_003046525.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046526.1,219718342.212674,174802941.177058,3,ecoli,467263696918.854,467263696918.854,0.000470223438417109,5
11-44,1min,YP_003046527.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046528.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046529.1,105763556.594618,52894085.7835871,3,ecoli,467263696918.854,467263696918.854,0.000226346616037208,5
11-44,1min,YP_003046530.1,34904677.7395833,15848945.5001509,2,ecoli,467263696918.854,467263696918.854,7.47001703101385e-05,5
11-44,1min,YP_003046531.1,98982200.0642361,78583000.1667882,3,ecoli,467263696918.854,467263696918.854,0.000211833704858577,5
11-44,1min,YP_003046535.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046548.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046553.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046556.1,47613363.2638889,45806944.180972,3,ecoli,467263696918.854,467263696918.854,0.000101898271956183,5
11-44,1min,YP_003046557.1,50869611.3871528,35333506.2326473,3,ecoli,467263696918.854,467263696918.854,0.00010886703102036,5
11-44,1min,YP_003046558.1,14936791.3541667,7209101.97392687,1,ecoli,467263696918.854,467263696918.854,3.19665136681068e-05,5
11-44,1min,YP_003046559.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046563.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046567.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046576.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046577.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046582.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046583.1,262829773.811632,138724402.39717,3,ecoli,467263696918.854,467263696918.854,0.000562487040069101,5
11-44,1min,YP_003046584.1,63199569.9210069,39675156.0269173,3,ecoli,467263696918.854,467263696918.854,0.000135254611770069,5
11-44,1min,YP_003046585.1,172547182.679688,125658365.422692,2,ecoli,467263696918.854,467263696918.854,0.000369271535146999,5
11-44,1min,YP_003046587.1,513585478.8125,248362067.848239,2,ecoli,467263696918.854,467263696918.854,0.0010991341338929,5
11-44,1min,YP_003046591.1,486997412.15625,290795166.992918,1,ecoli,467263696918.854,467263696918.854,0.0010422325024767,5
11-44,1min,YP_003046592.1,356597033.912326,176468284.076269,3,ecoli,467263696918.854,467263696918.854,0.000763160151887968,5
11-44,1min,YP_003046604.1,13975563.1458333,6654894.8427509,1,ecoli,467263696918.854,467263696918.854,2.9909370742877e-05,5
11-44,1min,YP_003046608.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046613.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046625.1,10633447.6128472,5479858.10422124,3,ecoli,467263696918.854,467263696918.854,2.27568451881975e-05,5
11-44,1min,YP_003046626.1,7197889.70833333,3986653.70169752,1,ecoli,467263696918.854,467263696918.854,1.54043418219655e-05,5
11-44,1min,YP_003046627.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046629.1,0,0,0,ecoli,467263696918.854,467263696918.854,0,5
11-44,1min,YP_003046634.1,171285023.661458,98896082.4131406,2,ecoli,467263696918.854,467263696918.854,0.00036657036442359,5
