strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,1min,YP_003045590.1,627306045.30859375,160305216.82228425,3.0,ecoli,441650836148.6242,441650836148.6242,0.0014203664840283308,4.0
11-42,1min,YP_003045591.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045592.1,24552527.8125,13907019.171840865,1.0,ecoli,441650836148.6242,441650836148.6242,5.5592621598111476e-5,4.0
11-42,1min,YP_003045593.1,106642154.38476562,22767304.974616926,3.0,ecoli,441650836148.6242,441650836148.6242,2.4146258912295695e-4,4.0
11-42,1min,YP_003045593.1; YP_003047210.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045594.1,175995262.33854166,42296635.11609459,3.0,ecoli,441650836148.6242,441650836148.6242,3.9849412235532547e-4,4.0
11-42,1min,YP_003045595.1,302955725.71875,112605734.88404723,3.0,ecoli,441650836148.6242,441650836148.6242,6.85962078914302e-4,4.0
11-42,1min,YP_003045596.1,119947828.0390625,21463944.520670597,2.0,ecoli,441650836148.6242,441650836148.6242,2.715897225171282e-4,4.0
11-42,1min,YP_003045597.1,209456953.3203125,117066626.86263897,2.0,ecoli,441650836148.6242,441650836148.6242,4.7425915718141224e-4,4.0
11-42,1min,YP_003045598.1,98610809.12890625,57915635.99456215,2.0,ecoli,441650836148.6242,441650836148.6242,2.2327775939208632e-4,4.0
11-42,1min,YP_003045599.1,89176590.52083333,50485040.96884559,3.0,ecoli,441650836148.6242,441650836148.6242,2.0191649878553304e-4,4.0
11-42,1min,YP_003045600.1,388270638.40625,105318342.9219216,2.0,ecoli,441650836148.6242,441650836148.6242,8.79134842791488e-4,4.0
11-42,1min,YP_003045601.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045602.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045603.1,33637289.015625,4989698.177268482,2.0,ecoli,441650836148.6242,441650836148.6242,7.616262953095687e-5,4.0
11-42,1min,YP_003045604.1,13596969.892578125,8307942.55002501,2.0,ecoli,441650836148.6242,441650836148.6242,3.078669568736529e-5,4.0
11-42,1min,YP_003045605.1,254208329.23828125,95201587.41220142,2.0,ecoli,441650836148.6242,441650836148.6242,5.755866590338236e-4,4.0
11-42,1min,YP_003045606.1,142983881.609375,26356692.0175657,2.0,ecoli,441650836148.6242,441650836148.6242,3.2374869445794076e-4,4.0
11-42,1min,YP_003045607.1,411058611.9765625,300435375.97287935,2.0,ecoli,441650836148.6242,441650836148.6242,9.307321040330447e-4,4.0
11-42,1min,YP_003045608.1,111531877.0078125,21256309.690708324,2.0,ecoli,441650836148.6242,441650836148.6242,2.525340560439465e-4,4.0
11-42,1min,YP_003045609.1,50856793.145833336,6452887.923688971,3.0,ecoli,441650836148.6242,441650836148.6242,1.1515158352087671e-4,4.0
11-42,1min,YP_003045610.1,86690742.2265625,79519239.95267732,3.0,ecoli,441650836148.6242,441650836148.6242,1.96287961283038e-4,4.0
11-42,1min,YP_003045611.1,313937385.96875,61994598.13417328,3.0,ecoli,441650836148.6242,441650836148.6242,7.10827106558684e-4,4.0
11-42,1min,YP_003045612.1,478913181.1041667,54748522.16566998,3.0,ecoli,441650836148.6242,441650836148.6242,0.0010843705975527758,4.0
11-42,1min,YP_003045613.1,195520580.67447916,89979764.15434839,3.0,ecoli,441650836148.6242,441650836148.6242,4.427039748854514e-4,4.0
11-42,1min,YP_003045614.1,131879762.140625,9806171.51396075,1.0,ecoli,441650836148.6242,441650836148.6242,2.9860639071957934e-4,4.0
11-42,1min,YP_003045615.1,476218446.3177083,145750303.5936143,3.0,ecoli,441650836148.6242,441650836148.6242,0.0010782690925495077,4.0
11-42,1min,YP_003045619.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045626.1,2059623.53125,2912747.531276516,1.0,ecoli,441650836148.6242,441650836148.6242,4.663465712440984e-6,4.0
11-42,1min,YP_003045629.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045633.1,531925169.7057292,233912476.37308705,3.0,ecoli,441650836148.6242,441650836148.6242,0.0012044020438053147,4.0
11-42,1min,YP_003045634.1,14373683.321614584,7573170.362706747,3.0,ecoli,441650836148.6242,441650836148.6242,3.254535516553977e-5,4.0
11-42,1min,YP_003045635.1,51300888.671875,24503132.956591662,2.0,ecoli,441650836148.6242,441650836148.6242,1.1615711886620597e-4,4.0
11-42,1min,YP_003045639.1,27330017.106770832,13056507.851788802,3.0,ecoli,441650836148.6242,441650836148.6242,6.188150201435087e-5,4.0
11-42,1min,YP_003045647.1,58336241.53125,53554686.13243716,3.0,ecoli,441650836148.6242,441650836148.6242,1.3208679064205078e-4,4.0
11-42,1min,YP_003045649.1,50187664.21875,11420715.29899927,2.0,ecoli,441650836148.6242,441650836148.6242,1.136365203254384e-4,4.0
11-42,1min,YP_003045650.1,91516834.06510417,35615673.61039373,3.0,ecoli,441650836148.6242,441650836148.6242,2.0721535333923142e-4,4.0
11-42,1min,YP_003045651.1,27850396.734375,7436430.072888236,2.0,ecoli,441650836148.6242,441650836148.6242,6.305976227112314e-5,4.0
11-42,1min,YP_003045652.1,249538895.4375,18367751.827426422,2.0,ecoli,441650836148.6242,441650836148.6242,5.650139771353795e-4,4.0
11-42,1min,YP_003045654.1,19171996.875,2131877.624579453,1.0,ecoli,441650836148.6242,441650836148.6242,4.340985073681202e-5,4.0
11-42,1min,YP_003045655.1,35798182.4453125,35453262.99854111,2.0,ecoli,441650836148.6242,441650836148.6242,8.105539379815803e-5,4.0
11-42,1min,YP_003045656.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045659.1,90132649.375,7211506.628028558,2.0,ecoli,441650836148.6242,441650836148.6242,2.0408123793219445e-4,4.0
11-42,1min,YP_003045662.1,919842913.8567709,454141858.8841553,3.0,ecoli,441650836148.6242,441650836148.6242,0.002082737852096414,4.0
11-42,1min,YP_003045663.1,16634281.8203125,5494679.983188396,1.0,ecoli,441650836148.6242,441650836148.6242,3.766387485048197e-5,4.0
11-42,1min,YP_003045664.1,249258267.08333334,66909714.47972357,3.0,ecoli,441650836148.6242,441650836148.6242,5.64378569407832e-4,4.0
11-42,1min,YP_003045665.1,29416518.5859375,4970296.223386526,1.0,ecoli,441650836148.6242,441650836148.6242,6.660582563923475e-5,4.0
11-42,1min,YP_003045668.1,82473703.4609375,6583943.045550205,2.0,ecoli,441650836148.6242,441650836148.6242,1.867396067448709e-4,4.0
11-42,1min,YP_003045671.1,264718749.63020834,32439220.238036826,3.0,ecoli,441650836148.6242,441650836148.6242,5.993846902649705e-4,4.0
11-42,1min,YP_003045673.1,26986677.375,2104310.8899382004,1.0,ecoli,441650836148.6242,441650836148.6242,6.110410117262509e-5,4.0
11-42,1min,YP_003045674.1,158145700.16015625,38759741.85894977,3.0,ecoli,441650836148.6242,441650836148.6242,3.5807857070814444e-4,4.0
11-42,1min,YP_003045675.1,282491906.765625,173972352.6869895,2.0,ecoli,441650836148.6242,441650836148.6242,6.396272431612943e-4,4.0
11-42,1min,YP_003045677.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045678.1,745910393.4765625,138359856.96347725,2.0,ecoli,441650836148.6242,441650836148.6242,0.0016889142562962315,4.0
11-42,1min,YP_003045679.1,2892474401.46875,1128727847.8358576,3.0,ecoli,441650836148.6242,441650836148.6242,0.0065492333869268966,4.0
11-42,1min,YP_003045679.1; YP_003043925.1,170762570.8203125,96976651.19503999,2.0,ecoli,441650836148.6242,441650836148.6242,3.866460942527176e-4,4.0
11-42,1min,YP_003045684.1,2380446507.7083335,1273612681.8634152,3.0,ecoli,441650836148.6242,441650836148.6242,0.005389883394010526,4.0
11-42,1min,YP_003045685.1,35525398.25,34246235.222939335,1.0,ecoli,441650836148.6242,441650836148.6242,8.043774706688205e-5,4.0
11-42,1min,YP_003045686.1,143885565.63671875,15609564.302018559,2.0,ecoli,441650836148.6242,441650836148.6242,3.2579031637630234e-4,4.0
11-42,1min,YP_003045687.1,4080253397.627604,2141392523.9446037,3.0,ecoli,441650836148.6242,441650836148.6242,0.009238640717198866,4.0
11-42,1min,YP_003045688.1,198782755.22265625,54821258.485923946,2.0,ecoli,441650836148.6242,441650836148.6242,4.50090295211763e-4,4.0
11-42,1min,YP_003045690.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045691.1,701398883.1979166,320613148.940936,3.0,ecoli,441650836148.6242,441650836148.6242,0.0015881298659239538,4.0
11-42,1min,YP_003045692.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045693.1,64538671.75,62987172.42573,1.0,ecoli,441650836148.6242,441650836148.6242,1.4613053223855204e-4,4.0
11-42,1min,YP_003045694.1,32004522.15625,3241214.9829819826,1.0,ecoli,441650836148.6242,441650836148.6242,7.246566639688156e-5,4.0
11-42,1min,YP_003045695.1,6436724.9375,1510865.778584793,1.0,ecoli,441650836148.6242,441650836148.6242,1.4574239219449626e-5,4.0
11-42,1min,YP_003045696.1,38019739.09375,10244990.739584478,2.0,ecoli,441650836148.6242,441650836148.6242,8.608551367251484e-5,4.0
11-42,1min,YP_003045697.1,96917934.2890625,48824293.9569415,2.0,ecoli,441650836148.6242,441650836148.6242,2.1944469783919464e-4,4.0
11-42,1min,YP_003045709.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045710.1,16372014.4609375,5183395.141780243,2.0,ecoli,441650836148.6242,441650836148.6242,3.707004067672136e-5,4.0
11-42,1min,YP_003045714.1,381609986.91796875,117709818.38953035,2.0,ecoli,441650836148.6242,441650836148.6242,8.640535818878185e-4,4.0
11-42,1min,YP_003045717.1,10259402.2734375,5476380.436739266,2.0,ecoli,441650836148.6242,441650836148.6242,2.3229667949694562e-5,4.0
11-42,1min,YP_003045720.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045722.1,281817440.13151044,74206913.07254674,3.0,ecoli,441650836148.6242,441650836148.6242,6.381000941582579e-4,4.0
11-42,1min,YP_003045723.1,133220330.8125,63906155.03878552,2.0,ecoli,441650836148.6242,441650836148.6242,3.0164174933808736e-4,4.0
11-42,1min,YP_003045724.1,474043482.1640625,158553564.07384145,3.0,ecoli,441650836148.6242,441650836148.6242,0.0010733444688974562,4.0
11-42,1min,YP_003045728.1,123388923.49479167,70174632.9489631,3.0,ecoli,441650836148.6242,441650836148.6242,2.793811613055995e-4,4.0
11-42,1min,YP_003045729.1,46708645.13671875,5278190.673722178,2.0,ecoli,441650836148.6242,441650836148.6242,1.0575921364496267e-4,4.0
11-42,1min,YP_003045731.1,171790605.18229166,99243571.94421923,3.0,ecoli,441650836148.6242,441650836148.6242,3.8897380265454936e-4,4.0
11-42,1min,YP_003045732.1,33246864.22265625,6412044.673960154,2.0,ecoli,441650836148.6242,441650836148.6242,7.527861718225758e-5,4.0
11-42,1min,YP_003045734.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045735.1,133011583.58333333,65277364.24864299,3.0,ecoli,441650836148.6242,441650836148.6242,3.0116909716111645e-4,4.0
11-42,1min,YP_003045736.1,346329430.4140625,39224465.44510624,2.0,ecoli,441650836148.6242,441650836148.6242,7.841702133617513e-4,4.0
11-42,1min,YP_003045738.1,272446409.2083333,72213792.40641512,3.0,ecoli,441650836148.6242,441650836148.6242,6.168819051361418e-4,4.0
11-42,1min,YP_003045739.1,10447465.3828125,4535656.407583556,2.0,ecoli,441650836148.6242,441650836148.6242,2.3655486478682272e-5,4.0
11-42,1min,YP_003045740.1,19673738.2265625,10972610.732208569,2.0,ecoli,441650836148.6242,441650836148.6242,4.4545909610690515e-5,4.0
11-42,1min,YP_003045741.1,9356577.984375,2526018.391985662,1.0,ecoli,441650836148.6242,441650836148.6242,2.11854642141475e-5,4.0
11-42,1min,YP_003045742.1,21355675.70703125,13707570.011437075,2.0,ecoli,441650836148.6242,441650836148.6242,4.8354206443401014e-5,4.0
11-42,1min,YP_003045743.1,66568304.229166664,48104984.75661958,3.0,ecoli,441650836148.6242,441650836148.6242,1.5072609124816672e-4,4.0
11-42,1min,YP_003045744.1,34809973.97558594,14156507.66856839,2.0,ecoli,441650836148.6242,441650836148.6242,7.881786045995778e-5,4.0
11-42,1min,YP_003045747.1,18314670.223958332,13802187.026259832,3.0,ecoli,441650836148.6242,441650836148.6242,4.146866421372535e-5,4.0
11-42,1min,YP_003045759.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045766.1,10589177.03125,1852511.8887304498,1.0,ecoli,441650836148.6242,441650836148.6242,2.3976354541954343e-5,4.0
11-42,1min,YP_003045772.1,44137908.65625,7006977.350806886,2.0,ecoli,441650836148.6242,441650836148.6242,9.993846958640587e-5,4.0
11-42,1min,YP_003045776.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045780.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045780.1; YP_003046122.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045781.1,10309074.53125,8020290.385779286,2.0,ecoli,441650836148.6242,441650836148.6242,2.3342137470290655e-5,4.0
11-42,1min,YP_003045782.1,23673892.15625,14448385.424263926,2.0,ecoli,441650836148.6242,441650836148.6242,5.3603186541422664e-5,4.0
11-42,1min,YP_003045783.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045784.1,41666055.96484375,6929830.61588701,2.0,ecoli,441650836148.6242,441650836148.6242,9.434162137716932e-5,4.0
11-42,1min,YP_003045785.1,67446852.8515625,20530336.36222944,3.0,ecoli,441650836148.6242,441650836148.6242,1.527153292400092e-4,4.0
11-42,1min,YP_003045786.1,32929242.8125,571775.2937138595,1.0,ecoli,441650836148.6242,441650836148.6242,7.455944858987804e-5,4.0
11-42,1min,YP_003045798.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045799.1,61900626.0234375,34141969.073941894,2.0,ecoli,441650836148.6242,441650836148.6242,1.4015738442439338e-4,4.0
11-42,1min,YP_003045811.1,46212250.03125,12883688.75113842,2.0,ecoli,441650836148.6242,441650836148.6242,1.0463525991310173e-4,4.0
11-42,1min,YP_003045813.1,2316828816.8125,28300194.496679094,1.0,ecoli,441650836148.6242,441650836148.6242,0.0052458381761850475,4.0
11-42,1min,YP_003045813.1; YP_003046518.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045814.1,593650566.1145834,70851856.36433081,3.0,ecoli,441650836148.6242,441650836148.6242,0.001344162667711577,4.0
11-42,1min,YP_003045818.1,21677506.75,416516.1229337722,1.0,ecoli,441650836148.6242,441650836148.6242,4.908290662152192e-5,4.0
11-42,1min,YP_003045819.1,21395737.2109375,3509443.7096874933,1.0,ecoli,441650836148.6242,441650836148.6242,4.844491498650172e-5,4.0
11-42,1min,YP_003045820.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045824.1,8172350.1328125,4595739.750557103,1.0,ecoli,441650836148.6242,441650836148.6242,1.8504097499460736e-5,4.0
11-42,1min,YP_003045826.1,20330040.6640625,2086004.4146548228,1.0,ecoli,441650836148.6242,441650836148.6242,4.6031930656689713e-5,4.0
11-42,1min,YP_003045827.1,7206201.9765625,2356733.4819871527,1.0,ecoli,441650836148.6242,441650836148.6242,1.6316513831160215e-5,4.0
11-42,1min,YP_003045828.1,21092816.9609375,1779314.073664662,2.0,ecoli,441650836148.6242,441650836148.6242,4.775903323284856e-5,4.0
11-42,1min,YP_003045829.1,28601614.4453125,12134110.743839059,2.0,ecoli,441650836148.6242,441650836148.6242,6.476069352597692e-5,4.0
11-42,1min,YP_003045830.1,93744247.83333333,100505300.28853603,3.0,ecoli,441650836148.6242,441650836148.6242,2.1225873509223142e-4,4.0
11-42,1min,YP_003045831.1,224471943.77083334,47717931.21382911,3.0,ecoli,441650836148.6242,441650836148.6242,5.082565805338906e-4,4.0
11-42,1min,YP_003045831.1; YP_003046164.1,52100302.5625,1123451.5191142296,1.0,ecoli,441650836148.6242,441650836148.6242,1.1796717745818379e-4,4.0
11-42,1min,YP_003045838.1,45722314.9453125,387565.21571980324,1.0,ecoli,441650836148.6242,441650836148.6242,1.0352593316482716e-4,4.0
11-42,1min,YP_003045839.1,8873846.078125,637680.3636621359,1.0,ecoli,441650836148.6242,441650836148.6242,2.009244713654018e-5,4.0
11-42,1min,YP_003045841.1,25975644.25,703128.598435592,1.0,ecoli,441650836148.6242,441650836148.6242,5.88148875172936e-5,4.0
11-42,1min,YP_003045845.1,32715832.015625,6677379.479200264,3.0,ecoli,441650836148.6242,441650836148.6242,7.407623701320352e-5,4.0
11-42,1min,YP_003045847.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045848.1,8936459.8828125,4182508.8457287233,1.0,ecoli,441650836148.6242,441650836148.6242,2.0234219322988454e-5,4.0
11-42,1min,YP_003045850.1,22279844.5234375,2516497.7184585272,1.0,ecoli,441650836148.6242,441650836148.6242,5.0446739142909474e-5,4.0
11-42,1min,YP_003045851.1,23750995.197916668,24073442.500073716,3.0,ecoli,441650836148.6242,441650836148.6242,5.377776572333714e-5,4.0
11-42,1min,YP_003045852.1,31517571.395833332,21866744.459813964,3.0,ecoli,441650836148.6242,441650836148.6242,7.136309685424675e-5,4.0
11-42,1min,YP_003045853.1,6951904.46875,2590029.1228671395,1.0,ecoli,441650836148.6242,441650836148.6242,1.574072525113605e-5,4.0
11-42,1min,YP_003045857.1,13355149.296875,838625.0406620787,1.0,ecoli,441650836148.6242,441650836148.6242,3.023915773224242e-5,4.0
11-42,1min,YP_003045858.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045863.1,47499864.036458336,11560888.489762438,3.0,ecoli,441650836148.6242,441650836148.6242,1.0755071687552221e-4,4.0
11-42,1min,YP_003045864.1,20769093.384114582,8341298.823642988,3.0,ecoli,441650836148.6242,441650836148.6242,4.702604791882557e-5,4.0
11-42,1min,YP_003045865.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045866.1,11744741.8046875,1095453.1952199535,1.0,ecoli,441650836148.6242,441650836148.6242,2.6592821395078628e-5,4.0
11-42,1min,YP_003045869.1,21376753.9375,2958800.379469198,1.0,ecoli,441650836148.6242,441650836148.6242,4.840193244943003e-5,4.0
11-42,1min,YP_003045870.1,20030581.21484375,15710406.478239682,2.0,ecoli,441650836148.6242,441650836148.6242,4.5353884959255606e-5,4.0
11-42,1min,YP_003045878.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045886.1,5110800.515625,829225.2934430706,1.0,ecoli,441650836148.6242,441650836148.6242,1.1572038581865415e-5,4.0
11-42,1min,YP_003045896.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045898.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045905.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045910.1,555369652.2734375,82885380.14169294,2.0,ecoli,441650836148.6242,441650836148.6242,0.0012574857937924172,4.0
11-42,1min,YP_003045910.1; YP_003047170.1,270928576.5292969,129650457.70105784,2.0,ecoli,441650836148.6242,441650836148.6242,6.134451796625243e-4,4.0
11-42,1min,YP_003045911.1,250812313.11458334,66893434.79710661,3.0,ecoli,441650836148.6242,441650836148.6242,5.678972903159637e-4,4.0
11-42,1min,YP_003045912.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045913.1,125830797.58984375,76819275.64102693,2.0,ecoli,441650836148.6242,441650836148.6242,2.8491013101467153e-4,4.0
11-42,1min,YP_003045915.1,22876772.145833332,14510079.136715194,3.0,ecoli,441650836148.6242,441650836148.6242,5.179832182664508e-5,4.0
11-42,1min,YP_003045917.1,55826921.1484375,8084140.840560348,2.0,ecoli,441650836148.6242,441650836148.6242,1.2640510688323624e-4,4.0
11-42,1min,YP_003045918.1,228943456.02539062,9534521.716619354,2.0,ecoli,441650836148.6242,441650836148.6242,5.183811221141822e-4,4.0
11-42,1min,YP_003045920.1,26708226.203125,19166386.30730554,2.0,ecoli,441650836148.6242,441650836148.6242,6.0473623091108916e-5,4.0
11-42,1min,YP_003045921.1,75698037.015625,11770596.463649893,2.0,ecoli,441650836148.6242,441650836148.6242,1.7139792528356296e-4,4.0
11-42,1min,YP_003045923.1,81577973.6328125,23093637.511908162,2.0,ecoli,441650836148.6242,441650836148.6242,1.847114665155075e-4,4.0
11-42,1min,YP_003045924.1,105975381.28125,16328624.209875787,1.0,ecoli,441650836148.6242,441650836148.6242,2.3995286005886151e-4,4.0
11-42,1min,YP_003045925.1,50683975.71875,21235794.23443283,2.0,ecoli,441650836148.6242,441650836148.6242,1.147602847551133e-4,4.0
11-42,1min,YP_003045928.1,27592028.8359375,5484385.6078611845,2.0,ecoli,441650836148.6242,441650836148.6242,6.247475738198815e-5,4.0
11-42,1min,YP_003045929.1,117749707.82552083,109230396.59023462,3.0,ecoli,441650836148.6242,441650836148.6242,2.666126681709615e-4,4.0
11-42,1min,YP_003045930.1,50087943.2734375,6786389.688861309,2.0,ecoli,441650836148.6242,441650836148.6242,1.1341072896006455e-4,4.0
11-42,1min,YP_003045932.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003045933.1,335282201.6223958,204042616.46908244,3.0,ecoli,441650836148.6242,441650836148.6242,7.59156723320607e-4,4.0
11-42,1min,YP_003045935.1,8777319.046875,7370470.26377461,2.0,ecoli,441650836148.6242,441650836148.6242,1.987388753390984e-5,4.0
11-42,1min,YP_003045941.1,46263942.40625,17335376.534051478,3.0,ecoli,441650836148.6242,441650836148.6242,1.0475230344787862e-4,4.0
11-42,1min,YP_003045943.1,69393324.44270833,12185689.713504288,3.0,ecoli,441650836148.6242,441650836148.6242,1.5712259269754015e-4,4.0
11-42,1min,YP_003045944.1,1430057474.8723958,354336733.0245013,3.0,ecoli,441650836148.6242,441650836148.6242,0.0032379820388048655,4.0
11-42,1min,YP_003045945.1,2333642788.2135415,714258415.0216689,3.0,ecoli,441650836148.6242,441650836148.6242,0.00528390890995217,4.0
11-42,1min,YP_003045946.1,11740134.53125,7977760.000291931,2.0,ecoli,441650836148.6242,441650836148.6242,2.6582389458670047e-5,4.0
11-42,1min,YP_003045953.1,593013431.8151041,101165421.93511692,3.0,ecoli,441650836148.6242,441650836148.6242,0.0013427200477789732,4.0
11-42,1min,YP_003045954.1,25466525.279947918,28281809.914045557,3.0,ecoli,441650836148.6242,441650836148.6242,5.7662124002812777e-5,4.0
11-42,1min,YP_003045955.1,111531246.25651042,42052900.82637887,3.0,ecoli,441650836148.6242,441650836148.6242,2.525326278766015e-4,4.0
11-42,1min,YP_003045956.1,193757667.9375,36608020.66653587,2.0,ecoli,441650836148.6242,441650836148.6242,4.387123312776809e-4,4.0
11-42,1min,YP_003045960.1,656437851.78125,210675200.748571,2.0,ecoli,441650836148.6242,441650836148.6242,0.0014863276553615439,4.0
11-42,1min,YP_003045964.1,24567352.859375,16713208.10475533,2.0,ecoli,441650836148.6242,441650836148.6242,5.562618894512316e-5,4.0
11-42,1min,YP_003045965.1,107994954.2109375,29076664.908013962,2.0,ecoli,441650836148.6242,441650836148.6242,2.4452564191363845e-4,4.0
11-42,1min,YP_003045966.1,58900581.14453125,18855402.39102538,2.0,ecoli,441650836148.6242,441650836148.6242,1.3336458650948878e-4,4.0
11-42,1min,YP_003045969.1,38247387.640625,12164211.936504541,2.0,ecoli,441650836148.6242,441650836148.6242,8.66009628197647e-5,4.0
11-42,1min,YP_003045972.1,26513120.40625,38781112.33092273,2.0,ecoli,441650836148.6242,441650836148.6242,6.0031858283016614e-5,4.0
11-42,1min,YP_003045973.1,13829178.28125,73289.36396712062,1.0,ecoli,441650836148.6242,441650836148.6242,3.1312469374780506e-5,4.0
11-42,1min,YP_003045975.1,232596710.15625,42732140.89984114,2.0,ecoli,441650836148.6242,441650836148.6242,5.266529373850809e-4,4.0
11-42,1min,YP_003045976.1,48215185.662109375,6105812.793378262,2.0,ecoli,441650836148.6242,441650836148.6242,1.0917037106182227e-4,4.0
11-42,1min,YP_003045977.1,25206597.4140625,7673832.131076508,2.0,ecoli,441650836148.6242,441650836148.6242,5.707358698530797e-5,4.0
11-42,1min,YP_003045978.1,81292132.91796875,23452713.472772207,2.0,ecoli,441650836148.6242,441650836148.6242,1.8406425679360052e-4,4.0
11-42,1min,YP_003045979.1,13362809.03125,1937512.576178451,1.0,ecoli,441650836148.6242,441650836148.6242,3.025650114868831e-5,4.0
11-42,1min,YP_003045980.1,136609287.6875,38453629.77437318,2.0,ecoli,441650836148.6242,441650836148.6242,3.093151342784468e-4,4.0
11-42,1min,YP_003045987.1,100529596.57291667,71814671.46557048,3.0,ecoli,441650836148.6242,441650836148.6242,2.2762233951502468e-4,4.0
11-42,1min,YP_003045988.1,18389314.84375,2030903.3507502738,1.0,ecoli,441650836148.6242,441650836148.6242,4.163767695791622e-5,4.0
11-42,1min,YP_003046028.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046030.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046031.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046037.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046047.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046048.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046049.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046050.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046051.1,0.0,0.0,0.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046056.1,63530657.03125,12749273.319409102,2.0,ecoli,441650836148.6242,441650836148.6242,1.438481529555413e-4,4.0
11-42,1min,YP_003046058.1,0.0,0.0,1.0,ecoli,441650836148.6242,441650836148.6242,0.0,4.0
11-42,1min,YP_003046062.1,8788968.625,1764996.751665636,1.0,ecoli,441650836148.6242,441650836148.6242,1.990026488264666e-5,4.0
11-42,1min,YP_003046064.1,20390564.3125,5086055.027974234,2.0,ecoli,441650836148.6242,441650836148.6242,4.616897024426367e-5,4.0
11-42,1min,YP_003046065.1,128374220.1171875,36029226.496691115,3.0,ecoli,441650836148.6242,441650836148.6242,2.9066902994379713e-4,4.0
