strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,1min,YP_003044846.1,53682485.79345703,16361996.418711597,2.0,ecoli,96177295402.03386,96177295402.03386,5.581617321329022e-4,2.0
11-42,1min,YP_003044851.1,34163871.3515625,2749020.5358208506,1.0,ecoli,96177295402.03386,96177295402.03386,3.5521763435697565e-4,2.0
11-42,1min,YP_003044853.1,7530368.951171875,3301442.440242117,3.0,ecoli,96177295402.03386,96177295402.03386,7.829674269476942e-5,2.0
11-42,1min,YP_003044863.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044870.1,5378272.3671875,1244867.0456962753,1.0,ecoli,96177295402.03386,96177295402.03386,5.592039519000413e-5,2.0
11-42,1min,YP_003044872.1,2374805.08984375,1491084.3282743061,1.0,ecoli,96177295402.03386,96177295402.03386,2.4691951254365694e-5,2.0
11-42,1min,YP_003044877.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044878.1,4482815.041015625,2985743.7274752073,2.0,ecoli,96177295402.03386,96177295402.03386,4.6609909566253276e-5,2.0
11-42,1min,YP_003044880.1,29673885.313151043,17787278.820728097,3.0,ecoli,96177295402.03386,96177295402.03386,3.085331646009618e-4,2.0
11-42,1min,YP_003044881.1,98585587.427734375,20699686.847256396,2.0,ecoli,96177295402.03386,96177295402.03386,0.0010250401304760497,2.0
11-42,1min,YP_003044882.1,67164996.10253906,33173337.75333501,2.0,ecoli,96177295402.03386,96177295402.03386,6.983456523889601e-4,2.0
11-42,1min,YP_003044884.1,216954516.3216146,67618940.16043524,3.0,ecoli,96177295402.03386,96177295402.03386,0.00225577684852455,2.0
11-42,1min,YP_003044885.1,186701421.55078125,13232355.040872231,1.0,ecoli,96177295402.03386,96177295402.03386,0.0019412213742374905,2.0
11-42,1min,YP_003044886.1,131408858.41276042,37542044.36288772,3.0,ecoli,96177295402.03386,96177295402.03386,0.0013663189203174612,2.0
11-42,1min,YP_003044887.1,56649055.89453125,5722844.552988296,2.0,ecoli,96177295402.03386,96177295402.03386,5.890065389937477e-4,2.0
11-42,1min,YP_003044889.1,4437660.83203125,437054.8514612795,1.0,ecoli,96177295402.03386,96177295402.03386,4.614042028819004e-5,2.0
11-42,1min,YP_003044890.1,1674882.59375,205829.81258611768,1.0,ecoli,96177295402.03386,96177295402.03386,1.7414532055083984e-5,2.0
11-42,1min,YP_003044894.1,7024158.46484375,4303638.739172613,3.0,ecoli,96177295402.03386,96177295402.03386,7.303343721074538e-5,2.0
11-42,1min,YP_003044898.1,1054496.7470703125,135922.54449661612,1.0,ecoli,96177295402.03386,96177295402.03386,1.096409233241979e-5,2.0
11-42,1min,YP_003044899.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044906.1,3006285.52734375,934399.0525408948,2.0,ecoli,96177295402.03386,96177295402.03386,3.125774658953631e-5,2.0
11-42,1min,YP_003044907.1,9892908.2265625,2594063.4913831167,3.0,ecoli,96177295402.03386,96177295402.03386,1.0286116058066335e-4,2.0
11-42,1min,YP_003044910.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044912.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044916.1,16160649.51171875,4740141.714155216,2.0,ecoli,96177295402.03386,96177295402.03386,1.6802977713362691e-4,2.0
11-42,1min,YP_003044918.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044927.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044929.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044930.1,35062264.321614586,12674262.415852083,3.0,ecoli,96177295402.03386,96177295402.03386,3.6455864323330854e-4,2.0
11-42,1min,YP_003044931.1,13712862.719726562,6414550.782960058,2.0,ecoli,96177295402.03386,96177295402.03386,1.4257900123313904e-4,2.0
11-42,1min,YP_003044932.1,4293497.84765625,1034326.2045474018,2.0,ecoli,96177295402.03386,96177295402.03386,4.464149079789424e-5,2.0
11-42,1min,YP_003044933.1,10100537.109375,2266666.4030766054,3.0,ecoli,96177295402.03386,96177295402.03386,1.0501997448725725e-4,2.0
11-42,1min,YP_003044934.1,6458272.81640625,1104672.668879661,1.0,ecoli,96177295402.03386,96177295402.03386,6.714966135624642e-5,2.0
11-42,1min,YP_003044936.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044944.1,9742103.8984375,3999902.3176425095,2.0,ecoli,96177295402.03386,96177295402.03386,1.0129317795550616e-4,2.0
11-42,1min,YP_003044945.1,1170862316.4707031,533158034.4934175,3.0,ecoli,96177295402.03386,96177295402.03386,0.012173999191559122,2.0
11-42,1min,YP_003044945.1; YP_003044581.1,30690547.03125,12383486.459154591,1.0,ecoli,96177295402.03386,96177295402.03386,3.191038685685581e-4,2.0
11-42,1min,YP_003044946.1,48021828.49934896,12647888.778074387,3.0,ecoli,96177295402.03386,96177295402.03386,4.993052497329161e-4,2.0
11-42,1min,YP_003044947.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044948.1,46522146.31575521,4906490.205988112,3.0,ecoli,96177295402.03386,96177295402.03386,4.837123576961326e-4,2.0
11-42,1min,YP_003044953.1,7248555.027994792,5375947.054410785,3.0,ecoli,96177295402.03386,96177295402.03386,7.536659247585274e-5,2.0
11-42,1min,YP_003044971.1,9095639.145833334,2213443.952884295,3.0,ecoli,96177295402.03386,96177295402.03386,9.457158373826541e-5,2.0
11-42,1min,YP_003044972.1,9131928.267578125,1686682.3676340051,2.0,ecoli,96177295402.03386,96177295402.03386,9.494889858781589e-5,2.0
11-42,1min,YP_003044973.1,2730119.3671875,601742.5151361144,2.0,ecoli,96177295402.03386,96177295402.03386,2.8386318785272955e-5,2.0
11-42,1min,YP_003044974.1,13873840.14453125,13152096.093908219,3.0,ecoli,96177295402.03386,96177295402.03386,1.442527582683289e-4,2.0
11-42,1min,YP_003044976.1,15309451.244140625,2860474.4556322475,2.0,ecoli,96177295402.03386,96177295402.03386,1.5917947349366695e-4,2.0
11-42,1min,YP_003044979.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044981.1,30933166.83203125,28600274.73550922,3.0,ecoli,96177295402.03386,96177295402.03386,3.216264992972251e-4,2.0
11-42,1min,YP_003044981.1; YP_003045831.1,10369211.876464844,1399880.9588371236,1.0,ecoli,96177295402.03386,96177295402.03386,1.0781351079919811e-4,2.0
11-42,1min,YP_003044982.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003044984.1,25732167.00390625,1855969.6574632672,1.0,ecoli,96177295402.03386,96177295402.03386,2.6754928901194796e-4,2.0
11-42,1min,YP_003044985.1,6810436.203125,552116.7750221363,1.0,ecoli,96177295402.03386,96177295402.03386,7.081126761421677e-5,2.0
11-42,1min,YP_003044986.1,16582264.692708334,3160901.4528685063,3.0,ecoli,96177295402.03386,96177295402.03386,1.7241350594641143e-4,2.0
11-42,1min,YP_003044989.1,3344973.4375,811228.2547162666,1.0,ecoli,96177295402.03386,96177295402.03386,3.477924206037992e-5,2.0
11-42,1min,YP_003044990.1,193300558.44628906,121336807.04035741,2.0,ecoli,96177295402.03386,96177295402.03386,0.002009835664834066,2.0
11-42,1min,YP_003044992.1,33000908.1640625,10189556.22600183,1.0,ecoli,96177295402.03386,96177295402.03386,3.431257660772672e-4,2.0
11-42,1min,YP_003044994.1,3978282.451171875,9070.56415314296,1.0,ecoli,96177295402.03386,96177295402.03386,4.136404995110464e-5,2.0
11-42,1min,YP_003044995.1,14434562.853515625,5353143.410044259,2.0,ecoli,96177295402.03386,96177295402.03386,1.5008285264393468e-4,2.0
11-42,1min,YP_003044997.1,9629796.671875,6696904.4420428695,2.0,ecoli,96177295402.03386,96177295402.03386,1.001254675713345e-4,2.0
11-42,1min,YP_003044998.1,9359266.78515625,3446213.983770108,1.0,ecoli,96177295402.03386,96177295402.03386,9.731264271919139e-5,2.0
11-42,1min,YP_003044999.1,65313797.31640625,10128680.695526902,2.0,ecoli,96177295402.03386,96177295402.03386,6.790978790096551e-4,2.0
11-42,1min,YP_003045000.1,10012271.015625,22875.52308981835,1.0,ecoli,96177295402.03386,96177295402.03386,1.0410223092438167e-4,2.0
11-42,1min,YP_003045002.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045003.1,4566224.1875,381211.9607277332,1.0,ecoli,96177295402.03386,96177295402.03386,4.7477153193095904e-5,2.0
11-42,1min,YP_003045007.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045009.1,17280127.08984375,1527247.2274719223,1.0,ecoli,96177295402.03386,96177295402.03386,1.7966950534022114e-4,2.0
11-42,1min,YP_003045010.1,3059373.55078125,244208.85625150503,1.0,ecoli,96177295402.03386,96177295402.03386,3.1809727420517105e-5,2.0
11-42,1min,YP_003045012.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045016.1,990113.0520833334,1539796.9250610073,3.0,ecoli,96177295402.03386,96177295402.03386,1.0294665159220057e-5,2.0
11-42,1min,YP_003045018.1,109470138.57682292,26568732.03855969,3.0,ecoli,96177295402.03386,96177295402.03386,0.001138211862989318,2.0
11-42,1min,YP_003045019.1,4167492.4296875,441154.0986271546,1.0,ecoli,96177295402.03386,96177295402.03386,4.333135395694825e-5,2.0
11-42,1min,YP_003045020.1,27387079.391927082,3441753.124957834,3.0,ecoli,96177295402.03386,96177295402.03386,2.8475618156494683e-4,2.0
11-42,1min,YP_003045021.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045022.1,43080521.795572914,15427321.5863515,3.0,ecoli,96177295402.03386,96177295402.03386,4.4792818944939774e-4,2.0
11-42,1min,YP_003045023.1,4324154.13671875,690411.3931826596,2.0,ecoli,96177295402.03386,96177295402.03386,4.496023847045409e-5,2.0
11-42,1min,YP_003045025.1,12248443.018554688,4057943.537302007,2.0,ecoli,96177295402.03386,96177295402.03386,1.2735274960014805e-4,2.0
11-42,1min,YP_003045028.1,5039174.375,973770.205497924,1.0,ecoli,96177295402.03386,96177295402.03386,5.239463590586097e-5,2.0
11-42,1min,YP_003045032.1,33845707.046875,11205048.09843448,3.0,ecoli,96177295402.03386,96177295402.03386,3.5190953234227944e-4,2.0
11-42,1min,YP_003045033.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045034.1,106889021.44661458,28959240.08062556,3.0,ecoli,96177295402.03386,96177295402.03386,0.001111374789650762,2.0
11-42,1min,YP_003045035.1,386184.765625,546147.73312875,1.0,ecoli,96177295402.03386,96177295402.03386,4.0153423322073725e-6,2.0
11-42,1min,YP_003045038.1,11244296.197265625,4618884.029277069,2.0,ecoli,96177295402.03386,96177295402.03386,1.169121688259477e-4,2.0
11-42,1min,YP_003045039.1,2153220.953125,375824.00592887396,1.0,ecoli,96177295402.03386,96177295402.03386,2.2388038092818586e-5,2.0
11-42,1min,YP_003045044.1,111214363.58105469,74543272.2935166,2.0,ecoli,96177295402.03386,96177295402.03386,0.001156347380285169,2.0
11-42,1min,YP_003045049.1,6512760.9375,157073.9271883722,1.0,ecoli,96177295402.03386,96177295402.03386,6.771619965269137e-5,2.0
11-42,1min,YP_003045050.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045053.1; YP_003045054.1; YP_003046126.1; YP_003047393.1,872460.6123046875,149685.05216719754,1.0,ecoli,96177295402.03386,96177295402.03386,9.071378111202714e-6,2.0
11-42,1min,YP_003045054.1,5023541.736328125,938771.2068242767,1.0,ecoli,96177295402.03386,96177295402.03386,5.223209610260981e-5,2.0
11-42,1min,YP_003045054.1; YP_003047393.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045055.1,5923067.71875,832470.383238631,1.0,ecoli,96177295402.03386,96177295402.03386,6.158488543466305e-5,2.0
11-42,1min,YP_003045059.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045066.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045068.1,18955307.234375,2045475.73875327,1.0,ecoli,96177295402.03386,96177295402.03386,1.9708713116894482e-4,2.0
11-42,1min,YP_003045070.1,65267310.982421875,24320683.45275125,3.0,ecoli,96177295402.03386,96177295402.03386,6.786145390093977e-4,2.0
11-42,1min,YP_003045073.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045075.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045076.1,5877371.091796875,2798882.6993670487,2.0,ecoli,96177295402.03386,96177295402.03386,6.11097563851082e-5,2.0
11-42,1min,YP_003045079.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045083.1,469843.92907714844,178283.39707944795,1.0,ecoli,96177295402.03386,96177295402.03386,4.885185501558746e-6,2.0
11-42,1min,YP_003045090.1,2185283.328125,404239.22451337683,1.0,ecoli,96177295402.03386,96177295402.03386,2.272140549378339e-5,2.0
11-42,1min,YP_003045091.1,31230693.258463543,20959905.32780558,3.0,ecoli,96177295402.03386,96177295402.03386,3.2472001970855073e-4,2.0
11-42,1min,YP_003045097.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045104.1,126921825.3092448,124197044.49632826,3.0,ecoli,96177295402.03386,96177295402.03386,0.0013196651535967478,2.0
11-42,1min,YP_003045107.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045108.1,767066.40625,1084795.7149595402,1.0,ecoli,96177295402.03386,96177295402.03386,7.975545611295895e-6,2.0
11-42,1min,YP_003045113.1,11203880.21875,4406731.7789798835,2.0,ecoli,96177295402.03386,96177295402.03386,1.1649194513025443e-4,2.0
11-42,1min,YP_003045115.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045118.1,748214.328125,1058134.850396248,1.0,ecoli,96177295402.03386,96177295402.03386,7.77953180111132e-6,2.0
11-42,1min,YP_003045123.1,42369015.30533854,16603414.034446947,3.0,ecoli,96177295402.03386,96177295402.03386,4.4053032608403506e-4,2.0
11-42,1min,YP_003045125.1,412595809.60221356,71635203.07778354,3.0,ecoli,96177295402.03386,96177295402.03386,0.004289950220345751,2.0
11-42,1min,YP_003045131.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045139.1,41907118.510416664,8117437.933998394,3.0,ecoli,96177295402.03386,96177295402.03386,4.357277706265221e-4,2.0
11-42,1min,YP_003045140.1,1367814.37109375,124794.51920002149,1.0,ecoli,96177295402.03386,96177295402.03386,1.4221801157706758e-5,2.0
11-42,1min,YP_003045141.1,62271327.815104164,36000656.055573866,3.0,ecoli,96177295402.03386,96177295402.03386,6.474639108409292e-4,2.0
11-42,1min,YP_003045142.1,66596221.162760414,10584114.365336368,3.0,ecoli,96177295402.03386,96177295402.03386,6.924318352307514e-4,2.0
11-42,1min,YP_003045150.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045160.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045163.1,6121451.74609375,473621.76274745277,1.0,ecoli,96177295402.03386,96177295402.03386,6.364757628612106e-5,2.0
11-42,1min,YP_003045165.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045166.1,7500948.1875,4040608.5073679266,2.0,ecoli,96177295402.03386,96177295402.03386,7.799084135340925e-5,2.0
11-42,1min,YP_003045169.1,6279692.552734375,1335426.7624016956,2.0,ecoli,96177295402.03386,96177295402.03386,6.529287943151684e-5,2.0
11-42,1min,YP_003045173.1,21193846.86328125,1660642.0820534618,1.0,ecoli,96177295402.03386,96177295402.03386,2.2036226715139117e-4,2.0
11-42,1min,YP_003045178.1,2726204.43359375,517926.9302391714,1.0,ecoli,96177295402.03386,96177295402.03386,2.8345613402808362e-5,2.0
11-42,1min,YP_003045180.1,42931662.42578125,6839792.141588558,2.0,ecoli,96177295402.03386,96177295402.03386,4.4638042945916915e-4,2.0
11-42,1min,YP_003045211.1,5082961.654947917,2688861.6005202592,3.0,ecoli,96177295402.03386,96177295402.03386,5.28499125880018e-5,2.0
11-42,1min,YP_003045212.1,10168056.353515625,3787434.610295704,2.0,ecoli,96177295402.03386,96177295402.03386,1.0572200342099245e-4,2.0
11-42,1min,YP_003045213.1,106817384.23046875,64797723.56816587,2.0,ecoli,96177295402.03386,96177295402.03386,0.001110629944249918,2.0
11-42,1min,YP_003045214.1,31600735.217447918,11430905.779692644,3.0,ecoli,96177295402.03386,96177295402.03386,3.2856751778424055e-4,2.0
11-42,1min,YP_003045217.1,58122113.51464844,9053237.972913492,2.0,ecoli,96177295402.03386,96177295402.03386,6.043226030810108e-4,2.0
11-42,1min,YP_003045218.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045224.1,2033545.34375,343916.055495787,1.0,ecoli,96177295402.03386,96177295402.03386,2.114371521105382e-5,2.0
11-42,1min,YP_003045236.1,22550420.329427082,5406561.29423739,3.0,ecoli,96177295402.03386,96177295402.03386,2.3446719140066615e-4,2.0
11-42,1min,YP_003045237.1,51590386.592447914,9658303.201913456,3.0,ecoli,96177295402.03386,96177295402.03386,5.36409205278577e-4,2.0
11-42,1min,YP_003045241.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045246.1,13148849.263671875,2811339.483344845,1.0,ecoli,96177295402.03386,96177295402.03386,1.367146914321924e-4,2.0
11-42,1min,YP_003045248.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045255.1,4260432.32421875,426798.93578900263,2.0,ecoli,96177295402.03386,96177295402.03386,4.429769319681509e-5,2.0
11-42,1min,YP_003045256.1,1950746.6484375,227165.90897057563,1.0,ecoli,96177295402.03386,96177295402.03386,2.0282818728506767e-5,2.0
11-42,1min,YP_003045257.1,1648530.767578125,67969.95156972675,1.0,ecoli,96177295402.03386,96177295402.03386,1.714053988196536e-5,2.0
11-42,1min,YP_003045265.1,31977930.41015625,6501163.255502379,2.0,ecoli,96177295402.03386,96177295402.03386,3.324893913525459e-4,2.0
11-42,1min,YP_003045271.1,4192344.6484375,1057731.611705733,1.0,ecoli,96177295402.03386,96177295402.03386,4.358975401536239e-5,2.0
11-42,1min,YP_003045272.1,15068144.671875,3887390.6848988486,2.0,ecoli,96177295402.03386,96177295402.03386,1.5667049701167157e-4,2.0
11-42,1min,YP_003045275.1,16628776.654296875,7922051.9157302845,2.0,ecoli,96177295402.03386,96177295402.03386,1.7289711240876948e-4,2.0
11-42,1min,YP_003045276.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045277.1,41556508.729166664,18879158.189327814,3.0,ecoli,96177295402.03386,96177295402.03386,4.320823179260234e-4,2.0
11-42,1min,YP_003045281.1,4838953.9609375,256049.62999178845,1.0,ecoli,96177295402.03386,96177295402.03386,5.0312851288966174e-5,2.0
11-42,1min,YP_003045284.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045287.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045289.1,5199412.4755859375,1275586.6493219289,1.0,ecoli,96177295402.03386,96177295402.03386,5.406070584384499e-5,2.0
11-42,1min,YP_003045290.1,20156994.078125,5556053.259569472,3.0,ecoli,96177295402.03386,96177295402.03386,2.0958162728392486e-4,2.0
11-42,1min,YP_003045291.1,17772410.786458332,8683701.819760263,3.0,ecoli,96177295402.03386,96177295402.03386,1.8478800752472083e-4,2.0
11-42,1min,YP_003045294.1,31909379.657552082,17058456.781238094,3.0,ecoli,96177295402.03386,96177295402.03386,3.3177663734633667e-4,2.0
11-42,1min,YP_003045295.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045296.1,6386415.961588542,3605305.346340117,3.0,ecoli,96177295402.03386,96177295402.03386,6.64025322701421e-5,2.0
11-42,1min,YP_003045297.1,1473332.89453125,356066.96185088146,1.0,ecoli,96177295402.03386,96177295402.03386,1.531892624316917e-5,2.0
11-42,1min,YP_003045303.1,403989.095703125,571326.8581942016,1.0,ecoli,96177295402.03386,96177295402.03386,4.200462219429201e-6,2.0
11-42,1min,YP_003045304.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045306.1,14084863.885091146,1974902.3311877795,3.0,ecoli,96177295402.03386,96177295402.03386,1.4644687008731684e-4,2.0
11-42,1min,YP_003045308.1,380396051.03255206,134313105.76492327,3.0,ecoli,96177295402.03386,96177295402.03386,0.0039551543786134355,2.0
11-42,1min,YP_003045309.1,17465773.957682293,2489857.4103520177,3.0,ecoli,96177295402.03386,96177295402.03386,1.8159976202983293e-4,2.0
11-42,1min,YP_003045310.1,25375121.413411457,25745869.253976397,3.0,ecoli,96177295402.03386,96177295402.03386,0.00026383692021427803,2.0
11-42,1min,YP_003045311.1,5769245.453125,770022.8665765746,1.0,ecoli,96177295402.03386,96177295402.03386,5.998552391194604e-5,2.0
11-42,1min,YP_003045313.1,9576250.134114584,3737921.525142739,3.0,ecoli,96177295402.03386,96177295402.03386,9.956871935402828e-5,2.0
11-42,1min,YP_003045326.1,5443022.119140625,774468.8860327245,2.0,ecoli,96177295402.03386,96177295402.03386,5.659362842745858e-5,2.0
11-42,1min,YP_003045329.1,37307837.37109375,12524486.013011575,2.0,ecoli,96177295402.03386,96177295402.03386,3.8790690895540404e-4,2.0
11-42,1min,YP_003045330.1,716284.6015625,238774.56938566285,1.0,ecoli,96177295402.03386,96177295402.03386,7.447543607546202e-6,2.0
11-42,1min,YP_003045334.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045335.1,168248257.12890625,52331669.62014754,3.0,ecoli,96177295402.03386,96177295402.03386,0.0017493552550589637,2.0
11-42,1min,YP_003045347.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045349.1,2776260.400390625,139471.3021279978,1.0,ecoli,96177295402.03386,96177295402.03386,2.886606853296808e-5,2.0
11-42,1min,YP_003045350.1,57895137.263020836,25235657.854299426,3.0,ecoli,96177295402.03386,96177295402.03386,6.019626255969403e-4,2.0
11-42,1min,YP_003045351.1,8627884.594401041,1175110.17887173,3.0,ecoli,96177295402.03386,96177295402.03386,8.970812246627791e-5,2.0
11-42,1min,YP_003045353.1,51741343.18359375,17292777.135875426,2.0,ecoli,96177295402.03386,96177295402.03386,5.379787710530648e-4,2.0
11-42,1min,YP_003045354.1,30637039.188802082,5211705.739828726,3.0,ecoli,96177295402.03386,96177295402.03386,3.18547522684384e-4,2.0
11-42,1min,YP_003045358.1,44544348.01171875,12062826.734745044,2.0,ecoli,96177295402.03386,96177295402.03386,4.631482703429896e-4,2.0
11-42,1min,YP_003045359.1,6903335.177083333,3421502.8559265346,3.0,ecoli,96177295402.03386,96177295402.03386,7.177718138388563e-5,2.0
11-42,1min,YP_003045360.1,12518616.90234375,2362576.039804853,3.0,ecoli,96177295402.03386,96177295402.03386,1.3016187292452206e-4,2.0
11-42,1min,YP_003045361.1,7765015.009114583,4299472.478219672,3.0,ecoli,96177295402.03386,96177295402.03386,8.073646671655498e-5,2.0
11-42,1min,YP_003045362.1,4512422.0,299772.79335987323,1.0,ecoli,96177295402.03386,96177295402.03386,4.6917746866736864e-5,2.0
11-42,1min,YP_003045368.1,7468508.73828125,823027.2649622862,1.0,ecoli,96177295402.03386,96177295402.03386,7.765355333669856e-5,2.0
11-42,1min,YP_003045369.1,3840360.796875,1947472.1972885504,1.0,ecoli,96177295402.03386,96177295402.03386,3.9930014467778306e-5,2.0
11-42,1min,YP_003045381.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045382.1,26883406.45703125,3017258.5685376143,2.0,ecoli,96177295402.03386,96177295402.03386,2.795192601814705e-4,2.0
11-42,1min,YP_003045384.1,3686270.75,266356.7609392107,1.0,ecoli,96177295402.03386,96177295402.03386,3.832786869906145e-5,2.0
11-42,1min,YP_003045386.1,2791351.80859375,104723.96717719216,1.0,ecoli,96177295402.03386,96177295402.03386,2.9022980911716522e-5,2.0
11-42,1min,YP_003045388.1,5099907.53125,411138.92941623915,1.0,ecoli,96177295402.03386,96177295402.03386,5.3026106732693095e-5,2.0
11-42,1min,YP_003045395.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045396.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045398.1,8513940.767578125,8013527.81266505,2.0,ecoli,96177295402.03386,96177295402.03386,8.852339558924716e-5,2.0
11-42,1min,YP_003045399.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045400.1,48975323.6953125,15081667.4350226,3.0,ecoli,96177295402.03386,96177295402.03386,5.092191820386417e-4,2.0
11-42,1min,YP_003045401.1,40222742.3671875,15286230.587791428,3.0,ecoli,96177295402.03386,96177295402.03386,4.1821452972919544e-4,2.0
11-42,1min,YP_003045402.1,25265762.875,5089398.936269832,1.0,ecoli,96177295402.03386,96177295402.03386,2.626998687100293e-4,2.0
11-42,1min,YP_003045403.1,30814132.05078125,5336359.775607379,2.0,ecoli,96177295402.03386,96177295402.03386,3.2038883940304296e-4,2.0
11-42,1min,YP_003045404.1,33117888.634765625,35947576.29444863,3.0,ecoli,96177295402.03386,96177295402.03386,3.443420663507791e-4,2.0
11-42,1min,YP_003045405.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045407.1,7482519.0390625,2101188.8378146566,2.0,ecoli,96177295402.03386,96177295402.03386,7.779922493957205e-5,2.0
11-42,1min,YP_003045408.1,0.0,0.0,0.0,ecoli,96177295402.03386,96177295402.03386,0.0,2.0
11-42,1min,YP_003045411.1,10318244.006673178,9581001.031451201,3.0,ecoli,96177295402.03386,96177295402.03386,1.0728357419016149e-4,2.0
11-42,1min,YP_003045413.1,547379203.1347656,59104504.86926102,2.0,ecoli,96177295402.03386,96177295402.03386,0.0056913557492612775,2.0
11-42,1min,YP_003045414.1,453083036.0629883,204225265.35958388,3.0,ecoli,96177295402.03386,96177295402.03386,0.004710914714008551,2.0
11-42,1min,YP_003045416.1,6040065.915527344,4893132.084393023,2.0,ecoli,96177295402.03386,96177295402.03386,6.280137001439962e-5,2.0
