strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,1min,YP_003045894.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045896.1,24051358.5625,15056823.765194789,1.0,ecoli,349842611916.4092,349842611916.4092,6.874908242523295e-5,3.0
11-44,1min,YP_003045898.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045910.1,297335248.9427083,41532062.57337131,3.0,ecoli,349842611916.4092,349842611916.4092,8.499114710867557e-4,3.0
11-44,1min,YP_003045910.1; YP_003047170.1,176352327.40625,91750153.84633578,2.0,ecoli,349842611916.4092,349842611916.4092,5.04090472113178e-4,3.0
11-44,1min,YP_003045911.1,256726564.8359375,47628010.62985942,2.0,ecoli,349842611916.4092,349842611916.4092,7.338344618158731e-4,3.0
11-44,1min,YP_003045912.1,6186310.3125,8748763.94498604,1.0,ecoli,349842611916.4092,349842611916.4092,1.7683124072884945e-5,3.0
11-44,1min,YP_003045913.1,82470328.78125,45110562.93054255,2.0,ecoli,349842611916.4092,349842611916.4092,2.357355164068902e-4,3.0
11-44,1min,YP_003045915.1,22826127.8125,5566939.346691827,1.0,ecoli,349842611916.4092,349842611916.4092,6.524684825402012e-5,3.0
11-44,1min,YP_003045917.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045918.1,94073581.69921875,21101320.941516362,2.0,ecoli,349842611916.4092,349842611916.4092,2.6890258217514263e-4,3.0
11-44,1min,YP_003045920.1,21837813.3515625,3586659.615513456,1.0,ecoli,349842611916.4092,349842611916.4092,6.24218222929927e-5,3.0
11-44,1min,YP_003045921.1,46795525.546875,16922687.766714923,2.0,ecoli,349842611916.4092,349842611916.4092,1.337616515339082e-4,3.0
11-44,1min,YP_003045923.1,66640076.8125,42374089.54305477,1.0,ecoli,349842611916.4092,349842611916.4092,1.9048587719903848e-4,3.0
11-44,1min,YP_003045924.1,42410452.7421875,2885899.8689890127,1.0,ecoli,349842611916.4092,349842611916.4092,1.212272356127989e-4,3.0
11-44,1min,YP_003045925.1,30235431.463541668,10433452.018999044,3.0,ecoli,349842611916.4092,349842611916.4092,8.642581101803023e-5,3.0
11-44,1min,YP_003045926.1,2530048.75,3578029.2557150964,1.0,ecoli,349842611916.4092,349842611916.4092,7.231962785038107e-6,3.0
11-44,1min,YP_003045927.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045928.1,36801946.71875,24423742.69031454,2.0,ecoli,349842611916.4092,349842611916.4092,1.0519572363455654e-4,3.0
11-44,1min,YP_003045929.1,73116035.42708333,75723289.51960433,3.0,ecoli,349842611916.4092,349842611916.4092,2.0899694015705998e-4,3.0
11-44,1min,YP_003045930.1,62302321.921875,22257499.32598774,2.0,ecoli,349842611916.4092,349842611916.4092,1.7808671613954625e-4,3.0
11-44,1min,YP_003045932.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045933.1,239493817.453125,166913188.66293123,3.0,ecoli,349842611916.4092,349842611916.4092,6.845758901158366e-4,3.0
11-44,1min,YP_003045935.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045941.1,80600964.25,21692082.31076686,1.0,ecoli,349842611916.4092,349842611916.4092,2.3039207204769745e-4,3.0
11-44,1min,YP_003045943.1,65327003.890625,31100561.621083084,2.0,ecoli,349842611916.4092,349842611916.4092,1.867325524834411e-4,3.0
11-44,1min,YP_003045944.1,960969535.9817709,329958197.3129175,3.0,ecoli,349842611916.4092,349842611916.4092,0.0027468624554271947,3.0
11-44,1min,YP_003045945.1,1826355294.1979167,435572453.77116776,3.0,ecoli,349842611916.4092,349842611916.4092,0.005220505541601385,3.0
11-44,1min,YP_003045946.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045953.1,401342050.3203125,97305990.2949567,2.0,ecoli,349842611916.4092,349842611916.4092,0.0011472074488633435,3.0
11-44,1min,YP_003045954.1,19284472.71875,9374489.331838263,2.0,ecoli,349842611916.4092,349842611916.4092,5.512328133245758e-5,3.0
11-44,1min,YP_003045955.1,141727224.03125,25411751.551297173,1.0,ecoli,349842611916.4092,349842611916.4092,4.0511709895738507e-4,3.0
11-44,1min,YP_003045956.1,103449545.5625,51331245.339820065,2.0,ecoli,349842611916.4092,349842611916.4092,2.9570310202011086e-4,3.0
11-44,1min,YP_003045960.1,463986638.48567706,116612803.12122357,3.0,ecoli,349842611916.4092,349842611916.4092,0.0013262725084974534,3.0
11-44,1min,YP_003045964.1,24358317.796875,7923528.192196597,1.0,ecoli,349842611916.4092,349842611916.4092,6.962650336802063e-5,3.0
11-44,1min,YP_003045965.1,73716597.734375,16621990.20822217,2.0,ecoli,349842611916.4092,349842611916.4092,2.1071360441360048e-4,3.0
11-44,1min,YP_003045966.1,38796283.14453125,25465079.071292475,2.0,ecoli,349842611916.4092,349842611916.4092,1.1089639118576319e-4,3.0
11-44,1min,YP_003045969.1,34790387.578125,10398039.385325573,2.0,ecoli,349842611916.4092,349842611916.4092,9.944582618894282e-5,3.0
11-44,1min,YP_003045972.1,72320320.5,1099575.0863756416,1.0,ecoli,349842611916.4092,349842611916.4092,2.0672244614180991e-4,3.0
11-44,1min,YP_003045975.1,228623398.015625,94322253.64845282,2.0,ecoli,349842611916.4092,349842611916.4092,6.53503576260321e-4,3.0
11-44,1min,YP_003045976.1,23013682.1953125,5729928.491565443,2.0,ecoli,349842611916.4092,349842611916.4092,6.578295899760591e-5,3.0
11-44,1min,YP_003045977.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003045978.1,50434135.28125,14172436.932985052,2.0,ecoli,349842611916.4092,349842611916.4092,1.4416235633782842e-4,3.0
11-44,1min,YP_003045979.1,71775457.21875,15304939.447179338,1.0,ecoli,349842611916.4092,349842611916.4092,2.051649935540154e-4,3.0
11-44,1min,YP_003045980.1,139358257.6640625,65995439.827908814,3.0,ecoli,349842611916.4092,349842611916.4092,3.9834557860367374e-4,3.0
11-44,1min,YP_003045987.1,41035546.390625,31172360.57239598,2.0,ecoli,349842611916.4092,349842611916.4092,1.1729716447586427e-4,3.0
11-44,1min,YP_003045988.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046024.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046028.1,8559010.01953125,1904323.7337610328,2.0,ecoli,349842611916.4092,349842611916.4092,2.4465315910619618e-5,3.0
11-44,1min,YP_003046029.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046035.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046036.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046047.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046055.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046056.1,30831302.140625,6186496.197595256,2.0,ecoli,349842611916.4092,349842611916.4092,8.812906458631112e-5,3.0
11-44,1min,YP_003046064.1,46731397.64453125,16981950.273969922,2.0,ecoli,349842611916.4092,349842611916.4092,1.3357834652714398e-4,3.0
11-44,1min,YP_003046065.1,125925836.203125,63185723.65616275,2.0,ecoli,349842611916.4092,349842611916.4092,3.5994996582409895e-4,3.0
11-44,1min,YP_003046069.1,71604208.4921875,12477997.434498878,1.0,ecoli,349842611916.4092,349842611916.4092,2.0467549135865843e-4,3.0
11-44,1min,YP_003046070.1,19418600.9375,7390052.784858535,1.0,ecoli,349842611916.4092,349842611916.4092,5.5506677220154785e-5,3.0
11-44,1min,YP_003046073.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046074.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046075.1,11889730.875,2731847.121814521,1.0,ecoli,349842611916.4092,349842611916.4092,3.398594244957476e-5,3.0
11-44,1min,YP_003046076.1,66610951.62890625,23123187.49183671,2.0,ecoli,349842611916.4092,349842611916.4092,1.9040262495188026e-4,3.0
11-44,1min,YP_003046078.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046079.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046082.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046083.1,5424517.40625,3323639.5920377737,1.0,ecoli,349842611916.4092,349842611916.4092,1.5505593719801423e-5,3.0
11-44,1min,YP_003046085.1,75621668.875,38154640.98608658,1.0,ecoli,349842611916.4092,349842611916.4092,2.1615911355323667e-4,3.0
11-44,1min,YP_003046086.1,14332345.8828125,13794152.664953468,2.0,ecoli,349842611916.4092,349842611916.4092,4.0967982157179434e-5,3.0
11-44,1min,YP_003046087.1,17763794.9375,4908955.960617721,2.0,ecoli,349842611916.4092,349842611916.4092,5.077653302492623e-5,3.0
11-44,1min,YP_003046092.1,406285659.8671875,104259496.82824308,2.0,ecoli,349842611916.4092,349842611916.4092,0.0011613384019790727,3.0
11-44,1min,YP_003046094.1,46091984.0,5089104.426295468,1.0,ecoli,349842611916.4092,349842611916.4092,1.317506285112379e-4,3.0
11-44,1min,YP_003046095.1,21210623.921875,4656928.473517583,1.0,ecoli,349842611916.4092,349842611916.4092,6.062904631795692e-5,3.0
11-44,1min,YP_003046096.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046098.1,126156939.72916667,34808668.80430612,3.0,ecoli,349842611916.4092,349842611916.4092,3.606105586683374e-4,3.0
11-44,1min,YP_003046099.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046107.1,123649470.328125,43765551.90285965,2.0,ecoli,349842611916.4092,349842611916.4092,3.5344313733190854e-4,3.0
11-44,1min,YP_003046108.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046109.1,21376928.989583332,9852513.385423526,3.0,ecoli,349842611916.4092,349842611916.4092,6.110441741925681e-5,3.0
11-44,1min,YP_003046110.1,59278981.65234375,59660405.32689325,2.0,ecoli,349842611916.4092,349842611916.4092,1.6944471494658226e-4,3.0
11-44,1min,YP_003046113.1,39575337.73828125,20251231.637247227,2.0,ecoli,349842611916.4092,349842611916.4092,1.1312326283379486e-4,3.0
11-44,1min,YP_003046115.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046119.1,32447374.328125,13883476.752165224,2.0,ecoli,349842611916.4092,349842611916.4092,9.274849095820816e-5,3.0
11-44,1min,YP_003046120.1,1061616114.0416666,450811230.4629956,3.0,ecoli,349842611916.4092,349842611916.4092,0.0030345534759937346,3.0
11-44,1min,YP_003046121.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046122.1,212000589.00390625,110449794.52075917,2.0,ecoli,349842611916.4092,349842611916.4092,6.059884696223379e-4,3.0
11-44,1min,YP_003046123.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046124.1,15390386.78125,21765293.716211356,1.0,ecoli,349842611916.4092,349842611916.4092,4.399231613594102e-5,3.0
11-44,1min,YP_003046125.1,16066848.9375,4486097.463493465,1.0,ecoli,349842611916.4092,349842611916.4092,4.5925934663839595e-5,3.0
11-44,1min,YP_003046126.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046134.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046138.1,35604505.3515625,26750827.423551414,2.0,ecoli,349842611916.4092,349842611916.4092,1.0177292341983138e-4,3.0
11-44,1min,YP_003046148.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046152.1,118071969.5625,39329771.40430383,1.0,ecoli,349842611916.4092,349842611916.4092,3.375002516580568e-4,3.0
11-44,1min,YP_003046164.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046165.1,89686262.71875,33217317.870062105,1.0,ecoli,349842611916.4092,349842611916.4092,2.5636174572175755e-4,3.0
11-44,1min,YP_003046166.1,70301702.46875,22004464.924484108,3.0,ecoli,349842611916.4092,349842611916.4092,2.0095237136391999e-4,3.0
11-44,1min,YP_003046169.1,31852721.55078125,5099321.837545755,1.0,ecoli,349842611916.4092,349842611916.4092,9.104871866893129e-5,3.0
11-44,1min,YP_003046175.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046179.1,4432986.59375,2473976.106288374,1.0,ecoli,349842611916.4092,349842611916.4092,1.2671374048651371e-5,3.0
11-44,1min,YP_003046181.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046182.1,16582913.0,23451780.46825311,1.0,ecoli,349842611916.4092,349842611916.4092,4.740106675158912e-5,3.0
11-44,1min,YP_003046187.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046190.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046196.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046198.1,12244029.6875,11229726.083403813,2.0,ecoli,349842611916.4092,349842611916.4092,3.499868017914744e-5,3.0
11-44,1min,YP_003046199.1,49952112.9765625,11332804.500195866,2.0,ecoli,349842611916.4092,349842611916.4092,1.427845301718076e-4,3.0
11-44,1min,YP_003046201.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046202.1,47619711.6328125,19238815.952333182,2.0,ecoli,349842611916.4092,349842611916.4092,1.3611752831353395e-4,3.0
11-44,1min,YP_003046206.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046208.1,34138069.7890625,14347807.533459453,2.0,ecoli,349842611916.4092,349842611916.4092,9.758122260194934e-5,3.0
11-44,1min,YP_003046214.1,1084622946.6601562,662314203.2845346,2.0,ecoli,349842611916.4092,349842611916.4092,0.0031003168559675465,3.0
11-44,1min,YP_003046216.1,431510597.6875,136149285.01456654,1.0,ecoli,349842611916.4092,349842611916.4092,0.0012334420764918267,3.0
11-44,1min,YP_003046217.1,1218775320.0507812,716394401.5024809,2.0,ecoli,349842611916.4092,349842611916.4092,0.003483781787971539,3.0
11-44,1min,YP_003046218.1,58742465.51953125,20379673.80230915,2.0,ecoli,349842611916.4092,349842611916.4092,1.679111220835702e-4,3.0
11-44,1min,YP_003046219.1,194956895.15625,60928292.81162667,3.0,ecoli,349842611916.4092,349842611916.4092,5.572702938852763e-4,3.0
11-44,1min,YP_003046220.1,889300385.6302084,389259955.48310536,3.0,ecoli,349842611916.4092,349842611916.4092,0.002542001332424011,3.0
11-44,1min,YP_003046221.1,451141768.6328125,122780360.83313322,2.0,ecoli,349842611916.4092,349842611916.4092,0.0012895563698244043,3.0
11-44,1min,YP_003046222.1,21701578.53125,11721870.287881335,1.0,ecoli,349842611916.4092,349842611916.4092,6.203240483590759e-5,3.0
11-44,1min,YP_003046223.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046225.1,253143232.625,52078057.87579481,1.0,ecoli,349842611916.4092,349842611916.4092,7.235917638457537e-4,3.0
11-44,1min,YP_003046226.1,142165342.515625,62003244.20964948,2.0,ecoli,349842611916.4092,349842611916.4092,4.0636942920376363e-4,3.0
11-44,1min,YP_003046227.1,30424562.791666668,11258107.841519238,3.0,ecoli,349842611916.4092,349842611916.4092,8.696642934662362e-5,3.0
11-44,1min,YP_003046228.1,231125597.8815104,39750912.06107206,3.0,ecoli,349842611916.4092,349842611916.4092,6.606559350086695e-4,3.0
11-44,1min,YP_003046229.1,11956783.2265625,8651066.947654491,2.0,ecoli,349842611916.4092,349842611916.4092,3.417760678456012e-5,3.0
11-44,1min,YP_003046230.1,58751944.447916664,51597333.95098215,3.0,ecoli,349842611916.4092,349842611916.4092,1.679382169201125e-4,3.0
11-44,1min,YP_003046231.1,419364267.265625,78772833.49044862,1.0,ecoli,349842611916.4092,349842611916.4092,0.001198722662652162,3.0
11-44,1min,YP_003046232.1,8467103.9375,2178690.8335327795,1.0,ecoli,349842611916.4092,349842611916.4092,2.420260897069656e-5,3.0
11-44,1min,YP_003046233.1,134021544.9375,49263206.79441883,3.0,ecoli,349842611916.4092,349842611916.4092,3.8309096825952946e-4,3.0
11-44,1min,YP_003046235.1,165069690.37695312,76643240.4887528,2.0,ecoli,349842611916.4092,349842611916.4092,4.718398638539624e-4,3.0
11-44,1min,YP_003046236.1,1420788601.9166667,639284151.8017977,3.0,ecoli,349842611916.4092,349842611916.4092,0.004061222256870606,3.0
11-44,1min,YP_003046237.1,13491219.28125,5199918.123033698,2.0,ecoli,349842611916.4092,349842611916.4092,3.856368212936156e-5,3.0
11-44,1min,YP_003046239.1,256861171.26953125,50084572.06921566,1.0,ecoli,349842611916.4092,349842611916.4092,7.342192246463825e-4,3.0
11-44,1min,YP_003046240.1,62364891.0625,21365586.449544035,1.0,ecoli,349842611916.4092,349842611916.4092,1.7826556553780066e-4,3.0
11-44,1min,YP_003046241.1,18909824.189453125,6185055.615799166,2.0,ecoli,349842611916.4092,349842611916.4092,5.405237539780148e-5,3.0
11-44,1min,YP_003046242.1,46741738.4296875,13500795.500405341,2.0,ecoli,349842611916.4092,349842611916.4092,1.3360790491941528e-4,3.0
11-44,1min,YP_003046243.1,77756762.88802083,14887235.106944695,3.0,ecoli,349842611916.4092,349842611916.4092,2.2226212656621688e-4,3.0
11-44,1min,YP_003046244.1,61339530.015625,77352953.70466119,1.0,ecoli,349842611916.4092,349842611916.4092,1.753346445694882e-4,3.0
11-44,1min,YP_003046245.1,62056735.09375,29389466.639505282,1.0,ecoli,349842611916.4092,349842611916.4092,1.7738472381568468e-4,3.0
11-44,1min,YP_003046247.1,7536324.369791667,6258037.72655289,3.0,ecoli,349842611916.4092,349842611916.4092,2.1542042373021112e-5,3.0
11-44,1min,YP_003046248.1,29161667.609375,10189474.567016497,2.0,ecoli,349842611916.4092,349842611916.4092,8.33565340986616e-5,3.0
11-44,1min,YP_003046250.1,11516602.5390625,16286935.50320261,1.0,ecoli,349842611916.4092,349842611916.4092,3.2919381878541024e-5,3.0
11-44,1min,YP_003046251.1,71035406.28125,45881782.7195903,2.0,ecoli,349842611916.4092,349842611916.4092,2.0304961105830952e-4,3.0
11-44,1min,YP_003046252.1,8055955.427083333,7324352.128453326,3.0,ecoli,349842611916.4092,349842611916.4092,2.302737045940021e-5,3.0
11-44,1min,YP_003046254.1,30881229.68359375,12384777.947759615,2.0,ecoli,349842611916.4092,349842611916.4092,8.827177888487884e-5,3.0
11-44,1min,YP_003046255.1,25226359.42578125,23082372.273644682,2.0,ecoli,349842611916.4092,349842611916.4092,7.210773806996614e-5,3.0
11-44,1min,YP_003046257.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046260.1,6742537.125,1948251.5394468526,1.0,ecoli,349842611916.4092,349842611916.4092,1.9273058499263237e-5,3.0
11-44,1min,YP_003046263.1,14452127.046875,2663950.1320636417,1.0,ecoli,349842611916.4092,349842611916.4092,4.1310368018656825e-5,3.0
11-44,1min,YP_003046267.1,11486973.3125,416565.5320201076,1.0,ecoli,349842611916.4092,349842611916.4092,3.283468886072883e-5,3.0
11-44,1min,YP_003046268.1,20388109.984375,6800041.406131656,1.0,ecoli,349842611916.4092,349842611916.4092,5.82779492546394e-5,3.0
11-44,1min,YP_003046270.1,126192370.36979167,41471515.2356995,3.0,ecoli,349842611916.4092,349842611916.4092,3.6071183461191365e-4,3.0
11-44,1min,YP_003046271.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046273.1,60348768.916666664,47347343.557600684,3.0,ecoli,349842611916.4092,349842611916.4092,1.7250262506925915e-4,3.0
11-44,1min,YP_003046274.1,270008873.421875,85409223.04446028,3.0,ecoli,349842611916.4092,349842611916.4092,7.718009877149857e-4,3.0
11-44,1min,YP_003046275.1,1340726230.75,244254086.06060654,3.0,ecoli,349842611916.4092,349842611916.4092,0.003832369714499933,3.0
11-44,1min,YP_003046276.1,3010844710.798828,1250394581.217253,2.0,ecoli,349842611916.4092,349842611916.4092,0.008606283535060716,3.0
11-44,1min,YP_003046278.1,134949964.3125,21673768.527851235,2.0,ecoli,349842611916.4092,349842611916.4092,3.8574478841572543e-4,3.0
11-44,1min,YP_003046279.1,12346460.2265625,7728639.468095501,2.0,ecoli,349842611916.4092,349842611916.4092,3.5291470524215454e-5,3.0
11-44,1min,YP_003046280.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046281.1,470063000.2760417,293583599.50473505,3.0,ecoli,349842611916.4092,349842611916.4092,0.0013436413526101783,3.0
11-44,1min,YP_003046282.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046283.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046289.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046291.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046292.1,14736405.9765625,4405005.938545451,1.0,ecoli,349842611916.4092,349842611916.4092,4.212295893812842e-5,3.0
11-44,1min,YP_003046294.1,24663944.432291668,11401306.974812482,3.0,ecoli,349842611916.4092,349842611916.4092,7.050011517231878e-5,3.0
11-44,1min,YP_003046295.1,507266272.21875,179590484.08413082,2.0,ecoli,349842611916.4092,349842611916.4092,0.00144998423559665,3.0
11-44,1min,YP_003046296.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046297.1,35227424.25,6138762.3701134175,1.0,ecoli,349842611916.4092,349842611916.4092,1.0069506415192551e-4,3.0
11-44,1min,YP_003046298.1,701206201.609375,594002690.1064285,3.0,ecoli,349842611916.4092,349842611916.4092,0.0020043476058225866,3.0
11-44,1min,YP_003046299.1,384033561.296875,146882932.42740846,2.0,ecoli,349842611916.4092,349842611916.4092,0.001097732375119116,3.0
11-44,1min,YP_003046302.1,39247939.8125,23109878.428054392,2.0,ecoli,349842611916.4092,349842611916.4092,1.1218741935838805e-4,3.0
11-44,1min,YP_003046304.1,1444489430.5703125,966727409.520272,3.0,ecoli,349842611916.4092,349842611916.4092,0.004128969374706865,3.0
11-44,1min,YP_003046313.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046315.1,5254177.015625,7430528.3946058685,1.0,ecoli,349842611916.4092,349842611916.4092,1.501868793753582e-5,3.0
11-44,1min,YP_003046317.1,4409334.69140625,293840.8469511406,1.0,ecoli,349842611916.4092,349842611916.4092,1.2603766783160793e-5,3.0
11-44,1min,YP_003046318.1,15605588.734375,15195533.21056451,2.0,ecoli,349842611916.4092,349842611916.4092,4.460745547516028e-5,3.0
11-44,1min,YP_003046319.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046322.1,57279359.42578125,11675730.153064512,2.0,ecoli,349842611916.4092,349842611916.4092,1.6372893831317347e-4,3.0
11-44,1min,YP_003046323.1,74168415.0546875,17482996.54252817,2.0,ecoli,349842611916.4092,349842611916.4092,2.1200509179942088e-4,3.0
11-44,1min,YP_003046324.1,53525626.96875,21642554.60179359,2.0,ecoli,349842611916.4092,349842611916.4092,1.5299916346822647e-4,3.0
11-44,1min,YP_003046326.1,0.0,0.0,0.0,ecoli,349842611916.4092,349842611916.4092,0.0,3.0
11-44,1min,YP_003046330.1,2381147079.5989585,677260618.5675155,3.0,ecoli,349842611916.4092,349842611916.4092,0.0068063380460008285,3.0
11-44,1min,YP_003046331.1,1864535525.4609375,514236391.03982323,2.0,ecoli,349842611916.4092,349842611916.4092,0.005329640992694299,3.0
11-44,1min,YP_003046332.1,3528793674.3203125,1075774337.8109848,2.0,ecoli,349842611916.4092,349842611916.4092,0.010086803477111807,3.0
11-44,1min,YP_003046333.1,2692023176.7135415,2363150658.8005004,3.0,ecoli,349842611916.4092,349842611916.4092,0.00769495505983922,3.0
11-44,1min,YP_003046334.1,4350470816.96875,2776374453.282682,2.0,ecoli,349842611916.4092,349842611916.4092,0.012435508622398018,3.0
11-44,1min,YP_003046335.1,85715870.53125,4055588.448660967,1.0,ecoli,349842611916.4092,349842611916.4092,2.450126645856703e-4,3.0
11-44,1min,YP_003046336.1,59626008.125,14846074.478149435,1.0,ecoli,349842611916.4092,349842611916.4092,1.7043666521460496e-4,3.0
11-44,1min,YP_003046337.1,3310702214.2760415,913899551.764209,3.0,ecoli,349842611916.4092,349842611916.4092,0.009463404689726862,3.0
11-44,1min,YP_003046338.1,1275821462.375,365174595.54484165,2.0,ecoli,349842611916.4092,349842611916.4092,0.0036468440919365267,3.0
11-44,1min,YP_003046339.1,3674520085.46875,803648086.6605954,2.0,ecoli,349842611916.4092,349842611916.4092,0.010503351965445346,3.0
11-44,1min,YP_003046340.1,392486767.5989583,333482551.96773636,3.0,ecoli,349842611916.4092,349842611916.4092,0.0011218952586963262,3.0
11-44,1min,YP_003046341.1,3912586462.1445312,1118170545.2926693,3.0,ecoli,349842611916.4092,349842611916.4092,0.011183847618538242,3.0
11-44,1min,YP_003046342.1,443790182.484375,297209384.4103867,2.0,ecoli,349842611916.4092,349842611916.4092,0.0012685423883995399,3.0
11-44,1min,YP_003046343.1,1503503521.654948,1077474644.4860892,3.0,ecoli,349842611916.4092,349842611916.4092,0.004297656918975304,3.0
11-44,1min,YP_003046344.1,6614680857.33252,4525704427.150509,2.0,ecoli,349842611916.4092,349842611916.4092,0.01890759053363408,3.0
11-44,1min,YP_003046345.1,1541565551.8229167,909433927.8006053,3.0,ecoli,349842611916.4092,349842611916.4092,0.004406454500720615,3.0
11-44,1min,YP_003046346.1,2112533146.8802083,696455981.3543342,3.0,ecoli,349842611916.4092,349842611916.4092,0.006038524396178969,3.0
11-44,1min,YP_003046347.1,493576657.69921875,173384529.45978832,2.0,ecoli,349842611916.4092,349842611916.4092,0.00141085345491633,3.0
11-44,1min,YP_003046348.1,3210176639.453125,2667531171.6126437,3.0,ecoli,349842611916.4092,349842611916.4092,0.009176059548229532,3.0
11-44,1min,YP_003046349.1,4006215704.6054688,2046867063.837966,3.0,ecoli,349842611916.4092,349842611916.4092,0.011451480088888393,3.0
11-44,1min,YP_003046350.1,5652259704.40625,1228662923.6348705,2.0,ecoli,349842611916.4092,349842611916.4092,0.016156578735345116,3.0
