strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,1m,YP_003046098.1,253010820.86132812,322297663.5910241,1.0,ecoli,210880826499.3534,210880826499.3534,0.0011997810567292324,1.0
11-44,1m,YP_003046107.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046113.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046119.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046120.1,139063894.7109375,115643409.38724063,1.0,ecoli,210880826499.3534,210880826499.3534,6.594430466696028e-4,1.0
11-44,1m,YP_003046122.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046127.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046134.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046152.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046165.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046166.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046175.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046182.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046185.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046199.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046202.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046214.1,229411680.09375,173550149.02383444,1.0,ecoli,210880826499.3534,210880826499.3534,0.0010878735819752367,1.0
11-44,1m,YP_003046216.1,314723236.28808594,205615836.49625075,1.0,ecoli,210880826499.3534,210880826499.3534,0.0014924222439399958,1.0
11-44,1m,YP_003046217.1,2389386056.8320312,2935090949.4557605,2.0,ecoli,210880826499.3534,210880826499.3534,0.011330504041055423,1.0
11-44,1m,YP_003046219.1,15902988.741210938,31581943.358878233,1.0,ecoli,210880826499.3534,210880826499.3534,7.54122079527211e-5,1.0
11-44,1m,YP_003046220.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046221.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046225.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046226.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046228.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046229.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046230.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046231.1,375319519.62109375,344810826.0557562,1.0,ecoli,210880826499.3534,210880826499.3534,0.0017797707162450094,1.0
11-44,1m,YP_003046233.1,53703999.623046875,37498218.309101306,2.0,ecoli,210880826499.3534,210880826499.3534,2.5466516095625955e-4,1.0
11-44,1m,YP_003046235.1,42840975.571777344,30242172.875609186,1.0,ecoli,210880826499.3534,210880826499.3534,2.0315254014763976e-4,1.0
11-44,1m,YP_003046236.1,1350508888.2011719,1819707998.4814937,2.0,ecoli,210880826499.3534,210880826499.3534,0.006404133133484816,1.0
11-44,1m,YP_003046237.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046239.1,100285198.17138672,96728034.93411079,1.0,ecoli,210880826499.3534,210880826499.3534,4.7555389380880586e-4,1.0
11-44,1m,YP_003046240.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046241.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046242.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046243.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046251.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046254.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046255.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046260.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046270.1,39649050.72912598,25678881.798158757,1.0,ecoli,210880826499.3534,210880826499.3534,1.8801638530778212e-4,1.0
11-44,1m,YP_003046274.1,252488234.24023438,169874457.3441983,1.0,ecoli,210880826499.3534,210880826499.3534,0.0011973029432384577,1.0
11-44,1m,YP_003046275.1,2569121507.244629,2289342080.733589,2.0,ecoli,210880826499.3534,210880826499.3534,0.012182812206744203,1.0
11-44,1m,YP_003046276.1,1242039824.5976562,939350561.6448491,2.0,ecoli,210880826499.3534,210880826499.3534,0.00588977122868714,1.0
11-44,1m,YP_003046278.1,31210165.896484375,22149223.05725029,1.0,ecoli,210880826499.3534,210880826499.3534,1.479990685477519e-4,1.0
11-44,1m,YP_003046280.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046281.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046295.1,139837454.2109375,93411411.74538231,1.0,ecoli,210880826499.3534,210880826499.3534,6.63111277266197e-4,1.0
11-44,1m,YP_003046298.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046299.1,171058827.55859375,208398446.24911097,1.0,ecoli,210880826499.3534,210880826499.3534,8.111634917132604e-4,1.0
11-44,1m,YP_003046302.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046304.1,177153088.67382812,186125980.8629308,2.0,ecoli,210880826499.3534,210880826499.3534,8.400625681082074e-4,1.0
11-44,1m,YP_003046321.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046322.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046323.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046326.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046330.1,2217916621.301758,2166251885.1411667,2.0,ecoli,210880826499.3534,210880826499.3534,0.010517393440264037,1.0
11-44,1m,YP_003046331.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046332.1,2887361127.5253906,2364144378.6327076,2.0,ecoli,210880826499.3534,210880826499.3534,0.013691909195615012,1.0
11-44,1m,YP_003046333.1,1693333900.1640625,1908882312.7687542,1.0,ecoli,210880826499.3534,210880826499.3534,0.00802981441354155,1.0
11-44,1m,YP_003046334.1,3100479832.1640625,2552057066.5041432,2.0,ecoli,210880826499.3534,210880826499.3534,0.014702521246869113,1.0
11-44,1m,YP_003046337.1,2760791774.6289062,2037612926.852149,2.0,ecoli,210880826499.3534,210880826499.3534,0.013091715451131218,1.0
11-44,1m,YP_003046338.1,1848305062.9632568,1378172285.6150835,2.0,ecoli,210880826499.3534,210880826499.3534,0.008764689960890892,1.0
11-44,1m,YP_003046339.1,2265551626.338501,2154687302.0105243,2.0,ecoli,210880826499.3534,210880826499.3534,0.010743279339079448,1.0
11-44,1m,YP_003046340.1,103241418.9428711,155253399.95790273,2.0,ecoli,210880826499.3534,210880826499.3534,4.895723364551004e-4,1.0
11-44,1m,YP_003046341.1,4141847648.609375,3203805023.431114,2.0,ecoli,210880826499.3534,210880826499.3534,0.019640702843233947,1.0
11-44,1m,YP_003046342.1,6322377.0849609375,4808439.711314193,1.0,ecoli,210880826499.3534,210880826499.3534,2.9980805699186328e-5,1.0
11-44,1m,YP_003046343.1,4071732255.989502,2791323183.217471,1.0,ecoli,210880826499.3534,210880826499.3534,0.01930821461382117,1.0
11-44,1m,YP_003046344.1,10492726509.833984,8162543813.269696,1.0,ecoli,210880826499.3534,210880826499.3534,0.04975666438724887,1.0
11-44,1m,YP_003046345.1,2959545996.0820312,2555727864.3632197,1.0,ecoli,210880826499.3534,210880826499.3534,0.014034210910545278,1.0
11-44,1m,YP_003046346.1,1427478292.9819336,1168211381.0618386,2.0,ecoli,210880826499.3534,210880826499.3534,0.006769123189994281,1.0
11-44,1m,YP_003046347.1,780577559.4243164,1000373695.2696373,2.0,ecoli,210880826499.3534,210880826499.3534,0.0037015103382417266,1.0
11-44,1m,YP_003046348.1,1145271211.008667,1005624667.8542292,2.0,ecoli,210880826499.3534,210880826499.3534,0.005430893031008576,1.0
11-44,1m,YP_003046349.1,3523398238.2922363,2821885915.8552685,2.0,ecoli,210880826499.3534,210880826499.3534,0.016708006587327368,1.0
11-44,1m,YP_003046350.1,5009695798.8046875,2839083236.529792,1.0,ecoli,210880826499.3534,210880826499.3534,0.023756051614393914,1.0
11-44,1m,YP_003046351.1,4072983236.1123047,3362957256.9251094,2.0,ecoli,210880826499.3534,210880826499.3534,0.01931414678007625,1.0
11-44,1m,YP_003046352.1,2703482088.039551,2616391993.2772274,2.0,ecoli,210880826499.3534,210880826499.3534,0.012819952069221619,1.0
11-44,1m,YP_003046353.1,10531066045.56958,7566859472.121458,2.0,ecoli,210880826499.3534,210880826499.3534,0.049938471033078344,1.0
11-44,1m,YP_003046354.1,4921988.731323242,6873046.343225419,2.0,ecoli,210880826499.3534,210880826499.3534,2.3340143402455482e-5,1.0
11-44,1m,YP_003046355.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046356.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046357.1,6137983284.25,5115385152.529257,1.0,ecoli,210880826499.3534,210880826499.3534,0.02910640756744578,1.0
11-44,1m,YP_003046375.1; YP_003047029.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046376.1,3369848457.84375,2004789076.2089195,2.0,ecoli,210880826499.3534,210880826499.3534,0.015979871256119545,1.0
11-44,1m,YP_003046377.1,4389504350.814148,3430012470.289879,2.0,ecoli,210880826499.3534,210880826499.3534,0.020815094590060357,1.0
11-44,1m,YP_003046378.1,14229421.73046875,16986277.04574184,1.0,ecoli,210880826499.3534,210880826499.3534,6.74761284213403e-5,1.0
11-44,1m,YP_003046382.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046383.1,54982200.41821289,60411199.14443166,2.0,ecoli,210880826499.3534,210880826499.3534,2.6072640804251343e-4,1.0
11-44,1m,YP_003046384.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046385.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046393.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046401.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046415.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046417.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046420.1,6191352.19921875,7896467.176942524,1.0,ecoli,210880826499.3534,210880826499.3534,2.935948375201258e-5,1.0
11-44,1m,YP_003046421.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046425.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046426.1,135163148.40625,114809152.73616862,2.0,ecoli,210880826499.3534,210880826499.3534,6.409456499672076e-4,1.0
11-44,1m,YP_003046437.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046439.1,251940631.140625,204761263.5113027,1.0,ecoli,210880826499.3534,210880826499.3534,0.0011947062012363533,1.0
11-44,1m,YP_003046441.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046443.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046446.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046450.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046451.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046453.1,58128835.15625,37570198.72102024,1.0,ecoli,210880826499.3534,210880826499.3534,2.756477965360603e-4,1.0
11-44,1m,YP_003046461.1,737268094.012207,468357316.4900472,2.0,ecoli,210880826499.3534,210880826499.3534,0.0034961362123382407,1.0
11-44,1m,YP_003046468.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046472.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046496.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046501.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046504.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046511.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046514.1; YP_003046628.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046519.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046524.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046529.1,26273719.171875,25565066.44784207,1.0,ecoli,210880826499.3534,210880826499.3534,1.2459036512717556e-4,1.0
11-44,1m,YP_003046530.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046557.1,43345882.34375,24361203.901571907,1.0,ecoli,210880826499.3534,210880826499.3534,2.0554681553224522e-4,1.0
11-44,1m,YP_003046562.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046583.1,93996416.21191406,60311081.984716326,1.0,ecoli,210880826499.3534,210880826499.3534,4.4573239669184567e-4,1.0
11-44,1m,YP_003046585.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046587.1,112083456.79296875,78567354.60433947,1.0,ecoli,210880826499.3534,210880826499.3534,5.315014107900057e-4,1.0
11-44,1m,YP_003046591.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046592.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046597.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046603.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046634.1,81074067.8984375,76918262.01968783,1.0,ecoli,210880826499.3534,210880826499.3534,3.844544297567332e-4,1.0
11-44,1m,YP_003046635.1,13918130.732421875,13782785.561119273,1.0,ecoli,210880826499.3534,210880826499.3534,6.599998190193242e-5,1.0
11-44,1m,YP_003046643.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046646.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046647.1,287973003.6953125,368934046.87048423,1.0,ecoli,210880826499.3534,210880826499.3534,0.0013655722451191906,1.0
11-44,1m,YP_003046648.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046649.1,84296005.09375,104789314.2510696,1.0,ecoli,210880826499.3534,210880826499.3534,3.997329036170506e-4,1.0
11-44,1m,YP_003046650.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046654.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046655.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046656.1,177669404.2705078,96814425.69499715,2.0,ecoli,210880826499.3534,210880826499.3534,8.425109443084081e-4,1.0
11-44,1m,YP_003046670.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046672.1,78760424.568359375,97623850.90344702,2.0,ecoli,210880826499.3534,210880826499.3534,3.7348309884683076e-4,1.0
11-44,1m,YP_003046673.1,5274143447.300171,3698428616.7132406,1.0,ecoli,210880826499.3534,210880826499.3534,0.0250100662770133,1.0
11-44,1m,YP_003046675.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046676.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046680.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046684.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046685.1,515871664.18322754,494471350.62542856,2.0,ecoli,210880826499.3534,210880826499.3534,0.0024462710657329927,1.0
11-44,1m,YP_003046693.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046720.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046739.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046746.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046758.1,56057451.38378906,37556813.23346806,1.0,ecoli,210880826499.3534,210880826499.3534,2.6582526403347984e-4,1.0
11-44,1m,YP_003046759.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046760.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046762.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046763.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046765.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046766.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046768.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046789.1,256466200.33203125,174764419.28537303,1.0,ecoli,210880826499.3534,210880826499.3534,0.00121616651731407,1.0
11-44,1m,YP_003046790.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046791.1,541377987.890625,457135224.56790876,1.0,ecoli,210880826499.3534,210880826499.3534,0.0025672224302112404,1.0
11-44,1m,YP_003046792.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046793.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046794.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046795.1,40823480.546875,48577265.35742879,1.0,ecoli,210880826499.3534,210880826499.3534,1.935855488834599e-4,1.0
11-44,1m,YP_003046796.1,429864337.390625,488188541.4389334,1.0,ecoli,210880826499.3534,210880826499.3534,0.0020384230492948257,1.0
11-44,1m,YP_003046802.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046809.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046812.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046813.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046818.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046828.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046832.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046833.1,369926891.69177246,373339604.0579348,2.0,ecoli,210880826499.3534,210880826499.3534,0.001754198794800848,1.0
11-44,1m,YP_003046835.1,669464812.0703125,416367685.3619541,1.0,ecoli,210880826499.3534,210880826499.3534,0.0031746120459764282,1.0
11-44,1m,YP_003046837.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046839.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046843.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046853.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046854.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046863.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046866.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046874.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046892.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046900.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046902.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046909.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046912.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046918.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046923.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046929.1,66743206.974609375,49853843.8190882,1.0,ecoli,210880826499.3534,210880826499.3534,3.1649727517932513e-4,1.0
11-44,1m,YP_003046930.1,273244510.5888672,182416864.33306813,1.0,ecoli,210880826499.3534,210880826499.3534,0.0012957295128474139,1.0
11-44,1m,YP_003046952.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046967.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046974.1,76900353.609375,58144603.74573399,2.0,ecoli,210880826499.3534,210880826499.3534,3.64662614832889e-4,1.0
11-44,1m,YP_003046977.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046983.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046984.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046986.1,516378725.76660156,621950872.4347942,2.0,ecoli,210880826499.3534,210880826499.3534,0.0024486755592651515,1.0
11-44,1m,YP_003046989.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046990.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003046994.1,132631634.71728516,143809847.30851218,2.0,ecoli,210880826499.3534,210880826499.3534,6.289411745912891e-4,1.0
11-44,1m,YP_003046997.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047001.1,49981229.8828125,31009558.91782668,1.0,ecoli,210880826499.3534,210880826499.3534,2.3701173175630434e-4,1.0
11-44,1m,YP_003047006.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047010.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047014.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047019.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047023.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047028.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047031.1,775830134.046875,546081928.384945,1.0,ecoli,210880826499.3534,210880826499.3534,0.003678997976846671,1.0
11-44,1m,YP_003047032.1,2860356566.760254,2024788550.0885606,2.0,ecoli,210880826499.3534,210880826499.3534,0.01356385316883716,1.0
11-44,1m,YP_003047033.1,4462513650.758789,4174717074.896451,2.0,ecoli,210880826499.3534,210880826499.3534,0.02116130577083295,1.0
11-44,1m,YP_003047034.1,6560091941.380534,4688765139.962186,3.0,ecoli,210880826499.3534,210880826499.3534,0.031108053066174077,1.0
11-44,1m,YP_003047035.1,4928397669.010986,4114361679.45778,1.0,ecoli,210880826499.3534,210880826499.3534,0.02337053467981404,1.0
11-44,1m,YP_003047036.1,543565250.62890625,375614554.4125605,1.0,ecoli,210880826499.3534,210880826499.3534,0.002577594462484587,1.0
11-44,1m,YP_003047037.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047050.1,2105637059.2304688,1982521310.2440605,1.0,ecoli,210880826499.3534,210880826499.3534,0.009984962095342153,1.0
11-44,1m,YP_003047061.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047069.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047078.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
11-44,1m,YP_003047079.1,0.0,0.0,0.0,ecoli,210880826499.3534,210880826499.3534,0.0,1.0
