condition,weight,time,class,cor,pval
wt,2,575,2,-0.13982291311697953,0.7649427819634564
wt,2,575,3,0.3615387131918397,0.3046534055093821
wt,2,580,2,-0.10586168168013485,0.8212889457688379
wt,2,580,3,0.368989746664535,0.294046444816859
wt,2,585,2,-0.06498892932988207,0.8899042091139125
wt,2,585,3,0.3984230679727775,0.2541211598903832
wt,2,590,2,-0.036195578706345044,0.9385927210290467
wt,2,590,3,0.40275511778117296,0.24851394661300347
wt,2,595,2,-0.04627819261291061,0.9215198025539946
wt,2,595,3,0.41092986926746605,0.23812270722946635
wt,2,600,2,-0.07257384357151674,0.8771190186611754
wt,2,600,3,0.4142792474245056,0.23393703219135417
wt,2,605,2,-0.05578476902780288,0.9054441212690986
wt,2,605,3,0.43329664873690343,0.21096622631205114
wt,2,610,2,-0.04239209435643712,0.928097593631378
wt,2,610,3,0.44713148109360096,0.1951075089001315
wt,2,615,2,-0.028983204301656573,0.9508172476732406
wt,2,615,3,0.4515698298039814,0.19017218900079627
wt,2,620,2,-0.02866316401616427,0.9513598880077614
wt,2,620,3,0.4636108663387811,0.17715546200114435
wt,2,625,2,-0.004430390135013788,0.9924788099234693
wt,2,625,3,0.4707120221408933,0.1697338445589702
wt,2,630,2,0.036696825150442064,0.937743473593066
wt,2,630,3,0.47606405628497894,0.16426505595415355
wt,2,635,2,0.10583952893827289,0.8213259231510538
wt,2,635,3,0.48323455361106415,0.15710587143754387
wt,2,640,2,0.09800865284035311,0.8344133107852556
wt,2,640,3,0.49952646704948256,0.14155069578512425
wt,2,645,2,0.058116704377161675,0.9015045518751963
wt,2,645,3,0.5097241801142176,0.1323134413022334
wt,2,650,2,0.04530420875374741,0.9231680908098452
wt,2,650,3,0.523370769363071,0.12054783592452055
wt,2,655,2,0.058546538347824716,0.9007785642467003
wt,2,655,3,0.5312186877289627,0.11408761397258398
wt,2,660,2,0.08989771353209106,0.8480008402452179
wt,2,660,3,0.5415699189971291,0.10590476593308884
wt,2,665,2,0.11564329465110082,0.8049879525357272
wt,2,665,3,0.5497717031138776,0.09969140518014433
wt,2,670,2,0.1172805869235769,0.8022647577987471
wt,2,670,3,0.5559024362910845,0.09520147076279215
wt,2,675,2,0.13337462740211115,0.7755847178485016
wt,2,675,3,0.5672415544702066,0.0872412443931169
wt,2,680,2,0.14720909903329354,0.7527890856990117
wt,2,680,3,0.5754008491082434,0.08178615751846775
wt,2,685,2,0.1517157825621019,0.7453932502911553
wt,2,685,3,0.5841252875322281,0.07620201072690645
wt,2,690,2,0.17517696428258875,0.7071522613793677
wt,2,690,3,0.5915338578259913,0.0716590944135714
wt,2,695,2,0.196338108600358,0.6730731558344776
wt,2,695,3,0.5940213791116552,0.07017426545955695
wt,2,700,2,0.2027938612122697,0.6627617472989464
wt,2,700,3,0.6008625268337762,0.06619459173954247
wt,2,705,2,0.20367402776371998,0.6613591434641284
wt,2,705,3,0.6044432517091088,0.06417180356156088
wt,2,710,2,0.20311372519211793,0.6622519320116289
wt,2,710,3,0.6081814707135308,0.062103752188372795
wt,2,715,2,0.2246428595023912,0.6281838472777616
wt,2,715,3,0.6109813425042466,0.06058384043697354
wt,2,720,2,0.2387448347993145,0.6061457716849896
wt,2,720,3,0.6196880361247348,0.056014463426321805
wt,2,725,2,0.2537420258784186,0.5829666161595985
wt,2,725,3,0.6246769767395943,0.05350194962918799
wt,2,730,2,0.24067630494846243,0.6031453275904402
wt,2,730,3,0.6260464788127208,0.05282555867045297
wt,2,735,2,0.25150886957336643,0.5864006693078008
wt,2,735,3,0.633963747421546,0.04902632566160912
wt,2,740,2,0.2638525321904824,0.5674978583519035
wt,2,740,3,0.638420442363612,0.046970025712935064
wt,2,745,2,0.27953474520940214,0.5437683991264792
wt,2,745,3,0.6452515704384317,0.043931302696957795
wt,2,750,2,0.2798059557010491,0.5433609255647975
wt,2,750,3,0.6445050422389849,0.0442567850140797
wt,2,755,2,0.2945292568205934,0.5213936514210156
wt,2,755,3,0.6485061010333333,0.04253108254816358
wt,2,760,2,0.31150969120529515,0.4964454360942372
wt,2,760,3,0.6493158313197127,0.042187420089562194
wt,2,765,2,0.32723809502357976,0.47372404148326064
wt,2,765,3,0.6523137386114352,0.040931297191017006
wt,2,770,2,0.32856498124834926,0.47182479815419104
wt,2,770,3,0.6560714644577862,0.03939264819321761
wt,2,775,2,0.34404551779711345,0.44987486753585065
wt,2,775,3,0.6634839464273445,0.036472722434680895
wt,2,780,2,0.34823238069659673,0.44400538656739086
wt,2,780,3,0.6655564472262299,0.03568329735269793
wt,2,785,2,0.3399372722411623,0.45566217166274814
wt,2,785,3,0.6686282274450169,0.034534634394071735
wt,2,790,2,0.36834008239603167,0.41622816520414757
wt,2,790,3,0.6706140879570113,0.03380553111881038
wt,2,795,2,0.3988896706571471,0.37538624824727773
wt,2,795,3,0.6712687353764518,0.033567486113987535
wt,2,800,2,0.39970860858659885,0.37431484480374183
wt,2,800,3,0.6720420616096057,0.033287754867042274
wt,2,805,2,0.3992462596052808,0.37491957491875966
wt,2,805,3,0.6753539706108495,0.03210764627496775
wt,2,810,2,0.4160747091920763,0.3531684793761575
wt,2,810,3,0.677154831259197,0.03147805149057773
wt,2,815,2,0.4203310548137607,0.34775284051703037
wt,2,815,3,0.6788605854910611,0.030889500352591664
wt,2,820,2,0.4225559854586711,0.3449358970451995
wt,2,820,3,0.680890063431057,0.030199064984224123
wt,2,825,2,0.4282896751775905,0.33772117740946545
wt,2,825,3,0.6848325672275779,0.028888010578700832
wt,2,830,2,0.4337678535091535,0.3308884910071025
wt,2,830,3,0.6877716123439928,0.027936311021440147
wt,2,835,2,0.4468413362624551,0.3148249774810421
wt,2,835,3,0.6876696993835114,0.027968947925719037
wt,2,840,2,0.46564763677045007,0.29232970255178303
wt,2,840,3,0.6886193322711504,0.027665842775601197
wt,2,845,2,0.4728494625499631,0.28391054637960905
wt,2,845,3,0.6915686004952377,0.026738821424431507
wt,2,850,2,0.4714931043923405,0.28548779509314404
wt,2,850,3,0.6941526677472017,0.025944263255593316
wt,2,855,2,0.4817147787290696,0.27369796842836486
wt,2,855,3,0.6939276641339265,0.02601279660270706
wt,2,860,2,0.4874315276511071,0.2672019189502477
wt,2,860,3,0.696887312667587,0.025121190122738623
wt,2,865,2,0.49041474966283083,0.2638401199645182
wt,2,865,3,0.6995814530238819,0.02432800465795388
wt,2,870,2,0.5074513579079778,0.2450151213133745
wt,2,870,3,0.7030145115247275,0.02334242410593945
wt,2,875,2,0.5179221165291464,0.23376498838376755
wt,2,875,3,0.7055603894540501,0.022629525864188538
wt,2,880,2,0.5249745820117517,0.22632681069408955
wt,2,880,3,0.7067399049043733,0.022304378101869672
wt,2,885,2,0.5249569272922511,0.22634529006542106
wt,2,885,3,0.7100838693406594,0.021400095251133414
wt,2,890,2,0.5361357452241065,0.21478688746575475
wt,2,890,3,0.7110825566457928,0.021135012154452695
wt,2,895,2,0.5404090414881785,0.21044438909993354
wt,2,895,3,0.711076501380075,0.021136612548017485
wt,2,900,2,0.5435311895272168,0.20729840468599223
wt,2,900,3,0.7132005502554091,0.020580345929383913
wt,2,905,2,0.5536375147530844,0.1972706241172424
wt,2,905,3,0.7134805636622256,0.02050777598573752
wt,2,910,2,0.5579789434634654,0.19303643189883107
wt,2,910,3,0.715166234716149,0.020074639115383777
wt,2,915,2,0.5641940138804913,0.18705228649068212
wt,2,915,3,0.7156754660166047,0.019945045196976936
wt,2,920,2,0.5713871884945693,0.18024081912663983
wt,2,920,3,0.7167773393977269,0.01966661244707326
wt,2,925,2,0.5784713755404105,0.17365332586525772
wt,2,925,3,0.7182649098033864,0.019294999028999175
wt,2,930,2,0.5769799113559562,0.17503022105719754
wt,2,930,3,0.7187514398580535,0.019174520383349013
wt,2,935,2,0.5818279529775133,0.17057415234031936
wt,2,935,3,0.719642775841964,0.01895515311174401
wt,2,940,2,0.588722360803404,0.16433477856792278
wt,2,940,3,0.7213044701753197,0.018550843830108587
wt,2,945,2,0.601124878431082,0.1534010552552256
wt,2,945,3,0.7206115783126356,0.018718698462714876
wt,2,950,2,0.6087176623432796,0.1468929603055899
wt,2,950,3,0.7238691291089056,0.01793862394898954
wt,2,955,2,0.6128362021058193,0.1434220572563843
wt,2,955,3,0.7262122913928594,0.017391660906469732
wt,2,960,2,0.6137271230733893,0.14267673266117661
wt,2,960,3,0.7276807315015392,0.0170548502089768
wt,2,965,2,0.6197188735174859,0.13771510782877386
wt,2,965,3,0.7299954020800317,0.016533186348913962
wt,2,970,2,0.62979047793485,0.12957558599216099
wt,2,970,3,0.7326898797025948,0.01594002336263021
wt,2,975,2,0.6412655330335272,0.12060991100986959
wt,2,975,3,0.7344157330010078,0.01556797518778245
wt,2,980,2,0.6438353018898862,0.11864726041520558
wt,2,980,3,0.7349621895033637,0.015451445998700731
wt,2,985,2,0.6461591157195641,0.11688672225705708
wt,2,985,3,0.7350380242299835,0.015435322777724147
wt,2,990,2,0.6474728701137884,0.11589741282421545
wt,2,990,3,0.7324571018691359,0.01599067320421798
wt,2,995,2,0.6563989805226262,0.1092906647777385
wt,2,995,3,0.7354959930091975,0.015338203096437322
wt,2,1e3,2,0.6631102424121303,0.10445555602568664
wt,2,1e3,3,0.7356802910042717,0.015299240175364106
wt,2,1005,2,0.6646147525490561,0.10338725036408367
wt,2,1005,3,0.7348179602451461,0.015482142953757575
wt,2,1010,2,0.6707650414443916,0.09907968465463447
wt,2,1010,3,0.7355641465208121,0.015323786536778485
wt,2,1015,2,0.6753171222337444,0.09595318667435711
wt,2,1015,3,0.7363028714173252,0.015168128903779703
wt,2,1020,2,0.6832382437477446,0.0906380777316902
wt,2,1020,3,0.7383574620190053,0.014741004074666591
wt,2,1025,2,0.6885972410860309,0.08713256340830587
wt,2,1025,3,0.7395396350595715,0.014499085663933443
wt,2,1030,2,0.6933483063979662,0.084085793260139
wt,2,1030,3,0.7413166043558455,0.014140682269691169
wt,2,1035,2,0.6914573202149213,0.08529156840635145
wt,2,1035,3,0.7432821533020599,0.013751502445007351
wt,2,1040,2,0.6925761635186967,0.08457704615315677
wt,2,1040,3,0.7442746206916985,0.013557866308949732
wt,2,1045,2,0.7026286620314257,0.07830016688327814
wt,2,1045,3,0.7456459102259194,0.013293467665859378
wt,2,1050,2,0.7096335775883708,0.07407833695408332
wt,2,1050,3,0.7451116160614886,0.013396052155954099
wt,2,1055,2,0.7143579485779192,0.07130153272561494
wt,2,1055,3,0.7447760345240418,0.013460766135519915
wt,2,1060,2,0.7201307735949257,0.06798562427964562
wt,2,1060,3,0.7451388887428703,0.01339080243600672
wt,2,1065,2,0.7244138591470077,0.06558022441370463
wt,2,1065,3,0.7461228450530052,0.013202361482320086
wt,2,1070,2,0.7274075198472095,0.06392667501416772
wt,2,1070,3,0.7461145568256338,0.013203940995102609
wt,2,1075,2,0.7312213790223154,0.061853087813376596
wt,2,1075,3,0.7473869517782215,0.012963000995382355
wt,2,1080,2,0.736183430376423,0.05921053737806639
wt,2,1080,3,0.7490233294865226,0.012657683231836246
wt,2,1085,2,0.73909721737331735,0.057687914642188975
wt,2,1085,3,0.7496867889397673,0.012535341782180801
wt,2,1090,2,0.7420423208166588,0.05617080258418511
wt,2,1090,3,0.7505344531950076,0.012380241507946685
wt,2,1095,2,0.74981544361045,0.052272109604988494
wt,2,1095,3,0.7501564931933298,0.012449231121801178
wt,2,1100,2,0.7561867881734682,0.049190360356642246
wt,2,1100,3,0.750681469762528,0.01235347887633753
wt,2,1105,2,0.75831740265968,0.048182644090010246
wt,2,1105,3,0.7511721583954046,0.012264448293228867
wt,2,1110,2,0.7623632142644401,0.04630054391335928
wt,2,1110,3,0.7515469505752369,0.012196749644107793
wt,2,1115,2,0.767929838716642,0.04377817226355892
wt,2,1115,3,0.7524420787013861,0.012036123515054165
wt,2,1120,2,0.7685857927820821,0.04348606098073119
wt,2,1120,3,0.7546558535662811,0.011645253478263866
wt,2,1125,2,0.7708449573292273,0.04248824701443475
wt,2,1125,3,0.7562332234366483,0.011372243980214783
wt,2,1130,2,0.7727317787425783,0.04166466982018274
wt,2,1130,3,0.7574372571784689,0.011166899356336066
wt,2,1135,2,0.7806592144112358,0.03830147688031799
wt,2,1135,3,0.7589621637569237,0.010910587332310354
wt,2,1140,2,0.7869078513396969,0.0357605990710708
wt,2,1140,3,0.7602208681700374,0.010702158125357195
wt,2,1145,2,0.7872946211570683,0.03560650536999429
wt,2,1145,3,0.7614003332824675,0.010509406303924924
wt,2,1150,2,0.789955260550416,0.034556491430733804
wt,2,1150,3,0.761567881944061,0.010482224566693647
wt,2,1155,2,0.7977952815511203,0.031563841279991026
wt,2,1155,3,0.7631069871130381,0.010234842226210098
wt,2,1160,2,0.8014952275519592,0.030203882819066417
wt,2,1160,3,0.7640931127627132,0.010078518848947726
wt,2,1165,2,0.8023471409269575,0.029895489391854557
wt,2,1165,3,0.7651852642514765,0.009907358719946172
wt,2,1170,2,0.8032501878885954,0.02957051816375248
wt,2,1170,3,0.7657657684352461,0.00981722163880409
wt,2,1175,2,0.8036843859274583,0.02941497482589244
wt,2,1175,3,0.7662601406606262,0.009740915492383609
wt,2,1180,2,0.809384667722868,0.02741546228700297
wt,2,1180,3,0.7674758372531743,0.009555052410623531
wt,2,1185,2,0.814857188337501,0.025569855789168754
wt,2,1185,3,0.7691067122175042,0.009309660263759944
wt,2,1190,2,0.8169054175296351,0.024897644028027053
wt,2,1190,3,0.7686025412404971,0.009385040633995569
wt,2,1195,2,0.8178641148683695,0.02458646783744132
wt,2,1195,3,0.7692083004070088,0.0092945233246117
wt,2,1200,2,0.8235904669787619,0.022773578351427428
wt,2,1200,3,0.770829637292696,0.00905528292395292
wt,2,1205,2,0.8274499764183086,0.02159575142355327
wt,2,1205,3,0.7714609427662799,0.008963316295226545
wt,2,1210,2,0.8299187936458847,0.020860827114756522
wt,2,1210,3,0.7721340697430563,0.00886598576948268
wt,2,1215,2,0.8320641381141686,0.020233867860810294
wt,2,1215,3,0.7730531114527162,0.00873430570501978
wt,2,1220,2,0.8380248596502262,0.018548572206207755
wt,2,1220,3,0.7738171613184228,0.008625889512723448
wt,2,1225,2,0.8398203792267497,0.01805717030453135
wt,2,1225,3,0.773520406747728,0.008667884411109605
wt,2,1230,2,0.8415349552152377,0.01759490855399372
wt,2,1230,3,0.7738550152466024,0.008620543014861672
wt,2,1235,2,0.8455091500144926,0.016549575744793092
wt,2,1235,3,0.7736544779584937,0.00864889362402153
wt,2,1240,2,0.8457522165253983,0.016486823007519174
wt,2,1240,3,0.7733544031967156,0.008691439117810808
wt,2,1245,2,0.8478689245485099,0.015946083805129223
wt,2,1245,3,0.7731407036681334,0.008721828070964381
wt,2,1250,2,0.8482917385671285,0.015839301188002253
wt,2,1250,3,0.7740812751968001,0.008588634821489517
wt,2,1255,2,0.8497016549963571,0.015486177613334762
wt,2,1255,3,0.773552962041508,0.008663270345196898
wt,2,1260,2,0.8509487107486324,0.01517762416104057
wt,2,1260,3,0.77432746980276,0.008554010266882043
wt,2,1265,2,0.8535608461515213,0.014542778682671542
wt,2,1265,3,0.7758400051388695,0.008343450290234145
wt,2,1270,2,0.8573830047419477,0.013641679536192677
wt,2,1270,3,0.7767901508457141,0.008213070685445772
wt,2,1275,2,0.8596175176168693,0.01313010258230962
wt,2,1275,3,0.7775143665300788,0.00811466609807142
wt,2,1280,2,0.8617806473261874,0.012645508151182799
wt,2,1280,3,0.7787325787769168,0.007951024788373161
wt,2,1285,2,0.862485857406791,0.01248977789608642
wt,2,1285,3,0.7795613432730474,0.00784104173035127
wt,2,1290,2,0.8625512230600967,0.012475399330188064
wt,2,1290,3,0.780968428660478,0.007656784875418985
wt,2,1295,2,0.8657705204473738,0.011778970576740063
wt,2,1295,3,0.7815670416030265,0.00757933497852691
wt,2,1300,2,0.869124060237612,0.01107781758122274
wt,2,1300,3,0.7822882885475014,0.007486757627534661
wt,2,1305,2,0.8676085762327825,0.01139161173400264
wt,2,1305,3,0.7824180091511234,0.007470192473231278
wt,2,1310,2,0.8706306814445401,0.010770842634020266
wt,2,1310,3,0.7825542835715779,0.007452818398275743
wt,2,1315,2,0.8743429750690767,0.010035552462476338
wt,2,1315,3,0.7821145469180211,0.0075089849677322
wt,2,1320,2,0.8751285736562524,0.009883777351734933
wt,2,1320,3,0.7814411187882393,0.007595580848247808
wt,2,1325,2,0.8770798915963839,0.009512542202192685
wt,2,1325,3,0.781670193197044,0.007566045281457715
wt,2,1330,2,0.8774408313226557,0.009444770618124912
wt,2,1330,3,0.7817657066696747,0.00755375438250619
wt,2,1335,2,0.8787373277333785,0.009203636138472773
wt,2,1335,3,0.7833700406731784,0.0073494131302741395
wt,2,1340,2,0.8806334707615874,0.0088574359561469
wt,2,1340,3,0.7830866461849619,0.007385220131107495
wt,2,1345,2,0.8828044508164183,0.00847043468326051
wt,2,1345,3,0.7837186610415647,0.007305533847898193
wt,2,1350,2,0.8858123618038931,0.007950677681692735
wt,2,1350,3,0.7833865992618028,0.007347324759598465
wt,2,1355,2,0.8841948494710943,0.008227813577682664
wt,2,1355,3,0.7826805624121348,0.007436744274410486
wt,2,1360,2,0.883393533502131,0.008367143693146417
wt,2,1360,3,0.7822184687799596,0.007495684289362779
wt,2,1365,2,0.8868269962294851,0.00777963282366853
wt,2,1365,3,0.7828934696364289,0.007409698821402309
wt,2,1370,2,0.887912474571107,0.007599023998311031
wt,2,1370,3,0.7829117850060413,0.007407375494467357
wt,2,1375,2,0.8885793358389983,0.007489283315657821
wt,2,1375,3,0.7833386350176604,0.00735337517018849
wt,3,310,2,0.9651753390116357,0.03482466098836432
wt,3,315,2,0.9411031826556554,0.058896817344344585
wt,3,320,2,0.9537896664911685,0.04621033350883152
wt,3,325,2,0.9864218183174639,0.013578181682536087
wt,3,330,2,0.9647573890262606,0.035242610973739354
wt,3,335,2,0.7364114726468385,0.2635885273531614
wt,3,340,2,0.6150533672358518,0.3849466327641482
wt,3,345,2,0.5677649736549121,0.4322350263450879
wt,3,350,2,0.4078795053519302,0.5921204946480698
wt,3,355,2,0.4444097794338024,0.5555902205661976
wt,3,360,2,0.9571599591223303,0.010575430450965158
wt,3,365,2,0.7228190524705392,0.1677036334907975
wt,3,370,2,0.2677290514548201,0.6080016774074326
wt,3,375,2,-0.10513830251038858,0.8428736489261
wt,3,380,2,-0.2212692375694514,0.6735128229338356
wt,3,385,2,-0.24133719666561598,0.6450223837031747
wt,3,390,2,-0.1447919838561088,0.78432978581357915
wt,3,395,2,-0.07933033076319919,0.8812541286951954
wt,3,400,2,-0.5769271851533622,0.1750789947664857
wt,3,405,2,-0.3353471324009221,0.4621608130273725
wt,3,405,3,0.38512911184346704,0.6148708881565329
wt,3,410,2,-0.1434881199996747,0.758906887057445
wt,3,410,3,0.502000330810987,0.49799966918901295
wt,3,415,2,-0.4667447904445485,0.2910400376752278
wt,3,415,3,0.41335911559659355,0.5866408844034064
wt,3,420,2,-0.6866522526702157,0.08839641067463178
wt,3,420,3,0.5941092250883522,0.4058907749116477
wt,3,425,2,-0.6576863059025436,0.1083544017772004
wt,3,425,3,0.6018991344265116,0.39810086557348845
wt,3,430,2,-0.6960861455292988,0.08235615197184855
wt,3,430,3,0.6772696218574592,0.3227303781425408
wt,3,435,2,-0.7617478203693518,0.04658416916736911
wt,3,435,3,0.8571935568513744,0.06337627947357075
wt,3,440,2,-0.6222444246261793,0.13565038237871024
wt,3,440,3,0.8484770973353266,0.0691712594197127
wt,3,445,2,-0.6015124852621652,0.15306539821874113
wt,3,445,3,0.9115846257772096,0.03113725815363295
wt,3,450,2,-0.6355453205125252,0.12503808836364463
wt,3,450,3,0.8814980813608586,0.04808921032205419
wt,3,455,2,-0.6599017599969123,0.10675290848469066
wt,3,455,3,0.8636303929503897,0.05919989862585888
wt,3,460,2,-0.6325250098009476,0.12740919638237128
wt,3,460,3,0.8513887249007285,0.06721797867548665
wt,3,465,2,-0.5334557679256606,0.21753175271612407
wt,3,465,3,0.6304039795346954,0.17965819417039613
wt,3,470,2,-0.521465791763904,0.23001341484512156
wt,3,470,3,0.5204025078340554,0.23113609614788982
wt,3,475,2,-0.49426846473835073,0.25952604725456213
wt,3,475,3,0.41593335529795955,0.30540262996880446
wt,3,480,2,-0.4796737145480778,0.27603431946111096
wt,3,480,3,0.43388142337772206,0.2828055710914945
wt,3,485,2,-0.47081992836333925,0.28627204871176243
wt,3,485,3,0.5012277655820485,0.20573846135686577
wt,3,490,2,-0.39281956092027864,0.3833664880077549
wt,3,490,3,0.5116927209481043,0.19489182745026915
wt,3,495,2,-0.3458277526878593,0.4473728443466622
wt,3,495,3,0.45475345046740134,0.21875297876083943
wt,3,500,2,-0.3730054187851735,0.4098829531469548
