condition,weight,time,cor,pval
wt,8,1620,0.6527470411722044,0.0045032761236312325
wt,8,1625,0.653179952862502,0.0044677700714296645
wt,8,1630,0.6538686016478202,0.00441175640848773
wt,8,1635,0.6538835177611011,0.0044105494749496895
wt,8,1640,0.6540419150598468,0.0043977492797989915
wt,8,1645,0.6537728470465894,0.004419510736679217
wt,8,1650,0.6533679358231221,0.004452423024357236
wt,8,1655,0.6532605703126791,0.004461183177336
wt,8,1660,0.6534161204215351,0.004448496081824993
wt,8,1665,0.6527811745948439,0.004500468342427088
wt,8,1670,0.652873441269703,0.0044928856678773145
wt,8,1675,0.65358157498893,0.004435033219855527
wt,8,1680,0.652484111867295,0.00452495197517049
wt,8,1685,0.6522535793626583,0.004544026427774494
wt,8,1690,0.6523814414851322,0.004533438990589508
wt,8,1695,0.6534906478636435,0.004442427775030361
wt,8,1700,0.6530281808205485,0.004480192049145407
wt,8,1705,0.6533203767744795,0.004456301736820836
wt,8,1710,0.6538450873405144,0.004413659605671818
wt,8,1715,0.6531313577969626,0.004471744359412775
wt,8,1720,0.6527836604314792,0.004500263915348436
wt,8,1725,0.6531545856463006,0.004469844341365843
wt,8,1730,0.6539083272217224,0.004408542615732792
wt,8,1735,0.6547672857829531,0.004339515188287883
wt,8,1740,0.6543945106530286,0.00436936375256907
wt,8,1745,0.654018354326324,0.004399651332641057
wt,8,1750,0.6542444863137882,0.004381423198099971
wt,8,1755,0.6530778793128861,0.004476121338279533
wt,8,1760,0.6524245941173014,0.0045298703079443715
wt,8,1765,0.6514748318577106,0.004608942294009013
wt,8,1770,0.6503608416917479,0.004703105882160911
wt,8,1775,0.6488217925257647,0.004835752136571599
wt,8,1780,0.6484757765948055,0.0048659865580533606
wt,8,1785,0.6485628779368207,0.004858361408779751
wt,8,1790,0.6494973129387379,0.0047771635918100646
wt,8,1795,0.6495184812632936,0.004775336958364394
wt,8,1800,0.649399264416848,0.004785631653967593
wt,9,470,0.9674072592918818,0.03259274070811826
wt,9,475,0.9711526514718439,0.028847348528156087
wt,9,480,0.9660731236743441,0.033926876325655955
wt,9,485,0.9600814288026965,0.03991857119730347
wt,9,490,0.9831853854003721,0.016814614599627846
wt,9,495,0.949080127558743,0.050919872441256994
wt,9,500,0.9744262514556122,0.025573748544387737
wt,9,505,0.971562228653723,0.028437771346277
wt,9,510,0.9709689430021063,0.029031056997893632
wt,9,515,0.9594303876381518,0.04056961236184822
wt,9,520,0.8508755096322402,0.1491244903677597
wt,9,525,0.845404342533741,0.15459565746625906
wt,9,530,0.36995515066353074,0.5399356214144712
wt,9,535,0.09044299149194951,0.8850015940894537
wt,9,540,-0.1737272108082342,0.7420308267511834
wt,9,545,-0.3401662417139841,0.5094314778390426
wt,9,550,-0.7434106407969335,0.0554734168608503
wt,9,555,-0.6699869097919608,0.06908151305524378
wt,9,560,-0.7435476996139211,0.0344715926132724
wt,9,565,-0.660843002285193,0.07440501558769883
wt,9,570,-0.6050893101640178,0.11196869340840951
wt,9,575,-0.5286634567375766,0.17796234588920937
wt,9,580,-0.45474187096343344,0.25761202085330503
wt,9,585,0.006911864525292145,0.9859198257776307
wt,9,590,-0.03292950856079754,0.928044758708807
wt,9,595,-0.02241980721580701,0.9509813158005826
wt,9,600,-0.076329883364242,0.8339978027099626
wt,9,605,-0.0840016752502104,0.8175374726079165
wt,9,610,-0.1316996733508476,0.6995000904108356
wt,9,615,-0.1314934699895628,0.6999517006883869
wt,9,620,-0.10913683748767931,0.7356409369570547
wt,9,625,-0.08497741128042169,0.7928763526390248
wt,9,630,-0.0755871238339294,0.8153945879021314
wt,9,635,-0.03911078995153324,0.9039468242716969
wt,9,640,-0.01871259094690736,0.9539709765724246
wt,9,645,0.008070436836375027,0.9801408840139425
wt,9,650,0.02623470044907024,0.9354972523513141
wt,9,655,0.05937799119718,0.8545592339652897
wt,9,660,0.0802585194576304,0.804175335145886
wt,9,665,0.08955812355631274,0.7819430773874108
wt,9,670,0.11465104244066683,0.7227378935979807
wt,9,675,0.12493250411166676,0.6988580180499984
wt,9,680,0.13090824517332947,0.6850914415905452
wt,9,685,-0.23552238742644271,0.4385657539088603
wt,9,690,-0.20390637035446743,0.5040111732169896
wt,9,695,-0.1594928487989451,0.602737117971532
wt,9,700,-0.26493946411422825,0.3599818896985121
wt,9,705,-0.23513275507130724,0.4183992408531061
wt,9,710,-0.2332085276600139,0.3847151641434128
wt,9,715,-0.22353443662548284,0.4052875126831017
wt,9,720,-0.1986492809073623,0.4607937480302582
wt,9,725,-0.18280283874109476,0.4979983280783272
wt,9,730,-0.1814574466244168,0.5012208876210885
wt,9,735,-0.15645809680282946,0.5628260263981728
wt,9,740,-0.12941656136641574,0.6328696213627856
wt,9,745,-0.11025009590855557,0.6843970082501893
wt,9,750,-0.09992718222543985,0.7127174289378282
wt,9,755,-0.06705658625062579,0.805105343977421
wt,9,760,-0.05623229685882342,0.8361301684353536
wt,9,765,-0.04970407513693487,0.8549545259825815
wt,9,770,-0.030090549718413663,0.9119155194857733
wt,9,775,-0.017594236448471922,0.9484347695020183
wt,9,780,0.008429255595756597,0.9752837325845831
wt,9,785,0.03375283708193425,0.9012410010302248
wt,9,790,0.0617207142483861,0.8203679652500391
wt,9,795,0.07568426159694072,0.7805680456489871
wt,9,800,0.0821853356673252,0.7622049758704295
wt,9,805,0.09543065051438196,0.7251668053201767
wt,9,810,0.10464745113245147,0.6997213969307374
wt,9,815,0.11743969070789427,0.6649005067586711
wt,9,820,0.13039668122950088,0.6302743373302737
wt,9,825,0.13404387129753417,0.6206525907513053
wt,9,830,0.13262600076960138,0.624386372998549
wt,9,835,0.14059496725662057,0.6035147334087909
wt,9,840,0.14944367776273884,0.5806726129121604
wt,9,845,-0.09241911295490637,0.7242493736769395
wt,9,850,-0.08102361468880272,0.757221553650046
wt,9,855,-0.07784799850770295,0.7664836524566991
wt,9,860,-0.0678790318519403,0.7957490055038862
wt,9,865,-0.06127874571005096,0.8152702876731426
wt,9,870,-0.04105266375338961,0.8756889308180842
wt,9,875,-0.03341503700669992,0.8986917673137828
wt,9,880,-0.01892431340623221,0.9425306885835787
wt,9,885,-0.004605121702417858,0.9860049665744481
wt,9,890,0.005887711553696869,0.9821076786315333
wt,9,895,0.015383314013424094,0.9532716936226087
wt,9,900,0.030577132363506114,0.9072593295811074
wt,9,905,0.03710864182579366,0.8875568280090678
wt,9,910,0.04184658112063378,0.8733029123478553
wt,9,915,0.051698499385159594,0.8437861389247007
wt,9,920,0.06434648595139715,0.8061835159862981
wt,9,925,0.07800673103958117,0.7660199666304112
wt,9,930,0.08807133617777133,0.7367788071293926
wt,9,935,0.10236980931983092,0.6958257040422584
wt,9,940,0.11238751632531804,0.6675923490437763
wt,9,945,0.11735283317122316,0.6537503757655948
wt,9,950,0.1287639814564898,0.6223466721789275
wt,9,955,0.13611623975010814,0.6024303684277578
wt,9,960,0.1479906923580187,0.5708226251076967
wt,9,965,0.1634874976344256,0.5306768326611122
wt,9,970,0.1727672882312433,0.5072705475643913
wt,9,975,0.18676820130002655,0.4729032132544315
wt,9,980,0.194274894088904,0.4549633154920758
wt,9,985,0.200190624916852,0.441071789633252
wt,9,990,0.20656577361922274,0.4263489701710126
wt,9,995,0.21907189784388942,0.3982289149621302
wt,9,1e3,0.22543381301108983,0.38431872618442997
wt,9,1005,0.2332793047552552,0.3675376127333919
wt,9,1010,0.23953791953938058,0.35444948936814114
wt,9,1015,0.24511888390717482,0.34300430396134274
wt,9,1020,0.25122655430746177,0.33072485838866605
wt,9,1025,0.25534013404442374,0.3226002048595561
wt,9,1030,0.26312880228805996,0.30754000578621543
wt,9,1035,0.2702568781157576,0.2941295008051204
wt,9,1040,0.2750835437303205,0.28525167831378473
wt,9,1045,0.2754524081314861,0.28457996738696983
wt,9,1050,0.2770390107937105,0.2817016657494995
wt,9,1055,0.2852377640892063,0.26711122766215223
wt,9,1060,0.2889391628116564,0.2606798372537356
wt,9,1065,0.29814735561656264,0.24510008857415314
wt,9,1070,0.30021243796521124,0.24168829123142632
wt,9,1075,0.3063390378292853,0.23174327489057264
wt,9,1080,0.31166572702252104,0.22331144677520218
wt,9,1085,0.31851716719242235,0.21275876635584545
wt,9,1090,0.3239123531463854,0.20467992698853288
wt,9,1095,0.32812981529230434,0.19850567670039887
wt,9,1100,0.33415654679707796,0.1898964413238767
wt,9,1105,0.3382799412968,0.18415028959163793
wt,9,1110,0.34340661501215725,0.17716836492567084
wt,9,1115,0.34949773089048414,0.16910532889468594
wt,9,1120,0.3551305003901789,0.1618717601616215
wt,9,1125,0.35996113696175297,0.15583728826663415
wt,9,1130,0.36323569660258914,0.15183473571260753
wt,9,1135,0.36453436592439603,0.15026694302751883
wt,9,1140,0.36705854838846935,0.14725136941146263
wt,9,1145,0.3695503212836553,0.14431540272150398
wt,9,1150,0.37482335423793683,0.13823541177444093
wt,9,1155,0.3765059842173986,0.13633306251550598
wt,9,1160,0.3807846341030321,0.13157738279177017
wt,9,1165,0.38407483327053116,0.12799955859057813
wt,9,1170,0.39105149557109653,0.12063825656521635
wt,9,1175,0.3943676239857406,0.11724546087513989
wt,9,1180,0.3985471093987208,0.1130655949717187
wt,9,1185,0.40172362385477006,0.10995990527101464
wt,9,1190,0.40338911752939033,0.10835588875237043
wt,9,1195,0.40692325808100555,0.10500723885798968
wt,9,1200,0.41008877270723243,0.10207087911213075
wt,9,1205,0.4149774339110883,0.09765177276273583
wt,9,1210,0.4173910271974108,0.09552122989833003
wt,9,1215,0.4194164989483887,0.09375917253806473
wt,9,1220,0.4216521189793683,0.09184152327370776
wt,9,1225,0.42642045589957617,0.08784590415462167
wt,9,1230,0.42924922987396585,0.08553569982038327
wt,9,1235,0.43266381275929505,0.08280601312934843
wt,9,1240,0.43415802505701673,0.08163160513748689
wt,9,1245,0.4365236571279242,0.07979708804851428
wt,9,1250,0.44108894441316976,0.07634184172366258
wt,9,1255,0.4455205137578419,0.07309350355484301
wt,9,1260,0.44973941600053263,0.07009619584625637
wt,9,1265,0.4536273415964152,0.06741486499463288
wt,9,1270,0.4574361232917316,0.0648621072873778
wt,9,1275,0.4603955251191418,0.06292844907634103
wt,9,1280,0.46462720400624946,0.060238019361446904
wt,9,1285,0.4681432188860207,0.05806829445253107
wt,9,1290,0.46962444137696707,0.05717184707801186
wt,9,1295,0.47061063969747347,0.056580730577201255
wt,9,1300,0.47333009882181437,0.05497429620631231
wt,9,1305,0.47720310004986755,0.05274549972806163
wt,9,1310,0.4812200142150142,0.05050599411748543
wt,9,1315,0.4839203807349251,0.04904107275910964
wt,9,1320,0.48691479424458006,0.04745419341469023
wt,9,1325,0.4894484485634512,0.04614192772746002
wt,9,1330,0.49409643820667365,0.04380588982852073
wt,9,1335,0.4978693892226027,0.04197626203196044
wt,9,1340,0.5005866361596158,0.040694851839823534
wt,9,1345,0.5034585638966942,0.03937296899725676
wt,9,1350,0.5050180955782534,0.03866895470428889
wt,9,1355,0.5082227098458573,0.03725237721135155
wt,9,1360,0.5103249071690893,0.03634481261943174
wt,9,1365,0.5128823076760539,0.035263565508921256
wt,9,1370,0.5139038921318897,0.03483858098082483
wt,9,1375,0.5172224566712639,0.03348499348340687
wt,9,1380,0.5199672830342056,0.032396145574286675
wt,9,1385,0.5221759567041185,0.03153985580226065
wt,9,1390,0.5233874693344539,0.031077594044771444
wt,9,1395,0.5260387850062201,0.030084118435361403
wt,9,1400,0.5293324760207685,0.028884147839009347
wt,9,1405,0.5308600354232234,0.028340292763029375
wt,9,1410,0.5307997160598207,0.028361617409906
wt,9,1415,0.5327095385992621,0.027692415289786724
wt,9,1420,0.5338339436558309,0.027304159484442477
wt,9,1425,0.5373236063700038,0.026125883479813355
wt,9,1430,0.5376417609761335,0.026020447312508355
wt,9,1435,0.5392973560999135,0.025477084047094638
wt,9,1440,0.5411293136483744,0.024886115650138724
wt,9,1445,0.5415909344587316,0.02473889051431449
wt,9,1450,0.5435974274715258,0.024106781207369164
wt,9,1455,0.5446911894506792,0.023767526183097937
wt,9,1460,0.5461552885391632,0.023319213295389888
wt,9,1465,0.5458492633117974,0.02341237230391055
wt,9,1470,0.5470431565780632,0.023050559801634802
wt,9,1475,0.5471366281730466,0.023022417371369442
wt,9,1480,0.5489206400730063,0.022490383925431966
wt,9,1485,0.5506202444504862,0.021992459718861497
wt,9,1490,0.5528726725772001,0.02134583921800232
wt,9,1495,0.5548207789929933,0.020798608913495147
wt,9,1500,0.555765645615146,0.020537161889322256
wt,9,1505,0.5557289487398234,0.020547267934641393
wt,9,1510,0.5559836711680111,0.02047719917354402
wt,9,1515,0.5573506325771327,0.020104354094713527
wt,9,1520,0.557644642613052,0.020024858238457278
wt,9,1525,0.5588206480278548,0.019709334198289356
wt,9,1530,0.5604448654432937,0.019279952648552784
wt,9,1535,0.5610014088777038,0.019134517438516317
wt,9,1540,0.5617075830014432,0.01895121675609079
wt,9,1545,0.5632778418193551,0.018548547110042845
wt,9,1550,0.5638236203439795,0.01841016912367045
wt,9,1555,0.5640285208360929,0.01835842725951769
wt,9,1560,0.5641093449484775,0.018338048729507228
wt,9,1565,0.5650364958468166,0.01810554628527268
wt,9,1570,0.5660039760903114,0.017865397830585994
wt,9,1575,0.5666273794149589,0.017711983095058864
wt,9,1580,0.5664165704697488,0.017763745582347282
wt,9,1585,0.5678651191528585,0.017410445214668214
wt,9,1590,0.5689840660849944,0.017141325022761597
wt,9,1595,0.568634742388925,0.017224988811748495
wt,9,1600,0.5670784696211095,0.017601618442210285
wt,9,1605,0.5693578633197219,0.017052153115254064
wt,9,1610,0.5709942602686507,0.01666605414962771
wt,9,1615,0.5703303934806765,0.016821853718954987
wt,9,1620,0.5711169900410901,0.01663737579453724
wt,9,1625,0.5722599928054379,0.016372145910234476
wt,9,1630,0.5723815140523703,0.016344143808879105
wt,9,1635,0.5731751109882214,0.016162199301773157
wt,9,1640,0.5740388647917349,0.015965982945165862
wt,9,1645,0.5750614017119849,0.015736122016802058
wt,9,1650,0.5742597252810177,0.01591611261174548
wt,9,1655,0.5750262700079443,0.015743976019774446
wt,9,1660,0.5746355683063895,0.015831528765239678
wt,9,1665,0.5749104263159855,0.01576989574329508
wt,9,1670,0.5753862642768254,0.0156636419944027
wt,9,1675,0.5742185024718535,0.015925411421416697
wt,9,1680,0.5735096857854691,0.016085971402942496
wt,9,1685,0.5738642199115419,0.01600550467962536
wt,9,1690,0.5736945286285815,0.016043979037975633
wt,9,1695,0.5737378261879943,0.016034155217934363
wt,9,1700,0.5747265281808821,0.015811111370320496
wt,9,1705,0.5761041407687609,0.015504407837051455
wt,9,1710,0.5763361535520567,0.015453217681075462
wt,9,1715,0.5788446433065281,0.014908204057817634
wt,9,1720,0.5792682924433883,0.014817672673865101
wt,9,1725,0.5786156487760165,0.01495731992580638
wt,9,1730,0.5786281637041715,0.01495463237514666
wt,9,1735,0.5796602658134425,0.014734296465321617
wt,9,1740,0.5791998932588407,0.014832259794340835
wt,9,1745,0.579528992996255,0.01476217808454502
wt,9,1750,0.580167087649622,0.014627039408731937
wt,9,1755,0.5801587480786307,0.014628799291703057
wt,9,1760,0.5810621645032061,0.014439120832097023
wt,9,1765,0.5814120469547236,0.014366183667154758
wt,9,1770,0.5811735298014655,0.0144158738102531
wt,9,1775,0.5811651432107097,0.014417623446554464
wt,9,1780,0.5809193351344434,0.014468979088343666
wt,9,1785,0.582521203655064,0.014136885019813764
wt,9,1790,0.5825087409051045,0.014139445334969107
wt,9,1795,0.5842920641100326,0.013776784608473034
wt,9,1800,0.5850539048036534,0.013624111742545493
wt,10,435,0.9865964620554769,0.01340353794452309
wt,10,440,0.9839921492334606,0.01600785076653943
wt,10,445,0.9768842755215524,0.023115724478447557
wt,10,450,0.9748149306613146,0.025185069338685334
wt,10,455,0.9606834957711399,0.03931650422886013
wt,10,460,0.9974782979697132,0.0025217020302867885
wt,10,465,0.9790855845457755,0.02091441545422443
wt,10,470,0.9962533812599681,0.003746618740031924
wt,10,475,0.9488760388204929,0.051123961179507106
wt,10,480,0.9579034703602866,0.04209652963971345
wt,10,485,0.9888894516538905,0.011110548346109469
wt,10,490,0.9065186085550806,0.09348139144491939
wt,10,495,0.5870357052243358,0.2980416560043636
wt,10,500,0.8301518798765225,0.040822653976406165
wt,10,505,-0.173537357943419,0.7098097837344262
wt,10,510,-0.17254791784729864,0.6828368377503419
wt,10,515,-0.11310960236759815,0.7897214273712005
wt,10,520,-0.1861865890057847,0.6588840448505974
wt,10,525,-0.06299141539572893,0.8822031552191032
wt,10,530,-0.06794196802920177,0.8730003016268455
wt,10,535,-0.10495576172748036,0.8046483738232444
wt,10,540,-0.14271723284187762,0.736016603287764
wt,10,545,0.02535021771651387,0.9483846088309078
wt,10,550,0.011921188473424986,0.9757172302041168
wt,10,555,0.08649755636643625,0.81219591373369
wt,10,560,0.09291303483085674,0.7984982661806443
wt,10,565,0.13155215377526194,0.7171583095236804
wt,10,570,0.09760878661139694,0.78850347571207835
wt,10,575,0.0730469553899211,0.8410596767312556
wt,10,580,0.015801096082233932,0.9632224526685935
wt,10,585,-0.09829259657965571,0.7611971235496476
wt,10,590,-0.10982493718842794,0.7340273061783422
wt,10,595,-0.0781035415149012,0.809346840799576
wt,10,600,-0.04593040783680164,0.8872854703035057
wt,10,605,0.013081931209010928,0.9678135298512724
wt,10,610,0.02217328218850952,0.9454686933907726
wt,10,615,0.028536835222400185,0.9298488291709461
wt,10,620,0.07379659888634256,0.8197034428838104
wt,10,625,0.09155922625507708,0.7771780621692616
wt,10,630,0.10528483157315828,0.744692059824591
wt,10,635,0.12527562442812742,0.6980652550499216
wt,10,640,0.17704893471373548,0.5819979042879058
wt,10,645,0.2167230851617666,0.4986780552706389
wt,10,650,-0.16732300489503354,0.5848043385383431
wt,10,655,-0.11620681865836746,0.7053882771255146
wt,10,660,-0.08458329735243192,0.783522098543349
wt,10,665,-0.06041810277521002,0.8445569731321279
wt,10,670,-0.22815808795721207,0.43272931945894266
wt,10,675,-0.2945579940496189,0.2865492109766224
wt,10,680,-0.26703297515959445,0.3359899762939462
wt,10,685,-0.22517368326166923,0.40176118486006196
wt,10,690,-0.191848685225967,0.4765885989204943
wt,10,695,-0.18385366555128219,0.49548815914795896
wt,10,700,-0.17760771138267156,0.5104958404539656
wt,10,705,-0.15800091584969692,0.5589325020481594
wt,10,710,-0.12392556992430014,0.647482995896548
wt,10,715,-0.11703736064856565,0.6659863658513321
wt,10,720,-0.10034354652298964,0.7115680355773379
wt,10,725,-0.0835840636499099,0.7582692469406327
wt,10,730,-0.06808976000175834,0.8021575102079774
wt,10,735,-0.04184037191892992,0.8777266875648974
wt,10,740,-0.03187608369227202,0.9067093277494104
wt,10,745,-0.024199394505523206,0.929115485498381
wt,10,750,-0.014828105354637477,0.9565339594718332
wt,10,755,0.002864290566654178,0.9916002700802652
wt,10,760,0.016356598723095465,0.9520580135233022
wt,10,765,0.03465646402504314,0.8986095581411362
wt,10,770,0.051035256230517655,0.8511097358390198
wt,10,775,0.06723155863175488,0.8046059415345925
wt,10,780,0.08240254343499719,0.7615934375500889
wt,10,785,0.09162944684958531,0.735741757937548
wt,10,790,0.10404677183615713,0.7013709638970468
wt,10,795,0.12130836956942773,0.654491350460915
wt,10,800,0.13362266199167286,0.621760891101647
wt,10,805,0.14380686038517912,0.595182083366824
wt,10,810,0.15736004391781738,0.5605484226334343
wt,10,815,0.17060700642950893,0.5275636601057023
wt,10,820,0.1820053575737369,0.4999073174527269
wt,10,825,0.18992270921898466,0.4811090885164805
wt,10,830,-0.07449885624328191,0.7762843398818349
wt,10,835,-0.06224626886058288,0.8124019846073671
wt,10,840,-0.04145115212945753,0.8744911964742367
wt,10,845,-0.018147705912441428,0.9448856518909886
wt,10,850,-6.781738537378032e-4,0.9979389269134367
wt,10,855,0.009941228017861025,0.9697935401854465
wt,10,860,0.032223809415679136,0.9022868174900268
wt,10,865,0.04442223099074494,0.8655693260560163
wt,10,870,0.0508680504289996,0.8462671665342351
wt,10,875,0.0616077066592303,0.8142948047439
wt,10,880,0.0679503170259246,0.7955387722278655
wt,10,885,0.08044506084220175,0.7589066953257589
wt,10,890,0.09000489719110599,0.7311987169956997
wt,10,895,0.09429320648280104,0.7188687489315149
wt,10,900,0.10368242234759066,0.6921037972658628
wt,10,905,0.11976236237735566,0.6470711872771301
wt,10,910,0.13368442939857722,0.6089893513556667
wt,10,915,0.14234239918050928,0.5857691496144222
wt,10,920,0.15313603505051399,0.5573506186522255
wt,10,925,0.15205816405125203,0.5601612760383632
wt,10,930,0.14906117246257317,0.5680083880424673
wt,10,935,0.1589701592586399,0.5422454219571413
wt,10,940,0.17333175632146577,0.5058626691538883
wt,10,945,0.18020684273591156,0.4888642979432698
wt,10,950,0.1803578696320363,0.4884940152927282
wt,10,955,0.1968929543995913,0.4487884608428412
wt,10,960,0.20431087085487992,0.43152684940459285
wt,10,965,0.208734874196582,0.42139892166577997
wt,10,970,0.2225849574167905,0.3905144248107344
wt,10,975,0.23351392047478667,0.3670421767575902
wt,10,980,0.24344535919821675,0.34641384031627775
wt,10,985,0.24623955117249538,0.3407319066015754
wt,10,990,0.25398362930642543,0.3252664140721143
wt,10,995,0.257095624758046,0.3191688097843034
wt,10,1e3,0.2671758845010492,0.29988218834321223
wt,10,1005,0.2747474164956191,0.2858646094206422
wt,10,1010,0.2791119981006332,0.27796776112128435
wt,10,1015,0.2868809715341031,0.26424411062252245
wt,10,1020,0.29754078791055877,0.2461079402546408
wt,10,1025,0.3067569822350653,0.23107448019282725
wt,10,1030,0.31414582034315164,0.21945359808841575
wt,10,1035,0.31801756541869486,0.2135171536915437
wt,10,1040,0.32523237113578124,0.20273417659812934
wt,10,1045,0.3295502510061014,0.19645396468771115
wt,10,1050,0.3382127762607181,0.1842429526651626
wt,10,1055,0.34529263585950754,0.174644888426164
wt,10,1060,0.35055170742633,0.16773560027227602
wt,10,1065,0.358121575694564,0.15811697432014293
wt,10,1070,0.36028133322379735,0.15544277770712744
wt,10,1075,0.3682984745128207,0.14578534344356886
wt,10,1080,0.37124474513731853,0.1423420266603234
wt,10,1085,0.38195353293320017,0.1302984467563939
wt,10,1090,0.3911208234129912,0.12056662991268861
wt,10,1095,0.3928826532611583,0.11875636824376481
wt,10,1100,0.3955560275463921,0.1160460712634659
wt,10,1105,0.4049510432881941,0.10686674335362975
wt,10,1110,0.41132691584698455,0.10093844096133754
wt,10,1115,0.41250683790887804,0.09986761820181396
wt,10,1120,0.421730412505789,0.09177488074854141
wt,10,1125,0.4308522658998034,0.08424621326210656
wt,10,1130,0.43513439095932244,0.08087077251363167
wt,10,1135,0.43577721315369317,0.08037267501384907
wt,10,1140,0.4391949625586095,0.07776178596219874
wt,10,1145,0.44477670946977393,0.0736315149272203
wt,10,1150,0.4513164740085961,0.06899929369307214
wt,10,1155,0.45548436332847686,0.06616115770776106
wt,10,1160,0.4599448780201554,0.06322011229191765
wt,10,1165,0.46253026280960774,0.061560335166882314
wt,10,1170,0.46710794616412366,0.058701025519070596
wt,10,1175,0.4698129084868379,0.057058528289849766
wt,10,1180,0.47341358857720817,0.054925521704252696
wt,10,1185,0.47406831050745823,0.0545441533151005
wt,10,1190,0.48078877085115407,0.050742943470334215
wt,10,1195,0.48439463502405317,0.04878712439961439
wt,10,1200,0.4874745245077578,0.047161903302137743
wt,10,1205,0.4888470427875499,0.046450911605564714
wt,10,1210,0.49101232788949456,0.045345702879286034
wt,10,1215,0.49262114668547496,0.04453745450063752
wt,10,1220,0.4946112690894585,0.04355274529281519
wt,10,1225,0.4999361892261155,0.040998855536128545
wt,10,1230,0.5034570427309515,0.03937366041011222
wt,10,1235,0.5063901504125711,0.03805752154934629
wt,10,1240,0.5066501927136713,0.03794247193742095
wt,10,1245,0.5095548346968649,0.03667529139495217
wt,10,1250,0.5139078166892366,0.03483695592364767
wt,10,1255,0.5146812213546879,0.034517837452961206
wt,10,1260,0.516571242364372,0.033747385489430896
wt,10,1265,0.5166018675203173,0.03373501064875602
wt,10,1270,0.5185292302067454,0.03296317050747212
wt,10,1275,0.5231355682617614,0.0311732778153963
wt,10,1280,0.5244102043710978,0.030691425442899923
wt,10,1285,0.5248584857340372,0.030523327878194926
wt,10,1290,0.529123114999336,0.02895930807499435
wt,10,1295,0.5286929203469631,0.029114219678730843
wt,10,1300,0.5322065180355231,0.027867479977577665
wt,10,1305,0.5331928755237427,0.02752500127056755
wt,10,1310,0.5368249363629567,0.02629180641922215
wt,10,1315,0.5407496274165173,0.025007717103556072
wt,10,1320,0.5433640509992176,0.024179651749044344
wt,10,1325,0.5449423267499853,0.023690155734015353
wt,10,1330,0.5471722017072623,0.023011713903928196
wt,10,1335,0.5479250918926282,0.022786087233915855
wt,10,1340,0.5516210890927574,0.02170328554453836
wt,10,1345,0.5545108831681828,0.020884920401207513
wt,10,1350,0.5560246708882608,0.02046593844771174
wt,10,1355,0.5579587922197179,0.019940188263567242
wt,10,1360,0.5586701475560181,0.019749495657623437
wt,10,1365,0.5600780417483281,0.01937628181518428
wt,10,1370,0.5608258576927431,0.019180299354538157
wt,10,1375,0.5635831420628808,0.01847104064709229
wt,10,1380,0.563930496519579,0.01838316632842771
wt,10,1385,0.5673638844192643,0.017532067135727157
wt,10,1390,0.571813917179013,0.016475258147461695
wt,10,1395,0.5738317506566747,0.01601286086630239
wt,10,1400,0.5751535147069164,0.01571554397134574
wt,10,1405,0.5776376583517155,0.015168520231292365
wt,10,1410,0.5806005615503946,0.01453579374731536
wt,10,1415,0.5834407311436676,0.013948986175864346
wt,10,1420,0.5838154074336309,0.013872991291677968
wt,10,1425,0.5856485881968715,0.013505868236162621
wt,10,1430,0.5857888721626007,0.013478093476666774
wt,10,1435,0.5875107021154945,0.013140850278929707
wt,10,1440,0.589396887960684,0.012779108087998993
wt,10,1445,0.5908490862085934,0.01250600273439888
wt,10,1450,0.5927722674598497,0.01215145521380771
wt,10,1455,0.5952084954760014,0.01171380754617989
wt,10,1460,0.5968695665000981,0.011422645330415445
wt,10,1465,0.5986466417831263,0.01111753727023302
wt,10,1470,0.5988332873916568,0.011085871144963042
wt,10,1475,0.6023083726846795,0.01050925503091148
wt,10,1480,0.6035652054082604,0.010306683853912113
wt,10,1485,0.6042701091470261,0.010194437393776911
wt,10,1490,0.6053065662481281,0.01003116413268906
wt,10,1495,0.6058531686328698,0.009945900010187936
wt,10,1500,0.606478142067832,0.009849118896778043
wt,10,1505,0.6078679074574204,0.00963659206351199
wt,10,1510,0.6088958628142808,0.009481757882977586
wt,10,1515,0.6095520557214286,0.009383961246289008
wt,10,1520,0.6119660104204665,0.009031092422380142
wt,10,1525,0.6139890405014147,0.008743595597694359
wt,10,1530,0.6156094069840584,0.008518633871900928
wt,10,1535,0.6174226351394994,0.008272404729930865
wt,10,1540,0.6180116236605608,0.008193658707807938
wt,10,1545,0.6189350105884927,0.008071412221025864
wt,10,1550,0.6200947755203642,0.007919943585091939
wt,10,1555,0.620948726678507,0.007809876149403911
wt,10,1560,0.621124570720872,0.007787364059711351
wt,10,1565,0.6219134045601249,0.007687013544263823
wt,10,1570,0.6245545136542483,0.007358541170435585
wt,10,1575,0.6251970729229879,0.007280353887488606
wt,10,1580,0.6246749330216338,0.007343837400964174
wt,10,1585,0.6265914602132782,0.007112973685322776
wt,10,1590,0.6288964353273201,0.006843067532870417
wt,10,1595,0.6299324523425678,0.0067244626424080136
wt,10,1600,0.6304064521128107,0.006670751744122045
wt,10,1605,0.6296030942689239,0.006761987668466292
wt,10,1610,0.6316506511648413,0.006531404123299659
wt,10,1615,0.6344542887085988,0.006225967602967299
wt,10,1620,0.6347090349698861,0.006198794388945651
wt,10,1625,0.6353379120363053,0.006132121762963823
wt,10,1630,0.6368362462090372,0.005975593595944225
