target_id	length	eff_length	est_counts	tpm
U00096.3|b0972|AAC74057.1|CDS|hyaA	1119	940	13	0.242863
U00096.3|b0973|AAC74058.1|CDS|hyaB	1794	1615	29	0.315335
U00096.3|b0974|AAC74059.1|CDS|hyaC	708	529	14	0.46475
U00096.3|b0975|AAC74060.1|CDS|hyaD	588	409	19	0.815787
U00096.3|b0976|AAC74061.1|CDS|hyaE	399	220	7	0.558756
U00096.3|b0977|AAC74062.1|CDS|hyaF	858	679	17	0.439669
U00096.3|b0978|AAC74063.1|CDS|cbdA	1545	1366	67	0.861332
U00096.3|b0979|AAC74064.1|CDS|cbdB	1137	958	52	0.953201
U00096.3|b4592|ABP93439.1|CDS|cbdX	93	4.74468	0	0
U00096.3|b0980|AAC74065.1|CDS|appA	1299	1120	51	0.799648
U00096.3|b0981|AAC74066.1|CDS|etk	2181	2002	250	2.19292
U00096.3|b0982|AAC74067.2|CDS|etp	447	268	5	0.327629
U00096.3|b0983|AAC74068.1|CDS|gfcE	1140	961	35	0.639575
U00096.3|b0984|AAC74069.1|CDS|gfcD	2097	1918	86	0.787402
U00096.3|b0985|AAC74070.1|CDS|gfcC	747	568	26	0.803844
U00096.3|b0986|AAC74071.1|CDS|gfcB	645	466	16	0.602949
U00096.3|b0987|AAC74072.2|CDS|gfcA	306	127	28	3.87169
U00096.3|b4516|ABD18646.1|CDS|insA	276	97.0001	3.36742	0.609638
U00096.3|b0988|AAC74073.1|CDS|insB1	504	325	123.552	6.67596
U00096.3|b0989|AAC74074.1|CDS|cspH	213	36.0583	11	5.35715
U00096.3|b0990|AAC74075.1|CDS|cspG	213	36.0583	353	171.916
U00096.3|b0991|AAC74076.1|CDS|ymcE	231	52.2911	0	0
U00096.3|b4517|ABD18647.1|CDS|gnsA	174	14.6185	19	22.8243
U00096.3|b0992|AAC74077.1|CDS|yccM	1074	895	54	1.05954
U00096.3|b0993|AAC74078.2|CDS|torS	2745	2566	141	0.96496
U00096.3|b0994|AAC74079.1|CDS|torT	1029	850	31	0.640456
U00096.3|b0995|AAC74080.1|CDS|torR	693	514	63	2.15241
U00096.3|b0996|AAC74081.1|CDS|torC	1173	994	27	0.477006
U00096.3|b0997|AAC74082.1|CDS|torA	2547	2368	86	0.637769
U00096.3|b0998|AAC74083.1|CDS|torD	600	421	47	1.96048
U00096.3|b0999|AAC74084.1|CDS|cbpM	306	127	26	3.59514
U00096.3|b1000|AAC74085.1|CDS|cbpA	921	742	108	2.55603
U00096.3|b1001|AAC74086.1|CDS|yccE	1257	1078	13	0.211773
U00096.3|b1002|AAC74087.1|CDS|agp	1242	1063	210	3.46923
U00096.3|b1003|AAC74088.1|CDS|yccJ	228	49.4247	51	18.1206
U00096.3|b1004|AAC74089.1|CDS|wrbA	597	418	164	6.88992
U00096.3|b4518|AAC74090.2|CDS|ymdF	174	14.6185	3	3.60384
U00096.3|b1006|AAC74091.2|CDS|rutG	1329	1150	34	0.519192
U00096.3|b1007|AAC74092.2|CDS|rutF	495	316	6	0.333435
U00096.3|b1008|AAC74093.1|CDS|rutE	591	412	9	0.383612
U00096.3|b1009|AAC74094.1|CDS|rutD	801	622	14	0.395261
U00096.3|b1010|AAC74095.1|CDS|rutC	387	208	2	0.168855
U00096.3|b1011|AAC74096.2|CDS|rutB	693	514	6	0.204991
U00096.3|b1012|AAC74097.1|CDS|rutA	1149	970	11	0.199144
U00096.3|b1013|AAC74098.1|CDS|rutR	639	460	174	6.6426
U00096.3|b1014|AAC74099.1|CDS|putA	3963	3784	278	1.29015
U00096.3|b1015|AAC74100.1|CDS|putP	1509	1330	173	2.28424
U00096.3|b4490|NA|CDS|efeU	830	651	249	6.71684
U00096.3|b1018|AAC74103.1|CDS|efeO	1128	949	208	3.84896
U00096.3|b1019|AAC74104.1|CDS|efeB	1272	1093	136	2.18507
U00096.3|b1020|AAC74105.1|CDS|phoH	1065	886	109	2.16043
U00096.3|b1021|AAC74106.1|CDS|pgaD	414	235	49	3.66163
U00096.3|b1022|AAC74107.1|CDS|pgaC	1326	1147	126	1.9291
U00096.3|b1023|AAC74108.1|CDS|pgaB	2019	1840	94	0.897133
U00096.3|b1024|AAC74109.1|CDS|pgaA	2424	2245	262	2.04942
U00096.3|b1025|AAC74110.1|CDS|ycdT	1359	1180	149	2.21744
U00096.3|b1026|AAC74111.1|CDS|insF1	867	688	0	0
U00096.3|b1027|AAC74112.2|CDS|insE1	300	121	103.746	15.0568
U00096.3|b1028|NA|CDS|ymdE	342	163	9	0.96962
U00096.3|b1029|AAC74114.1|CDS|ycdU	987	808	56	1.21709
U00096.3|b1032|NA|tRNA|serX	88	4.54805	0	0
U00096.3|b1033|AAC74117.2|CDS|ghrA	939	760	209	4.82925
U00096.3|b1034|AAC74118.1|CDS|ycdX	738	559	325	10.2098
U00096.3|b1035|AAC74119.1|CDS|ycdY	555	376	251	11.7228
U00096.3|b1036|AAC74120.2|CDS|ycdZ	492	313	174	9.76229
U00096.3|b1037|AAC74121.1|CDS|csgG	834	655	50	1.34053
U00096.3|b1038|AAC74122.1|CDS|csgF	417	238	6	0.442712
U00096.3|b1039|AAC74123.1|CDS|csgE	390	211	8	0.665816
U00096.3|b1040|AAC74124.1|CDS|csgD	651	472	57	2.1207
U00096.3|b1041|AAC74125.1|CDS|csgB	456	277	7	0.443777
U00096.3|b1042|AAC74126.1|CDS|csgA	456	277	45	2.85285
U00096.3|b1043|AAC74127.1|CDS|csgC	333	154	5	0.570159
U00096.3|b1044|AAC74128.1|CDS|ymdA	312	133	38	5.0174
U00096.3|b1045|AAC74129.1|CDS|ymdB	534	355	40	1.97869
U00096.3|b1046|AAC74130.2|CDS|clsC	1422	1243	94	1.32802
U00096.3|b1047|AAC74131.1|CDS|opgC	1158	979	260	4.66377
U00096.3|b1048|AAC74132.1|CDS|opgG	1536	1357	675	8.73515
U00096.3|b1049|AAC74133.1|CDS|opgH	2544	2365	573	4.25471
U00096.3|b1050|AAC74134.1|CDS|yceK	228	49.4247	24	8.52734
U00096.3|b1051|AAC74135.2|CDS|msyB	375	196	38	3.40466
U00096.3|b1053|AAC74137.1|CDS|mdtG	1227	1048	44	0.73729
U00096.3|b1054|AAC74138.1|CDS|lpxL	921	742	136	3.21871
U00096.3|b1055|AAC74139.1|CDS|yceA	1053	874	616	12.377
U00096.3|b1056|AAC74140.1|CDS|yceI	576	397	195	8.62563
U00096.3|b1057|AAC74141.1|CDS|yceJ	567	388	32	1.44832
U00096.3|b1058|AAC74142.1|CDS|yceO	141	8.14747	0	0
U00096.3|b1059|AAC74143.1|CDS|solA	1119	940	185	3.45613
U00096.3|b1060|AAC74144.1|CDS|bssS	255	76.0064	1244	287.42
U00096.3|b1061|AAC74145.1|CDS|dinI	246	67.0317	308	80.6895
U00096.3|b1062|AAC74146.1|CDS|pyrC	1047	868	99	2.00291
U00096.3|b1063|AAC74147.1|CDS|yceB	561	382	327	15.0325
U00096.3|b1064|AAC74148.1|CDS|grxB	648	469	731	27.371
U00096.3|b1065|AAC74149.2|CDS|mdtH	1209	1030	30	0.511482
U00096.3|b1066|AAC74150.1|CDS|rimJ	585	406	136	5.88247
U00096.3|b1067|AAC74151.1|CDS|yceH	648	469	71	2.65847
U00096.3|b1068|AAC74152.1|CDS|yceM	924	745	88	2.07431
U00096.3|b1069|AAC74153.1|CDS|murJ	1536	1357	149	1.9282
U00096.3|b1070|AAC74154.1|CDS|flgN	417	238	132	9.73966
U00096.3|b1071|AAC74155.1|CDS|flgM	294	115	111	16.9501
U00096.3|b1072|AAC74156.1|CDS|flgA	660	481	321	11.7194
U00096.3|b1073|AAC74157.1|CDS|flgB	417	238	411	30.3257
U00096.3|b1074|AAC74158.1|CDS|flgC	405	226	158	12.2771
U00096.3|b1075|AAC74159.1|CDS|flgD	696	517	231	7.84636
U00096.3|b1076|AAC74160.1|CDS|flgE	1209	1030	336	5.7286
U00096.3|b1077|AAC74161.1|CDS|flgF	756	577	103	3.13479
U00096.3|b1078|AAC74162.1|CDS|flgG	783	604	132	3.83781
U00096.3|b1079|AAC74163.1|CDS|flgH	699	520	53	1.78986
U00096.3|b1080|AAC74164.1|CDS|flgI	1098	919	88	1.68157
U00096.3|b1081|AAC74165.1|CDS|flgJ	942	763	49	1.12776
U00096.3|b1082|AAC74166.1|CDS|flgK	1644	1465	169	2.0258
U00096.3|b1083|AAC74167.1|CDS|flgL	954	775	217	4.91705
U00096.3|b1084|AAC74168.1|CDS|rne	3186	3007	1317	7.69129
U00096.3|b1085|AAC74169.2|CDS|yceQ	321	142	210	25.9703
U00096.3|b1086|AAC74170.1|CDS|rluC	960	781	771	17.336
U00096.3|b1087|AAC74171.2|CDS|yceF	585	406	171	7.39634
U00096.3|b1088|AAC74172.1|CDS|yceD	522	343	16457	842.565
U00096.3|b1089|AAC74173.1|CDS|rpmF	174	14.6185	364	437.266
U00096.3|b1090|AAC74174.2|CDS|plsX	1071	892	495	9.74512
U00096.3|b1091|AAC74175.1|CDS|fabH	954	775	796	18.0367
U00096.3|b1092|AAC74176.1|CDS|fabD	930	751	997	23.3132
U00096.3|b1093|AAC74177.1|CDS|fabG	735	556	6941	219.227
U00096.3|b1094|AAC74178.1|CDS|acpP	237	58.1281	13245	4001.4
U00096.3|b1095|AAC74179.1|CDS|fabF	1242	1063	7655	126.462
U00096.3|b1096|AAC74180.1|CDS|pabC	810	631	187	5.20426
U00096.3|b1097|AAC74181.1|CDS|yceG	1023	844	125	2.60084
U00096.3|b1098|AAC74182.1|CDS|tmk	642	463	69	2.61707
U00096.3|b1099|AAC74183.1|CDS|holB	1005	826	101	2.14728
U00096.3|b1100|AAC74184.1|CDS|ycfH	798	619	262	7.43288
U00096.3|b1101|AAC74185.1|CDS|ptsG	1434	1255	4123	57.6921
U00096.3|b1102|AAC74186.1|CDS|fhuE	2190	2011	218	1.90367
U00096.3|b1103|AAC74187.1|CDS|hinT	360	181	363	35.2188
U00096.3|b1104|AAC74188.1|CDS|ycfL	378	199	192	16.9432
U00096.3|b1105|AAC74189.1|CDS|lpoB	642	463	155	5.87892
U00096.3|b1106|AAC74190.1|CDS|thiK	825	646	147	3.99606
U00096.3|b1107|AAC74191.1|CDS|nagZ	1026	847	268	5.55646
U00096.3|b1108|AAC74192.2|CDS|ycfP	543	364	401	19.3459
U00096.3|b1109|AAC74193.1|CDS|ndh	1305	1126	1056	16.4692
U00096.3|b1110|AAC74194.1|CDS|ycfJ	540	361	78	3.79432
U00096.3|b1111|AAC74195.2|CDS|ycfQ	633	454	85	3.28783
U00096.3|b1112|AAC74196.1|CDS|bhsA	258	79.0036	312	69.3513
U00096.3|b1113|AAC74197.1|CDS|ldtC	963	784	43	0.963161
U00096.3|b1114|AAC74198.1|CDS|mfd	3447	3268	726	3.90123
U00096.3|b1115|AAC74199.1|CDS|ycfT	1074	895	43	0.843708
U00096.3|b1116|AAC74200.1|CDS|lolC	1200	1021	315	5.41791
U00096.3|b1117|AAC74201.2|CDS|lolD	702	523	70	2.35041
U00096.3|b1118|AAC74202.1|CDS|lolE	1245	1066	200	3.29473
U00096.3|b1119|AAC74203.1|CDS|nagK	912	733	186	4.45611
U00096.3|b1120|AAC74204.2|CDS|cobB	729	550	96	3.06517
U00096.3|b1121|AAC74205.1|CDS|ycfZ	789	610	16	0.460614
U00096.3|b1122|AAC74206.2|CDS|ymfA	462	283	17	1.05489
U00096.3|b1123|AAC74207.1|CDS|potD	1047	868	1962	39.6941
U00096.3|b1124|AAC74208.1|CDS|potC	795	616	192	5.47353
U00096.3|b1125|AAC74209.1|CDS|potB	828	649	254	6.87283
U00096.3|b1126|AAC74210.1|CDS|potA	1137	958	501	9.18373
U00096.3|b1127|AAC74211.1|CDS|pepT	1227	1048	267	4.47401
U00096.3|b1128|AAC74212.2|CDS|roxA	1122	943	275	5.12115
U00096.3|b1129|AAC74213.1|CDS|phoQ	1461	1282	427	5.84907
U00096.3|b1130|AAC74214.1|CDS|phoP	672	493	953	33.9463
U00096.3|b1131|AAC74215.1|CDS|purB	1371	1192	685	10.0916
U00096.3|b1132|AAC74216.1|CDS|hflD	642	463	88	3.33771
U00096.3|b1133|AAC74217.2|CDS|mnmA	1107	928	455	8.61014
U00096.3|b1134|AAC74218.1|CDS|nudJ	462	283	19	1.179
U00096.3|b1135|AAC74219.2|CDS|rluE	654	475	42	1.55275
U00096.3|b1136|AAC74220.1|CDS|icd	1251	1072	1516	24.8343
U00096.3|b1137|AAC74221.1|CDS|ymfD	666	487	0	0
U00096.3|b1138|AAC74222.1|CDS|ymfE	705	526	0	0
U00096.3|b1139|AAC74223.1|CDS|lit	894	715	0	0
U00096.3|b1140|AAC74224.1|CDS|intE	1128	949	0	0
U00096.3|b1141|AAC74225.1|CDS|xisE	246	67.0317	0	0
U00096.3|b1143|AAC74227.2|CDS|ymfI	342	163	0	0
U00096.3|b1144|AAC74228.2|CDS|ymfJ	309	130	0	0
U00096.3|b1145|AAC74229.1|CDS|cohE	675	496	0	0
U00096.3|b1146|AAC74230.2|CDS|croE	201	27.2129	0	0
U00096.3|b1147|AAC74231.2|CDS|ymfL	558	379	0	0
U00096.3|b1148|AAC74232.1|CDS|ymfM	339	160	0	0
U00096.3|b4692|NA|CDS|oweE	234	55.1953	0	0
U00096.3|b4693|NA|CDS|aaaE	1134	955	0	0
U00096.3|b1150|AAC74234.1|CDS|ymfR	183	17.7996	0	0
U00096.3|b1151|NA|CDS|beeE	412	233	0	0
U00096.3|b1152|NA|CDS|jayE	780	601	0	0
U00096.3|b1153|AAC74237.1|CDS|ymfQ	585	406	0	0
U00096.3|b1154|AAC74238.1|CDS|stfP	630	451	1	0.0389377
U00096.3|b1155|AAC74239.1|CDS|tfaP	414	235	0	0
U00096.3|b1156|AAC74240.1|CDS|tfaE	603	424	0	0
U00096.3|b1157|NA|CDS|stfE	501	322	0	0
U00096.3|b1158|AAC74242.1|CDS|pinE	555	376	0	0
U00096.3|b1159|AAC74243.1|CDS|mcrA	834	655	0	0
U00096.3|b4519|NA|CDS|icdC	165	12.1958	12	17.279
U00096.3|b1160|AAC74244.1|CDS|iraM	324	145	211	25.5541
U00096.3|b1161|AAC74245.1|CDS|ycgX	405	226	49	3.80745
U00096.3|b1162|AAC74246.1|CDS|bluR	732	553	424	13.4644
U00096.3|b1163|AAC74247.1|CDS|bluF	1212	1033	128	2.17599
U00096.3|b1164|AAC74248.1|CDS|ycgZ	237	58.1281	52	15.7095
U00096.3|b1165|AAC74249.1|CDS|ymgA	273	94.0001	41	7.65953
U00096.3|b1166|AAC74250.1|CDS|ariR	267	88.0006	14	2.79376
U00096.3|b1167|AAC74251.1|CDS|ymgC	249	70.019	14	3.51122
U00096.3|b1168|AAC74252.2|CDS|ycgG	1524	1345	97	1.26647
U00096.3|b4520|ABD18651.1|CDS|ymgF	219	41.1625	10	4.26623
U00096.3|b4491|NA|CDS|ycgH	2648	2469	200	1.42251
U00096.3|b1171|AAC74255.2|CDS|ymgD	330	151	256	29.7721
U00096.3|b1172|AAC74256.5|CDS|ymgG	345	166	276	29.1976
U00096.3|b4593|ABP93440.1|CDS|ymgI	174	14.6185	0	0
U00096.3|b4594|ABP93441.1|CDS|ymgJ	186	19.0638	2	1.84233
U00096.3|b4521|NA|CDS|ycgI	344	165	10	1.0643
U00096.3|b1174|AAC74258.1|CDS|minE	267	88.0006	461	91.9946
U00096.3|b1175|AAC74259.1|CDS|minD	813	634	1498	41.4925
U00096.3|b1176|AAC74260.1|CDS|minC	696	517	165	5.60454
U00096.3|b1177|AAC74261.1|CDS|ycgJ	369	190	109	10.0744
U00096.3|b1178|AAC74262.1|CDS|pliG	402	223	222	17.4821
U00096.3|b1179|AAC74263.2|CDS|ycgL	294	115	319	48.7124
U00096.3|b1180|AAC74264.1|CDS|ycgM	660	481	326	11.902
U00096.3|b1181|AAC74265.3|CDS|ycgN	462	283	235	14.5824
U00096.3|b1182|AAC74266.2|CDS|hlyE	912	733	41	0.98226
U00096.3|b1183|AAC74267.1|CDS|umuD	420	241	41	2.98754
U00096.3|b1184|AAC74268.1|CDS|umuC	1269	1090	89	1.43387
U00096.3|b1185|AAC74269.1|CDS|dsbB	531	352	682	34.0242
U00096.3|b1186|AAC74270.1|CDS|nhaB	1542	1363	388	4.99899
U00096.3|b1187|AAC74271.1|CDS|fadR	720	541	393	12.7568
U00096.3|b1188|AAC74272.1|CDS|ycgB	1533	1354	57	0.73927
U00096.3|b1189|AAC74273.1|CDS|dadA	1299	1120	111	1.74041
U00096.3|b1190|AAC74274.1|CDS|dadX	1071	892	77	1.51591
U00096.3|b1191|AAC74275.2|CDS|cvrA	1737	1558	132	1.48783
U00096.3|b1192|AAC74276.1|CDS|ldcA	915	736	194	4.62882
U00096.3|b1193|AAC74277.2|CDS|emtA	612	433	88	3.56896
U00096.3|b1194|AAC74278.1|CDS|ycgR	735	556	41	1.29496
U00096.3|b1195|AAC74279.1|CDS|ymgE	255	76.0064	5	1.15522
U00096.3|b1196|AAC74280.1|CDS|ycgY	441	262	12	0.804316
U00096.3|b1197|AAC74281.1|CDS|treA	1698	1519	70	0.809258
U00096.3|b1198|AAC74282.4|CDS|dhaM	1419	1240	1751	24.7977
U00096.3|b1199|AAC74283.1|CDS|dhaL	633	454	202	7.81344
U00096.3|b1200|AAC74284.2|CDS|dhaK	1071	892	245	4.82334
U00096.3|b1201|AAC74285.2|CDS|dhaR	1920	1741	168	1.69456
U00096.3|b1202|AAC74286.1|CDS|ycgV	2868	2689	183	1.19511
U00096.3|b1203|AAC74287.1|CDS|ychF	1092	913	2391	45.9892
U00096.3|b1204|AAC74288.1|CDS|pth	585	406	303	13.1058
U00096.3|b1205|AAC74289.1|CDS|ychH	279	100	125	21.9511
U00096.3|b1206|AAC74290.2|CDS|dauA	1680	1501	200	2.33989
U00096.3|b1207|AAC74291.1|CDS|prs	948	769	1596	36.4463
U00096.3|b1208|AAC74292.1|CDS|ispE	852	673	115	3.00075
U00096.3|b1209|AAC74293.1|CDS|lolB	624	445	113	4.45928
U00096.3|b1210|AAC74294.1|CDS|hemA	1257	1078	319	5.19659
U00096.3|b1211|AAC74295.1|CDS|prfA	1083	904	132	2.5642
U00096.3|b1212|AAC74296.1|CDS|prmC	834	655	56	1.50139
U00096.3|b1213|AAC74297.1|CDS|ychQ	393	214	18	1.47708
U00096.3|b1214|AAC74298.1|CDS|ychA	810	631	516	14.3604
U00096.3|b1215|AAC74299.1|CDS|kdsA	855	676	775	20.1327
U00096.3|b4419|AAT48126.1|CDS|ldrA	108	5.45872	0	0
U00096.3|b4421|AAT48127.1|CDS|ldrB	108	5.45872	0	0
U00096.3|b4423|AAT48128.1|CDS|ldrC	108	5.45872	0	0
U00096.3|b1216|AAC74300.1|CDS|chaA	1101	922	667	12.704
U00096.3|b1217|AAC74301.1|CDS|chaB	231	52.2911	23	7.72408
U00096.3|b1218|AAC74302.2|CDS|chaC	696	517	99	3.36272
U00096.3|b1219|AAC74303.1|CDS|ychN	354	175	367	36.8277
U00096.3|b1220|AAC74304.2|CDS|ychO	1395	1216	93	1.34306
U00096.3|b1221|AAC74305.1|CDS|narL	651	472	144	5.35756
U00096.3|b1222|AAC74306.1|CDS|narX	1797	1618	373	4.04834
U00096.3|b1223|AAC74307.1|CDS|narK	1392	1213	109	1.57802
U00096.3|b1224|AAC74308.1|CDS|narG	3744	3565	362	1.78318
U00096.3|b1225|AAC74309.1|CDS|narH	1539	1360	183	2.36297
U00096.3|b1226|AAC74310.1|CDS|narJ	711	532	68	2.24463
U00096.3|b1227|AAC74311.1|CDS|narI	678	499	63	2.21711
U00096.3|b1229|AAC74313.2|CDS|tpr	90	4.62459	0	0
U00096.3|b1230|NA|tRNA|tyrV	85	4.43819	0	0
U00096.3|b1231|NA|tRNA|tyrT	85	4.43819	0	0
U00096.3|b1232|AAC74314.1|CDS|purU	843	664	667	17.6402
U00096.3|b1233|AAC74315.1|CDS|ychJ	459	280	262	16.432
U00096.3|b1234|AAC74316.2|CDS|rssA	906	727	152	3.6716
U00096.3|b1235|AAC74317.1|CDS|rssB	1014	835	166	3.49115
U00096.3|b1236|AAC74318.1|CDS|galU	909	730	2021	48.6172
U00096.3|b1237|AAC74319.1|CDS|hns	414	235	17631	1317.52
U00096.3|b1238|AAC74320.1|CDS|tdk	618	439	373	14.9208
U00096.3|b4573|NA|CDS|insZ	897	718	83	2.03002
U00096.3|b1241|AAC74323.1|CDS|adhE	2676	2497	2746	19.3121
U00096.3|b1242|AAC74324.1|CDS|ychE	648	469	96	3.59455
U00096.3|b1243|AAC74325.1|CDS|oppA	1632	1453	5449	65.8564
U00096.3|b1244|AAC74326.1|CDS|oppB	921	742	190	4.49673
U00096.3|b1245|AAC74327.1|CDS|oppC	909	730	407	9.7908
U00096.3|b1246|AAT48129.1|CDS|oppD	1014	835	343	7.21364
U00096.3|b1247|AAC74329.1|CDS|oppF	1005	826	363	7.71744
U00096.3|b1248|AAC74330.2|CDS|yciU	330	151	186	21.6313
U00096.3|b1249|AAC74331.1|CDS|clsA	1461	1282	267	3.65738
U00096.3|b4595|ABP93442.1|CDS|yciY	174	14.6185	12	14.4154
U00096.3|b1250|AAC74332.1|CDS|kch	1254	1075	273	4.45965
U00096.3|b1251|AAC74333.2|CDS|yciI	297	118	469	69.7971
U00096.3|b1252|AAC74334.1|CDS|tonB	720	541	415	13.4709
U00096.3|b1253|AAC74335.1|CDS|yciA	399	220	466	37.1972
U00096.3|b1254|AAC74336.1|CDS|yciB	540	361	193	9.38851
U00096.3|b1255|AAC74337.1|CDS|yciC	744	565	371	11.5311
U00096.3|b1256|AAC74338.1|CDS|ompW	639	460	146	5.57368
U00096.3|b1257|AAC74339.1|CDS|yciE	507	328	37	1.98095
U00096.3|b1258|AAC74340.1|CDS|yciF	501	322	9	0.490832
U00096.3|b1259|AAC74341.2|CDS|yciG	180	16.6423	1	1.05519
U00096.3|b1260|AAC74342.1|CDS|trpA	807	628	44	1.23038
U00096.3|b1261|AAC74343.1|CDS|trpB	1194	1015	32	0.553644
U00096.3|b1262|AAC74344.3|CDS|trpC	1362	1183	44	0.653152
U00096.3|b1263|AAC74345.1|CDS|trpD	1596	1417	46	0.570078
U00096.3|b1264|AAC74346.1|CDS|trpE	1563	1384	27	0.34259
U00096.3|b1265|AAC74347.1|CDS|trpL	45	3.38302	0	0
U00096.3|b1266|AAC74348.1|CDS|yciV	882	703	174	4.34651
U00096.3|b1267|AAC74349.2|CDS|yciO	621	442	200	7.94611
U00096.3|b1268|AAC74350.1|CDS|yciQ	1896	1717	97	0.992083
U00096.3|b1269|AAC74351.1|CDS|rluB	876	697	504	12.6983
U00096.3|b1270|AAC74352.1|CDS|btuR	591	412	59	2.51479
U00096.3|b1271|AAC74353.1|CDS|yciK	759	580	118	3.57273
U00096.3|b1272|AAC74354.1|CDS|sohB	1050	871	598	12.0567
U00096.3|b1273|AAC74355.1|CDS|yciN	252	73.0112	400	96.2094
U00096.3|b1274|AAC74356.1|CDS|topA	2598	2419	4666	33.8731
U00096.3|b1275|AAC74357.1|CDS|cysB	975	796	257	5.66979
U00096.3|b4522|ABD18655.2|CDS|ymiA	165	12.1958	30	43.1975
U00096.3|b4523|ABD18656.2|CDS|yciX	168	12.9312	12	16.2963
U00096.3|b1276|AAC74358.1|CDS|acnA	2676	2497	199	1.39953
U00096.3|b1277|AAC74359.1|CDS|ribA	591	412	669	28.5151
U00096.3|b1278|AAC74360.1|CDS|pgpB	765	586	140	4.19544
U00096.3|b1279|AAC74361.1|CDS|yciS	309	130	278	37.5533
U00096.3|b1280|AAC74362.1|CDS|yciM	1170	991	653	11.5714
U00096.3|b1281|AAC74363.1|CDS|pyrF	738	559	273	8.57625
U00096.3|b1282|AAC74364.2|CDS|yciH	327	148	57	6.76332
U00096.3|b1283|AAC74365.1|CDS|osmB	219	41.1625	25	10.6656
U00096.3|b1284|AAC74366.1|CDS|yciT	750	571	601	18.4835
U00096.3|b4596|ABP93443.1|CDS|yciZ	174	14.6185	23	27.6295
U00096.3|b1285|AAC74367.1|CDS|gmr	1986	1807	506	4.91744
U00096.3|b4672|ACO59991.1|CDS|ymiB	105	5.29865	0	0
U00096.3|b1286|AAC74368.1|CDS|rnb	1935	1756	1181	11.8106
U00096.3|b1287|AAC74369.2|CDS|yciW	1128	949	31	0.573644
U00096.3|b1288|AAC74370.1|CDS|fabI	789	610	7211	207.593
U00096.3|b1289|AAC74371.1|CDS|ycjD	354	175	7	0.702436
U00096.3|b1290|AAC74372.1|CDS|sapF	807	628	76	2.1252
U00096.3|b1291|AAC74373.1|CDS|sapD	993	814	94	2.02792
U00096.3|b1292|AAC74374.1|CDS|sapC	891	712	34	0.838582
U00096.3|b1293|AAC74375.1|CDS|sapB	966	787	71	1.58427
U00096.3|b1294|AAC74376.1|CDS|sapA	1644	1465	176	2.1097
U00096.3|b1295|AAC74377.1|CDS|ymjA	246	67.0317	45	11.7891
U00096.3|b1296|AAC74378.2|CDS|puuP	1386	1207	70	1.01844
U00096.3|b1297|AAC74379.2|CDS|puuA	1419	1240	122	1.72777
U00096.3|b1298|AAC74380.2|CDS|puuD	765	586	110	3.29641
U00096.3|b1299|AAC74381.1|CDS|puuR	558	379	37	1.71439
U00096.3|b1300|AAC74382.1|CDS|puuC	1488	1309	41	0.550036
U00096.3|b1301|AAC74383.1|CDS|puuB	1281	1102	17	0.270903
U00096.3|b1302|AAC74384.1|CDS|puuE	1266	1087	26	0.42004
U00096.3|b1303|AAC74385.2|CDS|pspF	978	799	112	2.4616
U00096.3|b1304|AAC74386.1|CDS|pspA	669	490	1213	43.4722
U00096.3|b1305|AAC74387.1|CDS|pspB	225	46.6066	85	32.0272
U00096.3|b1306|AAC74388.1|CDS|pspC	360	181	117	11.3515
U00096.3|b1307|AAC74389.1|CDS|pspD	222	43.8484	42	16.8206
U00096.3|b1308|AAC74390.1|CDS|pspE	315	136	340	43.9022
U00096.3|b1309|AAC74391.2|CDS|ycjM	1680	1501	58	0.678569
U00096.3|b1310|AAC74392.1|CDS|ycjN	1293	1114	36	0.567498
U00096.3|b1311|AAC74393.1|CDS|ycjO	882	703	15	0.374699
U00096.3|b1312|AAC74394.1|CDS|ycjP	843	664	12	0.317366
U00096.3|b1313|AAC74395.1|CDS|ycjQ	1053	874	11	0.221018
U00096.3|b1314|AAC74396.2|CDS|ycjR	789	610	13	0.374249
U00096.3|b1315|AAC74397.1|CDS|ycjS	1056	877	30	0.600715
U00096.3|b1316|AAC74398.1|CDS|ycjT	2268	2089	43	0.361474
U00096.3|b1317|AAC74399.1|CDS|ycjU	660	481	8	0.292073
U00096.3|b4524|NA|CDS|ycjV	1082	903	11	0.21392
U00096.3|b1319|AAC74401.1|CDS|ompG	906	727	27	0.652193
U00096.3|b1320|AAC74402.1|CDS|ycjW	999	820	153	3.27661
U00096.3|b1321|AAC74403.1|CDS|ycjX	1398	1219	267	3.8464
U00096.3|b1322|AAC74404.1|CDS|ycjF	1062	883	70	1.39214
U00096.3|b1323|AAC74405.1|CDS|tyrR	1542	1363	1047	13.4896
U00096.3|b1324|AAC74406.1|CDS|tpx	507	328	5802	310.635
U00096.3|b1325|AAC74407.2|CDS|ycjG	966	787	82	1.82972
U00096.3|b1326|AAC74408.2|CDS|mpaA	729	550	60	1.91573
U00096.3|b4525|NA|CDS|ymjC	138	7.80511	0	0
U00096.3|b4673|NA|CDS|ymjD	66	3.85692	0	0
U00096.3|b1327|AAC74409.2|CDS|ycjY	921	742	34	0.804677
U00096.3|b1328|AAC74410.1|CDS|pgrR	900	721	175	4.26235
U00096.3|b1329|AAC74411.2|CDS|mppA	1614	1435	274	3.35309
U00096.3|b1330|AAC74412.1|CDS|ynaI	1032	853	296	6.09382
U00096.3|b1331|AAC74413.1|CDS|insH1	1017	838	209.292	4.38586
