"time","Ribosome","coli Pol","coli Pol-P","coli Pol-2.0","coli Pol-P-2.0","tabasco_id","sim_count"
535,0.61,0,14.87,0,1659.83,"gp1.5",1861.94
540,0.56,0,14.75,0,1661.86,"gp1.5",1888.76
545,0.64,0,13.7,0,1664.34,"gp1.5",1914.87
550,0.58,0,13.61,0,1665.12,"gp1.5",1940.47
555,0.48,0,13.58,0,1666.71,"gp1.5",1966.12
560,0.58,0,13.29,0,1667.93,"gp1.5",1991.31
565,0.56,0,12.42,0,1669.59,"gp1.5",2015.83
570,0.48,0,12.49,0,1670.31,"gp1.5",2041.16
575,0.58,0,12.89,0,1670.98,"gp1.5",2066.32
580,0.46,0,12.31,0,1673.19,"gp1.5",2091.07
585,0.5,0,11.67,0,1674.66,"gp1.5",2115.95
590,0.64,0,12.54,0,1675.71,"gp1.5",2141.85
595,0.63,0,11.58,0,1677.73,"gp1.5",2167.03
600,0.5,0,11.49,0,1678.99,"gp1.5",2192.32
0,10000,1800,0,0,0,"gp1.6",0
5,10000,1800,0,0,0,"gp1.6",0
10,10000,1794.32,0,0,0,"gp1.6",0
15,9999.88,1787.69,0,0,0,"gp1.6",0
16,10000,1792,0,0,0,"gp1.6",0
20,9996.4,1781.81,0,0,0,"gp1.6",0
25,9985.92,1775.14,0,0,0,"gp1.6",0
30,9965.22,1768.19,0,0,0,"gp1.6",0
35,9931.95,1759.87,0,0,0,"gp1.6",0
40,9888.37,1751.59,0,0,0,"gp1.6",0
45,9834.83,1743.19,0,0,0,"gp1.6",0
50,9772.85,1734.89,0,0,0,"gp1.6",0
55,9700.29,1726.26,0,0,0,"gp1.6",0
60,9618.48,1717.81,0,0,0,"gp1.6",0
65,9528.51,1709.23,0.2,0,0,"gp1.6",0
70,9425.58,1696.65,2.88,0,0,"gp1.6",0
75,9310.64,1678.99,11.38,0,0,"gp1.6",0
80,9184.05,1651.99,28.58,0,0,"gp1.6",0
85,9047.87,1616.93,54.2,0,0,"gp1.6",0
90,8901.43,1573.93,87.49,0,0,"gp1.6",0
95,8747.36,1520.43,131.15,0,0,"gp1.6",0
100,8580.24,1458.42,183.91,0,0,"gp1.6",0
105,8399.2,1387.18,245.53,0,0,"gp1.6",0
110,8210.11,1306.9,317.25,0,0,"gp1.6",0
115,8013.95,1218.01,397.05,0,0,"gp1.6",0
120,7808.99,1119.02,486.94,0,0,"gp1.6",0
125,7589.09,1012.07,586.05,0,0,"gp1.6",0
130,7366.61,896.2,694.11,0,0,"gp1.6",0
135,7133.24,771.67,810.74,0,0,"gp1.6",0
140,6890.5,638.94,936.37,0,0,"gp1.6",0
145,6631.43,496.41,1071.94,0,0,"gp1.6",0
150,6355.45,348.52,1213.52,0,0,"gp1.6",0
155,6066.29,197.79,1358.17,0,0,"gp1.6",0
160,5765.1,69.69,1480.47,0,0,"gp1.6",0
165,5442.02,15.67,1529.8,0,0,"gp1.6",0
170,5104.03,1.24,1540.83,0,0,"gp1.6",0.01
175,4727.34,0.01,1540.39,0,0.21,"gp1.6",0.71
180,4310.47,0.01,1538.2,0,2.31,"gp1.6",4.05
185,3825.17,0.03,1532.54,0,9.72,"gp1.6",11.65
190,3268.89,0.01,1519.7,0,25.3,"gp1.6",25.01
195,2630.58,0,1497.26,0,50.28,"gp1.6",45.57
200,1884.23,0.03,1462.4,0,87.23,"gp1.6",74.14
205,1072.83,0.01,1417.81,0,134.91,"gp1.6",111.96
210,387.09,0.01,1360.34,0,196.44,"gp1.6",160.04
215,85.04,0,1292.96,0,267.66,"gp1.6",215.1
220,24.61,0.01,1224.17,0,340.55,"gp1.6",271.24
225,15.18,0.01,1158.86,0,410.1,"gp1.6",328.15
230,11.73,0.01,1095.06,0,477.91,"gp1.6",382.18
235,9.48,0.02,1031.89,0,545.22,"gp1.6",434.54
240,7.85,0,970.91,0,609.96,"gp1.6",484.93
245,6.79,0,910.53,0,673.15,"gp1.6",533.25
250,6.18,0.01,853.83,0,732.46,"gp1.6",580.25
255,5.18,0,798.73,0,791.12,"gp1.6",626.42
260,4.75,0,744.84,0,847.76,"gp1.6",671.97
265,4.38,0,690.19,0,904.29,"gp1.6",715.58
270,4.18,0.01,638.96,0,957.58,"gp1.6",758.62
275,3.61,0.01,587.59,0,1010.9,"gp1.6",801.01
280,3.77,0,536.82,0,1062.93,"gp1.6",843.03
285,2.98,0,489.9,0,1111.69,"gp1.6",885.28
290,3.12,0.01,441.01,0,1161.08,"gp1.6",926.51
295,2.94,0,397.09,0,1205.86,"gp1.6",967.92
300,2.53,0,354.86,0,1249.44,"gp1.6",1006.87
305,2.51,0,316.82,0,1288.96,"gp1.6",1045.63
310,2.1,0,279.48,0,1326.83,"gp1.6",1083.78
315,2.11,0,246.36,0,1360.41,"gp1.6",1120.9
320,2.05,0,215.61,0,1391.69,"gp1.6",1157.38
325,1.75,0,188.4,0,1419.65,"gp1.6",1192.1
330,1.87,0,164,0,1444.39,"gp1.6",1227.62
335,1.75,0,144.85,0,1464.7,"gp1.6",1262.2
340,1.76,0,126.55,0,1483.68,"gp1.6",1297.28
345,1.47,0,111.91,0,1499.63,"gp1.6",1331.98
350,1.26,0,98.62,0,1513.89,"gp1.6",1366.14
355,1.36,0,86.8,0,1526.82,"gp1.6",1400.15
360,1.16,0,77.71,0,1536.05,"gp1.6",1434.66
365,1.44,0,69.42,0,1544.81,"gp1.6",1466.84
370,1.31,0,62.69,0,1552.33,"gp1.6",1499.79
375,1.21,0,56.33,0,1559.32,"gp1.6",1532.1
380,1.23,0,52.57,0,1563.48,"gp1.6",1564.62
385,1.4,0,48.75,0,1568.94,"gp1.6",1597.12
390,1.2,0,45.01,0,1574.04,"gp1.6",1630.77
395,1.03,0,42.16,0,1578.36,"gp1.6",1663.35
400,1.02,0,39.22,0,1583.15,"gp1.6",1695.29
405,1.03,0,37.05,0,1588,"gp1.6",1728.32
410,1.04,0,35.66,0,1591.02,"gp1.6",1761.04
415,0.9,0,32.51,0,1596.04,"gp1.6",1793.77
420,0.85,0,30.96,0,1599.54,"gp1.6",1827.04
425,0.92,0,29.91,0,1602.01,"gp1.6",1859.48
430,0.9,0,28.84,0,1604.56,"gp1.6",1891.86
435,0.85,0,26.77,0,1607.87,"gp1.6",1924.48
440,0.78,0,25.03,0,1611.86,"gp1.6",1956.48
445,0.75,0,23.82,0,1614.38,"gp1.6",1988.62
450,0.82,0,24.34,0,1615.5,"gp1.6",2021.19
455,0.92,0,23.05,0,1619.11,"gp1.6",2053.1
460,0.69,0,22.33,0,1622.23,"gp1.6",2085.02
465,0.69,0,22.06,0,1624.2,"gp1.6",2116.9
470,0.83,0,20.41,0,1627.6,"gp1.6",2149.05
475,0.68,0,19.93,0,1629.6,"gp1.6",2180.32
480,0.68,0,18.79,0,1633.71,"gp1.6",2212.38
485,0.68,0,19.27,0,1635.26,"gp1.6",2245.12
490,0.84,0,18.19,0,1638.44,"gp1.6",2277.79
495,0.44,0,18.01,0,1640.07,"gp1.6",2308.67
500,0.57,0,17.94,0,1642.14,"gp1.6",2340.02
505,0.75,0,16.84,0,1645.44,"gp1.6",2372.33
510,0.61,0,16.36,0,1647.84,"gp1.6",2403.61
515,0.71,0,16.36,0,1650.09,"gp1.6",2434.7
520,0.58,0,15.93,0,1652.71,"gp1.6",2465.91
525,0.55,0,15.17,0,1655.34,"gp1.6",2498.08
530,0.67,0,15.07,0,1657.99,"gp1.6",2530.43
535,0.61,0,14.87,0,1659.83,"gp1.6",2561.37
540,0.56,0,14.75,0,1661.86,"gp1.6",2592.74
545,0.64,0,13.7,0,1664.34,"gp1.6",2623.08
550,0.58,0,13.61,0,1665.12,"gp1.6",2653.54
555,0.48,0,13.58,0,1666.71,"gp1.6",2684.62
560,0.58,0,13.29,0,1667.93,"gp1.6",2716.28
565,0.56,0,12.42,0,1669.59,"gp1.6",2747.45
570,0.48,0,12.49,0,1670.31,"gp1.6",2778.93
575,0.58,0,12.89,0,1670.98,"gp1.6",2810.45
580,0.46,0,12.31,0,1673.19,"gp1.6",2841.91
585,0.5,0,11.67,0,1674.66,"gp1.6",2873.13
590,0.64,0,12.54,0,1675.71,"gp1.6",2904.7
595,0.63,0,11.58,0,1677.73,"gp1.6",2935.48
600,0.5,0,11.49,0,1678.99,"gp1.6",2967.05
0,10000,1800,0,0,0,"gp1.7",0
5,10000,1800,0,0,0,"gp1.7",0
10,10000,1794.32,0,0,0,"gp1.7",0
15,9999.88,1787.69,0,0,0,"gp1.7",0
16,10000,1792,0,0,0,"gp1.7",0
20,9996.4,1781.81,0,0,0,"gp1.7",0
25,9985.92,1775.14,0,0,0,"gp1.7",0
30,9965.22,1768.19,0,0,0,"gp1.7",0
35,9931.95,1759.87,0,0,0,"gp1.7",0
40,9888.37,1751.59,0,0,0,"gp1.7",0
45,9834.83,1743.19,0,0,0,"gp1.7",0
50,9772.85,1734.89,0,0,0,"gp1.7",0
55,9700.29,1726.26,0,0,0,"gp1.7",0
60,9618.48,1717.81,0,0,0,"gp1.7",0
65,9528.51,1709.23,0.2,0,0,"gp1.7",0
70,9425.58,1696.65,2.88,0,0,"gp1.7",0
75,9310.64,1678.99,11.38,0,0,"gp1.7",0
80,9184.05,1651.99,28.58,0,0,"gp1.7",0
85,9047.87,1616.93,54.2,0,0,"gp1.7",0
90,8901.43,1573.93,87.49,0,0,"gp1.7",0
95,8747.36,1520.43,131.15,0,0,"gp1.7",0
100,8580.24,1458.42,183.91,0,0,"gp1.7",0
105,8399.2,1387.18,245.53,0,0,"gp1.7",0
110,8210.11,1306.9,317.25,0,0,"gp1.7",0
115,8013.95,1218.01,397.05,0,0,"gp1.7",0
120,7808.99,1119.02,486.94,0,0,"gp1.7",0
125,7589.09,1012.07,586.05,0,0,"gp1.7",0
130,7366.61,896.2,694.11,0,0,"gp1.7",0
135,7133.24,771.67,810.74,0,0,"gp1.7",0
140,6890.5,638.94,936.37,0,0,"gp1.7",0
145,6631.43,496.41,1071.94,0,0,"gp1.7",0
150,6355.45,348.52,1213.52,0,0,"gp1.7",0
155,6066.29,197.79,1358.17,0,0,"gp1.7",0
160,5765.1,69.69,1480.47,0,0,"gp1.7",0
165,5442.02,15.67,1529.8,0,0,"gp1.7",0
170,5104.03,1.24,1540.83,0,0,"gp1.7",0
175,4727.34,0.01,1540.39,0,0.21,"gp1.7",0
180,4310.47,0.01,1538.2,0,2.31,"gp1.7",0.24
185,3825.17,0.03,1532.54,0,9.72,"gp1.7",2.05
190,3268.89,0.01,1519.7,0,25.3,"gp1.7",8.65
195,2630.58,0,1497.26,0,50.28,"gp1.7",24.27
200,1884.23,0.03,1462.4,0,87.23,"gp1.7",49.34
205,1072.83,0.01,1417.81,0,134.91,"gp1.7",83.99
210,387.09,0.01,1360.34,0,196.44,"gp1.7",131.51
215,85.04,0,1292.96,0,267.66,"gp1.7",192.7
220,24.61,0.01,1224.17,0,340.55,"gp1.7",267.67
225,15.18,0.01,1158.86,0,410.1,"gp1.7",349.93
230,11.73,0.01,1095.06,0,477.91,"gp1.7",431.6
235,9.48,0.02,1031.89,0,545.22,"gp1.7",509.39
240,7.85,0,970.91,0,609.96,"gp1.7",584.93
245,6.79,0,910.53,0,673.15,"gp1.7",659.62
250,6.18,0.01,853.83,0,732.46,"gp1.7",730.81
255,5.18,0,798.73,0,791.12,"gp1.7",799.24
260,4.75,0,744.84,0,847.76,"gp1.7",865.41
265,4.38,0,690.19,0,904.29,"gp1.7",929.13
270,4.18,0.01,638.96,0,957.58,"gp1.7",992.25
275,3.61,0.01,587.59,0,1010.9,"gp1.7",1054.67
280,3.77,0,536.82,0,1062.93,"gp1.7",1113.23
285,2.98,0,489.9,0,1111.69,"gp1.7",1173.7
290,3.12,0.01,441.01,0,1161.08,"gp1.7",1231.73
295,2.94,0,397.09,0,1205.86,"gp1.7",1288.46
300,2.53,0,354.86,0,1249.44,"gp1.7",1343.8
305,2.51,0,316.82,0,1288.96,"gp1.7",1397.7
310,2.1,0,279.48,0,1326.83,"gp1.7",1452.35
315,2.11,0,246.36,0,1360.41,"gp1.7",1505.75
320,2.05,0,215.61,0,1391.69,"gp1.7",1556.95
325,1.75,0,188.4,0,1419.65,"gp1.7",1607.98
330,1.87,0,164,0,1444.39,"gp1.7",1657.3
335,1.75,0,144.85,0,1464.7,"gp1.7",1705.39
340,1.76,0,126.55,0,1483.68,"gp1.7",1754.01
345,1.47,0,111.91,0,1499.63,"gp1.7",1802.14
350,1.26,0,98.62,0,1513.89,"gp1.7",1849.25
355,1.36,0,86.8,0,1526.82,"gp1.7",1895.92
360,1.16,0,77.71,0,1536.05,"gp1.7",1942.17
365,1.44,0,69.42,0,1544.81,"gp1.7",1988.02
370,1.31,0,62.69,0,1552.33,"gp1.7",2032.33
375,1.21,0,56.33,0,1559.32,"gp1.7",2075.44
380,1.23,0,52.57,0,1563.48,"gp1.7",2119.57
385,1.4,0,48.75,0,1568.94,"gp1.7",2162.57
390,1.2,0,45.01,0,1574.04,"gp1.7",2206.23
395,1.03,0,42.16,0,1578.36,"gp1.7",2249.49
400,1.02,0,39.22,0,1583.15,"gp1.7",2291.79
405,1.03,0,37.05,0,1588,"gp1.7",2334.96
410,1.04,0,35.66,0,1591.02,"gp1.7",2377.01
415,0.9,0,32.51,0,1596.04,"gp1.7",2420.42
420,0.85,0,30.96,0,1599.54,"gp1.7",2462.57
425,0.92,0,29.91,0,1602.01,"gp1.7",2505.2
430,0.9,0,28.84,0,1604.56,"gp1.7",2547.44
435,0.85,0,26.77,0,1607.87,"gp1.7",2589.87
440,0.78,0,25.03,0,1611.86,"gp1.7",2632.98
445,0.75,0,23.82,0,1614.38,"gp1.7",2676.03
450,0.82,0,24.34,0,1615.5,"gp1.7",2718.01
455,0.92,0,23.05,0,1619.11,"gp1.7",2760.09
460,0.69,0,22.33,0,1622.23,"gp1.7",2802.8
465,0.69,0,22.06,0,1624.2,"gp1.7",2844.51
470,0.83,0,20.41,0,1627.6,"gp1.7",2885.82
475,0.68,0,19.93,0,1629.6,"gp1.7",2926.73
480,0.68,0,18.79,0,1633.71,"gp1.7",2968.37
485,0.68,0,19.27,0,1635.26,"gp1.7",3009.66
490,0.84,0,18.19,0,1638.44,"gp1.7",3050.19
495,0.44,0,18.01,0,1640.07,"gp1.7",3090.97
500,0.57,0,17.94,0,1642.14,"gp1.7",3131.68
505,0.75,0,16.84,0,1645.44,"gp1.7",3171.55
510,0.61,0,16.36,0,1647.84,"gp1.7",3212.23
515,0.71,0,16.36,0,1650.09,"gp1.7",3252.58
520,0.58,0,15.93,0,1652.71,"gp1.7",3292.58
525,0.55,0,15.17,0,1655.34,"gp1.7",3333
530,0.67,0,15.07,0,1657.99,"gp1.7",3374
535,0.61,0,14.87,0,1659.83,"gp1.7",3414.68
540,0.56,0,14.75,0,1661.86,"gp1.7",3454.92
545,0.64,0,13.7,0,1664.34,"gp1.7",3494.53
550,0.58,0,13.61,0,1665.12,"gp1.7",3534.23
555,0.48,0,13.58,0,1666.71,"gp1.7",3573.17
560,0.58,0,13.29,0,1667.93,"gp1.7",3612.53
565,0.56,0,12.42,0,1669.59,"gp1.7",3652.35
570,0.48,0,12.49,0,1670.31,"gp1.7",3691.49
575,0.58,0,12.89,0,1670.98,"gp1.7",3730.35
580,0.46,0,12.31,0,1673.19,"gp1.7",3769.4
585,0.5,0,11.67,0,1674.66,"gp1.7",3809.09
590,0.64,0,12.54,0,1675.71,"gp1.7",3848.5
595,0.63,0,11.58,0,1677.73,"gp1.7",3888.13
600,0.5,0,11.49,0,1678.99,"gp1.7",3927.67
0,10000,1800,0,0,0,"gp1.8",0
5,10000,1800,0,0,0,"gp1.8",0
10,10000,1794.32,0,0,0,"gp1.8",0
15,9999.88,1787.69,0,0,0,"gp1.8",0
16,10000,1792,0,0,0,"gp1.8",0
20,9996.4,1781.81,0,0,0,"gp1.8",0
25,9985.92,1775.14,0,0,0,"gp1.8",0
30,9965.22,1768.19,0,0,0,"gp1.8",0
35,9931.95,1759.87,0,0,0,"gp1.8",0
40,9888.37,1751.59,0,0,0,"gp1.8",0
45,9834.83,1743.19,0,0,0,"gp1.8",0
50,9772.85,1734.89,0,0,0,"gp1.8",0
55,9700.29,1726.26,0,0,0,"gp1.8",0
60,9618.48,1717.81,0,0,0,"gp1.8",0
65,9528.51,1709.23,0.2,0,0,"gp1.8",0
70,9425.58,1696.65,2.88,0,0,"gp1.8",0
75,9310.64,1678.99,11.38,0,0,"gp1.8",0
80,9184.05,1651.99,28.58,0,0,"gp1.8",0
85,9047.87,1616.93,54.2,0,0,"gp1.8",0
90,8901.43,1573.93,87.49,0,0,"gp1.8",0
95,8747.36,1520.43,131.15,0,0,"gp1.8",0
100,8580.24,1458.42,183.91,0,0,"gp1.8",0
105,8399.2,1387.18,245.53,0,0,"gp1.8",0
110,8210.11,1306.9,317.25,0,0,"gp1.8",0
115,8013.95,1218.01,397.05,0,0,"gp1.8",0
120,7808.99,1119.02,486.94,0,0,"gp1.8",0
125,7589.09,1012.07,586.05,0,0,"gp1.8",0
130,7366.61,896.2,694.11,0,0,"gp1.8",0
135,7133.24,771.67,810.74,0,0,"gp1.8",0
140,6890.5,638.94,936.37,0,0,"gp1.8",0
145,6631.43,496.41,1071.94,0,0,"gp1.8",0
150,6355.45,348.52,1213.52,0,0,"gp1.8",0
155,6066.29,197.79,1358.17,0,0,"gp1.8",0
160,5765.1,69.69,1480.47,0,0,"gp1.8",0
165,5442.02,15.67,1529.8,0,0,"gp1.8",0
170,5104.03,1.24,1540.83,0,0,"gp1.8",0
175,4727.34,0.01,1540.39,0,0.21,"gp1.8",0.57
180,4310.47,0.01,1538.2,0,2.31,"gp1.8",4.26
185,3825.17,0.03,1532.54,0,9.72,"gp1.8",14.01
190,3268.89,0.01,1519.7,0,25.3,"gp1.8",32.58
195,2630.58,0,1497.26,0,50.28,"gp1.8",62.09
200,1884.23,0.03,1462.4,0,87.23,"gp1.8",103.18
205,1072.83,0.01,1417.81,0,134.91,"gp1.8",156.52
210,387.09,0.01,1360.34,0,196.44,"gp1.8",223.69
215,85.04,0,1292.96,0,267.66,"gp1.8",299.62
220,24.61,0.01,1224.17,0,340.55,"gp1.8",375.25
225,15.18,0.01,1158.86,0,410.1,"gp1.8",448.57
230,11.73,0.01,1095.06,0,477.91,"gp1.8",520.74
235,9.48,0.02,1031.89,0,545.22,"gp1.8",590.52
240,7.85,0,970.91,0,609.96,"gp1.8",657.51
245,6.79,0,910.53,0,673.15,"gp1.8",723.76
250,6.18,0.01,853.83,0,732.46,"gp1.8",787.21
255,5.18,0,798.73,0,791.12,"gp1.8",849.89
260,4.75,0,744.84,0,847.76,"gp1.8",911.34
265,4.38,0,690.19,0,904.29,"gp1.8",969.92
270,4.18,0.01,638.96,0,957.58,"gp1.8",1027.52
275,3.61,0.01,587.59,0,1010.9,"gp1.8",1085.3
280,3.77,0,536.82,0,1062.93,"gp1.8",1142.11
285,2.98,0,489.9,0,1111.69,"gp1.8",1197.77
290,3.12,0.01,441.01,0,1161.08,"gp1.8",1253.14
295,2.94,0,397.09,0,1205.86,"gp1.8",1304.82
300,2.53,0,354.86,0,1249.44,"gp1.8",1358.21
305,2.51,0,316.82,0,1288.96,"gp1.8",1409.45
310,2.1,0,279.48,0,1326.83,"gp1.8",1460.36
315,2.11,0,246.36,0,1360.41,"gp1.8",1509.65
320,2.05,0,215.61,0,1391.69,"gp1.8",1557.3
325,1.75,0,188.4,0,1419.65,"gp1.8",1605.22
330,1.87,0,164,0,1444.39,"gp1.8",1651.54
335,1.75,0,144.85,0,1464.7,"gp1.8",1698.04
340,1.76,0,126.55,0,1483.68,"gp1.8",1742.49
345,1.47,0,111.91,0,1499.63,"gp1.8",1788.59
350,1.26,0,98.62,0,1513.89,"gp1.8",1833.11
355,1.36,0,86.8,0,1526.82,"gp1.8",1877.07
360,1.16,0,77.71,0,1536.05,"gp1.8",1920.75
365,1.44,0,69.42,0,1544.81,"gp1.8",1964.57
370,1.31,0,62.69,0,1552.33,"gp1.8",2008.13
375,1.21,0,56.33,0,1559.32,"gp1.8",2049.78
380,1.23,0,52.57,0,1563.48,"gp1.8",2091.9
385,1.4,0,48.75,0,1568.94,"gp1.8",2133.8
390,1.2,0,45.01,0,1574.04,"gp1.8",2175.99
395,1.03,0,42.16,0,1578.36,"gp1.8",2217.91
400,1.02,0,39.22,0,1583.15,"gp1.8",2259.7
405,1.03,0,37.05,0,1588,"gp1.8",2300.96
410,1.04,0,35.66,0,1591.02,"gp1.8",2342.44
415,0.9,0,32.51,0,1596.04,"gp1.8",2383.32
420,0.85,0,30.96,0,1599.54,"gp1.8",2424.68
425,0.92,0,29.91,0,1602.01,"gp1.8",2465.78
430,0.9,0,28.84,0,1604.56,"gp1.8",2507.32
435,0.85,0,26.77,0,1607.87,"gp1.8",2547.71
440,0.78,0,25.03,0,1611.86,"gp1.8",2587.63
445,0.75,0,23.82,0,1614.38,"gp1.8",2628.59
450,0.82,0,24.34,0,1615.5,"gp1.8",2670.25
455,0.92,0,23.05,0,1619.11,"gp1.8",2710.45
460,0.69,0,22.33,0,1622.23,"gp1.8",2751.45
465,0.69,0,22.06,0,1624.2,"gp1.8",2791.54
470,0.83,0,20.41,0,1627.6,"gp1.8",2831.75
475,0.68,0,19.93,0,1629.6,"gp1.8",2871.95
480,0.68,0,18.79,0,1633.71,"gp1.8",2912.25
485,0.68,0,19.27,0,1635.26,"gp1.8",2952.89
490,0.84,0,18.19,0,1638.44,"gp1.8",2993.81
495,0.44,0,18.01,0,1640.07,"gp1.8",3034.61
500,0.57,0,17.94,0,1642.14,"gp1.8",3075.83
505,0.75,0,16.84,0,1645.44,"gp1.8",3114.61
510,0.61,0,16.36,0,1647.84,"gp1.8",3154
515,0.71,0,16.36,0,1650.09,"gp1.8",3193.58
520,0.58,0,15.93,0,1652.71,"gp1.8",3234.65
525,0.55,0,15.17,0,1655.34,"gp1.8",3274.4
530,0.67,0,15.07,0,1657.99,"gp1.8",3313.78
535,0.61,0,14.87,0,1659.83,"gp1.8",3353.5
540,0.56,0,14.75,0,1661.86,"gp1.8",3394.38
545,0.64,0,13.7,0,1664.34,"gp1.8",3433.84
550,0.58,0,13.61,0,1665.12,"gp1.8",3472.57
555,0.48,0,13.58,0,1666.71,"gp1.8",3512.08
560,0.58,0,13.29,0,1667.93,"gp1.8",3552.32
565,0.56,0,12.42,0,1669.59,"gp1.8",3591.69
570,0.48,0,12.49,0,1670.31,"gp1.8",3630.43
575,0.58,0,12.89,0,1670.98,"gp1.8",3668.38
580,0.46,0,12.31,0,1673.19,"gp1.8",3707.72
585,0.5,0,11.67,0,1674.66,"gp1.8",3746.21
590,0.64,0,12.54,0,1675.71,"gp1.8",3784.78
595,0.63,0,11.58,0,1677.73,"gp1.8",3823.66
600,0.5,0,11.49,0,1678.99,"gp1.8",3863.2
0,10000,1800,0,0,0,"gp2.0",0
5,10000,1800,0,0,0,"gp2.0",0
10,10000,1794.32,0,0,0,"gp2.0",0
15,9999.88,1787.69,0,0,0,"gp2.0",0
16,10000,1792,0,0,0,"gp2.0",0
20,9996.4,1781.81,0,0,0,"gp2.0",0
25,9985.92,1775.14,0,0,0,"gp2.0",0
30,9965.22,1768.19,0,0,0,"gp2.0",0
35,9931.95,1759.87,0,0,0,"gp2.0",0
40,9888.37,1751.59,0,0,0,"gp2.0",0
45,9834.83,1743.19,0,0,0,"gp2.0",0
50,9772.85,1734.89,0,0,0,"gp2.0",0
55,9700.29,1726.26,0,0,0,"gp2.0",0
60,9618.48,1717.81,0,0,0,"gp2.0",0
65,9528.51,1709.23,0.2,0,0,"gp2.0",0
70,9425.58,1696.65,2.88,0,0,"gp2.0",0
75,9310.64,1678.99,11.38,0,0,"gp2.0",0
80,9184.05,1651.99,28.58,0,0,"gp2.0",0
85,9047.87,1616.93,54.2,0,0,"gp2.0",0
90,8901.43,1573.93,87.49,0,0,"gp2.0",0
95,8747.36,1520.43,131.15,0,0,"gp2.0",0
100,8580.24,1458.42,183.91,0,0,"gp2.0",0
105,8399.2,1387.18,245.53,0,0,"gp2.0",0
110,8210.11,1306.9,317.25,0,0,"gp2.0",0
115,8013.95,1218.01,397.05,0,0,"gp2.0",0
120,7808.99,1119.02,486.94,0,0,"gp2.0",0
125,7589.09,1012.07,586.05,0,0,"gp2.0",0
130,7366.61,896.2,694.11,0,0,"gp2.0",0
135,7133.24,771.67,810.74,0,0,"gp2.0",0
140,6890.5,638.94,936.37,0,0,"gp2.0",0
145,6631.43,496.41,1071.94,0,0,"gp2.0",0
150,6355.45,348.52,1213.52,0,0,"gp2.0",0
155,6066.29,197.79,1358.17,0,0,"gp2.0",0
160,5765.1,69.69,1480.47,0,0,"gp2.0",0
165,5442.02,15.67,1529.8,0,0,"gp2.0",0
170,5104.03,1.24,1540.83,0,0,"gp2.0",0
175,4727.34,0.01,1540.39,0,0.21,"gp2.0",0.01
180,4310.47,0.01,1538.2,0,2.31,"gp2.0",0.01
185,3825.17,0.03,1532.54,0,9.72,"gp2.0",0.13
190,3268.89,0.01,1519.7,0,25.3,"gp2.0",0.32
195,2630.58,0,1497.26,0,50.28,"gp2.0",0.39
200,1884.23,0.03,1462.4,0,87.23,"gp2.0",0.85
205,1072.83,0.01,1417.81,0,134.91,"gp2.0",1.31
210,387.09,0.01,1360.34,0,196.44,"gp2.0",2.11
215,85.04,0,1292.96,0,267.66,"gp2.0",3.02
220,24.61,0.01,1224.17,0,340.55,"gp2.0",3.81
225,15.18,0.01,1158.86,0,410.1,"gp2.0",5.14
230,11.73,0.01,1095.06,0,477.91,"gp2.0",6.2
235,9.48,0.02,1031.89,0,545.22,"gp2.0",7.49
240,7.85,0,970.91,0,609.96,"gp2.0",8.82
245,6.79,0,910.53,0,673.15,"gp2.0",10.89
250,6.18,0.01,853.83,0,732.46,"gp2.0",12.79
255,5.18,0,798.73,0,791.12,"gp2.0",14.62
260,4.75,0,744.84,0,847.76,"gp2.0",17.48
265,4.38,0,690.19,0,904.29,"gp2.0",18.44
270,4.18,0.01,638.96,0,957.58,"gp2.0",22.44
275,3.61,0.01,587.59,0,1010.9,"gp2.0",24.91
280,3.77,0,536.82,0,1062.93,"gp2.0",29.35
285,2.98,0,489.9,0,1111.69,"gp2.0",35.84
290,3.12,0.01,441.01,0,1161.08,"gp2.0",39.11
295,2.94,0,397.09,0,1205.86,"gp2.0",46.63
300,2.53,0,354.86,0,1249.44,"gp2.0",54.36
305,2.51,0,316.82,0,1288.96,"gp2.0",64.79
310,2.1,0,279.48,0,1326.83,"gp2.0",76.63
315,2.11,0,246.36,0,1360.41,"gp2.0",90.85
320,2.05,0,215.61,0,1391.69,"gp2.0",107.16
325,1.75,0,188.4,0,1419.65,"gp2.0",126.21
330,1.87,0,164,0,1444.39,"gp2.0",147.18
335,1.75,0,144.85,0,1464.7,"gp2.0",171.48
340,1.76,0,126.55,0,1483.68,"gp2.0",196.8
345,1.47,0,111.91,0,1499.63,"gp2.0",225.15
350,1.26,0,98.62,0,1513.89,"gp2.0",254.97
355,1.36,0,86.8,0,1526.82,"gp2.0",284.84
360,1.16,0,77.71,0,1536.05,"gp2.0",318.47
365,1.44,0,69.42,0,1544.81,"gp2.0",352.8
370,1.31,0,62.69,0,1552.33,"gp2.0",386.15
375,1.21,0,56.33,0,1559.32,"gp2.0",421.41
380,1.23,0,52.57,0,1563.48,"gp2.0",458.47
385,1.4,0,48.75,0,1568.94,"gp2.0",494.54
390,1.2,0,45.01,0,1574.04,"gp2.0",530.54
395,1.03,0,42.16,0,1578.36,"gp2.0",567.13
400,1.02,0,39.22,0,1583.15,"gp2.0",603.55
405,1.03,0,37.05,0,1588,"gp2.0",639.57
410,1.04,0,35.66,0,1591.02,"gp2.0",677.43
415,0.9,0,32.51,0,1596.04,"gp2.0",713.42
