target_id	length	eff_length	est_counts	tpm
U00096.3|b2259|AAC75319.2|CDS|pmrD	267	88.0006	16	8.04372
U00096.3|b2260|AAC75320.1|CDS|menE	1356	1177	161	6.05162
U00096.3|b2261|AAC75321.1|CDS|menC	963	784	174	9.81873
U00096.3|b2262|AAC75322.1|CDS|menB	858	679	171	11.1416
U00096.3|b2263|AAC75323.1|CDS|menH	759	580	50	3.81385
U00096.3|b2264|AAC75324.1|CDS|menD	1671	1492	152	4.5071
U00096.3|b2265|AAC75325.2|CDS|menF	1296	1117	163	6.4559
U00096.3|b2266|AAC75326.1|CDS|elaB	306	127	16	5.57363
U00096.3|b2267|AAC75327.1|CDS|elaA	462	283	12	1.87593
U00096.3|b2268|AAC75328.2|CDS|rbn	918	739	48	2.87355
U00096.3|b2269|AAC75329.1|CDS|elaD	1212	1033	6	0.256964
U00096.3|b2270|AAC75330.1|CDS|yfbK	1728	1549	14	0.399852
U00096.3|b2271|AAC75331.2|CDS|yfbL	972	793	1	0.055789
U00096.3|b2272|AAC75332.1|CDS|yfbM	504	325	0	0
U00096.3|b2273|AAC75333.1|CDS|yfbN	717	538	3	0.246695
U00096.3|b2274|AAC75334.2|CDS|yfbO	423	244	1	0.181314
U00096.3|b2275|AAC75335.2|CDS|yfbP	849	670	12	0.792371
U00096.3|b2276|AAC75336.2|CDS|nuoN	1458	1279	696	24.0747
U00096.3|b2277|AAC75337.1|CDS|nuoM	1530	1351	938	30.7163
U00096.3|b2278|AAC75338.1|CDS|nuoL	1842	1663	1346	35.8076
U00096.3|b2279|AAC75339.1|CDS|nuoK	303	124	135	48.1653
U00096.3|b2280|AAC75340.1|CDS|nuoJ	555	376	506	59.5367
U00096.3|b2281|AAC75341.1|CDS|nuoI	543	364	515	62.5933
U00096.3|b2282|AAC75342.1|CDS|nuoH	978	799	792	43.8531
U00096.3|b2283|AAC75343.2|CDS|nuoG	2727	2548	2903	50.4045
U00096.3|b2284|AAC75344.1|CDS|nuoF	1338	1159	1198	45.7294
U00096.3|b2285|AAC75345.1|CDS|nuoE	501	322	486	66.7732
U00096.3|b2286|AAC75346.2|CDS|nuoC	1791	1612	1785	48.9886
U00096.3|b2287|AAC75347.1|CDS|nuoB	663	484	578	52.8329
U00096.3|b2288|AAC75348.1|CDS|nuoA	444	265	257	42.9051
U00096.3|b2289|AAC75349.1|CDS|lrhA	939	760	18	1.04781
U00096.3|b2290|AAC75350.1|CDS|alaA	1218	1039	205	8.72892
U00096.3|b2291|AAC75351.1|CDS|yfbR	600	421	19	1.99661
U00096.3|b2292|AAC75352.1|CDS|yfbS	1833	1654	23	0.615197
U00096.3|b2293|AAC75353.2|CDS|yfbT	651	472	75	7.02977
U00096.3|b2294|AAC75354.2|CDS|yfbU	495	316	68	9.52015
U00096.3|b2295|AAC75355.1|CDS|yfbV	456	277	39	6.22884
U00096.3|b2296|AAC75356.1|CDS|ackA	1203	1024	3825	165.255
U00096.3|b2297|AAC75357.1|CDS|pta	2145	1966	4199	94.4897
U00096.3|b2298|AAC75358.2|CDS|yfcC	1521	1342	9	0.296696
U00096.3|b2299|AAC75359.1|CDS|yfcD	543	364	130	15.8003
U00096.3|b2300|AAC75360.1|CDS|yfcE	555	376	148	17.4139
U00096.3|b2301|AAC75361.1|CDS|yfcF	645	466	8	0.759497
U00096.3|b2302|AAC75362.1|CDS|yfcG	648	469	3	0.28299
U00096.3|b2303|AAC75363.1|CDS|folX	363	184	142	34.1423
U00096.3|b2304|AAC75364.1|CDS|yfcH	894	715	131	8.10564
U00096.3|b2305|AAC75365.1|CDS|yfcI	891	712	14	0.869902
U00096.3|b2306|AAC75366.1|CDS|hisP	774	595	16	1.18967
U00096.3|b2307|AAC75367.1|CDS|hisM	717	538	16	1.31571
U00096.3|b2308|AAC75368.1|CDS|hisQ	687	508	16	1.39341
U00096.3|b2309|AAC75369.1|CDS|hisJ	783	604	101	7.39787
U00096.3|b2310|AAC75370.1|CDS|argT	783	604	19	1.39168
U00096.3|b2311|AAC75371.1|CDS|ubiX	570	391	26	2.94184
U00096.3|b2312|AAC75372.1|CDS|purF	1518	1339	117	3.86569
U00096.3|b2313|AAC75373.1|CDS|cvpA	489	310	36	5.13763
U00096.3|b2314|AAC75374.2|CDS|dedD	663	484	100	9.14064
U00096.3|b2315|AAC75375.1|CDS|folC	1269	1090	311	12.6228
U00096.3|b2316|AAC75376.1|CDS|accD	915	736	1007	60.5304
U00096.3|b2317|AAC75377.1|CDS|dedA	660	481	116	10.6693
U00096.3|b2318|AAC75378.1|CDS|truA	813	634	141	9.83902
U00096.3|b2319|AAC75379.1|CDS|usg	1014	835	291	15.418
U00096.3|b2320|AAC75380.1|CDS|pdxB	1137	958	279	12.8843
U00096.3|b2321|AAC75381.1|CDS|flk	996	817	87	4.71107
U00096.3|b2322|AAC75382.1|CDS|yfcJ	1179	1000	29	1.28298
U00096.3|b2323|AAC75383.1|CDS|fabB	1221	1042	4806	204.051
U00096.3|b2324|AAC75384.2|CDS|mnmC	2007	1828	205	4.96135
U00096.3|b2325|AAC75385.1|CDS|yfcL	279	100	39	17.2539
U00096.3|b2326|AAC75386.1|CDS|epmC	549	370	68	8.13073
U00096.3|b2327|AAC75387.1|CDS|yfcA	810	631	59	4.13661
U00096.3|b2328|AAC75388.1|CDS|mepA	825	646	112	7.67022
U00096.3|b2329|AAC75389.1|CDS|aroC	1086	907	248	12.0967
U00096.3|b2330|AAC75390.2|CDS|prmB	933	754	321	18.8346
U00096.3|b2331|AAC75391.1|CDS|smrB	552	373	59	6.99786
U00096.3|b2332|AAC75392.2|CDS|yfcO	822	643	32	2.20172
U00096.3|b2333|AAC75393.1|CDS|yfcP	540	361	3	0.367651
U00096.3|b2334|AAC75394.1|CDS|yfcQ	489	310	0	0
U00096.3|b2335|AAC75395.1|CDS|yfcR	513	334	0	0
U00096.3|b2336|AAC75396.1|CDS|yfcS	753	574	2	0.154149
U00096.3|b4661|NA|CDS|yfcU	2646	2467	23	0.412459
U00096.3|b2339|AAC75399.1|CDS|yfcV	564	385	7	0.804377
U00096.3|b2340|AAC75400.1|CDS|sixA	486	307	127	18.3015
U00096.3|b2341|AAC75401.1|CDS|fadJ	2145	1966	28	0.630081
U00096.3|b2342|AAC75402.1|CDS|fadI	1311	1132	15	0.586229
U00096.3|b2343|AAC75403.2|CDS|yfcZ	285	106	48	20.0335
U00096.3|b2344|AAC75404.2|CDS|fadL	1341	1162	1540	58.6323
U00096.3|b2345|AAC75405.1|CDS|yfdF	1059	880	8	0.402188
U00096.3|b2346|AAC75406.1|CDS|mlaA	756	577	263	20.1652
U00096.3|b2347|AAC75407.1|CDS|yfdC	933	754	10	0.586747
U00096.3|b2348|NA|tRNA|argW	75	4.11003	0	0
U00096.3|b2349|AAC75408.1|CDS|intS	1158	979	84	3.79593
U00096.3|b2350|AAC75409.1|CDS|gtrA	363	184	73	17.552
U00096.3|b2351|AAC75410.1|CDS|gtrB	921	742	32	1.90796
U00096.3|b2352|AAC75411.1|CDS|gtrS	1332	1153	11	0.422071
U00096.3|b2353|NA|CDS|tfaS	291	112	14	5.53009
U00096.3|b2354|AAC75413.1|CDS|yfdK	441	262	1	0.168858
U00096.3|b2355|NA|CDS|yfdL	579	400	3	0.331805
U00096.3|b2356|NA|CDS|yfdM	270	91.0003	0	0
U00096.3|b2357|AAC75416.1|CDS|yfdN	495	316	0	0
U00096.3|b2358|NA|CDS|oweS	708	529	0	0
U00096.3|b2359|AAC75418.2|CDS|yfdP	363	184	0	0
U00096.3|b2360|AAC75419.1|CDS|yfdQ	825	646	4	0.273936
U00096.3|b2361|AAC75420.2|CDS|yfdR	537	358	0	0
U00096.3|b2362|AAC75421.1|CDS|yfdS	363	184	0	0
U00096.3|b2363|AAC75422.1|CDS|yfdT	306	127	1	0.348352
U00096.3|b4545|NA|CDS|ypdJ	51	3.50437	0	0
U00096.3|b4501|ABD18695.1|CDS|torI	201	27.2129	5	8.12862
U00096.3|b4643|NA|tRNA|pawZ	15	2.88418	0	0
U00096.3|b2364|AAC75423.1|CDS|dsdC	936	757	22	1.28573
U00096.3|b2365|AAC75424.1|CDS|dsdX	1338	1159	3	0.114514
U00096.3|b2366|AAC75425.1|CDS|dsdA	1329	1150	24	0.923284
U00096.3|b2367|AAC75426.1|CDS|emrY	1539	1360	9	0.292769
U00096.3|b2368|AAC75427.1|CDS|emrK	1164	985	3	0.134743
U00096.3|b2369|AAC75428.1|CDS|evgA	615	436	66	6.69699
U00096.3|b2370|AAC75429.1|CDS|evgS	3594	3415	75	0.971612
U00096.3|b2371|AAC75430.2|CDS|yfdE	1146	967	7	0.320253
U00096.3|b2372|AAC75431.1|CDS|yfdV	945	766	4	0.231022
U00096.3|b2373|AAC75432.1|CDS|oxc	1695	1516	6	0.175095
U00096.3|b2374|AAC75433.1|CDS|frc	1251	1072	6	0.247616
U00096.3|b2375|AAC75434.1|CDS|yfdX	636	457	9	0.871261
U00096.3|b2376|AAC75435.1|CDS|ypdI	276	97.0001	3	1.36827
U00096.3|b2377|AAC75436.1|CDS|yfdY	243	64.0516	7	4.83493
U00096.3|b2378|AAC75437.2|CDS|lpxP	921	742	43	2.56381
U00096.3|b4680|ACO60002.1|CDS|ypdK	72	4.02165	0	0
U00096.3|b2379|AAC75438.1|CDS|alaC	1239	1060	105	4.38233
U00096.3|b2380|AAC75439.1|CDS|ypdA	1698	1519	63	1.83487
U00096.3|b2381|AAC75440.1|CDS|ypdB	735	556	41	3.26235
U00096.3|b2382|AAC75441.1|CDS|ypdC	858	679	11	0.716713
U00096.3|b2383|AAC75442.1|CDS|fryA	2496	2317	7	0.133658
U00096.3|b2384|AAC75443.1|CDS|ypdE	1038	859	1	0.0515026
U00096.3|b2385|AAC75444.1|CDS|ypdF	1086	907	3	0.146331
U00096.3|b2386|AAC75445.1|CDS|fryC	1248	1069	0	0
U00096.3|b2387|AAC75446.1|CDS|fryB	327	148	0	0
U00096.3|b2388|AAC75447.1|CDS|glk	966	787	110	6.18358
U00096.3|b2389|AAC75448.1|CDS|yfeO	1257	1078	24	0.984951
U00096.3|b2390|AAC75449.1|CDS|ypeC	327	148	6	1.79354
U00096.3|b2392|AAC75451.1|CDS|mntH	1239	1060	69	2.87982
U00096.3|b2393|AAC75452.1|CDS|nupC	1203	1024	678	29.2922
U00096.3|b2394|AAC75453.2|CDS|insL1	1113	934	206.333	9.77338
U00096.3|b2395|AAC75454.2|CDS|yfeA	2190	2011	154	3.3879
U00096.3|b2396|NA|tRNA|alaX	76	4.14046	0	0
U00096.3|b2397|NA|tRNA|alaW	76	4.14046	0	0
U00096.3|b2398|AAC75455.2|CDS|yfeC	345	166	16	4.26417
U00096.3|b2399|AAC75456.3|CDS|yfeD	393	214	18	3.72118
U00096.3|b2400|AAC75457.1|CDS|gltX	1416	1237	1340	47.9245
U00096.3|b2401|NA|tRNA|valU	76	4.14046	0	0
U00096.3|b2402|NA|tRNA|valX	76	4.14046	0	0
U00096.3|b2403|NA|tRNA|valY	76	4.14046	0	0
U00096.3|b2404|NA|tRNA|lysV	76	4.14046	0	0
U00096.3|b2405|AAC75458.1|CDS|xapR	885	706	21	1.31594
U00096.3|b2406|AAC75459.1|CDS|xapB	1257	1078	10	0.410396
U00096.3|b2407|AAC75460.1|CDS|xapA	834	655	0	0
U00096.3|b2408|AAC75461.1|CDS|yfeN	765	586	6	0.452977
U00096.3|b2409|AAC75462.1|CDS|yfeR	927	748	27	1.59692
U00096.3|b2410|AAC75463.1|CDS|yfeH	999	820	49	2.64365
U00096.3|b4546|ABD18696.1|CDS|ypeB	219	41.1625	3	3.22434
U00096.3|b2411|AAC75464.1|CDS|ligA	2016	1837	366	8.81443
U00096.3|b2412|AAC75465.1|CDS|zipA	987	808	470	25.7341
U00096.3|b2413|AAC75466.1|CDS|cysZ	762	583	50	3.79423
U00096.3|b2414|AAC75467.1|CDS|cysK	972	793	157	8.75888
U00096.3|b2415|AAC75468.1|CDS|ptsH	258	79.0036	656	367.349
U00096.3|b2416|AAC75469.1|CDS|ptsI	1728	1549	4506	128.695
U00096.3|b2417|AAC75470.1|CDS|crr	510	331	1330	177.765
U00096.3|b2418|AAC75471.1|CDS|pdxK	852	673	68	4.47009
U00096.3|b2419|AAC75472.1|CDS|yfeK	375	196	7	1.58003
U00096.3|b2420|AAC75473.1|CDS|yfeS	735	556	13	1.03441
U00096.3|b2421|AAC75474.1|CDS|cysM	912	733	42	2.53494
U00096.3|b2422|AAC75475.1|CDS|cysA	1098	919	12	0.577681
U00096.3|b2423|AAC75476.2|CDS|cysW	876	697	5	0.317365
U00096.3|b2424|AAC75477.1|CDS|cysU	834	655	7	0.472802
U00096.3|b2425|AAC75478.1|CDS|cysP	1017	838	9	0.475139
U00096.3|b2426|AAC75479.2|CDS|ucpA	792	613	137	9.8874
U00096.3|b2427|AAC75480.1|CDS|murR	858	679	10	0.651557
U00096.3|b2428|AAC75481.1|CDS|murQ	897	718	36	2.2182
U00096.3|b2429|AAC75482.1|CDS|murP	1425	1246	27	0.958667
U00096.3|b2430|AAC75483.2|CDS|yfeW	1305	1126	33	1.29658
U00096.3|b2431|AAC75484.2|CDS|yfeX	900	721	258	15.8309
U00096.3|b2432|AAC75485.1|CDS|yfeY	576	397	71	7.91207
U00096.3|b2433|AAC75486.2|CDS|yfeZ	450	271	34	5.5505
U00096.3|b2434|AAC75487.2|CDS|ypeA	426	247	37	6.62715
U00096.3|b2435|AAC75488.1|CDS|amiA	870	691	87	5.5701
U00096.3|b2436|AAC75489.1|CDS|hemF	900	721	58	3.55889
U00096.3|b2437|AAC75490.1|CDS|eutR	1053	874	6	0.303712
U00096.3|b2438|AAC75491.2|CDS|eutK	501	322	2	0.274787
U00096.3|b2439|AAC75492.1|CDS|eutL	660	481	2	0.183953
U00096.3|b2440|AAC75493.1|CDS|eutC	888	709	6	0.374392
U00096.3|b2441|AAC75494.2|CDS|eutB	1362	1183	125	4.67463
U00096.3|b2442|AAC75495.2|CDS|intZ	1209	1030	0	0
U00096.3|b2443|AAC75496.1|CDS|yffL	642	463	0	0
U00096.3|b2444|AAC75497.1|CDS|yffM	246	67.0317	0	0
U00096.3|b2445|AAC75498.2|CDS|yffN	369	190	0	0
U00096.3|b2446|AAC75499.1|CDS|yffO	417	238	0	0
U00096.3|b2447|AAC75500.1|CDS|yffP	594	415	0	0
U00096.3|b2448|AAC75501.2|CDS|yffQ	378	199	0	0
U00096.3|b2449|AAC75502.1|CDS|yffR	393	214	0	0
U00096.3|b2450|AAC75503.2|CDS|yffS	810	631	0	0
U00096.3|b2451|AAC75504.1|CDS|eutA	1404	1225	5	0.180574
U00096.3|b2452|AAC75505.1|CDS|eutH	1227	1048	2	0.0844288
U00096.3|b2453|AAC75506.2|CDS|eutG	1188	1009	1	0.0438461
U00096.3|b2454|AAC75507.1|CDS|eutJ	837	658	3	0.201705
U00096.3|b2455|AAC75508.1|CDS|eutE	1404	1225	0	0
U00096.3|b2456|AAC75509.1|CDS|eutN	288	109	0	0
U00096.3|b2457|AAC75510.2|CDS|eutM	294	115	3	1.15411
U00096.3|b2458|AAC75511.1|CDS|eutD	1017	838	0	0
U00096.3|b2459|AAC75512.1|CDS|eutT	804	625	1	0.0707851
U00096.3|b2460|AAC75513.1|CDS|eutQ	702	523	6	0.507542
U00096.3|b2461|AAC75514.1|CDS|eutP	480	301	1	0.146979
U00096.3|b2462|AAC75515.2|CDS|eutS	336	157	2	0.563576
U00096.3|b2463|AAC75516.1|CDS|maeB	2280	2101	390	8.21222
U00096.3|b2464|AAC75517.1|CDS|talA	951	772	18	1.03152
U00096.3|b2465|AAC75518.1|CDS|tktB	2004	1825	36	0.872694
U00096.3|b2466|AAC75519.1|CDS|ypfG	1044	865	26	1.32978
U00096.3|b2467|AAC75520.1|CDS|nudK	576	397	31	3.45456
U00096.3|b2468|AAC75521.1|CDS|aegA	1980	1801	13	0.319339
U00096.3|b2469|AAC75522.1|CDS|narQ	1701	1522	29	0.842957
U00096.3|b2470|AAC75523.1|CDS|acrD	3114	2935	52	0.783822
U00096.3|b4606|ABP93450.1|CDS|ypfM	60	3.70659	0	0
U00096.3|b2471|AAC75524.1|CDS|yffB	357	178	40	9.94173
U00096.3|b2472|AAC75525.1|CDS|dapE	1128	949	166	7.73863
U00096.3|b4547|ABD18697.1|CDS|ypfN	201	27.2129	20	32.5145
U00096.3|b2473|AAC75526.2|CDS|ypfH	699	520	24	2.04188
U00096.3|b2474|AAC75527.1|CDS|tmcA	2016	1837	101	2.4324
U00096.3|b2475|AAC75528.1|CDS|ypfJ	864	685	75	4.84387
U00096.3|b2476|AAC75529.1|CDS|purC	714	535	48	3.96926
U00096.3|b2477|AAC75530.2|CDS|bamC	1035	856	489	25.273
U00096.3|b2478|AAC75531.1|CDS|dapA	879	700	572	36.151
U00096.3|b2479|AAC75532.2|CDS|gcvR	573	394	61	6.84945
U00096.3|b2480|AAC75533.1|CDS|bcp	471	292	304	46.0588
U00096.3|b2481|AAC75534.2|CDS|hyfA	618	439	0	0
U00096.3|b2482|AAC75535.1|CDS|hyfB	2019	1840	11	0.264483
U00096.3|b2483|AAC75536.2|CDS|hyfC	948	769	0	0
U00096.3|b2484|AAC75537.1|CDS|hyfD	1440	1261	3	0.105251
U00096.3|b2485|AAC75538.1|CDS|hyfE	651	472	1	0.0937303
U00096.3|b2486|AAC75539.1|CDS|hyfF	1581	1402	7	0.220888
U00096.3|b2487|AAC75540.1|CDS|hyfG	1668	1489	5	0.148558
U00096.3|b2488|AAC75541.1|CDS|hyfH	546	367	3	0.361641
U00096.3|b2489|AAC75542.1|CDS|hyfI	759	580	7	0.53394
U00096.3|b2490|AAC75543.2|CDS|hyfJ	414	235	3	0.564775
U00096.3|b2491|AAC75544.2|CDS|hyfR	2013	1834	12	0.28947
U00096.3|b2492|AAC75545.1|CDS|focB	849	670	13	0.858402
U00096.3|b2493|AAC75546.1|CDS|yfgO	1062	883	72	3.6074
U00096.3|b2494|AAC75547.1|CDS|bepA	1464	1285	97	3.33957
U00096.3|b2495|AAC75548.1|CDS|yfgD	360	181	46	11.2435
U00096.3|b2496|AAC75549.2|CDS|hda	702	523	104	8.79739
U00096.3|b2497|AAC75550.1|CDS|uraA	1290	1111	151	6.01291
U00096.3|b2498|AAC75551.2|CDS|upp	627	448	562	55.4984
U00096.3|b2499|AAC75552.1|CDS|purM	1038	859	51	2.62663
U00096.3|b2500|AAC75553.1|CDS|purN	639	460	64	6.15523
U00096.3|b2501|AAC75554.1|CDS|ppk	2067	1888	235	5.50666
U00096.3|b2502|AAC75555.1|CDS|ppx	1542	1363	157	5.09596
U00096.3|b2503|AAC75556.1|CDS|yfgF	2244	2065	14	0.299937
U00096.3|b2504|AAC75557.1|CDS|yfgG	192	21.9418	6	12.0976
U00096.3|b2505|AAC75558.1|CDS|yfgH	519	340	3	0.390359
U00096.3|b2506|AAC75559.1|CDS|yfgI	540	361	4	0.490202
U00096.3|b2507|AAC75560.1|CDS|guaA	1578	1399	1383	43.7347
U00096.3|b2508|AAC75561.1|CDS|guaB	1467	1288	817	28.0626
U00096.3|b2509|AAC75562.1|CDS|xseA	1371	1192	279	10.355
U00096.3|b2510|AAC75563.2|CDS|yfgJ	216	38.5618	5	5.73634
U00096.3|b2511|AAC75564.2|CDS|der	1473	1294	903	30.8728
U00096.3|b2512|AAC75565.1|CDS|bamB	1179	1000	689	30.4819
U00096.3|b2513|AAC75566.1|CDS|yfgM	621	442	350	35.0322
U00096.3|b2514|AAC75567.1|CDS|hisS	1275	1096	885	35.7236
U00096.3|b2515|AAC75568.1|CDS|ispG	1119	940	448	21.0849
U00096.3|b2516|AAC75569.1|CDS|rodZ	1014	835	343	18.1731
U00096.3|b2517|AAC75570.1|CDS|rlmN	1155	976	538	24.3868
U00096.3|b2518|AAC75571.1|CDS|ndk	432	253	314	54.9074
U00096.3|b2519|AAC75572.1|CDS|pbpC	2313	2134	36	0.746329
U00096.3|b2520|AAC75573.1|CDS|yfhM	4962	4783	229	2.11815
U00096.3|b2521|AAC75574.2|CDS|sseA	846	667	143	9.48489
U00096.3|b2522|AAC75575.2|CDS|sseB	777	598	153	11.3191
U00096.3|b2523|AAC75576.2|CDS|pepB	1284	1105	383	15.3341
U00096.3|b2524|AAC75577.1|CDS|iscX	201	27.2129	80	130.058
U00096.3|b2525|AAC75578.1|CDS|fdx	336	157	325	91.5811
U00096.3|b2526|AAC75579.1|CDS|hscA	1851	1672	1158	30.6404
U00096.3|b2527|AAC75580.1|CDS|hscB	516	337	266	34.92
U00096.3|b2528|AAC75581.1|CDS|iscA	324	145	319	97.3296
U00096.3|b2529|AAC75582.1|CDS|iscU	387	208	608	129.319
U00096.3|b2530|AAT48142.1|CDS|iscS	1215	1036	1980	84.5527
U00096.3|b2531|AAC75584.1|CDS|iscR	489	310	384	54.8014
U00096.3|b2532|AAC75585.1|CDS|trmJ	741	562	353	27.7882
U00096.3|b2533|AAC75586.1|CDS|suhB	804	625	747	52.8765
U00096.3|b2534|AAC75587.2|CDS|yfhR	855	676	10	0.654448
U00096.3|b2535|AAC75588.2|CDS|csiE	1281	1102	33	1.32481
U00096.3|b2536|AAC75589.1|CDS|hcaT	1140	961	48	2.20973
U00096.3|b2537|AAC75590.1|CDS|hcaR	891	712	7	0.434951
U00096.3|b4706|AGW80435.1|CDS|iroK	66	3.85692	0	0
U00096.3|b2538|AAC75591.1|CDS|hcaE	1362	1183	11	0.411368
U00096.3|b2539|AAC75592.1|CDS|hcaF	519	340	3	0.390359
U00096.3|b2540|AAC75593.1|CDS|hcaC	321	142	1	0.311554
U00096.3|b2541|AAC75594.1|CDS|hcaB	813	634	7	0.488462
U00096.3|b2542|AAC75595.1|CDS|hcaD	1203	1024	6	0.259223
U00096.3|b2543|AAC75596.2|CDS|yphA	423	244	4	0.725258
U00096.3|b2544|AAC75597.1|CDS|yphB	873	694	8	0.509979
U00096.3|b2545|AAC75598.2|CDS|yphC	1062	883	6	0.300616
U00096.3|b2546|AAC75599.1|CDS|yphD	999	820	4	0.215808
U00096.3|b2547|AAC75600.1|CDS|yphE	1512	1333	5	0.165944
U00096.3|b2548|AAC75601.1|CDS|yphF	984	805	6	0.329744
U00096.3|b2549|AAC75602.2|CDS|yphG	3282	3103	16	0.228118
U00096.3|b2550|AAC75603.2|CDS|yphH	1194	1015	11	0.479456
U00096.3|b2551|AAC75604.1|CDS|glyA	1254	1075	800	32.9233
U00096.3|b2552|AAC75605.1|CDS|hmp	1191	1012	60	2.62297
U00096.3|b2553|AAC75606.1|CDS|glnB	339	160	72	19.9083
U00096.3|b2554|AAC75607.1|CDS|glrR	1335	1156	64	2.44931
U00096.3|b2555|AAC75608.1|CDS|yfhG	714	535	53	4.38272
U00096.3|b2556|AAC75609.2|CDS|glrK	1428	1249	52	1.84189
U00096.3|b2557|AAT48143.1|CDS|purL	3888	3709	172	2.0516
U00096.3|b2558|AAC75611.2|CDS|mltF	1557	1378	86	2.76103
U00096.3|b2559|AAC75612.2|CDS|tadA	504	325	74	10.0733
U00096.3|b2560|AAC75613.2|CDS|pgpC	636	457	38	3.67866
U00096.3|b2561|AAC75614.2|CDS|yfhH	849	670	43	2.83933
U00096.3|b2562|AAC75615.1|CDS|yfhL	261	82.002	19	10.2507
U00096.3|b4687|ACO60003.1|CDS|shoB	81	4.3003	0	0
U00096.3|b2563|AAC75616.1|CDS|acpS	381	202	15	3.2852
U00096.3|b2564|AAC75617.1|CDS|pdxJ	732	553	144	11.5202
U00096.3|b2565|AAC75618.1|CDS|recO	729	550	87	6.99808
U00096.3|b2566|AAC75619.1|CDS|era	906	727	544	33.1045
U00096.3|b2567|AAC75620.1|CDS|rnc	681	502	373	32.8721
U00096.3|b2568|AAC75621.1|CDS|lepB	975	796	433	24.0656
U00096.3|b2569|AAC75622.1|CDS|lepA	1800	1621	1534	41.8663
U00096.3|b2570|AAC75623.1|CDS|rseC	480	301	79	11.6113
U00096.3|b2571|AAC75624.1|CDS|rseB	957	778	287	16.3202
U00096.3|b2572|AAC75625.1|CDS|rseA	651	472	372	34.8677
U00096.3|b2573|AAC75626.1|CDS|rpoE	576	397	211	23.5133
U00096.3|b2574|AAC75627.1|CDS|nadB	1623	1444	13	0.398289
U00096.3|b2575|AAC75628.2|CDS|trmN	738	559	34	2.69085
U00096.3|b2576|AAC75629.1|CDS|srmB	1335	1156	671	25.6795
U00096.3|b2577|AAC75630.2|CDS|yfiE	882	703	34	2.13966
U00096.3|b2578|AAC75631.1|CDS|eamB	588	409	3	0.324504
U00096.3|b2579|AAC75632.1|CDS|grcA	384	205	154	33.2345
U00096.3|b2580|AAC75633.1|CDS|ung	690	511	87	7.53218
U00096.3|b2581|AAC75634.1|CDS|yfiF	1038	859	411	21.1676
U00096.3|b2582|AAC75635.1|CDS|trxC	420	241	26	4.77286
U00096.3|b2583|AAC75636.2|CDS|yfiP	699	520	44	3.74344
U00096.3|b2584|AAC75637.1|CDS|pka	2661	2482	98	1.74681
U00096.3|b2585|AAC75638.2|CDS|pssA	1356	1177	596	22.4023
U00096.3|b2586|AAC75639.2|CDS|yfiM	324	145	33	10.0686
U00096.3|b2587|AAC75640.1|CDS|kgtP	1299	1120	783	30.929
U00096.3|b2588|NA|rRNA|rrfG	120	6.21	0	0
U00096.3|b2589|NA|rRNA|rrlG	2904	2725	4.25695e+06	69112.1
U00096.3|b2590|NA|tRNA|gltW	76	4.14046	0	0
U00096.3|b2591|NA|rRNA|rrsG	1542	1363	1.20392e+06	39077.1
U00096.3|b2592|AAC75641.1|CDS|clpB	2574	2395	956	17.6593
U00096.3|b2593|AAC75642.1|CDS|yfiH	732	553	89	7.12011
U00096.3|b2594|AAC75643.1|CDS|rluD	981	802	286	15.7766
U00096.3|b2595|AAC75644.1|CDS|bamD	738	559	494	39.0964
U00096.3|b2597|AAC75646.1|CDS|raiA	342	163	80	21.7132
U00096.3|b2598|AAC75647.1|CDS|pheL	48	3.44246	0	0
U00096.3|b2599|AAC75648.1|CDS|pheA	1161	982	228	10.2718
U00096.3|b2600|AAC75649.1|CDS|tyrA	1122	943	4765	223.549
U00096.3|b2601|AAC75650.1|CDS|aroF	1071	892	8201	406.747
U00096.3|b2602|AAC75651.2|CDS|yfiL	366	187	4	0.946325
U00096.3|b2603|AAC75652.1|CDS|yfiR	519	340	17	2.21204
U00096.3|b2604|AAC75653.1|CDS|yfiN	1227	1048	46	1.94186
U00096.3|b2605|AAC75654.1|CDS|yfiB	483	304	40	5.82115
U00096.3|b2606|AAC75655.1|CDS|rplS	348	169	2432	636.647
U00096.3|b2607|AAC75656.1|CDS|trmD	768	589	8738	656.325
U00096.3|b2608|AAC75657.2|CDS|rimM	549	370	7482	894.619
U00096.3|b2609|AAC75658.1|CDS|rpsP	249	70.019	2315	1462.71
U00096.3|b2610|AAC75659.1|CDS|ffh	1362	1183	840	31.4135
U00096.3|b2611|AAC75660.2|CDS|ypjD	792	613	117	8.44399
U00096.3|b4461|AAT48144.3|CDS|yfjD	1287	1108	153	6.10905
U00096.3|b2614|AAC75663.1|CDS|grpE	594	415	800	85.2833
U00096.3|b2615|AAC75664.1|CDS|nadK	879	700	51	3.22325
U00096.3|b2616|AAT48145.1|CDS|recN	1662	1483	140	4.17647
U00096.3|b2617|AAC75666.2|CDS|bamE	342	163	89	24.156
U00096.3|b2618|AAC75667.2|CDS|ratB	291	112	104	41.0807
U00096.3|b2619|AAC75668.1|CDS|ratA	477	298	157	23.308
U00096.3|b2620|AAC75669.1|CDS|smpB	483	304	134	19.5008
U00096.3|b2622|AAC75670.1|CDS|intA	1242	1063	84	3.49597
U00096.3|b2623|AAC75671.1|CDS|yfjH	957	778	22	1.25102
U00096.3|b2624|AAC75672.1|CDS|alpA	213	36.0583	0	0
