strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,5min,YP_003047293.1,165975713.21875,28442052.0052179,1,ecoli,126822767091.98,126822767091.98,0.00130872174629633,3
11-44,5min,YP_003047295.1,18410952.421875,9381001.57522052,2,ecoli,126822767091.98,126822767091.98,0.000145170720084684,3
11-44,5min,YP_003047297.1,4503561.83203125,1266114.29345821,2,ecoli,126822767091.98,126822767091.98,3.55106731645822e-05,3
11-44,5min,YP_003047310.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047313.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047318.1,2769031.6171875,1034773.29083126,1,ecoli,126822767091.98,126822767091.98,2.18338684818256e-05,3
11-44,5min,YP_003047321.1,4644712.96484375,2724518.37363705,2,ecoli,126822767091.98,126822767091.98,3.66236526086447e-05,3
11-44,5min,YP_003047322.1,11253839.9036458,2770670.62565545,3,ecoli,126822767091.98,126822767091.98,8.87367478386888e-05,3
11-44,5min,YP_003047348.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047377.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047385.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047390.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047397.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047398.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047399.1,8308514.125,3441829.70628015,1,ecoli,126822767091.98,126822767091.98,6.55127964443017e-05,3
11-44,5min,YP_003047406.1,26120128.5130208,15383347.5321892,3,ecoli,126822767091.98,126822767091.98,0.000205957724405088,3
11-44,5min,YP_003047409.1,4265694.703125,1147981.29659263,2,ecoli,126822767091.98,126822767091.98,3.36350861989254e-05,3
11-44,5min,YP_003047410.1,38675536.9635417,14078768.9111498,3,ecoli,126822767091.98,126822767091.98,0.000304957365703049,3
11-44,5min,YP_003047411.1,20769687.2089844,10321409.6287903,2,ecoli,126822767091.98,126822767091.98,0.000163769390033264,3
11-44,5min,YP_003047413.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047416.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047417.1,55803260.3095703,34809231.0422536,2,ecoli,126822767091.98,126822767091.98,0.000440009799416362,3
11-44,5min,YP_003047418.1,19957340.6289062,6112534.43177491,3,ecoli,126822767091.98,126822767091.98,0.000157364021354556,3
11-44,5min,YP_003047419.1,228257770.603027,132714572.243272,2,ecoli,126822767091.98,126822767091.98,0.00179981698741425,3
11-44,5min,YP_003047420.1,311830235.964844,180412976.372235,3,ecoli,126822767091.98,126822767091.98,0.00245878751201417,3
11-44,5min,YP_003047423.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047424.1,2207126.84375,972064.155708703,1,ecoli,126822767091.98,126822767091.98,1.7403238348752e-05,3
11-44,5min,YP_003047425.1,5757229.609375,2548334.0190873,1,ecoli,126822767091.98,126822767091.98,4.53958681188486e-05,3
11-44,5min,YP_003047426.1,2297453.203125,2444076.11814299,1,ecoli,126822767091.98,126822767091.98,1.81154634597961e-05,3
11-44,5min,YP_003047427.1,83739679.5859375,60295151.994917,2,ecoli,126822767091.98,126822767091.98,0.000660289012028919,3
11-44,5min,YP_003047428.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047429.1,0,0,0,ecoli,126822767091.98,126822767091.98,0,3
11-44,5min,YP_003047431.1,7099025.01074219,5125706.91116256,2,ecoli,126822767091.98,126822767091.98,5.59759511128904e-05,3
11-44,5min,YP_003047432.1,4164094.16015625,1159249.22957806,2,ecoli,126822767091.98,126822767091.98,3.28339639296481e-05,3
11-44,5min,YP_003047433.1,4087406.69921875,1735317.09909812,1,ecoli,126822767091.98,126822767091.98,3.22292817996495e-05,3
11-44,5min,YP_003047436.1,42152211.390625,10801800.0473467,1,ecoli,126822767091.98,126822767091.98,0.000332371011587008,3
11-44,9min,NP_041959.1,89373288.6445312,32283107.3438948,2,phage,17964682040.9257,182927150275.144,0.000488573120557025,3
11-44,9min,NP_041960.1,243140931.375,47087707.7390539,2,phage,17964682040.9257,182927150275.144,0.00132916809237605,3
11-44,9min,NP_041962.1,94065832.6679688,3126343.1275142,1,phage,17964682040.9257,182927150275.144,0.000514225649535799,3
11-44,9min,NP_041963.1,536821833.208333,117439675.835739,3,phage,17964682040.9257,182927150275.144,0.00293462087175626,3
11-44,9min,NP_041966.1,132235762.25,63346104.2871591,3,phage,17964682040.9257,182927150275.144,0.000722887565083158,3
11-44,9min,NP_041967.1,693431605.185547,388201781.201312,2,phage,17964682040.9257,182927150275.144,0.00379075278952601,3
11-44,9min,NP_041968.1,29807975.2421875,8121349.61938737,3,phage,17964682040.9257,182927150275.144,0.000162949978706566,3
11-44,9min,NP_041969.1,5867988.6484375,1062560.21189504,1,phage,17964682040.9257,182927150275.144,3.20782816526215e-05,3
11-44,9min,NP_041970.1,3157037228.17188,2257774603.89673,2,phage,17964682040.9257,182927150275.144,0.0172584398949162,3
11-44,9min,NP_041971.1,195502876.316406,106494568.10438,2,phage,17964682040.9257,182927150275.144,0.00106874718171877,3
11-44,9min,NP_041972.1,98923689.4023438,58096531.4835375,3,phage,17964682040.9257,182927150275.144,0.000540781886415169,3
11-44,9min,NP_041973.1,964285240.859375,341124207.558181,2,phage,17964682040.9257,182927150275.144,0.00527141673288505,3
11-44,9min,NP_041974.1,0,0,0,phage,17964682040.9257,182927150275.144,0,3
11-44,9min,NP_041975.1,62020706,13716374.4331866,1,phage,17964682040.9257,182927150275.144,0.000339045931162834,3
11-44,9min,NP_041978.1,0,0,0,phage,17964682040.9257,182927150275.144,0,3
11-44,9min,NP_041979.1,81260307.3424479,26534111.0670993,3,phage,17964682040.9257,182927150275.144,0.000444222233934234,3
11-44,9min,NP_041980.1,513445131.089844,159846445.069008,2,phage,17964682040.9257,182927150275.144,0.00280682845776344,3
11-44,9min,NP_041981.1,365455018.644531,43703962.0749358,2,phage,17964682040.9257,182927150275.144,0.00199781726274554,3
11-44,9min,NP_041982.1,297534211.015625,94901820.492039,2,phage,17964682040.9257,182927150275.144,0.00162651749927825,3
11-44,9min,NP_041983.1,7612338.03971354,5957074.77209896,3,phage,17964682040.9257,182927150275.144,4.16140415912218e-05,3
11-44,9min,NP_041984.1; NP_041985.1,850151305.441406,504938499.658635,3,phage,17964682040.9257,182927150275.144,0.0046474856474978,3
11-44,9min,NP_041984.1; NP_041986.1,182481220.091146,113459685.201176,3,phage,17964682040.9257,182927150275.144,0.000997562252605325,3
11-44,9min,NP_041987.1,199834350.438802,86770789.1287947,3,phage,17964682040.9257,182927150275.144,0.00109242586536896,3
11-44,9min,NP_041988.1,221825532.408203,55795992.9097692,2,phage,17964682040.9257,182927150275.144,0.0012126441158382,3
11-44,9min,NP_041990.1,222890346.489583,48395308.0706455,3,phage,17964682040.9257,182927150275.144,0.00121846508926821,3
11-44,9min,NP_041991.1,97424585.9322917,57390834.2242948,3,phage,17964682040.9257,182927150275.144,0.000532586801826593,3
11-44,9min,NP_041992.1,47325546.28125,36260216.4096243,3,phage,17964682040.9257,182927150275.144,0.000258712532339058,3
11-44,9min,NP_041993.1,1057273699.4401,924634536.220704,3,phage,17964682040.9257,182927150275.144,0.00577975274774596,3
11-44,9min,NP_041994.1,152839067.880208,85546504.5156492,3,phage,17964682040.9257,182927150275.144,0.000835518771545503,3
11-44,9min,NP_041995.1,489215255.104167,146603104.518227,3,phage,17964682040.9257,182927150275.144,0.00267437203481456,3
11-44,9min,NP_041996.1,2118675109.03385,369997102.71343,3,phage,17964682040.9257,182927150275.144,0.011582070271401,3
11-44,9min,NP_041998.1,3235276611.34106,368339807.801939,3,phage,17964682040.9257,182927150275.144,0.0176861477723499,3
11-44,9min,NP_041999.1,105307942.554688,32699687.3120818,2,phage,17964682040.9257,182927150275.144,0.000575682409069904,3
11-44,9min,NP_042000.1,144639674.244792,11526093.49153,3,phage,17964682040.9257,182927150275.144,0.000790695498329451,3
11-44,9min,NP_042001.1,29173216.1523438,18536970.9515459,2,phage,17964682040.9257,182927150275.144,0.000159479968438057,3
11-44,9min,NP_042002.1,80680692.6953125,4643286.24825284,2,phage,17964682040.9257,182927150275.144,0.000441053679423525,3
11-44,9min,NP_042003.1,154742572.162109,4615377.19986118,2,phage,17964682040.9257,182927150275.144,0.000845924576692732,3
11-44,9min,NP_042004.1,252535718.958333,98337829.2629554,3,phage,17964682040.9257,182927150275.144,0.00138052617437318,3
11-44,9min,NP_042005.1,314009663.953125,10627363.5323334,2,phage,17964682040.9257,182927150275.144,0.00171658315061934,3
11-44,9min,NP_042006.1; NP_042006.1_X,99566314.34375,8412790.28963323,1,phage,17964682040.9257,182927150275.144,0.000544294896596762,3
11-44,9min,NP_042007.1,210720076.59375,130370806.080735,3,phage,17964682040.9257,182927150275.144,0.00115193439725487,3
11-44,9min,NP_042008.1,67286670.1875,32446102.4203135,2,phage,17964682040.9257,182927150275.144,0.000367833151537608,3
11-44,9min,NP_042009.1,0,0,0,phage,17964682040.9257,182927150275.144,0,3
11-44,9min,NP_042010.1,56065333.5859375,15444321.7609937,3,phage,17964682040.9257,182927150275.144,0.000306489952429743,3
11-44,9min,NP_042013.1,6919571.5078125,81799.449321418,1,phage,17964682040.9257,182927150275.144,3.7826924529271e-05,3
11-44,9min,YP_003043231.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043233.1,7054299.9375,4945914.01090123,3,ecoli,182927150275.144,182927150275.144,3.85634386524334e-05,3
11-44,9min,YP_003043235.1,17770990.5820312,7292534.12387406,2,ecoli,182927150275.144,182927150275.144,9.71479113696439e-05,3
11-44,9min,YP_003043237.1,343748187.554688,85524582.5456724,2,ecoli,182927150275.144,182927150275.144,0.00187915346102341,3
11-44,9min,YP_003043238.1,5013820.16845703,2744352.26955988,2,ecoli,182927150275.144,182927150275.144,2.7408835489514e-05,3
11-44,9min,YP_003043242.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043243.1,871687866.5,42038396.4788332,3,ecoli,182927150275.144,182927150275.144,0.00476521864134918,3
11-44,9min,YP_003043244.1,85973439.7825521,47388209.1602411,3,ecoli,182927150275.144,182927150275.144,0.000469987312726611,3
11-44,9min,YP_003043257.1,1028370753.44661,912702059.426033,3,ecoli,182927150275.144,182927150275.144,0.00562175025358358,3
11-44,9min,YP_003043259.1,10244871.2744141,5743080.38010552,2,ecoli,182927150275.144,182927150275.144,5.6005198020111e-05,3
11-44,9min,YP_003043260.1,146408772.703125,20247419.628608,2,ecoli,182927150275.144,182927150275.144,0.000800366552930544,3
11-44,9min,YP_003043262.1,22995277.1158854,19011765.1707906,3,ecoli,182927150275.144,182927150275.144,0.000125707294304305,3
11-44,9min,YP_003043263.1,21928842.7695312,10794034.233007,2,ecoli,182927150275.144,182927150275.144,0.000119877463441308,3
11-44,9min,YP_003043265.1,11471899.4765625,7220259.0976798,3,ecoli,182927150275.144,182927150275.144,6.27129404208582e-05,3
11-44,9min,YP_003043266.1,7484242.89257812,210595.820014614,1,ecoli,182927150275.144,182927150275.144,4.09137893490437e-05,3
11-44,9min,YP_003043267.1,7445937.74804688,221267.275943395,2,ecoli,182927150275.144,182927150275.144,4.07043882597378e-05,3
11-44,9min,YP_003043280.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043281.1,12799831.0625,6892614.20360368,2,ecoli,182927150275.144,182927150275.144,6.99722870183432e-05,3
11-44,9min,YP_003043284.1,31821721.4895833,27950196.1613595,3,ecoli,182927150275.144,182927150275.144,0.000173958438874271,3
11-44,9min,YP_003043285.1,10552733.609375,717478.336190862,1,ecoli,182927150275.144,182927150275.144,5.76881758312116e-05,3
11-44,9min,YP_003043286.1,74746369.609375,6198634.11543584,2,ecoli,182927150275.144,182927150275.144,0.000408612770148923,3
11-44,9min,YP_003043287.1,46003111.3632812,8956798.16448252,2,ecoli,182927150275.144,182927150275.144,0.000251483234140405,3
11-44,9min,YP_003043288.1,4985289.26953125,4020648.02177627,2,ecoli,182927150275.144,182927150275.144,2.7252866849086e-05,3
11-44,9min,YP_003043289.1,3174864.5625,4489936.52298522,1,ecoli,182927150275.144,182927150275.144,1.73558958182239e-05,3
11-44,9min,YP_003043290.1,113828848.734375,10626280.2932983,2,ecoli,182927150275.144,182927150275.144,0.000622263281110337,3
11-44,9min,YP_003043297.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043299.1,8912235.28125,137238.863820765,1,ecoli,182927150275.144,182927150275.144,4.87201340415839e-05,3
11-44,9min,YP_003043303.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043308.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043309.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043310.1,4153404.62239583,2856577.64852869,3,ecoli,182927150275.144,182927150275.144,2.27052387584271e-05,3
11-44,9min,YP_003043312.1,20731675.015625,143966.344028234,1,ecoli,182927150275.144,182927150275.144,0.000113332957871164,3
11-44,9min,YP_003043313.1,6780047.359375,539227.500032146,1,ecoli,182927150275.144,182927150275.144,3.7064193856281e-05,3
11-44,9min,YP_003043314.1,6034073.65625,995120.777748534,2,ecoli,182927150275.144,182927150275.144,3.2986211435394e-05,3
11-44,9min,YP_003043315.1,21244100.1640625,7790776.84125593,2,ecoli,182927150275.144,182927150275.144,0.000116134210433546,3
11-44,9min,YP_003043316.1,12999622.6223958,3767353.14875525,3,ecoli,182927150275.144,182927150275.144,7.10644789624877e-05,3
11-44,9min,YP_003043318.1,14756107.34375,8268102.42745052,3,ecoli,182927150275.144,182927150275.144,8.06665785890998e-05,3
11-44,9min,YP_003043320.1,7923671.734375,315072.750046536,1,ecoli,182927150275.144,182927150275.144,4.33159961353842e-05,3
11-44,9min,YP_003043321.1,34131059.3007812,11076373.3195766,2,ecoli,182927150275.144,182927150275.144,0.000186582796755124,3
11-44,9min,YP_003043322.1,18063619.3359375,3064278.67584057,2,ecoli,182927150275.144,182927150275.144,9.8747612417116e-05,3
11-44,9min,YP_003043323.1,3916285.37109375,2711440.35810302,2,ecoli,182927150275.144,182927150275.144,2.14089891260165e-05,3
11-44,9min,YP_003043324.1,19882033.3463542,6609682.95626079,3,ecoli,182927150275.144,182927150275.144,0.000108688258229843,3
11-44,9min,YP_003043325.1,111811302.140625,8444041.36949973,3,ecoli,182927150275.144,182927150275.144,0.000611234045752352,3
11-44,9min,YP_003043326.1,3604548.9765625,270664.356013308,1,ecoli,182927150275.144,182927150275.144,1.97048331597624e-05,3
11-44,9min,YP_003043328.1,80209571.3489583,22225614.6357637,3,ecoli,182927150275.144,182927150275.144,0.000438478220582967,3
11-44,9min,YP_003043330.1,13778341.484375,3819736.38104847,2,ecoli,182927150275.144,182927150275.144,7.53214679376501e-05,3
11-44,9min,YP_003043331.1,14097066.015625,2967386.74921826,2,ecoli,182927150275.144,182927150275.144,7.70638256509289e-05,3
11-44,9min,YP_003043333.1,25064048.515625,4831113.34542185,2,ecoli,182927150275.144,182927150275.144,0.000137016558110295,3
11-44,9min,YP_003043337.1,6561128.03125,335976.881527494,1,ecoli,182927150275.144,182927150275.144,3.58674369626448e-05,3
11-44,9min,YP_003043340.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043341.1,16396955.5234375,8582095.0448356,2,ecoli,182927150275.144,182927150275.144,8.96365328972463e-05,3
11-44,9min,YP_003043342.1,1323259735.25,37212353.95872,1,ecoli,182927150275.144,182927150275.144,0.00723380719187752,3
11-44,9min,YP_003043343.1,765131037.708333,200397597.498335,3,ecoli,182927150275.144,182927150275.144,0.0041827089994978,3
11-44,9min,YP_003043344.1,1047986908.36198,124410230.243584,3,ecoli,182927150275.144,182927150275.144,0.00572898504560794,3
11-44,9min,YP_003043346.1,211826360.4375,14430150.9990866,1,ecoli,182927150275.144,182927150275.144,0.00115798207165469,3
11-44,9min,YP_003043348.1,37272857.5911458,7129952.65134788,3,ecoli,182927150275.144,182927150275.144,0.000203757930602882,3
11-44,9min,YP_003043349.1,98069454.9921875,5997459.68628137,1,ecoli,182927150275.144,182927150275.144,0.0005361120798344,3
11-44,9min,YP_003043351.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043352.1,30845968.9609375,10850759.709911,2,ecoli,182927150275.144,182927150275.144,0.000168624334411494,3
11-44,9min,YP_003043353.1,72400755.0084635,6579106.09786,3,ecoli,182927150275.144,182927150275.144,0.000395790099498976,3
11-44,9min,YP_003043354.1,52425463.59375,19286153.8865024,3,ecoli,182927150275.144,182927150275.144,0.000286592031390069,3
11-44,9min,YP_003043355.1,7203810.1953125,1045005.47950841,1,ecoli,182927150275.144,182927150275.144,3.93807599608757e-05,3
11-44,9min,YP_003043357.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043359.1,26338724.546875,15528428.7335456,2,ecoli,182927150275.144,182927150275.144,0.000143984774853041,3
11-44,9min,YP_003043361.1,27492969.2929688,8023623.03990497,2,ecoli,182927150275.144,182927150275.144,0.000150294635058907,3
11-44,9min,YP_003043362.1,62171381.5703125,13354980.5789148,3,ecoli,182927150275.144,182927150275.144,0.000339869622835097,3
11-44,9min,YP_003043370.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043371.1,14688085.4726562,4714598.11006588,2,ecoli,182927150275.144,182927150275.144,8.02947263463275e-05,3
11-44,9min,YP_003043373.1,216027985.776042,104486891.149298,3,ecoli,182927150275.144,182927150275.144,0.00118095091653213,3
11-44,9min,YP_003043374.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043377.1,10007373.2291667,1474104.5773069,3,ecoli,182927150275.144,182927150275.144,5.47068776510998e-05,3
11-44,9min,YP_003043378.1,42802298.6875,11364254.9996097,2,ecoli,182927150275.144,182927150275.144,0.000233985488885167,3
11-44,9min,YP_003043382.1,84204183.5664062,15498538.3161412,2,ecoli,182927150275.144,182927150275.144,0.000460315395717656,3
11-44,9min,YP_003043384.1,35618679.2890625,36706482.5790821,2,ecoli,182927150275.144,182927150275.144,0.000194715105086849,3
11-44,9min,YP_003043387.1,46618261.2135417,3856223.56636402,3,ecoli,182927150275.144,182927150275.144,0.000254846047420638,3
11-44,9min,YP_003043389.1,173116996.844727,13078497.1675354,2,ecoli,182927150275.144,182927150275.144,0.000946371255356779,3
11-44,9min,YP_003043391.1,6969602.46875,253477.849482983,1,ecoli,182927150275.144,182927150275.144,3.81004266357776e-05,3
11-44,9min,YP_003043393.1,109005381.31901,20913894.3862771,3,ecoli,182927150275.144,182927150275.144,0.00059589503884499,3
11-44,9min,YP_003043394.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043395.1,105122294.536458,73707537.9106234,3,ecoli,182927150275.144,182927150275.144,0.000574667535017857,3
11-44,9min,YP_003043396.1,2225499791.61914,73835162.7426479,2,ecoli,182927150275.144,182927150275.144,0.012166044178088,3
11-44,9min,YP_003043397.1,1473683789.60091,242065535.575537,3,ecoli,182927150275.144,182927150275.144,0.00805612391263032,3
11-44,9min,YP_003043398.1,94403764.7617188,13165520.2223936,2,ecoli,182927150275.144,182927150275.144,0.000516073008406484,3
11-44,9min,YP_003043399.1,404056431.25,106072448.918524,3,ecoli,182927150275.144,182927150275.144,0.0022088379480151,3
11-44,9min,YP_003043400.1,9087544.03125,1709938.92071163,1,ecoli,182927150275.144,182927150275.144,4.96784868598305e-05,3
11-44,9min,YP_003043401.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043403.1,4704805.359375,1678441.91801614,2,ecoli,182927150275.144,182927150275.144,2.57195574976071e-05,3
11-44,9min,YP_003043404.1,122180285.957031,20708558.6430086,2,ecoli,182927150275.144,182927150275.144,0.000667917724478064,3
11-44,9min,YP_003043405.1,329221902.658854,109296887.70366,3,ecoli,182927150275.144,182927150275.144,0.00179974324294488,3
11-44,9min,YP_003043406.1,16817729.519043,3244897.88069837,2,ecoli,182927150275.144,182927150275.144,9.19367600366981e-05,3
11-44,9min,YP_003043407.1,123753340.867188,9154183.50807074,2,ecoli,182927150275.144,182927150275.144,0.000676517076229787,3
11-44,9min,YP_003043408.1,21195873.1276042,21226649.7649288,3,ecoli,182927150275.144,182927150275.144,0.000115870569763554,3
11-44,9min,YP_003043409.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043410.1,6746631.44921875,2069781.83263158,2,ecoli,182927150275.144,182927150275.144,3.68815205346555e-05,3
11-44,9min,YP_003043411.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043412.1,107094676.058594,28064460.100866,2,ecoli,182927150275.144,182927150275.144,0.000585449868417621,3
11-44,9min,YP_003043416.1,20607065.1875,1502309.25620235,1,ecoli,182927150275.144,182927150275.144,0.000112651758672808,3
11-44,9min,YP_003043417.1,11441861.6445312,3292843.60245618,2,ecoli,182927150275.144,182927150275.144,6.25487338939098e-05,3
11-44,9min,YP_003043418.1,897669.7734375,1269496.7681277,1,ecoli,182927150275.144,182927150275.144,4.90725281669395e-06,3
11-44,9min,YP_003043420.1,5271434.046875,2171505.01554858,1,ecoli,182927150275.144,182927150275.144,2.88171222202179e-05,3
11-44,9min,YP_003043422.1,170788907.683594,14021413.8307128,3,ecoli,182927150275.144,182927150275.144,0.000933644390276166,3
11-44,9min,YP_003043424.1,26412310.1614583,10188816.4376583,3,ecoli,182927150275.144,182927150275.144,0.000144387042173516,3
11-44,9min,YP_003043425.1,41321942.859375,10977803.641271,2,ecoli,182927150275.144,182927150275.144,0.000225892891225943,3
11-44,9min,YP_003043427.1,14894974.6041667,4874012.95984565,3,ecoli,182927150275.144,182927150275.144,8.14257182805441e-05,3
11-44,9min,YP_003043428.1,10892803.8652344,2868100.00670528,2,ecoli,182927150275.144,182927150275.144,5.95472233009167e-05,3
11-44,9min,YP_003043434.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043443.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043444.1,44693504.234375,11295884.1918934,2,ecoli,182927150275.144,182927150275.144,0.00024432406106557,3
11-44,9min,YP_003043446.1,132402124.039062,84632007.7384854,3,ecoli,182927150275.144,182927150275.144,0.000723797007934108,3
11-44,9min,YP_003043450.1,3420822.6328125,413039.908657655,1,ecoli,182927150275.144,182927150275.144,1.87004642430999e-05,3
11-44,9min,YP_003043451.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043453.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043459.1,125203179.691406,5789062.83946678,2,ecoli,182927150275.144,182927150275.144,0.000684442847893741,3
11-44,9min,YP_003043460.1,64543319.546875,32939296.0117537,3,ecoli,182927150275.144,182927150275.144,0.000352836194352747,3
11-44,9min,YP_003043461.1,11677559.796875,2414716.77942308,1,ecoli,182927150275.144,182927150275.144,6.38372148656476e-05,3
11-44,9min,YP_003043462.1,4774685.5,1179926.01640726,1,ecoli,182927150275.144,182927150275.144,2.6101568262657e-05,3
11-44,9min,YP_003043466.1,22373563.4036458,3103170.20013042,3,ecoli,182927150275.144,182927150275.144,0.000122308598641554,3
11-44,9min,YP_003043467.1,17576494.8203125,9913308.16172238,2,ecoli,182927150275.144,182927150275.144,9.60846697380643e-05,3
11-44,9min,YP_003043473.1,3897638.015625,486555.425260777,1,ecoli,182927150275.144,182927150275.144,2.13070504283398e-05,3
11-44,9min,YP_003043477.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043486.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043495.1,14287143.6679688,425643.341255622,1,ecoli,182927150275.144,182927150275.144,7.81029149936418e-05,3
11-44,9min,YP_003043507.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043528.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043530.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043535.1,11954320.5130208,5142338.03489313,3,ecoli,182927150275.144,182927150275.144,6.53501707922531e-05,3
11-44,9min,YP_003043536.1,8425885.671875,100021.027596879,1,ecoli,182927150275.144,182927150275.144,4.60614275092651e-05,3
11-44,9min,YP_003043537.1,30047888.46875,1472318.60370936,1,ecoli,182927150275.144,182927150275.144,0.000164261502043597,3
11-44,9min,YP_003043538.1,6737330.77083333,2928545.457966,3,ecoli,182927150275.144,182927150275.144,3.68306769153708e-05,3
11-44,9min,YP_003043546.1,80776092.6367188,12633573.8825707,2,ecoli,182927150275.144,182927150275.144,0.000441575198188032,3
11-44,9min,YP_003043555.1,42207437.3125,8469414.86089472,2,ecoli,182927150275.144,182927150275.144,0.000230733585741728,3
11-44,9min,YP_003043560.1,33029673.8339844,1514735.54536465,2,ecoli,182927150275.144,182927150275.144,0.000180561900102329,3
11-44,9min,YP_003043561.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043562.1,43702382.3997396,32388703.9526877,3,ecoli,182927150275.144,182927150275.144,0.000238905937877488,3
11-44,9min,YP_003043564.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043569.1,23812199.7265625,934869.245212489,1,ecoli,182927150275.144,182927150275.144,0.000130173130072524,3
11-44,9min,YP_003043570.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043579.1,20340528.5683594,413523.286934849,2,ecoli,182927150275.144,182927150275.144,0.000111194694378417,3
11-44,9min,YP_003043580.1,62068319.9375,8613896.78406226,2,ecoli,182927150275.144,182927150275.144,0.000339306220231069,3
11-44,9min,YP_003043581.1,115793046.106771,32285507.6003876,3,ecoli,182927150275.144,182927150275.144,0.000633000874570036,3
11-44,9min,YP_003043582.1,75412714.15625,39524760.7569634,3,ecoli,182927150275.144,182927150275.144,0.000412255447279533,3
11-44,9min,YP_003043583.1,20827709.6171875,16405706.4546091,2,ecoli,182927150275.144,182927150275.144,0.000113857946105103,3
11-44,9min,YP_003043584.1,0,0,0,ecoli,182927150275.144,182927150275.144,0,3
11-44,9min,YP_003043585.1,109512236.89974,45925037.9469164,3,ecoli,182927150275.144,182927150275.144,0.000598665844490662,3
11-44,9min,YP_003043587.1,15593369.8359375,7108647.93035963,3,ecoli,182927150275.144,182927150275.144,8.52436055144532e-05,3
11-44,9min,YP_003043588.1,6102506.90625,1317572.26212233,1,ecoli,182927150275.144,182927150275.144,3.3360312545574e-05,3
11-44,9min,YP_003043589.1,198929957.382812,23680180.4418576,3,ecoli,182927150275.144,182927150275.144,0.00108748185867214,3
11-44,9min,YP_003043590.1,48327188.9661458,22181118.8115582,3,ecoli,182927150275.144,182927150275.144,0.000264188169407635,3
11-44,9min,YP_003043591.1,10155890.234375,373087.812044899,1,ecoli,182927150275.144,182927150275.144,5.55187691881676e-05,3
11-44,9min,YP_003043594.1,21314499.8046875,5134186.80552782,2,ecoli,182927150275.144,182927150275.144,0.000116519061126946,3
11-44,9min,YP_003043595.1,15196177.9348958,6730694.07106967,3,ecoli,182927150275.144,182927150275.144,8.30722935990582e-05,3
