strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,9min,YP_003043845.1,6221828.765625,83017.9379364674,1,ecoli,155781603161.63,155781603161.63,3.99394321238921e-05,2
11-44,9min,YP_003043846.1,7800127.3046875,522321.670699778,1,ecoli,155781603161.63,155781603161.63,5.00709143209584e-05,2
11-44,9min,YP_003043847.1,52523164.4707031,15412735.7649081,2,ecoli,155781603161.63,155781603161.63,0.000337158967456563,2
11-44,9min,YP_003043848.1,97133192.5898438,20200932.3210449,2,ecoli,155781603161.63,155781603161.63,0.000623521588034141,2
11-44,9min,YP_003043849.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043850.1,7196923.10416667,4339049.86701388,3,ecoli,155781603161.63,155781603161.63,4.61987998460869e-05,2
11-44,9min,YP_003043851.1,30236170.2226562,11734217.2915941,3,ecoli,155781603161.63,155781603161.63,0.000194093330720733,2
11-44,9min,YP_003043852.1,7474956.828125,424368.910361255,3,ecoli,155781603161.63,155781603161.63,4.79835659437234e-05,2
11-44,9min,YP_003043853.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043854.1,19601381.5208333,5429755.90723101,3,ecoli,155781603161.63,155781603161.63,0.000125826035443326,2
11-44,9min,YP_003043855.1,17901262.7578125,7736575.25145047,2,ecoli,155781603161.63,155781603161.63,0.000114912559599475,2
11-44,9min,YP_003043856.1,179815387.074219,79722298.9709758,2,ecoli,155781603161.63,155781603161.63,0.00115427870444787,2
11-44,9min,YP_003043859.1,61045682.4153646,31619406.7373094,3,ecoli,155781603161.63,155781603161.63,0.000391867082995848,2
11-44,9min,YP_003043860.1,165060671.078125,87222483.0324538,2,ecoli,155781603161.63,155781603161.63,0.00105956459381708,2
11-44,9min,YP_003043861.1,8778843.3828125,5953015.24388202,3,ecoli,155781603161.63,155781603161.63,5.63535308704205e-05,2
11-44,9min,YP_003043862.1,14309356.2773438,6614698.12875376,1,ecoli,155781603161.63,155781603161.63,9.18552382754543e-05,2
11-44,9min,YP_003043863.1,48718528.2083333,19471945.1297879,3,ecoli,155781603161.63,155781603161.63,0.00031273608192224,2
11-44,9min,YP_003043864.1,38589307.6484375,7483308.33848448,2,ecoli,155781603161.63,155781603161.63,0.000247714151512483,2
11-44,9min,YP_003043873.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043876.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043888.1,21212386.1875,360394.516118732,1,ecoli,155781603161.63,155781603161.63,0.000136167466228289,2
11-44,9min,YP_003043894.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043898.1,52421415.0703125,11986125.373851,3,ecoli,155781603161.63,155781603161.63,0.000336505813307899,2
11-44,9min,YP_003043900.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043901.1,52958710.1966146,10453131.6924882,3,ecoli,155781603161.63,155781603161.63,0.000339954841404911,2
11-44,9min,YP_003043902.1,23584059.5026042,1968246.62033574,3,ecoli,155781603161.63,155781603161.63,0.00015139181407791,2
11-44,9min,YP_003043903.1,39419895.6855469,1002111.82142241,2,ecoli,155781603161.63,155781603161.63,0.000253045898138865,2
11-44,9min,YP_003043904.1,63199982.1510417,22657663.4745993,3,ecoli,155781603161.63,155781603161.63,0.000405696056969379,2
11-44,9min,YP_003043905.1,68124894.1302083,8708429.54425014,3,ecoli,155781603161.63,155781603161.63,0.000437310264804028,2
11-44,9min,YP_003043906.1,41294352.0292969,8644891.59975658,3,ecoli,155781603161.63,155781603161.63,0.00026507848931592,2
11-44,9min,YP_003043907.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043909.1,939737.421875,1328989.40708515,1,ecoli,155781603161.63,155781603161.63,6.03240307457861e-06,2
11-44,9min,YP_003043910.1,82660600.6666667,21271990.2677352,3,ecoli,155781603161.63,155781603161.63,0.0005306185004458,2
11-44,9min,YP_003043911.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043915.1,15122978.1666667,9756758.40273545,3,ecoli,155781603161.63,155781603161.63,9.7078075072677e-05,2
11-44,9min,YP_003043916.1,5859592.47851562,4560863.39406911,2,ecoli,155781603161.63,155781603161.63,3.76141492935855e-05,2
11-44,9min,YP_003043917.1,2071435.609375,5217.18851120273,1,ecoli,155781603161.63,155781603161.63,1.32970489925296e-05,2
11-44,9min,YP_003043918.1,59353844.4817708,17969402.6635448,3,ecoli,155781603161.63,155781603161.63,0.000381006763810158,2
11-44,9min,YP_003043919.1,153355097.65625,79815886.0448444,2,ecoli,155781603161.63,155781603161.63,0.000984423670984679,2
11-44,9min,YP_003043920.1,35789695.5416667,12141120.4906404,3,ecoli,155781603161.63,155781603161.63,0.000229742760475596,2
11-44,9min,YP_003043925.1,55214981.3359375,6181866.16248078,2,ecoli,155781603161.63,155781603161.63,0.000354438394619997,2
11-44,9min,YP_003043926.1,352125116.550781,62286014.5356012,2,ecoli,155781603161.63,155781603161.63,0.00226037676724534,2
11-44,9min,YP_003043927.1,17748014.3046875,1663354.5559088,2,ecoli,155781603161.63,155781603161.63,0.000113928820505674,2
11-44,9min,YP_003043928.1,17315914.3398438,2842274.43084135,2,ecoli,155781603161.63,155781603161.63,0.0001111550657357,2
11-44,9min,YP_003043929.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043930.1,23334851.3867188,1220607.68755429,2,ecoli,155781603161.63,155781603161.63,0.000149792086569477,2
11-44,9min,YP_003043932.1,12360706.9414062,5050022.89558875,2,ecoli,155781603161.63,155781603161.63,7.93463842362793e-05,2
11-44,9min,YP_003043937.1,18321321.1126302,3423254.58445786,3,ecoli,155781603161.63,155781603161.63,0.000117609016345923,2
11-44,9min,YP_003043938.1,26996939.0976562,2497643.37783477,2,ecoli,155781603161.63,155781603161.63,0.000173299918281402,2
11-44,9min,YP_003043943.1,54154328.4427083,5217677.84777995,3,ecoli,155781603161.63,155781603161.63,0.000347629805725655,2
11-44,9min,YP_003043960.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043964.1,5048947.54427083,3394880.10093271,3,ecoli,155781603161.63,155781603161.63,3.24104222950662e-05,2
11-44,9min,YP_003043966.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043967.1,24298362.2148438,7262193.24794493,2,ecoli,155781603161.63,155781603161.63,0.000155977096920958,2
11-44,9min,YP_003043968.1,2883948.7265625,32213.4537081899,1,ecoli,155781603161.63,155781603161.63,1.85127683117389e-05,2
11-44,9min,YP_003043969.1,9519496.08007812,3335724.51877516,2,ecoli,155781603161.63,155781603161.63,6.1107960676212e-05,2
11-44,9min,YP_003043970.1,8356742.88671875,5444305.56774838,2,ecoli,155781603161.63,155781603161.63,5.36439651224304e-05,2
11-44,9min,YP_003043982.1,15839891.0878906,4243260.84422618,2,ecoli,155781603161.63,155781603161.63,0.000101680113482053,2
11-44,9min,YP_003043985.1,16179200.53125,1281312.17993648,1,ecoli,155781603161.63,155781603161.63,0.000103858223326046,2
11-44,9min,YP_003043989.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003043990.1,27787897.109375,1293449.24799089,1,ecoli,155781603161.63,155781603161.63,0.00017837727013596,2
11-44,9min,YP_003043992.1,8755256.84765625,2104960.14958577,2,ecoli,155781603161.63,155781603161.63,5.62021231645197e-05,2
11-44,9min,YP_003043994.1,4322273.75390625,4990967.26751594,2,ecoli,155781603161.63,155781603161.63,2.77457264926316e-05,2
11-44,9min,YP_003043996.1,18350701.0361328,2445419.99079637,2,ecoli,155781603161.63,155781603161.63,0.000117797613220691,2
11-44,9min,YP_003043997.1,60752140.4986979,14879920.3604771,3,ecoli,155781603161.63,155781603161.63,0.000389982766037304,2
11-44,9min,YP_003043999.1,1020811770.95703,303865999.821271,3,ecoli,155781603161.63,155781603161.63,0.00655283904029347,2
11-44,9min,YP_003044002.1,5430603.63085938,2693902.8196961,2,ecoli,155781603161.63,155781603161.63,3.48603655415261e-05,2
11-44,9min,YP_003044004.1,86239604.6796875,9329285.54987202,2,ecoli,155781603161.63,155781603161.63,0.000553592997693126,2
11-44,9min,YP_003044004.1; YP_003045095.1,35540597.3125,1762994.2473584,1,ecoli,155781603161.63,155781603161.63,0.000228143738356738,2
11-44,9min,YP_003044005.1,44351143.8567708,6427428.30507841,3,ecoli,155781603161.63,155781603161.63,0.000284700779531423,2
11-44,9min,YP_003044007.1,6428079.90625,13839.6265039046,1,ecoli,155781603161.63,155781603161.63,4.1263408360104e-05,2
11-44,9min,YP_003044012.1,15425810.5911458,3327119.93196525,3,ecoli,155781603161.63,155781603161.63,9.90220300605132e-05,2
11-44,9min,YP_003044013.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044020.1,33847259.0013021,15999300.9318664,3,ecoli,155781603161.63,155781603161.63,0.000217273787882284,2
11-44,9min,YP_003044023.1,8231202.44921875,1794745.25469662,2,ecoli,155781603161.63,155781603161.63,5.28380905200889e-05,2
11-44,9min,YP_003044024.1,16086257.3125,3159550.35642231,2,ecoli,155781603161.63,155781603161.63,0.000103261598199178,2
11-44,9min,YP_003044052.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044072.1,4782029.15673828,410357.370462232,2,ecoli,155781603161.63,155781603161.63,3.06970082454263e-05,2
11-44,9min,YP_003044074.1,78857815.9453125,2264986.40259616,2,ecoli,155781603161.63,155781603161.63,0.00050620750040359,2
11-44,9min,YP_003044076.1,9520261.87109375,100193.931777694,1,ecoli,155781603161.63,155781603161.63,6.11128764749975e-05,2
11-44,9min,YP_003044085.1,7782319.453125,384855.217932362,1,ecoli,155781603161.63,155781603161.63,4.99566013905412e-05,2
11-44,9min,YP_003044086.1,22566609,1060154.28505067,2,ecoli,155781603161.63,155781603161.63,0.000144860551836703,2
11-44,9min,YP_003044087.1,11076898.6679688,3539941.08884507,2,ecoli,155781603161.63,155781603161.63,7.11053066803788e-05,2
11-44,9min,YP_003044088.1,6665191.5,2856321.24982713,1,ecoli,155781603161.63,155781603161.63,4.27854853508254e-05,2
11-44,9min,YP_003044089.1,7741548.83984375,5828183.04046685,2,ecoli,155781603161.63,155781603161.63,4.9694884907633e-05,2
11-44,9min,YP_003044091.1,3878028.875,1249044.46683137,1,ecoli,155781603161.63,155781603161.63,2.48940105653964e-05,2
11-44,9min,YP_003044093.1,6404143.4140625,1680825.66665389,2,ecoli,155781603161.63,155781603161.63,4.11097541949029e-05,2
11-44,9min,YP_003044094.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044100.1,25754822.9960938,1175551.3309261,2,ecoli,155781603161.63,155781603161.63,0.000165326472917165,2
11-44,9min,YP_003044103.1,26957850.015625,25272337.9249172,2,ecoli,155781603161.63,155781603161.63,0.000173048995956571,2
11-44,9min,YP_003044104.1,5289009.046875,542346.769014829,1,ecoli,155781603161.63,155781603161.63,3.39514354682012e-05,2
11-44,9min,YP_003044105.1,17042795.6979167,2470889.37255253,3,ecoli,155781603161.63,155781603161.63,0.000109401850745072,2
11-44,9min,YP_003044106.1,124744880.833333,98363259.0543916,3,ecoli,155781603161.63,155781603161.63,0.000800767730602345,2
11-44,9min,YP_003044108.1,3410980.5,105823.612134557,1,ecoli,155781603161.63,155781603161.63,2.18959134504539e-05,2
11-44,9min,YP_003044109.1,12021706.84375,45097.2817662559,1,ecoli,155781603161.63,155781603161.63,7.71702601575938e-05,2
11-44,9min,YP_003044110.1,103884167.013021,14588973.7473578,3,ecoli,155781603161.63,155781603161.63,0.00066685773483302,2
11-44,9min,YP_003044111.1,12526930.2617188,2402761.77917011,2,ecoli,155781603161.63,155781603161.63,8.04134121583121e-05,2
11-44,9min,YP_003044112.1,3329523.4375,134932.502471404,1,ecoli,155781603161.63,155781603161.63,2.13730207542253e-05,2
11-44,9min,YP_003044113.1,12389508.3554688,2108583.64205135,2,ecoli,155781603161.63,155781603161.63,7.95312675182456e-05,2
11-44,9min,YP_003044114.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044115.1,175719738.817708,92556622.6282695,3,ecoli,155781603161.63,155781603161.63,0.00112798774214303,2
11-44,9min,YP_003044116.1,5419421.93359375,1728319.08048661,2,ecoli,155781603161.63,155781603161.63,3.47885875071582e-05,2
11-44,9min,YP_003044117.1,5045368.96875,448210.195662637,1,ecoli,155781603161.63,155781603161.63,3.23874505484144e-05,2
11-44,9min,YP_003044124.1,11035444.3359375,3988050.60769434,2,ecoli,155781603161.63,155781603161.63,7.08392012405199e-05,2
11-44,9min,YP_003044125.1,409281071.360677,61810325.477611,3,ecoli,155781603161.63,155781603161.63,0.00262727474267954,2
11-44,9min,YP_003044125.1; YP_003045662.1,19412576.546875,3928271.24315499,1,ecoli,155781603161.63,155781603161.63,0.000124614050394215,2
11-44,9min,YP_003044125.1; YP_003045662.1; YP_003046166.1,450046.659667969,10903.0182564425,1,ecoli,155781603161.63,155781603161.63,2.88895896905764e-06,2
11-44,9min,YP_003044125.1; YP_003046166.1,63756262.0403646,18184907.7774749,3,ecoli,155781603161.63,155781603161.63,0.000409266952877709,2
11-44,9min,YP_003044126.1,8734373.06640625,862185.103883075,1,ecoli,155781603161.63,155781603161.63,5.60680650933088e-05,2
11-44,9min,YP_003044127.1,71721925.2799479,16140319.9259606,3,ecoli,155781603161.63,155781603161.63,0.000460400482626524,2
11-44,9min,YP_003044129.1,16529708.140625,872204.569428804,1,ecoli,155781603161.63,155781603161.63,0.000106108216921319,2
11-44,9min,YP_003044130.1,8018125.7890625,363007.883345107,1,ecoli,155781603161.63,155781603161.63,5.14702996138984e-05,2
11-44,9min,YP_003044131.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044132.1,44196727.8164062,12968799.9935613,2,ecoli,155781603161.63,155781603161.63,0.000283709545411151,2
11-44,9min,YP_003044133.1,2029711749.0918,577258843.777394,2,ecoli,155781603161.63,155781603161.63,0.0130292133852666,2
11-44,9min,YP_003044134.1,34373961.0136719,5940766.71190484,2,ecoli,155781603161.63,155781603161.63,0.000220654816204501,2
11-44,9min,YP_003044136.1,27200075.7324219,12115006.5860884,2,ecoli,155781603161.63,155781603161.63,0.000174603901746991,2
11-44,9min,YP_003044137.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044139.1,38786761.9042969,1586549.14889055,2,ecoli,155781603161.63,155781603161.63,0.000248981658405801,2
11-44,9min,YP_003044140.1,25254393.6679688,2677909.43529916,2,ecoli,155781603161.63,155781603161.63,0.000162114095345176,2
11-44,9min,YP_003044142.1,168904.876953125,10432.1866486653,1,ecoli,155781603161.63,155781603161.63,1.08424148631902e-06,2
11-44,9min,YP_003044144.1,14158528.4335938,4734376.97619115,3,ecoli,155781603161.63,155781603161.63,9.08870376619742e-05,2
11-44,9min,YP_003044145.1,26207590.3307292,14134790.888872,3,ecoli,155781603161.63,155781603161.63,0.000168232896560563,2
11-44,9min,YP_003044146.1,43093810.0273438,14511502.1709449,2,ecoli,155781603161.63,155781603161.63,0.000276629647870758,2
11-44,9min,YP_003044147.1,409419.236206055,870.774207039102,1,ecoli,155781603161.63,155781603161.63,2.62816165642657e-06,2
11-44,9min,YP_003044149.1,21805745.6757812,14758405.3259777,3,ecoli,155781603161.63,155781603161.63,0.000139976385100858,2
11-44,9min,YP_003044150.1,68008092.5585938,13240185.7856139,3,ecoli,155781603161.63,155781603161.63,0.000436560487107278,2
11-44,9min,YP_003044151.1,52305185.2552083,13070145.8572353,3,ecoli,155781603161.63,155781603161.63,0.000335759705855252,2
11-44,9min,YP_003044152.1,157334569.409831,10327695.4586383,3,ecoli,155781603161.63,155781603161.63,0.00100996886806069,2
11-44,9min,YP_003044153.1,20969383.125,572219.445160792,1,ecoli,155781603161.63,155781603161.63,0.000134607570466735,2
11-44,9min,YP_003044154.1,51946107.8183594,745181.255516751,2,ecoli,155781603161.63,155781603161.63,0.000333454700453064,2
11-44,9min,YP_003044167.1,18516659.8802083,4610623.12286205,3,ecoli,155781603161.63,155781603161.63,0.000118862943405432,2
11-44,9min,YP_003044169.1,16064842.796875,3198099.52643869,2,ecoli,155781603161.63,155781603161.63,0.000103124133214928,2
11-44,9min,YP_003044170.1,22545259.5625,7729384.64402055,2,ecoli,155781603161.63,155781603161.63,0.000144723504604766,2
11-44,9min,YP_003044171.1,28468818.3489583,10399082.4989946,3,ecoli,155781603161.63,155781603161.63,0.000182748269186964,2
11-44,9min,YP_003044173.1,5877759.41015625,1006105.89040805,2,ecoli,155781603161.63,155781603161.63,3.77307672463599e-05,2
11-44,9min,YP_003044174.1,13148888.8697917,1590917.69809614,3,ecoli,155781603161.63,155781603161.63,8.440591573672e-05,2
11-44,9min,YP_003044176.1,296824076.904948,228421694.394527,3,ecoli,155781603161.63,155781603161.63,0.00190538594340296,2
11-44,9min,YP_003044177.1,16021063.4609375,3691650.07241616,2,ecoli,155781603161.63,155781603161.63,0.000102843103009506,2
11-44,9min,YP_003044178.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044179.1,5815941897.39062,1368153094.4088,3,ecoli,155781603161.63,155781603161.63,0.0373339455966206,2
11-44,9min,YP_003044180.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044182.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044183.1,27150630.8125,412505.678435925,1,ecoli,155781603161.63,155781603161.63,0.000174286502779986,2
11-44,9min,YP_003044185.1,14800787.8945312,620696.183583849,1,ecoli,155781603161.63,155781603161.63,9.50098573525067e-05,2
11-44,9min,YP_003044187.1,14049191.9960938,3123068.31307292,2,ecoli,155781603161.63,155781603161.63,9.01851804767804e-05,2
11-44,9min,YP_003044188.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044189.1,38711234.2916667,9954161.41886305,3,ecoli,155781603161.63,155781603161.63,0.000248496828290451,2
11-44,9min,YP_003044191.1,3276017.71875,243323.000610015,1,ecoli,155781603161.63,155781603161.63,2.10295545318724e-05,2
11-44,9min,YP_003044197.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044210.1; YP_003046587.1,115339230.703451,84083867.8770347,3,ecoli,155781603161.63,155781603161.63,0.000740390574770125,2
11-44,9min,YP_003044212.1,19751246.796875,494752.560621682,1,ecoli,155781603161.63,155781603161.63,0.00012678805710057,2
11-44,9min,YP_003044215.1,5284519.08203125,5178061.44799974,1,ecoli,155781603161.63,155781603161.63,3.39226132918169e-05,2
11-44,9min,YP_003044223.1,2702319.3125,2329889.52679636,2,ecoli,155781603161.63,155781603161.63,1.73468449268444e-05,2
11-44,9min,YP_003044225.1,25528212.1015625,16693899.1068991,2,ecoli,155781603161.63,155781603161.63,0.000163871802468716,2
11-44,9min,YP_003044228.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044235.1,7488523.14583333,2215457.07909951,3,ecoli,155781603161.63,155781603161.63,4.8070651436702e-05,2
11-44,9min,YP_003044236.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044238.1,12118970.3854167,5616122.85621893,3,ecoli,155781603161.63,155781603161.63,7.77946184880557e-05,2
11-44,9min,YP_003044239.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044244.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044247.1,7072335.21875,803349.891931155,1,ecoli,155781603161.63,155781603161.63,4.53990399072487e-05,2
11-44,9min,YP_003044248.1,10195686.0703125,2126042.78829834,2,ecoli,155781603161.63,155781603161.63,6.54485886869072e-05,2
11-44,9min,YP_003044249.1,7484040.17838542,2883540.01962899,3,ecoli,155781603161.63,155781603161.63,4.80418741783035e-05,2
11-44,9min,YP_003044250.1,30936101.0559896,18077703.9892231,3,ecoli,155781603161.63,155781603161.63,0.000198586356977545,2
11-44,9min,YP_003044251.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044263.1,74306916.9140625,17329463.1314135,3,ecoli,155781603161.63,155781603161.63,0.000476994172649296,2
11-44,9min,YP_003044268.1,19256005.9322917,8279817.1345899,3,ecoli,155781603161.63,155781603161.63,0.000123608985537996,2
11-44,9min,YP_003044269.1,15254557.5078125,7704358.22462694,3,ecoli,155781603161.63,155781603161.63,9.79227148663073e-05,2
11-44,9min,YP_003044273.1,12421773.59375,1984700.54974361,3,ecoli,155781603161.63,155781603161.63,7.97383859303458e-05,2
11-44,9min,YP_003044276.1,11080374.6015625,7815738.17288147,3,ecoli,155781603161.63,155781603161.63,7.1127619543536e-05,2
11-44,9min,YP_003044277.1,5973795.7109375,2593498.59484647,2,ecoli,155781603161.63,155781603161.63,3.83472476190879e-05,2
11-44,9min,YP_003044278.1,20421351.4570312,12138795.2444794,2,ecoli,155781603161.63,155781603161.63,0.000131089621897415,2
11-44,9min,YP_003044281.1,13479777.4153646,1717977.53169816,3,ecoli,155781603161.63,155781603161.63,8.65299697896855e-05,2
11-44,9min,YP_003044282.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044290.1,1886687.7421875,75136.6251902532,1,ecoli,155781603161.63,155781603161.63,1.21111074985535e-05,2
11-44,9min,YP_003044294.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044298.1,85748592.2317708,29022269.2604815,3,ecoli,155781603161.63,155781603161.63,0.000550441069365573,2
11-44,9min,YP_003044300.1,8711985.375,3110076.32907195,2,ecoli,155781603161.63,155781603161.63,5.59243530570228e-05,2
11-44,9min,YP_003044301.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044302.1,20449427.7578125,3834946.28486549,2,ecoli,155781603161.63,155781603161.63,0.000131269850500867,2
11-44,9min,YP_003044303.1,202495295.428385,128483644.669255,3,ecoli,155781603161.63,155781603161.63,0.00129986655239572,2
11-44,9min,YP_003044305.1,136047910.34375,46804784.2657073,3,ecoli,155781603161.63,155781603161.63,0.000873324626160092,2
11-44,9min,YP_003044306.1,318935448.22526,42608193.9121767,3,ecoli,155781603161.63,155781603161.63,0.00204732421385054,2
11-44,9min,YP_003044307.1,419552862.335286,30930668.5363251,3,ecoli,155781603161.63,155781603161.63,0.00269321186725742,2
11-44,9min,YP_003044308.1,677422598.757161,736818578.462146,3,ecoli,155781603161.63,155781603161.63,0.00434854042459884,2
11-44,9min,YP_003044309.1,275282893.46224,19407134.9357989,3,ecoli,155781603161.63,155781603161.63,0.0017671078476232,2
11-44,9min,YP_003044311.1,4568704.1640625,90794.333714023,1,ecoli,155781603161.63,155781603161.63,2.93276232323934e-05,2
11-44,9min,YP_003044312.1,11106946.9921875,197051.777955924,1,ecoli,155781603161.63,155781603161.63,7.12981941819125e-05,2
11-44,9min,YP_003044313.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044314.1,9868790.01367188,6165681.77814635,2,ecoli,155781603161.63,155781603161.63,6.33501633914539e-05,2
11-44,9min,YP_003044315.1,70370892.5872396,23718686.6954788,3,ecoli,155781603161.63,155781603161.63,0.000451727875172956,2
11-44,9min,YP_003044316.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044317.1,54945784.9876302,32350745.5750972,3,ecoli,155781603161.63,155781603161.63,0.000352710357786097,2
11-44,9min,YP_003044319.1,18866601.7005208,1399283.33219108,3,ecoli,155781603161.63,155781603161.63,0.000121109305063102,2
11-44,9min,YP_003044322.1,22938909.0338542,6937185.0732571,3,ecoli,155781603161.63,155781603161.63,0.000147250436305076,2
11-44,9min,YP_003044323.1,138517678.953125,5172317.57408844,3,ecoli,155781603161.63,155781603161.63,0.00088917867156244,2
11-44,9min,YP_003044326.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044328.1,64350865.1875,2472402.13078763,1,ecoli,155781603161.63,155781603161.63,0.000413083855098945,2
11-44,9min,YP_003044330.1,7902420.44270833,1827994.65034288,3,ecoli,155781603161.63,155781603161.63,5.07275588537194e-05,2
11-44,9min,YP_003044331.1,14964502.8398438,6030846.98528568,2,ecoli,155781603161.63,155781603161.63,9.6060783405326e-05,2
11-44,9min,YP_003044332.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044335.1,5840030.30729167,2424672.28296996,3,ecoli,155781603161.63,155781603161.63,3.74885749585745e-05,2
11-44,9min,YP_003044338.1,44837547.5839844,12494472.2726975,2,ecoli,155781603161.63,155781603161.63,0.000287823123359846,2
11-44,9min,YP_003044339.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044341.1,39891839.4882812,13801015.2663836,3,ecoli,155781603161.63,155781603161.63,0.000256075420195104,2
11-44,9min,YP_003044343.1,3640485.46484375,537188.132259672,1,ecoli,155781603161.63,155781603161.63,2.33691616401367e-05,2
11-44,9min,YP_003044344.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044345.1,20967555.5143229,1871137.82332062,3,ecoli,155781603161.63,155781603161.63,0.000134595838589286,2
11-44,9min,YP_003044346.1,117212854.384766,62593573.4177485,2,ecoli,155781603161.63,155781603161.63,0.000752417820884489,2
11-44,9min,YP_003044347.1,9766695.796875,76363.1792420254,1,ecoli,155781603161.63,155781603161.63,6.26947957824112e-05,2
11-44,9min,YP_003044348.1,54507095.1748047,7364848.91989485,2,ecoli,155781603161.63,155781603161.63,0.000349894301179141,2
11-44,9min,YP_003044349.1,7229460.5078125,1642459.42555028,3,ecoli,155781603161.63,155781603161.63,4.64076653538585e-05,2
11-44,9min,YP_003044351.1,229485383.617188,43393389.9930109,3,ecoli,155781603161.63,155781603161.63,0.0014731224930269,2
11-44,9min,YP_003044354.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044362.1,44553770.4179688,15913891.007127,2,ecoli,155781603161.63,155781603161.63,0.00028600148871072,2
11-44,9min,YP_003044363.1,17609768.4596354,9315474.62680189,3,ecoli,155781603161.63,155781603161.63,0.000113041386802038,2
11-44,9min,YP_003044365.1,18309119.9231771,7020946.53798326,3,ecoli,155781603161.63,155781603161.63,0.000117530693943242,2
11-44,9min,YP_003044366.1,38293575.3990885,8941318.63485825,3,ecoli,155781603161.63,155781603161.63,0.000245815774275717,2
11-44,9min,YP_003044367.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044369.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044370.1,12855917.9453125,12469660.5987235,2,ecoli,155781603161.63,155781603161.63,8.25252641159044e-05,2
11-44,9min,YP_003044374.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044375.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044377.1,23336757.6184896,2326633.44662924,3,ecoli,155781603161.63,155781603161.63,0.000149804323134849,2
11-44,9min,YP_003044379.1,4984571.42578125,4638628.11313578,2,ecoli,155781603161.63,155781603161.63,3.1997176332879e-05,2
11-44,9min,YP_003044380.1,0,0,0,ecoli,155781603161.63,155781603161.63,0,2
11-44,9min,YP_003044383.1,13969490.15625,197231.394126889,1,ecoli,155781603161.63,155781603161.63,8.96735549816887e-05,2
11-44,9min,YP_003044388.1,13019161,604573.198922886,2,ecoli,155781603161.63,155781603161.63,8.35731609880282e-05,2
