strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-44,5min,YP_003046350.1,4765234964.08984,674780239.578714,3,ecoli,343729831843.29,343729831843.29,0.013863315088294,4
11-44,5min,YP_003046351.1,2105583894.71094,531199508.551085,3,ecoli,343729831843.29,343729831843.29,0.00612569436705422,4
11-44,5min,YP_003046352.1,1032552642.52083,321868855.252137,3,ecoli,343729831843.29,343729831843.29,0.00300396575119376,4
11-44,5min,YP_003046353.1,4833726760.70573,2138219588.80561,3,ecoli,343729831843.29,343729831843.29,0.0140625756419928,4
11-44,5min,YP_003046354.1,325273414.536458,123500856.684439,3,ecoli,343729831843.29,343729831843.29,0.00094630545388552,4
11-44,5min,YP_003046355.1,4199566671.86458,950947319.324118,3,ecoli,343729831843.29,343729831843.29,0.0122176380483007,4
11-44,5min,YP_003046356.1,2932153857.96615,1137887619.06497,3,ecoli,343729831843.29,343729831843.29,0.00853040261952865,4
11-44,5min,YP_003046357.1,2636765270.17969,457032045.027913,2,ecoli,343729831843.29,343729831843.29,0.00767103994448121,4
11-44,5min,YP_003046370.1,0,0,1,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046372.1,21363112.8613281,7449867.32748643,2,ecoli,343729831843.29,343729831843.29,6.21508838693633e-05,4
11-44,5min,YP_003046374.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046375.1; YP_003047029.1,19851707068.3402,6145798490.95017,3,ecoli,343729831843.29,343729831843.29,0.0577538090362513,4
11-44,5min,YP_003046376.1,3893854607.63542,810606844.321112,3,ecoli,343729831843.29,343729831843.29,0.0113282416796767,4
11-44,5min,YP_003046377.1,4139086394.53125,1110880464.21335,2,ecoli,343729831843.29,343729831843.29,0.0120416850999953,4
11-44,5min,YP_003046378.1,1116580088.52344,1136348643.58585,3,ecoli,343729831843.29,343729831843.29,0.00324842357305925,4
11-44,5min,YP_003046382.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046383.1,440256088.15625,101882705.835321,2,ecoli,343729831843.29,343729831843.29,0.00128082013072688,4
11-44,5min,YP_003046385.1,539207520.083333,558329997.35524,3,ecoli,343729831843.29,343729831843.29,0.00156869573173725,4
11-44,5min,YP_003046388.1,20930649.875,654275.121253499,1,ecoli,343729831843.29,343729831843.29,6.08927359105173e-05,4
11-44,5min,YP_003046392.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046393.1,154584561.9375,33443620.4011729,2,ecoli,343729831843.29,343729831843.29,0.000449726929747478,4
11-44,5min,YP_003046395.1,6729084.17578125,924904.22165788,2,ecoli,343729831843.29,343729831843.29,1.95766661848806e-05,4
11-44,5min,YP_003046396.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046399.1,63273607.7005208,15809775.7141943,3,ecoli,343729831843.29,343729831843.29,0.000184079477074215,4
11-44,5min,YP_003046401.1,17255511.28125,3976357.72129917,2,ecoli,343729831843.29,343729831843.29,5.02007963309887e-05,4
11-44,5min,YP_003046404.1,9169368.984375,941107.882614746,1,ecoli,343729831843.29,343729831843.29,2.66760930676375e-05,4
11-44,5min,YP_003046407.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046420.1,160970577.539062,137951217.364665,3,ecoli,343729831843.29,343729831843.29,0.000468305519703773,4
11-44,5min,YP_003046421.1,40796538.6015625,12869815.6532991,2,ecoli,343729831843.29,343729831843.29,0.000118687803100436,4
11-44,5min,YP_003046422.1,55579894.1015625,27455580.6584814,3,ecoli,343729831843.29,343729831843.29,0.000161696451551816,4
11-44,5min,YP_003046424.1,36518806.0195312,7505677.30993353,2,ecoli,343729831843.29,343729831843.29,0.000106242759971385,4
11-44,5min,YP_003046425.1,29711480.3346354,12264933.7656818,3,ecoli,343729831843.29,343729831843.29,8.64384687686379e-05,4
11-44,5min,YP_003046426.1,214118898.973958,43328706.4280805,3,ecoli,343729831843.29,343729831843.29,0.00062292789027278,4
11-44,5min,YP_003046432.1,24738799.59375,9496745.35091699,2,ecoli,343729831843.29,343729831843.29,7.19716396481661e-05,4
11-44,5min,YP_003046433.1,9386274.2421875,1312103.465131,1,ecoli,343729831843.29,343729831843.29,2.73071272046786e-05,4
11-44,5min,YP_003046434.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046435.1,17213805.3515625,4859238.47427511,1,ecoli,343729831843.29,343729831843.29,5.0079462871324e-05,4
11-44,5min,YP_003046436.1,33313373.453125,14159096.814391,2,ecoli,343729831843.29,343729831843.29,9.69173180997362e-05,4
11-44,5min,YP_003046437.1,152740381.567708,55629566.0177428,3,ecoli,343729831843.29,343729831843.29,0.000444361726617154,4
11-44,5min,YP_003046439.1,352641694.402344,68747964.9804611,2,ecoli,343729831843.29,343729831843.29,0.00102592693951311,4
11-44,5min,YP_003046440.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046441.1,99849616.6640625,62940659.3248558,3,ecoli,343729831843.29,343729831843.29,0.000290488655373924,4
11-44,5min,YP_003046442.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046443.1,57993920.5625,22937740.0981297,2,ecoli,343729831843.29,343729831843.29,0.0001687194860321,4
11-44,5min,YP_003046445.1,17269544.46875,5861955.74310882,2,ecoli,343729831843.29,343729831843.29,5.02416225444853e-05,4
11-44,5min,YP_003046448.1,5452545.90625,1079048.26265371,1,ecoli,343729831843.29,343729831843.29,1.58628824184683e-05,4
11-44,5min,YP_003046450.1,172767417.416667,71280636.9176221,3,ecoli,343729831843.29,343729831843.29,0.000502625612941948,4
11-44,5min,YP_003046452.1,23729194.8203125,7078867.51119073,2,ecoli,343729831843.29,343729831843.29,6.90344352512611e-05,4
11-44,5min,YP_003046453.1,131128069.505859,38804953.5013932,2,ecoli,343729831843.29,343729831843.29,0.000381485857083367,4
11-44,5min,YP_003046454.1,11101876.140625,5425356.04090454,1,ecoli,343729831843.29,343729831843.29,3.22982619259141e-05,4
11-44,5min,YP_003046457.1,28334190.59375,5876627.98683263,1,ecoli,343729831843.29,343729831843.29,8.24315726156344e-05,4
11-44,5min,YP_003046458.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046459.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046460.1,16105644.671875,3502615.32138759,2,ecoli,343729831843.29,343729831843.29,4.68555335610722e-05,4
11-44,5min,YP_003046461.1,981980177.359375,193623573.390095,2,ecoli,343729831843.29,343729831843.29,0.00285683722036401,4
11-44,5min,YP_003046463.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046465.1,8530273.6953125,2899288.98008495,1,ecoli,343729831843.29,343729831843.29,2.48167976854611e-05,4
11-44,5min,YP_003046468.1,92375822.71875,15965320.5439264,2,ecoli,343729831843.29,343729831843.29,0.000268745433654606,4
11-44,5min,YP_003046472.1,15721101.1015625,3666752.67254081,1,ecoli,343729831843.29,343729831843.29,4.57367957190573e-05,4
11-44,5min,YP_003046474.1,14795296.3105469,11151086.5127669,2,ecoli,343729831843.29,343729831843.29,4.30433873929575e-05,4
11-44,5min,YP_003046486.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046488.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046491.1,14966346.1640625,10178453.905525,2,ecoli,343729831843.29,343729831843.29,4.35410161631994e-05,4
11-44,5min,YP_003046492.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046493.1,18665204.2890625,2806700.5634597,2,ecoli,343729831843.29,343729831843.29,5.43019620641253e-05,4
11-44,5min,YP_003046494.1,13333768.2382812,8796039.6593538,2,ecoli,343729831843.29,343729831843.29,3.87914198973578e-05,4
11-44,5min,YP_003046495.1,40465449.7890625,26235159.228796,2,ecoli,343729831843.29,343729831843.29,0.000117724579132576,4
11-44,5min,YP_003046496.1,117217355.449219,41052187.6911228,3,ecoli,343729831843.29,343729831843.29,0.00034101595087231,4
11-44,5min,YP_003046497.1,5048106.5859375,877570.835936859,1,ecoli,343729831843.29,343729831843.29,1.46862626350074e-05,4
11-44,5min,YP_003046501.1,36823462.5625,5137369.11250969,2,ecoli,343729831843.29,343729831843.29,0.00010712908555254,4
11-44,5min,YP_003046502.1,21223150.765625,3944801.80870887,1,ecoli,343729831843.29,343729831843.29,6.17436975191052e-05,4
11-44,5min,YP_003046504.1,151762445.78125,19288209.2682832,2,ecoli,343729831843.29,343729831843.29,0.000441516655587927,4
11-44,5min,YP_003046508.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046514.1; YP_003046628.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046519.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046521.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046523.1,8328258.33854167,5074481.34465149,3,ecoli,343729831843.29,343729831843.29,2.42290821657243e-05,4
11-44,5min,YP_003046524.1,67296005.7109375,78475217.8042043,2,ecoli,343729831843.29,343729831843.29,0.000195781685139329,4
11-44,5min,YP_003046526.1,159415040.651042,130412706.139412,3,ecoli,343729831843.29,343729831843.29,0.000463780055970587,4
11-44,5min,YP_003046528.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046529.1,160499378.011719,28470655.0762736,2,ecoli,343729831843.29,343729831843.29,0.000466934677013696,4
11-44,5min,YP_003046530.1,36353928.125,9574326.75675887,1,ecoli,343729831843.29,343729831843.29,0.000105763087044403,4
11-44,5min,YP_003046531.1,70943692.734375,39512325.4167329,3,ecoli,343729831843.29,343729831843.29,0.000206393760919532,4
11-44,5min,YP_003046544.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046556.1,37981072.5,7876405.39255111,3,ecoli,343729831843.29,343729831843.29,0.000110496875689614,4
11-44,5min,YP_003046557.1,57339789.1640625,30570388.2566605,3,ecoli,343729831843.29,343729831843.29,0.00016681644667433,4
11-44,5min,YP_003046559.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046576.1,3556575.78125,5029757.70545144,1,ecoli,343729831843.29,343729831843.29,1.03470093421262e-05,4
11-44,5min,YP_003046577.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046583.1,206377465.570312,52768420.9566666,2,ecoli,343729831843.29,343729831843.29,0.000600406035355121,4
11-44,5min,YP_003046584.1,58822651.1640625,16778706.3853062,2,ecoli,343729831843.29,343729831843.29,0.00017113048014663,4
11-44,5min,YP_003046585.1,139121934.395833,115444080.40365,3,ecoli,343729831843.29,343729831843.29,0.000404742101230423,4
11-44,5min,YP_003046587.1,186106972.611328,78225133.2431293,2,ecoli,343729831843.29,343729831843.29,0.000541433868609275,4
11-44,5min,YP_003046591.1,456671383.21875,171984582.505558,2,ecoli,343729831843.29,343729831843.29,0.00132857651827832,4
11-44,5min,YP_003046592.1,338364793.067708,58575791.7306219,3,ecoli,343729831843.29,343729831843.29,0.000984391698716369,4
11-44,5min,YP_003046604.1,12272150.5,1992669.55676143,1,ecoli,343729831843.29,343729831843.29,3.57028961792149e-05,4
11-44,5min,YP_003046608.1,23711853.9375,19754081.6099385,1,ecoli,343729831843.29,343729831843.29,6.89839860868127e-05,4
11-44,5min,YP_003046625.1,6590986.296875,4553936.09707752,2,ecoli,343729831843.29,343729831843.29,1.91749033289607e-05,4
11-44,5min,YP_003046634.1,139906701.503906,64078569.5397338,2,ecoli,343729831843.29,343729831843.29,0.000407025194041613,4
11-44,5min,YP_003046635.1,133168467.057292,30862375.6213889,3,ecoli,343729831843.29,343729831843.29,0.000387421907325182,4
11-44,5min,YP_003046637.1,20290883.9921875,12318656.0030865,2,ecoli,343729831843.29,343729831843.29,5.90314895956959e-05,4
11-44,5min,YP_003046638.1,38180659.78125,7516568.10917756,1,ecoli,343729831843.29,343729831843.29,0.00011107752730248,4
11-44,5min,YP_003046640.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046643.1,147979365.388021,60209681.2382745,3,ecoli,343729831843.29,343729831843.29,0.000430510685076313,4
11-44,5min,YP_003046644.1,7493203.515625,10596990.0374186,1,ecoli,343729831843.29,343729831843.29,2.17996892368691e-05,4
11-44,5min,YP_003046645.1,10679484.7578125,4251979.76980758,2,ecoli,343729831843.29,343729831843.29,3.10694148964102e-05,4
11-44,5min,YP_003046646.1,69388881.1289062,21968483.8492927,2,ecoli,343729831843.29,343729831843.29,0.000201870407223023,4
11-44,5min,YP_003046647.1,641572421.984375,189454824.834612,3,ecoli,343729831843.29,343729831843.29,0.0018665020098601,4
11-44,5min,YP_003046648.1,424314563.421875,118242692.603406,1,ecoli,343729831843.29,343729831843.29,0.0012344420649975,4
11-44,5min,YP_003046649.1,176805383.885417,96295081.4215855,3,ecoli,343729831843.29,343729831843.29,0.000514373113725037,4
11-44,5min,YP_003046650.1,341776862.026042,120252018.641002,3,ecoli,343729831843.29,343729831843.29,0.000994318299907879,4
11-44,5min,YP_003046651.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046654.1,142460630.994792,30258913.5888923,3,ecoli,343729831843.29,343729831843.29,0.000414455243034421,4
11-44,5min,YP_003046655.1,133464115.640625,32294392.1912357,3,ecoli,343729831843.29,343729831843.29,0.00038828202639529,4
11-44,5min,YP_003046656.1,290381747.875,72789243.5292647,3,ecoli,343729831843.29,343729831843.29,0.000844796467963793,4
11-44,5min,YP_003046657.1,25041653.75,4556573.11699572,1,ecoli,343729831843.29,343729831843.29,7.28527216148546e-05,4
11-44,5min,YP_003046658.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046668.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046669.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046671.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046672.1,1474068651.75,1243082834.03609,3,ecoli,343729831843.29,343729831843.29,0.00428845132191506,4
11-44,5min,YP_003046673.1,1189070768.45312,623561663.432679,3,ecoli,343729831843.29,343729831843.29,0.0034593179244193,4
11-44,5min,YP_003046675.1,39976767.3932292,11886932.4942865,3,ecoli,343729831843.29,343729831843.29,0.000116302874204573,4
11-44,5min,YP_003046676.1,48556797.0351562,47431967.8610019,2,ecoli,343729831843.29,343729831843.29,0.000141264424954811,4
11-44,5min,YP_003046677.1,12831224.9316406,5498164.25556514,2,ecoli,343729831843.29,343729831843.29,3.73293899538243e-05,4
11-44,5min,YP_003046678.1,18031456.9791667,16687264.2695678,3,ecoli,343729831843.29,343729831843.29,5.24582253523674e-05,4
11-44,5min,YP_003046679.1,60164623.0364583,29618428.5781944,3,ecoli,343729831843.29,343729831843.29,0.0001750346273811,4
11-44,5min,YP_003046680.1,58880969.890625,10979547.4207076,3,ecoli,343729831843.29,343729831843.29,0.000171300144578284,4
11-44,5min,YP_003046684.1,27326609.1354167,6658207.47887209,3,ecoli,343729831843.29,343729831843.29,7.95002545716635e-05,4
11-44,5min,YP_003046685.1,653727606.768229,99413234.367183,3,ecoli,343729831843.29,343729831843.29,0.001901864622173,4
11-44,5min,YP_003046686.1,19378287.8958333,16288066.8715881,3,ecoli,343729831843.29,343729831843.29,5.63765088177394e-05,4
11-44,5min,YP_003046687.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046688.1,79321392,6412583.81427366,1,ecoli,343729831843.29,343729831843.29,0.000230766679675808,4
11-44,5min,YP_003046692.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046700.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046713.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046717.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046721.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046726.1,15280361.609375,2313741.46703081,1,ecoli,343729831843.29,343729831843.29,4.44545692395459e-05,4
11-44,5min,YP_003046736.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046745.1,132178697.671875,35993505.6877597,2,ecoli,343729831843.29,343729831843.29,0.000384542409260935,4
11-44,5min,YP_003046746.1,286842955.854167,72405593.4942512,3,ecoli,343729831843.29,343729831843.29,0.000834501196232921,4
11-44,5min,YP_003046747.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046756.1,36770758.015625,12797658.1526999,2,ecoli,343729831843.29,343729831843.29,0.000106975754238256,4
11-44,5min,YP_003046757.1,19152416.3125,5355738.3428134,2,ecoli,343729831843.29,343729831843.29,5.5719389294182e-05,4
11-44,5min,YP_003046758.1,174651376.027344,33768492.6898799,2,ecoli,343729831843.29,343729831843.29,0.000508106541380933,4
11-44,5min,YP_003046760.1,31031344.6347656,5539132.34294529,2,ecoli,343729831843.29,343729831843.29,9.02782992920821e-05,4
11-44,5min,YP_003046761.1,11221664.890625,1083310.72442779,1,ecoli,343729831843.29,343729831843.29,3.26467587362073e-05,4
11-44,5min,YP_003046762.1,667253170.332031,161150317.196141,2,ecoli,343729831843.29,343729831843.29,0.00194121402484565,4
11-44,5min,YP_003046763.1,83391297.9296875,26412880.7898679,1,ecoli,343729831843.29,343729831843.29,0.000242607100706075,4
11-44,5min,YP_003046765.1,211556671.992188,64009432.2875972,2,ecoli,343729831843.29,343729831843.29,0.000615473701708376,4
11-44,5min,YP_003046766.1,24137734.15625,9583312.07651102,3,ecoli,343729831843.29,343729831843.29,7.02229830527326e-05,4
11-44,5min,YP_003046768.1,4365169724.875,2052996573.69548,3,ecoli,343729831843.29,343729831843.29,0.0126994206509987,4
11-44,5min,YP_003046773.1,36401484.9869792,6874202.85511202,3,ecoli,343729831843.29,343729831843.29,0.000105901442396699,4
11-44,5min,YP_003046780.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046782.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046784.1,26101962.0898438,7873407.33457147,2,ecoli,343729831843.29,343729831843.29,7.59374359504062e-05,4
11-44,5min,YP_003046785.1,27539349.8085938,6653063.82352921,2,ecoli,343729831843.29,343729831843.29,8.01191728425515e-05,4
11-44,5min,YP_003046788.1,91495310.5234375,19107130.1334743,2,ecoli,343729831843.29,343729831843.29,0.000266183793337877,4
11-44,5min,YP_003046789.1,259151985.335938,37987667.0845503,2,ecoli,343729831843.29,343729831843.29,0.000753940919082308,4
11-44,5min,YP_003046790.1,73742794.125,6521764.46004607,1,ecoli,343729831843.29,343729831843.29,0.000214537079105255,4
11-44,5min,YP_003046791.1,437635331.943359,483215941.225776,2,ecoli,343729831843.29,343729831843.29,0.00127319566531799,4
11-44,5min,YP_003046792.1,1227240973.14062,285961272.319322,2,ecoli,343729831843.29,343729831843.29,0.00357036503511902,4
11-44,5min,YP_003046793.1,180914836.614583,44041280.5848584,3,ecoli,343729831843.29,343729831843.29,0.000526328586740368,4
11-44,5min,YP_003046794.1,863292286.320312,190093383.719803,2,ecoli,343729831843.29,343729831843.29,0.00251154309677112,4
11-44,5min,YP_003046795.1,232051926.558594,73508527.8352776,3,ecoli,343729831843.29,343729831843.29,0.000675099758767486,4
11-44,5min,YP_003046796.1,250431945.234375,89875858.7492593,2,ecoli,343729831843.29,343729831843.29,0.000728572041278481,4
11-44,5min,YP_003046797.1,182131116.40625,61131952.8557734,2,ecoli,343729831843.29,343729831843.29,0.000529867062831152,4
11-44,5min,YP_003046800.1,40356620.515625,9276352.15804064,1,ecoli,343729831843.29,343729831843.29,0.000117407966306585,4
11-44,5min,YP_003046801.1,57835183.34375,66776920.6328583,1,ecoli,343729831843.29,343729831843.29,0.000168257677937356,4
11-44,5min,YP_003046802.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046803.1,85755650.65625,29578209.6946078,2,ecoli,343729831843.29,343729831843.29,0.000249485621298494,4
11-44,5min,YP_003046809.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046810.1,19589673.78125,7396813.54419809,2,ecoli,343729831843.29,343729831843.29,5.69914856566221e-05,4
11-44,5min,YP_003046812.1,642833513.796875,236886040.287521,3,ecoli,343729831843.29,343729831843.29,0.00187017085584224,4
11-44,5min,YP_003046813.1,55040198.3417969,25411875.2902088,2,ecoli,343729831843.29,343729831843.29,0.00016012633540312,4
11-44,5min,YP_003046816.1,19202395.0625,10087122.9809607,1,ecoli,343729831843.29,343729831843.29,5.58647905522921e-05,4
11-44,5min,YP_003046817.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046818.1,219050189.566406,111275318.399366,2,ecoli,343729831843.29,343729831843.29,0.000637274304623852,4
11-44,5min,YP_003046823.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046826.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046827.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046828.1,86206491.390625,86315737.5063086,3,ecoli,343729831843.29,343729831843.29,0.000250797234933997,4
11-44,5min,YP_003046830.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046831.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046832.1,53981090.8984375,18806694.3093333,2,ecoli,343729831843.29,343729831843.29,0.000157045114789594,4
11-44,5min,YP_003046833.1,708070465.044271,396016413.618046,3,ecoli,343729831843.29,343729831843.29,0.00205996221290181,4
11-44,5min,YP_003046835.1,544316939.046875,255843450.412619,2,ecoli,343729831843.29,343729831843.29,0.00158356036811793,4
11-44,5min,YP_003046837.1,30834767.859375,13180738.6128811,3,ecoli,343729831843.29,343729831843.29,8.97064060283044e-05,4
11-44,5min,YP_003046838.1,15997526.3125,1007933.95914552,1,ecoli,343729831843.29,343729831843.29,4.65409889700625e-05,4
11-44,5min,YP_003046839.1,48760713.171875,19343984.5155444,2,ecoli,343729831843.29,343729831843.29,0.000141857670340657,4
11-44,5min,YP_003046840.1,18913065.4023438,9653752.11447006,3,ecoli,343729831843.29,343729831843.29,5.50230548827266e-05,4
11-44,5min,YP_003046841.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046842.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046843.1,36434181.5807292,11473967.4551542,3,ecoli,343729831843.29,343729831843.29,0.000105996565341294,4
11-44,5min,YP_003046846.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046847.1,12853622.3554688,5643596.79688983,2,ecoli,343729831843.29,343729831843.29,3.73945499188701e-05,4
11-44,5min,YP_003046851.1,34621905.8320312,5079794.51017488,2,ecoli,343729831843.29,343729831843.29,0.000100724181099928,4
11-44,5min,YP_003046852.1,40561877.6393229,9915258.920643,3,ecoli,343729831843.29,343729831843.29,0.000118005112974353,4
11-44,5min,YP_003046854.1,33561866.7109375,5202159.89899042,2,ecoli,343729831843.29,343729831843.29,9.7640249992147e-05,4
11-44,5min,YP_003046856.1,26582045.4941406,20148596.0779071,2,ecoli,343729831843.29,343729831843.29,7.73341241625476e-05,4
11-44,5min,YP_003046858.1,59151993.0625,11416550.8163473,1,ecoli,343729831843.29,343729831843.29,0.000172088621884492,4
11-44,5min,YP_003046859.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046860.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046861.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046862.1,18380202.671875,3912768.48765338,2,ecoli,343729831843.29,343729831843.29,5.34728178037649e-05,4
11-44,5min,YP_003046863.1,4963659.15625,5830749.85289614,2,ecoli,343729831843.29,343729831843.29,1.44405829707355e-05,4
11-44,5min,YP_003046866.1,90834792.1731771,43736503.3238671,3,ecoli,343729831843.29,343729831843.29,0.000264262172666437,4
11-44,5min,YP_003046873.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046874.1,20261547.6380208,8264351.98169556,3,ecoli,343729831843.29,343729831843.29,5.89461424670823e-05,4
11-44,5min,YP_003046879.1,16573917.9511719,13140807.0117332,2,ecoli,343729831843.29,343729831843.29,4.82178630300791e-05,4
11-44,5min,YP_003046881.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046882.1,4059756.9609375,1335574.12906263,1,ecoli,343729831843.29,343729831843.29,1.18108950252196e-05,4
11-44,5min,YP_003046885.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046891.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046892.1,549994754.210938,137322424.700043,3,ecoli,343729831843.29,343729831843.29,0.00160007861773745,4
11-44,5min,YP_003046900.1,74298030.0625,14078296.5672818,2,ecoli,343729831843.29,343729831843.29,0.000216152405696266,4
11-44,5min,YP_003046902.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046903.1,9227382.90625,3537376.1400686,1,ecoli,343729831843.29,343729831843.29,2.684487074272e-05,4
11-44,5min,YP_003046904.1,27791297.703125,16640732.2667616,2,ecoli,343729831843.29,343729831843.29,8.08521551769045e-05,4
11-44,5min,YP_003046907.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046908.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046909.1,26448743.515625,6984647.71803968,1,ecoli,343729831843.29,343729831843.29,7.69463138354638e-05,4
11-44,5min,YP_003046912.1,137578788.34375,83479461.1635671,2,ecoli,343729831843.29,343729831843.29,0.000400252685680402,4
11-44,5min,YP_003046915.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046918.1,87524603.8164062,52854288.4026505,2,ecoli,343729831843.29,343729831843.29,0.000254631968796673,4
11-44,5min,YP_003046920.1,78869425.390625,64968142.1277765,2,ecoli,343729831843.29,343729831843.29,0.000229451790575403,4
11-44,5min,YP_003046923.1,52198028.2578125,9473663.80560715,2,ecoli,343729831843.29,343729831843.29,0.000151857719121714,4
11-44,5min,YP_003046924.1,53738859.9973958,39302927.7396864,3,ecoli,343729831843.29,343729831843.29,0.000156340401731252,4
11-44,5min,YP_003046925.1,51894020.6927083,28654298.8859039,3,ecoli,343729831843.29,343729831843.29,0.000150973281586939,4
11-44,5min,YP_003046926.1,15891566.3203125,6519593.38189564,2,ecoli,343729831843.29,343729831843.29,4.62327236338265e-05,4
11-44,5min,YP_003046927.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046929.1,220117338.300781,53676402.1099613,2,ecoli,343729831843.29,343729831843.29,0.000640378919456531,4
11-44,5min,YP_003046930.1,419478015.710938,64682147.3010889,3,ecoli,343729831843.29,343729831843.29,0.00122037128247333,4
11-44,5min,YP_003046936.1,0,0,0,ecoli,343729831843.29,343729831843.29,0,4
11-44,5min,YP_003046943.1,12221084.6640625,2461495.35119267,1,ecoli,343729831843.29,343729831843.29,3.55543323037327e-05,4
