654.999683	rnapol-1	23	15	1.533333
659.999467	gene 0.3	7	17	0.411765
659.999467	gene 1.1	0	14	0.000000
659.999467	gene 1.2	4	14	0.285714
659.999467	gene 1.3	52	14	3.714286
659.999467	protein_kinase-0.7	8	16	0.500000
659.999467	rnapol-1	23	15	1.533333
664.999520	gene 0.3	5	17	0.294118
664.999520	gene 1.1	0	14	0.000000
664.999520	gene 1.2	4	14	0.285714
664.999520	gene 1.3	53	14	3.785714
664.999520	protein_kinase-0.7	9	16	0.562500
664.999520	rnapol-1	24	16	1.500000
669.999180	gene 0.3	5	17	0.294118
669.999180	gene 1.1	0	14	0.000000
669.999180	gene 1.2	3	14	0.214286
669.999180	gene 1.3	54	14	3.857143
669.999180	protein_kinase-0.7	8	17	0.470588
669.999180	rnapol-1	22	16	1.375000
674.999518	gene 0.3	3	17	0.176471
674.999518	gene 1.1	0	14	0.000000
674.999518	gene 1.2	4	14	0.285714
674.999518	gene 1.3	56	14	4.000000
674.999518	protein_kinase-0.7	9	17	0.529412
674.999518	rnapol-1	22	16	1.375000
679.999447	gene 0.3	4	17	0.235294
679.999447	gene 1.1	1	15	0.066667
679.999447	gene 1.2	6	15	0.400000
679.999447	gene 1.3	57	14	4.071429
679.999447	protein_kinase-0.7	10	17	0.588235
679.999447	rnapol-1	21	16	1.312500
684.999086	gene 0.3	4	17	0.235294
684.999086	gene 1.1	0	15	0.000000
684.999086	gene 1.2	5	15	0.333333
684.999086	gene 1.3	57	14	4.071429
684.999086	protein_kinase-0.7	11	17	0.647059
684.999086	rnapol-1	19	16	1.187500
689.999114	gene 0.3	5	17	0.294118
689.999114	gene 1.1	1	15	0.066667
689.999114	gene 1.2	6	15	0.400000
689.999114	gene 1.3	58	15	3.866667
689.999114	protein_kinase-0.7	11	17	0.647059
689.999114	rnapol-1	21	16	1.312500
694.999194	gene 0.3	6	17	0.352941
694.999194	gene 1.1	2	15	0.133333
694.999194	gene 1.2	4	15	0.266667
694.999194	gene 1.3	59	15	3.933333
694.999194	protein_kinase-0.7	12	17	0.705882
694.999194	rnapol-1	23	16	1.437500
699.999780	gene 0.3	6	17	0.352941
699.999780	gene 1.1	0	15	0.000000
699.999780	gene 1.2	3	15	0.200000
699.999780	gene 1.3	61	15	4.066667
699.999780	protein_kinase-0.7	11	17	0.647059
699.999780	rnapol-1	23	16	1.437500
704.999090	gene 0.3	10	17	0.588235
704.999090	gene 1.1	0	15	0.000000
704.999090	gene 1.2	2	15	0.133333
704.999090	gene 1.3	64	15	4.266667
704.999090	protein_kinase-0.7	12	17	0.705882
704.999090	rnapol-1	22	17	1.294118
709.999054	gene 0.3	8	17	0.470588
709.999054	gene 1.1	1	15	0.066667
709.999054	gene 1.2	3	15	0.200000
709.999054	gene 1.3	65	15	4.333333
709.999054	protein_kinase-0.7	12	17	0.705882
709.999054	rnapol-1	23	17	1.352941
714.999227	gene 0.3	9	17	0.529412
714.999227	gene 1.1	4	15	0.266667
714.999227	gene 1.2	4	15	0.266667
714.999227	gene 1.3	66	15	4.400000
714.999227	protein_kinase-0.7	13	17	0.764706
714.999227	rnapol-1	23	17	1.352941
719.999424	gene 0.3	7	17	0.411765
719.999424	gene 1.1	0	15	0.000000
719.999424	gene 1.2	4	15	0.266667
719.999424	gene 1.3	68	15	4.533333
719.999424	protein_kinase-0.7	14	17	0.823529
719.999424	rnapol-1	23	17	1.352941
724.999079	gene 0.3	4	17	0.235294
